timestamp_ms,cell_id,plmn,signal_dbm,cell_barred
1747212625723,0000000000000010,999/70,-1,false
1747212626760,0000000000000010,999/70,-1,false
1747212627794,0000000000000010,999/70,-1,false
1747212628829,0000000000000010,999/70,-1,false
1747212629864,0000000000000010,999/70,-1,false
1747212630901,0000000000000010,999/70,-1,false
1747212631936,0000000000000010,999/70,-1,false
1747212632972,0000000000000010,999/70,-1,false
1747212634007,0000000000000010,999/70,-1,false
1747212635041,0000000000000010,999/70,-1,false
1747212636076,0000000000000010,999/70,-1,false
1747212637111,0000000000000010,999/70,-1,false
1747212638146,0000000000000010,999/70,-1,false
1747212639206,0000000000000010,999/70,-1,false
1747212640288,0000000000000010,999/70,-1,false
1747212641359,0000000000000010,999/70,-1,false
1747212642397,0000000000000010,999/70,-1,false
1747212643449,0000000000000010,999/70,-1,false
1747212644511,0000000000000010,999/70,-1,false
1747212645575,0000000000000010,999/70,-1,false
1747212646642,0000000000000010,999/70,-1,false
1747212647815,0000000000000010,999/70,-1,false
1747212648856,0000000000000010,999/70,-1,false
1747212649898,0000000000000010,999/70,-1,false
1747212650942,0000000000000010,999/70,-1,false
1747212651985,0000000000000010,999/70,-1,false
1747212653031,0000000000000010,999/70,-1,false
1747212654077,0000000000000010,999/70,-1,false
1747212655121,0000000000000010,999/70,-1,false
1747212656153,0000000000000010,999/70,-1,false
1747212657200,0000000000000010,999/70,-1,false
1747212658246,0000000000000010,999/70,-1,false
1747212659292,0000000000000010,999/70,-1,false
1747212660338,0000000000000010,999/70,-1,false
1747212661393,0000000000000010,999/70,-1,false
1747212662443,0000000000000010,999/70,-1,false
1747212663483,0000000000000010,999/70,-1,false
1747212664642,0000000000000010,999/70,-1,false
1747212665712,0000000000000010,999/70,-1,false
1747212666759,0000000000000010,999/70,-1,false
1747212667803,0000000000000010,999/70,-1,false
1747212668845,0000000000000010,999/70,-1,false
1747212669889,0000000000000010,999/70,-1,false
1747212670938,0000000000000010,999/70,-1,false
1747212671996,0000000000000010,999/70,-1,false
1747212673147,0000000000000010,999/70,-1,false
1747212674205,0000000000000010,999/70,-1,false
1747212675264,0000000000000010,999/70,-1,false
1747212676311,0000000000000010,999/70,-1,false
1747212677358,0000000000000010,999/70,-1,false
1747212678410,0000000000000010,999/70,-1,false
1747212679500,0000000000000010,999/70,-1,false
1747212680676,0000000000000010,999/70,-1,false
1747212681808,0000000000000010,999/70,-1,false
1747212682854,0000000000000010,999/70,-1,false
1747212683931,0000000000000010,999/70,-1,false
1747212685018,0000000000000010,999/70,-1,false
1747212686085,0000000000000010,999/70,-1,false
1747212687140,0000000000000010,999/70,-1,false
1747212688183,0000000000000010,999/70,-1,false
1747212689224,0000000000000010,999/70,-1,false
1747212690265,0000000000000010,999/70,-1,false
1747212691308,0000000000000010,999/70,-1,false
1747212692353,0000000000000010,999/70,-1,false
1747212693401,0000000000000010,999/70,-1,false
1747212694448,0000000000000010,999/70,-1,false
1747212695512,0000000000000010,999/70,-1,false
1747212696584,0000000000000010,999/70,-1,false
1747212697766,0000000000000010,999/70,-1,false
1747212698812,0000000000000010,999/70,-1,false
1747212699854,0000000000000010,999/70,-1,false
1747212700897,0000000000000010,999/70,-1,false
1747212701949,0000000000000010,999/70,-1,false
1747212703038,0000000000000010,999/70,-1,false
1747212704129,0000000000000010,999/70,-1,false
1747212705195,0000000000000010,999/70,-1,false
1747212706358,0000000000000010,999/70,-1,false
1747212707408,0000000000000010,999/70,-1,false
1747212708446,0000000000000010,999/70,-1,false
1747212709491,0000000000000010,999/70,-1,false
1747212710544,0000000000000010,999/70,-1,false
1747212711600,0000000000000010,999/70,-1,false
1747212712662,0000000000000010,999/70,-1,false
1747212713723,0000000000000010,999/70,-1,false
1747212714778,0000000000000010,999/70,-1,false
1747212715820,0000000000000010,999/70,-1,false
1747212716875,0000000000000010,999/70,-1,false
1747212717933,0000000000000010,999/70,-1,false
1747212718982,0000000000000010,999/70,-1,false
1747212720026,0000000000000010,999/70,-1,false
1747212721083,0000000000000010,999/70,-1,false
1747212722161,0000000000000010,999/70,-1,false
1747212723219,0000000000000010,999/70,-1,false
1747212724266,0000000000000010,999/70,-1,false
1747212725334,0000000000000010,999/70,-1,false
1747212726379,0000000000000010,999/70,-1,false
1747212727424,0000000000000010,999/70,-1,false
1747212728469,0000000000000010,999/70,-1,false
1747212729515,0000000000000010,999/70,-1,false
1747212730560,0000000000000010,999/70,-1,false
1747212731603,0000000000000010,999/70,-1,false
1747212732645,0000000000000010,999/70,-1,false
1747212733694,0000000000000010,999/70,-1,false
1747212734737,0000000000000010,999/70,-1,false
1747212735786,0000000000000010,999/70,-1,false
1747212736847,0000000000000010,999/70,-1,false
1747212737899,0000000000000010,999/70,-1,false
1747212738951,0000000000000010,999/70,-1,false
1747212739996,0000000000000010,999/70,-1,false
1747212741102,0000000000000010,999/70,-1,false
1747212742154,0000000000000010,999/70,-1,false
1747212743222,0000000000000010,999/70,-1,false
1747212744263,0000000000000010,999/70,-1,false
1747212745351,0000000000000010,999/70,-1,false
1747212746433,0000000000000010,999/70,-1,false
1747212747484,0000000000000010,999/70,-1,false
1747212748529,0000000000000010,999/70,-1,false
1747212749573,0000000000000010,999/70,-1,false
1747212750615,0000000000000010,999/70,-1,false
1747212751660,0000000000000010,999/70,-1,false
1747212752709,0000000000000010,999/70,-1,false
1747212753771,0000000000000010,999/70,-1,false
1747212754863,0000000000000010,999/70,-1,false
1747212755938,0000000000000010,999/70,-1,false
1747212756994,0000000000000010,999/70,-1,false
1747212758047,0000000000000010,999/70,-1,false
1747212759098,0000000000000010,999/70,-1,false
1747212760160,0000000000000010,999/70,-1,false
1747212761202,0000000000000010,999/70,-1,false
1747212762247,0000000000000010,999/70,-1,false
1747212763299,0000000000000010,999/70,-1,false
1747212764364,0000000000000010,999/70,-1,false
1747212765423,0000000000000010,999/70,-1,false
1747212766476,0000000000000010,999/70,-1,false
1747212767526,0000000000000010,999/70,-1,false
1747212768625,0000000000000010,999/70,-1,false
1747212769679,0000000000000010,999/70,-1,false
1747212770728,0000000000000010,999/70,-1,false
1747212771789,0000000000000010,999/70,-1,false
1747212772858,0000000000000010,999/70,-1,false
1747212773910,0000000000000010,999/70,-1,false
1747212774956,0000000000000010,999/70,-1,false
1747212776000,0000000000000010,999/70,-1,false
1747212777046,0000000000000010,999/70,-1,false
1747212778092,0000000000000010,999/70,-1,false
1747212779231,0000000000000010,999/70,-1,false
1747212780304,0000000000000010,999/70,-1,false
1747212781343,0000000000000010,999/70,-1,false
