timestamp_ms,cell_id,plmn,signal_dbm,cell_barred
1747216936396,0000000000000010,999/70,-1,false
1747216937605,0000000000000010,999/70,-1,false
1747216938856,0000000000000010,999/70,-1,false
1747216940112,0000000000000010,999/70,-1,false
1747216941423,0000000000000010,999/70,-1,false
1747216942673,0000000000000010,999/70,-1,false
1747216943927,0000000000000010,999/70,-1,false
1747216945192,0000000000000010,999/70,-1,false
1747216946484,0000000000000010,999/70,-1,false
1747216947810,0000000000000010,999/70,-1,false
1747216949098,0000000000000010,999/70,-1,false
1747216950328,0000000000000010,999/70,-1,false
1747216951565,0000000000000010,999/70,-1,false
1747216952855,0000000000000010,999/70,-1,false
1747216954200,0000000000000010,999/70,-1,false
1747216955578,0000000000000010,999/70,-1,false
1747216956939,0000000000000010,999/70,-1,false
1747216958256,0000000000000010,999/70,-1,false
1747216959498,0000000000000010,999/70,-1,false
1747216960761,0000000000000010,999/70,-1,false
1747216962007,0000000000000010,999/70,-1,false
1747216963297,0000000000000010,999/70,-1,false
1747216964558,0000000000000010,999/70,-1,false
1747216965862,0000000000000010,999/70,-1,false
1747216967187,0000000000000010,999/70,-1,false
1747216968545,0000000000000010,999/70,-1,false
1747216969868,0000000000000010,999/70,-1,false
1747216971135,0000000000000010,999/70,-1,false
1747216972477,0000000000000010,999/70,-1,false
1747216973751,0000000000000010,999/70,-1,false
1747216975058,0000000000000010,999/70,-1,false
1747216976362,0000000000000010,999/70,-1,false
1747216977662,0000000000000010,999/70,-1,false
1747216978918,0000000000000010,999/70,-1,false
1747216980197,0000000000000010,999/70,-1,false
1747216981644,0000000000000010,999/70,-1,false
1747216982905,0000000000000010,999/70,-1,false
1747216984165,0000000000000010,999/70,-1,false
1747216985447,0000000000000010,999/70,-1,false
1747216986692,0000000000000010,999/70,-1,false
1747216987991,0000000000000010,999/70,-1,false
1747216989250,0000000000000010,999/70,-1,false
1747216990556,0000000000000010,999/70,-1,false
1747216991751,0000000000000010,999/70,-1,false
1747216993044,0000000000000010,999/70,-1,false
1747216994344,0000000000000010,999/70,-1,false
1747216995582,0000000000000010,999/70,-1,false
1747216996921,0000000000000010,999/70,-1,false
1747216998227,0000000000000010,999/70,-1,false
