timestamp_ms,cell_id,plmn,signal_dbm,cell_barred
1747216320379,0000000000000010,999/70,-1,false
1747216321460,0000000000000010,999/70,-1,false
1747216322688,0000000000000010,999/70,-1,false
1747216323953,0000000000000010,999/70,-1,false
1747216325436,0000000000000010,999/70,-1,false
1747216326855,0000000000000010,999/70,-1,false
1747216328276,0000000000000010,999/70,-1,false
1747216329561,0000000000000010,999/70,-1,false
1747216330819,0000000000000010,999/70,-1,false
1747216332111,0000000000000010,999/70,-1,false
1747216333418,0000000000000010,999/70,-1,false
1747216334727,0000000000000010,999/70,-1,false
1747216335982,0000000000000010,999/70,-1,false
1747216337288,0000000000000010,999/70,-1,false
1747216338579,0000000000000010,999/70,-1,false
1747216339902,0000000000000010,999/70,-1,false
1747216341207,0000000000000010,999/70,-1,false
1747216342470,0000000000000010,999/70,-1,false
1747216343712,0000000000000010,999/70,-1,false
1747216345038,0000000000000010,999/70,-1,false
1747216346323,0000000000000010,999/70,-1,false
1747216347563,0000000000000010,999/70,-1,false
1747216348965,0000000000000010,999/70,-1,false
1747216350595,0000000000000010,999/70,-1,false
1747216351980,0000000000000010,999/70,-1,false
1747216353241,0000000000000010,999/70,-1,false
1747216354528,0000000000000010,999/70,-1,false
1747216355740,0000000000000010,999/70,-1,false
1747216357045,0000000000000010,999/70,-1,false
1747216358409,0000000000000010,999/70,-1,false
1747216359656,0000000000000010,999/70,-1,false
1747216360992,0000000000000010,999/70,-1,false
1747216362278,0000000000000010,999/70,-1,false
1747216363530,0000000000000010,999/70,-1,false
1747216364827,0000000000000010,999/70,-1,false
1747216366114,0000000000000010,999/70,-1,false
1747216367433,0000000000000010,999/70,-1,false
1747216368741,0000000000000010,999/70,-1,false
1747216370001,0000000000000010,999/70,-1,false
1747216371293,0000000000000010,999/70,-1,false
1747216372598,0000000000000010,999/70,-1,false
1747216373883,0000000000000010,999/70,-1,false
1747216375149,0000000000000010,999/70,-1,false
1747216376333,0000000000000010,999/70,-1,false
1747216377630,0000000000000010,999/70,-1,false
1747216378905,0000000000000010,999/70,-1,false
1747216380228,0000000000000010,999/70,-1,false
1747216381703,0000000000000010,999/70,-1,false
1747216383017,0000000000000010,999/70,-1,false
1747216384391,0000000000000010,999/70,-1,false
1747216385694,0000000000000010,999/70,-1,false
1747216386889,0000000000000010,999/70,-1,false
1747216388186,0000000000000010,999/70,-1,false
1747216389374,0000000000000010,999/70,-1,false
1747216390533,0000000000000010,999/70,-1,false
1747216391880,0000000000000010,999/70,-1,false
