timestamp_ms,cell_id,plmn,signal_dbm,cell_barred
1747212215219,0000000000000010,999/70,-1,false
1747212216255,0000000000000010,999/70,-1,false
1747212217290,0000000000000010,999/70,-1,false
1747212218325,0000000000000010,999/70,-1,false
1747212219360,0000000000000010,999/70,-1,false
1747212220393,0000000000000010,999/70,-1,false
1747212221428,0000000000000010,999/70,-1,false
1747212222462,0000000000000010,999/70,-1,false
1747212223497,0000000000000010,999/70,-1,false
1747212224532,0000000000000010,999/70,-1,false
1747212225568,0000000000000010,999/70,-1,false
1747212226618,0000000000000010,999/70,-1,false
1747212227698,0000000000000010,999/70,-1,false
1747212228751,0000000000000010,999/70,-1,false
1747212229792,0000000000000010,999/70,-1,false
1747212230835,0000000000000010,999/70,-1,false
1747212231881,0000000000000010,999/70,-1,false
1747212232927,0000000000000010,999/70,-1,false
1747212233968,0000000000000010,999/70,-1,false
1747212235040,0000000000000010,999/70,-1,false
1747212236084,0000000000000010,999/70,-1,false
1747212237129,0000000000000010,999/70,-1,false
1747212238186,0000000000000010,999/70,-1,false
1747212239248,0000000000000010,999/70,-1,false
1747212240294,0000000000000010,999/70,-1,false
1747212241335,0000000000000010,999/70,-1,false
1747212242374,0000000000000010,999/70,-1,false
1747212243420,0000000000000010,999/70,-1,false
1747212244466,0000000000000010,999/70,-1,false
1747212245511,0000000000000010,999/70,-1,false
1747212246556,0000000000000010,999/70,-1,false
1747212247610,0000000000000010,999/70,-1,false
1747212248657,0000000000000010,999/70,-1,false
1747212249700,0000000000000010,999/70,-1,false
1747212250731,0000000000000010,999/70,-1,false
1747212251777,0000000000000010,999/70,-1,false
1747212252821,0000000000000010,999/70,-1,false
1747212253877,0000000000000010,999/70,-1,false
1747212254940,0000000000000010,999/70,-1,false
1747212256002,0000000000000010,999/70,-1,false
1747212257069,0000000000000010,999/70,-1,false
1747212258133,0000000000000010,999/70,-1,false
1747212259223,0000000000000010,999/70,-1,false
1747212260277,0000000000000010,999/70,-1,false
1747212261316,0000000000000010,999/70,-1,false
1747212262362,0000000000000010,999/70,-1,false
1747212263408,0000000000000010,999/70,-1,false
1747212264468,0000000000000010,999/70,-1,false
1747212265530,0000000000000010,999/70,-1,false
1747212266575,0000000000000010,999/70,-1,false
1747212267623,0000000000000010,999/70,-1,false
1747212268666,0000000000000010,999/70,-1,false
1747212269705,0000000000000010,999/70,-1,false
1747212270751,0000000000000010,999/70,-1,false
1747212271798,0000000000000010,999/70,-1,false
1747212272844,0000000000000010,999/70,-1,false
1747212273889,0000000000000010,999/70,-1,false
1747212274935,0000000000000010,999/70,-1,false
1747212276008,0000000000000010,999/70,-1,false
1747212277112,0000000000000010,999/70,-1,false
1747212278306,0000000000000010,999/70,-1,false
1747212279354,0000000000000010,999/70,-1,false
1747212280403,0000000000000010,999/70,-1,false
1747212281483,0000000000000010,999/70,-1,false
1747212282537,0000000000000010,999/70,-1,false
1747212283578,0000000000000010,999/70,-1,false
1747212284644,0000000000000010,999/70,-1,false
1747212285691,0000000000000010,999/70,-1,false
1747212286727,0000000000000010,999/70,-1,false
1747212287773,0000000000000010,999/70,-1,false
1747212288819,0000000000000010,999/70,-1,false
1747212289864,0000000000000010,999/70,-1,false
1747212290907,0000000000000010,999/70,-1,false
1747212291948,0000000000000010,999/70,-1,false
1747212292989,0000000000000010,999/70,-1,false
1747212294023,0000000000000010,999/70,-1,false
1747212295090,0000000000000010,999/70,-1,false
1747212296141,0000000000000010,999/70,-1,false
1747212297202,0000000000000010,999/70,-1,false
1747212298266,0000000000000010,999/70,-1,false
1747212299314,0000000000000010,999/70,-1,false
1747212300376,0000000000000010,999/70,-1,false
1747212301440,0000000000000010,999/70,-1,false
1747212302498,0000000000000010,999/70,-1,false
1747212303564,0000000000000010,999/70,-1,false
1747212304609,0000000000000010,999/70,-1,false
1747212305669,0000000000000010,999/70,-1,false
1747212306729,0000000000000010,999/70,-1,false
1747212307802,0000000000000010,999/70,-1,false
1747212308859,0000000000000010,999/70,-1,false
1747212309903,0000000000000010,999/70,-1,false
1747212310967,0000000000000010,999/70,-1,false
1747212312014,0000000000000010,999/70,-1,false
1747212313060,0000000000000010,999/70,-1,false
1747212314106,0000000000000010,999/70,-1,false
1747212315152,0000000000000010,999/70,-1,false
1747212316196,0000000000000010,999/70,-1,false
1747212317242,0000000000000010,999/70,-1,false
1747212318287,0000000000000010,999/70,-1,false
1747212319319,0000000000000010,999/70,-1,false
1747212320363,0000000000000010,999/70,-1,false
1747212321398,0000000000000010,999/70,-1,false
1747212322450,0000000000000010,999/70,-1,false
1747212323490,0000000000000010,999/70,-1,false
1747212324534,0000000000000010,999/70,-1,false
1747212325575,0000000000000010,999/70,-1,false
1747212326615,0000000000000010,999/70,-1,false
1747212327686,0000000000000010,999/70,-1,false
1747212328779,0000000000000010,999/70,-1,false
1747212329908,0000000000000010,999/70,-1,false
1747212330975,0000000000000010,999/70,-1,false
1747212332037,0000000000000010,999/70,-1,false
1747212333097,0000000000000010,999/70,-1,false
1747212334144,0000000000000010,999/70,-1,false
1747212335190,0000000000000010,999/70,-1,false
1747212336233,0000000000000010,999/70,-1,false
1747212337278,0000000000000010,999/70,-1,false
1747212338318,0000000000000010,999/70,-1,false
1747212339365,0000000000000010,999/70,-1,false
1747212340410,0000000000000010,999/70,-1,false
1747212341456,0000000000000010,999/70,-1,false
1747212342502,0000000000000010,999/70,-1,false
1747212343546,0000000000000010,999/70,-1,false
1747212344592,0000000000000010,999/70,-1,false
1747212345666,0000000000000010,999/70,-1,false
1747212346750,0000000000000010,999/70,-1,false
1747212347795,0000000000000010,999/70,-1,false
1747212348869,0000000000000010,999/70,-1,false
1747212349916,0000000000000010,999/70,-1,false
1747212350960,0000000000000010,999/70,-1,false
1747212352004,0000000000000010,999/70,-1,false
1747212353049,0000000000000010,999/70,-1,false
1747212354102,0000000000000010,999/70,-1,false
1747212355173,0000000000000010,999/70,-1,false
1747212356221,0000000000000010,999/70,-1,false
1747212357265,0000000000000010,999/70,-1,false
1747212358310,0000000000000010,999/70,-1,false
1747212359356,0000000000000010,999/70,-1,false
1747212360413,0000000000000010,999/70,-1,false
1747212361458,0000000000000010,999/70,-1,false
1747212362488,0000000000000010,999/70,-1,false
1747212363607,0000000000000010,999/70,-1,false
1747212364707,0000000000000010,999/70,-1,false
1747212365759,0000000000000010,999/70,-1,false
1747212366798,0000000000000010,999/70,-1,false
1747212367840,0000000000000010,999/70,-1,false
1747212368881,0000000000000010,999/70,-1,false
1747212369926,0000000000000010,999/70,-1,false
1747212370982,0000000000000010,999/70,-1,false
1747212372028,0000000000000010,999/70,-1,false
1747212373077,0000000000000010,999/70,-1,false
1747212374113,0000000000000010,999/70,-1,false
1747212375158,0000000000000010,999/70,-1,false
1747212376203,0000000000000010,999/70,-1,false
1747212377247,0000000000000010,999/70,-1,false
1747212378293,0000000000000010,999/70,-1,false
1747212379349,0000000000000010,999/70,-1,false
1747212380393,0000000000000010,999/70,-1,false
1747212381427,0000000000000010,999/70,-1,false
1747212382473,0000000000000010,999/70,-1,false
1747212383526,0000000000000010,999/70,-1,false
1747212384638,0000000000000010,999/70,-1,false
1747212385715,0000000000000010,999/70,-1,false
1747212386759,0000000000000010,999/70,-1,false
1747212387804,0000000000000010,999/70,-1,false
1747212388845,0000000000000010,999/70,-1,false
1747212389889,0000000000000010,999/70,-1,false
1747212390939,0000000000000010,999/70,-1,false
1747212391998,0000000000000010,999/70,-1,false
1747212393052,0000000000000010,999/70,-1,false
1747212394105,0000000000000010,999/70,-1,false
1747212395164,0000000000000010,999/70,-1,false
1747212396224,0000000000000010,999/70,-1,false
1747212397276,0000000000000010,999/70,-1,false
1747212398324,0000000000000010,999/70,-1,false
1747212399374,0000000000000010,999/70,-1,false
1747212400420,0000000000000010,999/70,-1,false
1747212401467,0000000000000010,999/70,-1,false
1747212402525,0000000000000010,999/70,-1,false
1747212403578,0000000000000010,999/70,-1,false
1747212404631,0000000000000010,999/70,-1,false
1747212405676,0000000000000010,999/70,-1,false
1747212406709,0000000000000010,999/70,-1,false
1747212407777,0000000000000010,999/70,-1,false
1747212408876,0000000000000010,999/70,-1,false
1747212409932,0000000000000010,999/70,-1,false
1747212410975,0000000000000010,999/70,-1,false
1747212412017,0000000000000010,999/70,-1,false
1747212413062,0000000000000010,999/70,-1,false
1747212414095,0000000000000010,999/70,-1,false
1747212415178,0000000000000010,999/70,-1,false
1747212416226,0000000000000010,999/70,-1,false
1747212417257,0000000000000010,999/70,-1,false
1747212418288,0000000000000010,999/70,-1,false
1747212419323,0000000000000010,999/70,-1,false
1747212420363,0000000000000010,999/70,-1,false
1747212421394,0000000000000010,999/70,-1,false
1747212422456,0000000000000010,999/70,-1,false
1747212423497,0000000000000010,999/70,-1,false
1747212424545,0000000000000010,999/70,-1,false
