timestamp_ms,cell_id,plmn,signal_dbm,cell_barred
1747214473019,0000000000000010,999/70,-1,false
1747214474149,0000000000000010,999/70,-1,false
1747214475447,0000000000000010,999/70,-1,false
1747214476766,0000000000000010,999/70,-1,false
1747214477914,0000000000000010,999/70,-1,false
1747214479015,0000000000000010,999/70,-1,false
1747214480147,0000000000000010,999/70,-1,false
1747214481272,0000000000000010,999/70,-1,false
1747214482439,0000000000000010,999/70,-1,false
1747214483750,0000000000000010,999/70,-1,false
1747214485147,0000000000000010,999/70,-1,false
1747214486519,0000000000000010,999/70,-1,false
1747214487815,0000000000000010,999/70,-1,false
1747214489121,0000000000000010,999/70,-1,false
1747214490383,0000000000000010,999/70,-1,false
1747214491671,0000000000000010,999/70,-1,false
1747214492986,0000000000000010,999/70,-1,false
1747214494147,0000000000000010,999/70,-1,false
1747214495279,0000000000000010,999/70,-1,false
1747214496403,0000000000000010,999/70,-1,false
1747214497447,0000000000000010,999/70,-1,false
1747214498495,0000000000000010,999/70,-1,false
1747214499587,0000000000000010,999/70,-1,false
1747214500838,0000000000000010,999/70,-1,false
1747214502215,0000000000000010,999/70,-1,false
1747214503526,0000000000000010,999/70,-1,false
1747214504751,0000000000000010,999/70,-1,false
1747214506000,0000000000000010,999/70,-1,false
1747214507355,0000000000000010,999/70,-1,false
1747214508628,0000000000000010,999/70,-1,false
1747214509964,0000000000000010,999/70,-1,false
1747214511204,0000000000000010,999/70,-1,false
1747214512543,0000000000000010,999/70,-1,false
1747214513706,0000000000000010,999/70,-1,false
1747214514942,0000000000000010,999/70,-1,false
1747214516280,0000000000000010,999/70,-1,false
1747214517598,0000000000000010,999/70,-1,false
1747214519002,0000000000000010,999/70,-1,false
1747214520077,0000000000000010,999/70,-1,false
1747214521157,0000000000000010,999/70,-1,false
1747214522202,0000000000000010,999/70,-1,false
1747214523333,0000000000000010,999/70,-1,false
1747214524447,0000000000000010,999/70,-1,false
1747214525587,0000000000000010,999/70,-1,false
1747214526709,0000000000000010,999/70,-1,false
1747214527997,0000000000000010,999/70,-1,false
1747214529222,0000000000000010,999/70,-1,false
1747214530495,0000000000000010,999/70,-1,false
1747214531714,0000000000000010,999/70,-1,false
1747214532952,0000000000000010,999/70,-1,false
1747214534052,0000000000000010,999/70,-1,false
1747214535360,0000000000000010,999/70,-1,false
1747214536637,0000000000000010,999/70,-1,false
1747214537867,0000000000000010,999/70,-1,false
1747214539084,0000000000000010,999/70,-1,false
1747214540389,0000000000000010,999/70,-1,false
1747214541608,0000000000000010,999/70,-1,false
1747214542835,0000000000000010,999/70,-1,false
1747214543961,0000000000000010,999/70,-1,false
1747214545154,0000000000000010,999/70,-1,false
1747214546279,0000000000000010,999/70,-1,false
1747214547527,0000000000000010,999/70,-1,false
1747214548764,0000000000000010,999/70,-1,false
1747214549855,0000000000000010,999/70,-1,false
1747214550951,0000000000000010,999/70,-1,false
1747214552123,0000000000000010,999/70,-1,false
1747214553401,0000000000000010,999/70,-1,false
1747214554517,0000000000000010,999/70,-1,false
1747214555636,0000000000000010,999/70,-1,false
1747214556732,0000000000000010,999/70,-1,false
1747214557794,0000000000000010,999/70,-1,false
1747214558846,0000000000000010,999/70,-1,false
1747214560130,0000000000000010,999/70,-1,false
1747214561275,0000000000000010,999/70,-1,false
1747214562362,0000000000000010,999/70,-1,false
1747214563424,0000000000000010,999/70,-1,false
1747214564531,0000000000000010,999/70,-1,false
1747214565590,0000000000000010,999/70,-1,false
1747214566656,0000000000000010,999/70,-1,false
1747214567795,0000000000000010,999/70,-1,false
1747214569012,0000000000000010,999/70,-1,false
1747214570187,0000000000000010,999/70,-1,false
1747214571232,0000000000000010,999/70,-1,false
1747214572287,0000000000000010,999/70,-1,false
1747214573346,0000000000000010,999/70,-1,false
1747214574389,0000000000000010,999/70,-1,false
1747214575451,0000000000000010,999/70,-1,false
1747214576596,0000000000000010,999/70,-1,false
1747214577869,0000000000000010,999/70,-1,false
1747214579309,0000000000000010,999/70,-1,false
1747214580506,0000000000000010,999/70,-1,false
1747214581661,0000000000000010,999/70,-1,false
1747214582727,0000000000000010,999/70,-1,false
1747214583787,0000000000000010,999/70,-1,false
1747214584904,0000000000000010,999/70,-1,false
1747214586334,0000000000000010,999/70,-1,false
1747214587813,0000000000000010,999/70,-1,false
1747214589094,0000000000000010,999/70,-1,false
1747214590388,0000000000000010,999/70,-1,false
1747214591534,0000000000000010,999/70,-1,false
1747214592643,0000000000000010,999/70,-1,false
1747214593733,0000000000000010,999/70,-1,false
1747214594928,0000000000000010,999/70,-1,false
1747214596259,0000000000000010,999/70,-1,false
1747214597404,0000000000000010,999/70,-1,false
1747214598614,0000000000000010,999/70,-1,false
1747214599670,0000000000000010,999/70,-1,false
1747214600729,0000000000000010,999/70,-1,false
1747214601913,0000000000000010,999/70,-1,false
1747214603269,0000000000000010,999/70,-1,false
1747214604676,0000000000000010,999/70,-1,false
1747214605943,0000000000000010,999/70,-1,false
1747214607089,0000000000000010,999/70,-1,false
1747214608224,0000000000000010,999/70,-1,false
1747214609328,0000000000000010,999/70,-1,false
1747214610519,0000000000000010,999/70,-1,false
1747214611732,0000000000000010,999/70,-1,false
1747214613140,0000000000000010,999/70,-1,false
1747214614366,0000000000000010,999/70,-1,false
1747214615630,0000000000000010,999/70,-1,false
1747214616718,0000000000000010,999/70,-1,false
1747214617787,0000000000000010,999/70,-1,false
1747214618892,0000000000000010,999/70,-1,false
1747214620157,0000000000000010,999/70,-1,false
1747214621511,0000000000000010,999/70,-1,false
1747214622597,0000000000000010,999/70,-1,false
1747214623690,0000000000000010,999/70,-1,false
1747214624744,0000000000000010,999/70,-1,false
1747214625815,0000000000000010,999/70,-1,false
1747214626868,0000000000000010,999/70,-1,false
1747214627913,0000000000000010,999/70,-1,false
1747214629008,0000000000000010,999/70,-1,false
1747214630171,0000000000000010,999/70,-1,false
1747214631232,0000000000000010,999/70,-1,false
1747214632380,0000000000000010,999/70,-1,false
1747214633491,0000000000000010,999/70,-1,false
1747214634673,0000000000000010,999/70,-1,false
1747214635892,0000000000000010,999/70,-1,false
1747214637127,0000000000000010,999/70,-1,false
1747214638478,0000000000000010,999/70,-1,false
1747214639605,0000000000000010,999/70,-1,false
1747214640938,0000000000000010,999/70,-1,false
1747214642102,0000000000000010,999/70,-1,false
1747214643368,0000000000000010,999/70,-1,false
1747214644546,0000000000000010,999/70,-1,false
1747214645755,0000000000000010,999/70,-1,false
1747214647023,0000000000000010,999/70,-1,false
1747214648165,0000000000000010,999/70,-1,false
1747214649307,0000000000000010,999/70,-1,false
1747214650427,0000000000000010,999/70,-1,false
1747214651486,0000000000000010,999/70,-1,false
1747214652584,0000000000000010,999/70,-1,false
1747214653923,0000000000000010,999/70,-1,false
1747214655369,0000000000000010,999/70,-1,false
1747214656608,0000000000000010,999/70,-1,false
1747214657904,0000000000000010,999/70,-1,false
1747214659135,0000000000000010,999/70,-1,false
1747214660297,0000000000000010,999/70,-1,false
1747214661381,0000000000000010,999/70,-1,false
1747214662668,0000000000000010,999/70,-1,false
1747214663889,0000000000000010,999/70,-1,false
1747214665062,0000000000000010,999/70,-1,false
1747214666181,0000000000000010,999/70,-1,false
1747214667351,0000000000000010,999/70,-1,false
1747214668554,0000000000000010,999/70,-1,false
1747214669730,0000000000000010,999/70,-1,false
1747214671000,0000000000000010,999/70,-1,false
1747214672320,0000000000000010,999/70,-1,false
1747214673497,0000000000000010,999/70,-1,false
1747214674529,0000000000000010,999/70,-1,false
1747214675559,0000000000000010,999/70,-1,false
1747214676592,0000000000000010,999/70,-1,false
1747214677624,0000000000000010,999/70,-1,false
1747214678703,0000000000000010,999/70,-1,false
1747214680018,0000000000000010,999/70,-1,false
1747214681282,0000000000000010,999/70,-1,false
1747214682326,0000000000000010,999/70,-1,false
1747214683438,0000000000000010,999/70,-1,false
1747214684512,0000000000000010,999/70,-1,false
1747214685680,0000000000000010,999/70,-1,false
1747214686809,0000000000000010,999/70,-1,false
1747214688051,0000000000000010,999/70,-1,false
1747214689469,0000000000000010,999/70,-1,false
1747214690676,0000000000000010,999/70,-1,false
1747214691832,0000000000000010,999/70,-1,false
1747214692970,0000000000000010,999/70,-1,false
1747214694142,0000000000000010,999/70,-1,false
1747214695299,0000000000000010,999/70,-1,false
1747214696751,0000000000000010,999/70,-1,false
1747214698198,0000000000000010,999/70,-1,false
1747214699507,0000000000000010,999/70,-1,false
1747214700805,0000000000000010,999/70,-1,false
1747214702138,0000000000000010,999/70,-1,false
1747214703435,0000000000000010,999/70,-1,false
1747214704678,0000000000000010,999/70,-1,false
1747214705896,0000000000000010,999/70,-1,false
1747214707042,0000000000000010,999/70,-1,false
1747214708146,0000000000000010,999/70,-1,false
1747214709291,0000000000000010,999/70,-1,false
1747214710429,0000000000000010,999/70,-1,false
