timestamp_ms,cell_id,plmn,signal_dbm,cell_barred
1747216525661,0000000000000010,999/70,-1,false
1747216526949,0000000000000010,999/70,-1,false
1747216528272,0000000000000010,999/70,-1,false
1747216529575,0000000000000010,999/70,-1,false
1747216530811,0000000000000010,999/70,-1,false
1747216532041,0000000000000010,999/70,-1,false
1747216533387,0000000000000010,999/70,-1,false
1747216534631,0000000000000010,999/70,-1,false
1747216535954,0000000000000010,999/70,-1,false
1747216537209,0000000000000010,999/70,-1,false
1747216538497,0000000000000010,999/70,-1,false
1747216539806,0000000000000010,999/70,-1,false
1747216541113,0000000000000010,999/70,-1,false
1747216542383,0000000000000010,999/70,-1,false
1747216543731,0000000000000010,999/70,-1,false
1747216545047,0000000000000010,999/70,-1,false
1747216546358,0000000000000010,999/70,-1,false
1747216547661,0000000000000010,999/70,-1,false
1747216548954,0000000000000010,999/70,-1,false
1747216550189,0000000000000010,999/70,-1,false
1747216551453,0000000000000010,999/70,-1,false
1747216552737,0000000000000010,999/70,-1,false
1747216554002,0000000000000010,999/70,-1,false
1747216555311,0000000000000010,999/70,-1,false
1747216556645,0000000000000010,999/70,-1,false
1747216557940,0000000000000010,999/70,-1,false
1747216559130,0000000000000010,999/70,-1,false
1747216560398,0000000000000010,999/70,-1,false
1747216561786,0000000000000010,999/70,-1,false
1747216563092,0000000000000010,999/70,-1,false
1747216564346,0000000000000010,999/70,-1,false
1747216565840,0000000000000010,999/70,-1,false
1747216567241,0000000000000010,999/70,-1,false
1747216568532,0000000000000010,999/70,-1,false
1747216569786,0000000000000010,999/70,-1,false
1747216571008,0000000000000010,999/70,-1,false
1747216572303,0000000000000010,999/70,-1,false
1747216573581,0000000000000010,999/70,-1,false
1747216575087,0000000000000010,999/70,-1,false
1747216576426,0000000000000010,999/70,-1,false
1747216577727,0000000000000010,999/70,-1,false
1747216579006,0000000000000010,999/70,-1,false
1747216580258,0000000000000010,999/70,-1,false
1747216581450,0000000000000010,999/70,-1,false
1747216582706,0000000000000010,999/70,-1,false
1747216584001,0000000000000010,999/70,-1,false
1747216585188,0000000000000010,999/70,-1,false
1747216586504,0000000000000010,999/70,-1,false
1747216587727,0000000000000010,999/70,-1,false
1747216588931,0000000000000010,999/70,-1,false
1747216590176,0000000000000010,999/70,-1,false
1747216591594,0000000000000010,999/70,-1,false
