timestamp_ms,cell_id,plmn,signal_dbm,cell_barred
1747215499362,0000000000000010,999/70,-1,false
1747215500473,0000000000000010,999/70,-1,false
1747215501706,0000000000000010,999/70,-1,false
1747215502996,0000000000000010,999/70,-1,false
1747215504249,0000000000000010,999/70,-1,false
1747215505507,0000000000000010,999/70,-1,false
1747215506760,0000000000000010,999/70,-1,false
1747215508084,0000000000000010,999/70,-1,false
1747215509339,0000000000000010,999/70,-1,false
1747215510551,0000000000000010,999/70,-1,false
1747215511765,0000000000000010,999/70,-1,false
1747215513010,0000000000000010,999/70,-1,false
1747215514266,0000000000000010,999/70,-1,false
1747215515447,0000000000000010,999/70,-1,false
1747215516777,0000000000000010,999/70,-1,false
1747215518044,0000000000000010,999/70,-1,false
1747215519281,0000000000000010,999/70,-1,false
1747215520557,0000000000000010,999/70,-1,false
1747215521820,0000000000000010,999/70,-1,false
1747215523119,0000000000000010,999/70,-1,false
1747215524411,0000000000000010,999/70,-1,false
1747215525743,0000000000000010,999/70,-1,false
1747215527017,0000000000000010,999/70,-1,false
1747215528244,0000000000000010,999/70,-1,false
1747215529494,0000000000000010,999/70,-1,false
1747215530763,0000000000000010,999/70,-1,false
1747215531974,0000000000000010,999/70,-1,false
1747215533232,0000000000000010,999/70,-1,false
1747215534571,0000000000000010,999/70,-1,false
1747215535849,0000000000000010,999/70,-1,false
1747215537100,0000000000000010,999/70,-1,false
1747215538354,0000000000000010,999/70,-1,false
1747215539661,0000000000000010,999/70,-1,false
1747215540937,0000000000000010,999/70,-1,false
1747215542236,0000000000000010,999/70,-1,false
1747215543587,0000000000000010,999/70,-1,false
1747215544871,0000000000000010,999/70,-1,false
1747215546121,0000000000000010,999/70,-1,false
1747215547361,0000000000000010,999/70,-1,false
1747215548615,0000000000000010,999/70,-1,false
1747215549936,0000000000000010,999/70,-1,false
1747215551142,0000000000000010,999/70,-1,false
1747215552428,0000000000000010,999/70,-1,false
1747215553625,0000000000000010,999/70,-1,false
1747215554839,0000000000000010,999/70,-1,false
1747215556202,0000000000000010,999/70,-1,false
1747215557947,0000000000000010,999/70,-1,false
1747215559245,0000000000000010,999/70,-1,false
1747215560409,0000000000000010,999/70,-1,false
1747215561594,0000000000000010,999/70,-1,false
1747215562810,0000000000000010,999/70,-1,false
1747215564040,0000000000000010,999/70,-1,false
1747215565172,0000000000000010,999/70,-1,false
1747215566463,0000000000000010,999/70,-1,false
1747215567776,0000000000000010,999/70,-1,false
1747215569095,0000000000000010,999/70,-1,false
1747215570350,0000000000000010,999/70,-1,false
1747215571595,0000000000000010,999/70,-1,false
1747215572855,0000000000000010,999/70,-1,false
1747215574217,0000000000000010,999/70,-1,false
1747215575476,0000000000000010,999/70,-1,false
1747215576658,0000000000000010,999/70,-1,false
1747215577993,0000000000000010,999/70,-1,false
1747215579230,0000000000000010,999/70,-1,false
1747215580561,0000000000000010,999/70,-1,false
1747215581737,0000000000000010,999/70,-1,false
1747215583025,0000000000000010,999/70,-1,false
1747215584190,0000000000000010,999/70,-1,false
1747215585365,0000000000000010,999/70,-1,false
1747215586589,0000000000000010,999/70,-1,false
1747215587889,0000000000000010,999/70,-1,false
1747215589104,0000000000000010,999/70,-1,false
1747215590356,0000000000000010,999/70,-1,false
1747215591664,0000000000000010,999/70,-1,false
1747215593068,0000000000000010,999/70,-1,false
1747215594384,0000000000000010,999/70,-1,false
1747215595729,0000000000000010,999/70,-1,false
1747215596991,0000000000000010,999/70,-1,false
1747215598195,0000000000000010,999/70,-1,false
1747215599453,0000000000000010,999/70,-1,false
1747215600753,0000000000000010,999/70,-1,false
1747215602033,0000000000000010,999/70,-1,false
1747215603300,0000000000000010,999/70,-1,false
1747215604503,0000000000000010,999/70,-1,false
1747215605719,0000000000000010,999/70,-1,false
1747215607009,0000000000000010,999/70,-1,false
1747215608308,0000000000000010,999/70,-1,false
1747215609584,0000000000000010,999/70,-1,false
1747215610812,0000000000000010,999/70,-1,false
1747215612125,0000000000000010,999/70,-1,false
1747215613350,0000000000000010,999/70,-1,false
1747215614602,0000000000000010,999/70,-1,false
1747215615722,0000000000000010,999/70,-1,false
1747215616945,0000000000000010,999/70,-1,false
1747215618167,0000000000000010,999/70,-1,false
1747215619329,0000000000000010,999/70,-1,false
1747215620672,0000000000000010,999/70,-1,false
1747215621927,0000000000000010,999/70,-1,false
1747215623168,0000000000000010,999/70,-1,false
1747215624427,0000000000000010,999/70,-1,false
1747215625744,0000000000000010,999/70,-1,false
1747215627031,0000000000000010,999/70,-1,false
1747215628292,0000000000000010,999/70,-1,false
1747215629503,0000000000000010,999/70,-1,false
1747215630800,0000000000000010,999/70,-1,false
1747215631974,0000000000000010,999/70,-1,false
1747215633294,0000000000000010,999/70,-1,false
1747215634589,0000000000000010,999/70,-1,false
1747215635866,0000000000000010,999/70,-1,false
1747215637187,0000000000000010,999/70,-1,false
1747215638380,0000000000000010,999/70,-1,false
1747215639585,0000000000000010,999/70,-1,false
1747215640831,0000000000000010,999/70,-1,false
1747215642086,0000000000000010,999/70,-1,false
1747215643423,0000000000000010,999/70,-1,false
1747215644833,0000000000000010,999/70,-1,false
1747215646116,0000000000000010,999/70,-1,false
1747215647439,0000000000000010,999/70,-1,false
1747215648799,0000000000000010,999/70,-1,false
1747215650218,0000000000000010,999/70,-1,false
1747215651564,0000000000000010,999/70,-1,false
1747215652882,0000000000000010,999/70,-1,false
1747215654248,0000000000000010,999/70,-1,false
1747215655586,0000000000000010,999/70,-1,false
1747215656824,0000000000000010,999/70,-1,false
1747215658185,0000000000000010,999/70,-1,false
1747215659593,0000000000000010,999/70,-1,false
1747215660803,0000000000000010,999/70,-1,false
1747215662043,0000000000000010,999/70,-1,false
1747215663271,0000000000000010,999/70,-1,false
1747215664574,0000000000000010,999/70,-1,false
1747215665833,0000000000000010,999/70,-1,false
1747215667034,0000000000000010,999/70,-1,false
1747215668339,0000000000000010,999/70,-1,false
1747215669595,0000000000000010,999/70,-1,false
1747215670817,0000000000000010,999/70,-1,false
1747215672065,0000000000000010,999/70,-1,false
1747215673436,0000000000000010,999/70,-1,false
1747215674818,0000000000000010,999/70,-1,false
1747215676261,0000000000000010,999/70,-1,false
1747215677522,0000000000000010,999/70,-1,false
1747215678719,0000000000000010,999/70,-1,false
1747215679899,0000000000000010,999/70,-1,false
1747215681191,0000000000000010,999/70,-1,false
1747215682341,0000000000000010,999/70,-1,false
1747215683666,0000000000000010,999/70,-1,false
1747215684936,0000000000000010,999/70,-1,false
1747215686183,0000000000000010,999/70,-1,false
1747215687493,0000000000000010,999/70,-1,false
1747215688751,0000000000000010,999/70,-1,false
1747215690042,0000000000000010,999/70,-1,false
1747215691391,0000000000000010,999/70,-1,false
1747215692761,0000000000000010,999/70,-1,false
1747215693963,0000000000000010,999/70,-1,false
1747215695260,0000000000000010,999/70,-1,false
1747215696526,0000000000000010,999/70,-1,false
1747215697791,0000000000000010,999/70,-1,false
1747215699071,0000000000000010,999/70,-1,false
1747215700428,0000000000000010,999/70,-1,false
1747215702104,0000000000000010,999/70,-1,false
1747215703204,0000000000000010,999/70,-1,false
1747215704323,0000000000000010,999/70,-1,false
1747215705442,0000000000000010,999/70,-1,false
1747215706720,0000000000000010,999/70,-1,false
1747215707954,0000000000000010,999/70,-1,false
1747215709205,0000000000000010,999/70,-1,false
1747215710446,0000000000000010,999/70,-1,false
1747215711738,0000000000000010,999/70,-1,false
1747215713017,0000000000000010,999/70,-1,false
1747215714248,0000000000000010,999/70,-1,false
