timestamp_ms,cell_id,plmn,signal_dbm,cell_barred
1747218373221,0000000000000010,999/70,-1,false
1747218374258,0000000000000010,999/70,-1,false
1747218375292,0000000000000010,999/70,-1,false
1747218376328,0000000000000010,999/70,-1,false
1747218377364,0000000000000010,999/70,-1,false
1747218378400,0000000000000010,999/70,-1,false
1747218379431,0000000000000010,999/70,-1,false
1747218380467,0000000000000010,999/70,-1,false
1747218381504,0000000000000010,999/70,-1,false
1747218382541,0000000000000010,999/70,-1,false
1747218383578,0000000000000010,999/70,-1,false
1747218384615,0000000000000010,999/70,-1,false
1747218385652,0000000000000010,999/70,-1,false
1747218386689,0000000000000010,999/70,-1,false
1747218387726,0000000000000010,999/70,-1,false
1747218388764,0000000000000010,999/70,-1,false
1747218389795,0000000000000010,999/70,-1,false
1747218390830,0000000000000010,999/70,-1,false
1747218391864,0000000000000010,999/70,-1,false
1747218392896,0000000000000010,999/70,-1,false
1747218393931,0000000000000010,999/70,-1,false
1747218394967,0000000000000010,999/70,-1,false
1747218396003,0000000000000010,999/70,-1,false
1747218397037,0000000000000010,999/70,-1,false
1747218398074,0000000000000010,999/70,-1,false
1747218399109,0000000000000010,999/70,-1,false
1747218400147,0000000000000010,999/70,-1,false
1747218401182,0000000000000010,999/70,-1,false
1747218402218,NA,NA,NA,NA
1747218403244,NA,NA,NA,NA
1747218404268,NA,NA,NA,NA
1747218405293,NA,NA,NA,NA
1747218406315,NA,NA,NA,NA
1747218407344,NA,NA,NA,NA
1747218408366,NA,NA,NA,NA
1747218409386,NA,NA,NA,NA
1747218410408,NA,NA,NA,NA
1747218411432,NA,NA,NA,NA
1747218412457,NA,NA,NA,NA
1747218413480,NA,NA,NA,NA
1747218414499,NA,NA,NA,NA
1747218415516,NA,NA,NA,NA
1747218416536,NA,NA,NA,NA
1747218417560,NA,NA,NA,NA
1747218418584,NA,NA,NA,NA
1747218419609,NA,NA,NA,NA
1747218420634,NA,NA,NA,NA
1747218421660,NA,NA,NA,NA
1747218422681,NA,NA,NA,NA
1747218423699,NA,NA,NA,NA
1747218424718,NA,NA,NA,NA
1747218425740,NA,NA,NA,NA
1747218426763,NA,NA,NA,NA
1747218427788,NA,NA,NA,NA
1747218428807,NA,NA,NA,NA
1747218429832,NA,NA,NA,NA
1747218430858,NA,NA,NA,NA
1747218431884,NA,NA,NA,NA
1747218432911,NA,NA,NA,NA
1747218433937,NA,NA,NA,NA
1747218434965,NA,NA,NA,NA
1747218435993,NA,NA,NA,NA
1747218437019,NA,NA,NA,NA
1747218438039,NA,NA,NA,NA
1747218439062,NA,NA,NA,NA
1747218440083,NA,NA,NA,NA
1747218441107,NA,NA,NA,NA
1747218442133,NA,NA,NA,NA
1747218443158,NA,NA,NA,NA
1747218444183,NA,NA,NA,NA
1747218445209,NA,NA,NA,NA
1747218446232,NA,NA,NA,NA
1747218447256,NA,NA,NA,NA
1747218448281,NA,NA,NA,NA
1747218449305,NA,NA,NA,NA
1747218450329,NA,NA,NA,NA
1747218451354,NA,NA,NA,NA
1747218452380,NA,NA,NA,NA
1747218453405,NA,NA,NA,NA
1747218454429,NA,NA,NA,NA
1747218455457,NA,NA,NA,NA
1747218456479,NA,NA,NA,NA
1747218457498,NA,NA,NA,NA
1747218458516,NA,NA,NA,NA
1747218459534,NA,NA,NA,NA
1747218460554,NA,NA,NA,NA
1747218461575,NA,NA,NA,NA
1747218462598,NA,NA,NA,NA
1747218463624,NA,NA,NA,NA
1747218464648,NA,NA,NA,NA
1747218465673,NA,NA,NA,NA
1747218466698,NA,NA,NA,NA
1747218467723,NA,NA,NA,NA
1747218468748,NA,NA,NA,NA
1747218469771,NA,NA,NA,NA
1747218470795,NA,NA,NA,NA
1747218471819,NA,NA,NA,NA
1747218472844,NA,NA,NA,NA
1747218473869,NA,NA,NA,NA
1747218474893,NA,NA,NA,NA
1747218475918,NA,NA,NA,NA
1747218476941,NA,NA,NA,NA
1747218477966,NA,NA,NA,NA
1747218478986,NA,NA,NA,NA
1747218480016,NA,NA,NA,NA
1747218481041,NA,NA,NA,NA
1747218482065,NA,NA,NA,NA
1747218483091,NA,NA,NA,NA
1747218484118,NA,NA,NA,NA
1747218485144,NA,NA,NA,NA
1747218486167,NA,NA,NA,NA
1747218487191,NA,NA,NA,NA
1747218488213,NA,NA,NA,NA
1747218489240,NA,NA,NA,NA
1747218490265,NA,NA,NA,NA
1747218491289,NA,NA,NA,NA
1747218492314,NA,NA,NA,NA
1747218493336,NA,NA,NA,NA
1747218494354,NA,NA,NA,NA
1747218495376,NA,NA,NA,NA
1747218496400,NA,NA,NA,NA
1747218497424,NA,NA,NA,NA
1747218498454,NA,NA,NA,NA
1747218499478,NA,NA,NA,NA
1747218500502,NA,NA,NA,NA
1747218501529,NA,NA,NA,NA
1747218502553,NA,NA,NA,NA
1747218503579,NA,NA,NA,NA
1747218504605,NA,NA,NA,NA
1747218505630,NA,NA,NA,NA
1747218506657,NA,NA,NA,NA
1747218507681,NA,NA,NA,NA
1747218508703,NA,NA,NA,NA
1747218509728,NA,NA,NA,NA
1747218510752,NA,NA,NA,NA
1747218511772,NA,NA,NA,NA
1747218512792,NA,NA,NA,NA
1747218513816,NA,NA,NA,NA
1747218514840,NA,NA,NA,NA
1747218515862,NA,NA,NA,NA
1747218516886,NA,NA,NA,NA
1747218517913,NA,NA,NA,NA
1747218518937,NA,NA,NA,NA
1747218519961,NA,NA,NA,NA
1747218520981,NA,NA,NA,NA
1747218522005,NA,NA,NA,NA
1747218523030,NA,NA,NA,NA
1747218524055,NA,NA,NA,NA
1747218525079,NA,NA,NA,NA
1747218526104,NA,NA,NA,NA
1747218527127,NA,NA,NA,NA
1747218528153,NA,NA,NA,NA
1747218529177,NA,NA,NA,NA
1747218530201,NA,NA,NA,NA
1747218531227,NA,NA,NA,NA
1747218532250,NA,NA,NA,NA
1747218533274,NA,NA,NA,NA
1747218534298,NA,NA,NA,NA
1747218535321,NA,NA,NA,NA
1747218536347,NA,NA,NA,NA
1747218537373,NA,NA,NA,NA
1747218538400,NA,NA,NA,NA
1747218539426,NA,NA,NA,NA
1747218540450,NA,NA,NA,NA
1747218541476,NA,NA,NA,NA
1747218542498,NA,NA,NA,NA
1747218543524,NA,NA,NA,NA
1747218544548,NA,NA,NA,NA
1747218545573,NA,NA,NA,NA
1747218546594,NA,NA,NA,NA
1747218547619,NA,NA,NA,NA
1747218548643,NA,NA,NA,NA
1747218549666,NA,NA,NA,NA
1747218550690,NA,NA,NA,NA
1747218551716,NA,NA,NA,NA
1747218552740,NA,NA,NA,NA
1747218553764,NA,NA,NA,NA
1747218554788,NA,NA,NA,NA
1747218555812,NA,NA,NA,NA
1747218556840,NA,NA,NA,NA
1747218557866,NA,NA,NA,NA
1747218558887,NA,NA,NA,NA
1747218559905,NA,NA,NA,NA
1747218560924,NA,NA,NA,NA
1747218561944,NA,NA,NA,NA
1747218562973,NA,NA,NA,NA
1747218563994,NA,NA,NA,NA
1747218565019,NA,NA,NA,NA
1747218566045,NA,NA,NA,NA
1747218567071,NA,NA,NA,NA
1747218568096,NA,NA,NA,NA
1747218569119,NA,NA,NA,NA
1747218570145,NA,NA,NA,NA
1747218571170,NA,NA,NA,NA
1747218572194,NA,NA,NA,NA
1747218573218,NA,NA,NA,NA
1747218574241,NA,NA,NA,NA
1747218575267,NA,NA,NA,NA
1747218576293,NA,NA,NA,NA
1747218577320,NA,NA,NA,NA
