timestamp_ms,cell_id,plmn,signal_dbm,cell_barred
1747212830977,0000000000000010,999/70,-1,false
1747212832013,0000000000000010,999/70,-1,false
1747212833048,0000000000000010,999/70,-1,false
1747212834083,0000000000000010,999/70,-1,false
1747212835118,0000000000000010,999/70,-1,false
1747212836151,0000000000000010,999/70,-1,false
1747212837186,0000000000000010,999/70,-1,false
1747212838221,0000000000000010,999/70,-1,false
1747212839255,0000000000000010,999/70,-1,false
1747212840290,0000000000000010,999/70,-1,false
1747212841325,0000000000000010,999/70,-1,false
1747212842361,0000000000000010,999/70,-1,false
1747212843396,0000000000000010,999/70,-1,false
1747212844431,0000000000000010,999/70,-1,false
1747212845465,0000000000000010,999/70,-1,false
1747212846501,0000000000000010,999/70,-1,false
1747212847536,0000000000000010,999/70,-1,false
1747212848571,0000000000000010,999/70,-1,false
1747212849606,0000000000000010,999/70,-1,false
1747212850642,0000000000000010,999/70,-1,false
1747212851679,0000000000000010,999/70,-1,false
1747212852715,0000000000000010,999/70,-1,false
1747212853751,0000000000000010,999/70,-1,false
1747212854787,0000000000000010,999/70,-1,false
1747212855823,0000000000000010,999/70,-1,false
1747212856859,0000000000000010,999/70,-1,false
1747212857895,0000000000000010,999/70,-1,false
1747212858931,0000000000000010,999/70,-1,false
1747212859967,0000000000000010,999/70,-1,false
1747212861003,0000000000000010,999/70,-1,false
1747212862039,0000000000000010,999/70,-1,false
1747212863074,0000000000000010,999/70,-1,false
1747212864109,0000000000000010,999/70,-1,false
1747212865144,0000000000000010,999/70,-1,false
1747212866179,0000000000000010,999/70,-1,false
1747212867214,0000000000000010,999/70,-1,false
1747212868250,0000000000000010,999/70,-1,false
1747212869285,0000000000000010,999/70,-1,false
1747212870321,0000000000000010,999/70,-1,false
1747212871355,0000000000000010,999/70,-1,false
1747212872390,0000000000000010,999/70,-1,false
1747212873425,0000000000000010,999/70,-1,false
1747212874460,0000000000000010,999/70,-1,false
1747212875495,0000000000000010,999/70,-1,false
1747212876531,0000000000000010,999/70,-1,false
1747212877566,0000000000000010,999/70,-1,false
1747212878601,0000000000000010,999/70,-1,false
1747212879637,0000000000000010,999/70,-1,false
1747212880673,0000000000000010,999/70,-1,false
1747212881709,0000000000000010,999/70,-1,false
1747212882745,0000000000000010,999/70,-1,false
1747212883781,0000000000000010,999/70,-1,false
1747212884816,0000000000000010,999/70,-1,false
1747212885851,0000000000000010,999/70,-1,false
1747212886887,0000000000000010,999/70,-1,false
1747212887922,0000000000000010,999/70,-1,false
1747212888956,0000000000000010,999/70,-1,false
1747212889991,0000000000000010,999/70,-1,false
1747212891025,0000000000000010,999/70,-1,false
1747212892059,0000000000000010,999/70,-1,false
1747212893094,0000000000000010,999/70,-1,false
1747212894129,0000000000000010,999/70,-1,false
1747212895164,0000000000000010,999/70,-1,false
1747212896199,0000000000000010,999/70,-1,false
1747212897234,0000000000000010,999/70,-1,false
1747212898268,0000000000000010,999/70,-1,false
1747212899300,0000000000000010,999/70,-1,false
1747212900335,0000000000000010,999/70,-1,false
1747212901370,0000000000000010,999/70,-1,false
1747212902405,0000000000000010,999/70,-1,false
1747212903440,0000000000000010,999/70,-1,false
1747212904476,0000000000000010,999/70,-1,false
1747212905511,0000000000000010,999/70,-1,false
1747212906545,0000000000000010,999/70,-1,false
1747212907580,0000000000000010,999/70,-1,false
1747212908614,0000000000000010,999/70,-1,false
1747212909649,0000000000000010,999/70,-1,false
1747212910683,0000000000000010,999/70,-1,false
1747212911718,0000000000000010,999/70,-1,false
1747212912753,0000000000000010,999/70,-1,false
1747212913790,0000000000000010,999/70,-1,false
1747212914824,0000000000000010,999/70,-1,false
1747212915860,0000000000000010,999/70,-1,false
1747212916893,0000000000000010,999/70,-1,false
1747212917929,0000000000000010,999/70,-1,false
1747212918964,0000000000000010,999/70,-1,false
1747212919999,0000000000000010,999/70,-1,false
1747212921034,0000000000000010,999/70,-1,false
1747212922069,0000000000000010,999/70,-1,false
1747212923104,0000000000000010,999/70,-1,false
1747212924138,0000000000000010,999/70,-1,false
1747212925174,0000000000000010,999/70,-1,false
1747212926209,0000000000000010,999/70,-1,false
1747212927244,0000000000000010,999/70,-1,false
1747212928279,0000000000000010,999/70,-1,false
1747212929315,0000000000000010,999/70,-1,false
1747212930350,0000000000000010,999/70,-1,false
1747212931385,0000000000000010,999/70,-1,false
1747212932421,0000000000000010,999/70,-1,false
1747212933455,0000000000000010,999/70,-1,false
1747212934489,0000000000000010,999/70,-1,false
1747212935524,0000000000000010,999/70,-1,false
1747212936557,0000000000000010,999/70,-1,false
1747212937592,0000000000000010,999/70,-1,false
1747212938629,0000000000000010,999/70,-1,false
1747212939664,0000000000000010,999/70,-1,false
1747212940699,0000000000000010,999/70,-1,false
1747212941734,0000000000000010,999/70,-1,false
1747212942767,0000000000000010,999/70,-1,false
