timestamp_ms,usr%,nice%,sys%,iowait%,irq%,soft%,steal%,idle%
1747102257958,1.9,0.0,6.2,0.0,0.0,1.3,90.6
1747102259970,2.3,0.0,7.9,0.0,0.0,1.1,88.7
1747102261981,2.0,0.0,6.9,0.0,0.0,1.5,89.6
1747102263991,2.0,0.0,7.8,0.0,0.0,1.0,89.1
1747102266002,2.0,0.0,7.1,0.0,0.0,1.3,89.6
1747102268013,1.9,0.0,8.6,0.0,0.0,1.3,88.2
1747102270024,2.1,0.0,6.8,0.0,0.0,1.1,90.0
1747102272034,1.8,0.0,7.8,0.0,0.0,1.5,88.8
1747102274045,2.1,0.0,7.4,0.0,0.0,1.1,89.4
1747102276056,1.8,0.0,7.0,0.0,0.0,1.3,89.9
1747102278066,1.9,0.0,8.3,0.0,0.0,1.8,88.0
1747102280074,1.5,0.0,6.8,0.0,0.0,1.8,89.9
1747102282083,1.4,0.0,7.3,0.0,0.0,1.4,89.8
1747102284094,1.8,0.0,6.1,0.0,0.0,0.9,91.2
1747102286105,2.0,0.0,7.2,0.0,0.0,1.6,89.2
1747102288116,2.0,0.0,7.3,0.0,0.0,1.5,89.2
1747102290127,1.9,0.0,7.2,0.0,0.0,1.3,89.6
1747102292137,2.2,0.0,7.7,0.0,0.0,1.2,88.9
1747102294147,2.0,0.0,7.5,0.0,0.0,2.1,88.4
1747102296157,1.9,0.0,6.7,0.0,0.0,1.5,89.9
1747102298168,2.1,0.0,8.2,0.0,0.0,1.4,88.2
1747102300178,2.2,0.0,6.3,0.0,0.0,1.6,89.8
1747102302189,2.2,0.0,8.1,0.0,0.0,1.7,88.0
1747102304200,2.1,0.0,7.0,0.0,0.0,1.4,89.4
1747102306211,2.0,0.0,7.9,0.0,0.0,1.5,88.6
1747102308221,2.0,0.0,5.9,0.0,0.0,1.5,90.6
1747102310232,2.0,0.0,7.5,0.0,0.0,1.8,88.8
1747102312243,1.9,0.0,7.1,0.0,0.0,1.3,89.8
1747102314254,2.0,0.0,7.9,0.0,0.0,1.1,89.0
1747102316265,2.0,0.0,7.5,0.0,0.0,1.3,89.2
1747102318278,1.9,0.0,7.1,0.0,0.0,1.8,89.2
1747102320289,2.0,0.0,7.6,0.0,0.0,1.5,88.9
1747102322300,1.9,0.0,7.3,0.0,0.0,1.2,89.6
1747102324311,2.2,0.0,6.9,0.0,0.0,0.9,89.9
1747102326322,1.8,0.0,7.9,0.0,0.0,1.5,88.8
1747102328332,2.1,0.0,7.4,0.0,0.0,1.4,89.1
1747102330343,1.9,0.0,8.4,0.0,0.0,1.2,88.5
1747102332354,2.1,0.0,5.8,0.0,0.0,1.7,90.4
1747102334364,1.9,0.0,7.7,0.0,0.0,1.4,89.0
1747102336375,2.2,0.0,7.3,0.0,0.0,1.3,89.2
1747102338385,2.2,0.0,6.7,0.0,0.0,1.0,90.1
1747102340396,2.0,0.0,6.3,0.0,0.0,1.0,90.7
1747102342406,2.0,0.0,7.4,0.0,0.0,1.1,89.5
1747102344416,2.0,0.0,7.9,0.0,0.0,1.5,88.6
1747102346427,2.0,0.0,7.1,0.0,0.0,1.7,89.1
1747102348437,1.9,0.0,7.0,0.0,0.0,1.1,90.0
1747102350448,2.2,0.0,7.0,0.0,0.0,0.8,90.0
1747102352458,2.2,0.0,7.5,0.0,0.0,0.7,89.6
1747102354469,2.0,0.0,7.2,0.0,0.0,1.7,89.1
1747102356479,2.2,0.0,7.3,0.0,0.0,1.1,89.3
1747102358490,1.9,0.0,7.0,0.0,0.0,1.2,89.8
1747102360501,1.8,0.0,7.6,0.0,0.0,1.4,89.2
1747102362511,1.6,0.0,7.8,0.0,0.0,2.0,88.5
1747102364521,2.0,0.0,7.2,0.0,0.0,1.3,89.5
