timestamp_ms,cell_id,plmn,signal_dbm,cell_barred
1747230373744,NA,NA,NA,NA
1747230374771,NA,NA,NA,NA
1747230375800,NA,NA,NA,NA
1747230376828,NA,NA,NA,NA
1747230377860,NA,NA,NA,NA
1747230378893,NA,NA,NA,NA
1747230379926,NA,NA,NA,NA
1747230380958,NA,NA,NA,NA
1747230381990,NA,NA,NA,NA
1747230383023,NA,NA,NA,NA
1747230384053,NA,NA,NA,NA
1747230385086,NA,NA,NA,NA
1747230386118,NA,NA,NA,NA
1747230387152,NA,NA,NA,NA
1747230388184,NA,NA,NA,NA
1747230389214,NA,NA,NA,NA
1747230390246,NA,NA,NA,NA
1747230391275,NA,NA,NA,NA
1747230392306,NA,NA,NA,NA
1747230393338,NA,NA,NA,NA
1747230394371,NA,NA,NA,NA
1747230395405,NA,NA,NA,NA
1747230396435,NA,NA,NA,NA
1747230397466,NA,NA,NA,NA
1747230398499,NA,NA,NA,NA
1747230399531,NA,NA,NA,NA
1747230400566,NA,NA,NA,NA
1747230401597,NA,NA,NA,NA
1747230402625,NA,NA,NA,NA
1747230403656,NA,NA,NA,NA
1747230404687,NA,NA,NA,NA
1747230405716,NA,NA,NA,NA
1747230406746,NA,NA,NA,NA
1747230407777,NA,NA,NA,NA
1747230408809,NA,NA,NA,NA
1747230409836,NA,NA,NA,NA
1747230410868,NA,NA,NA,NA
1747230411899,NA,NA,NA,NA
1747230412933,NA,NA,NA,NA
1747230413965,NA,NA,NA,NA
1747230414999,NA,NA,NA,NA
1747230416032,NA,NA,NA,NA
1747230417068,NA,NA,NA,NA
1747230418100,NA,NA,NA,NA
1747230419139,NA,NA,NA,NA
1747230420183,NA,NA,NA,NA
1747230421216,NA,NA,NA,NA
1747230422259,NA,NA,NA,NA
1747230423294,NA,NA,NA,NA
1747230424316,NA,NA,NA,NA
1747230425338,NA,NA,NA,NA
1747230426363,NA,NA,NA,NA
1747230427389,NA,NA,NA,NA
1747230428410,NA,NA,NA,NA
1747230429431,NA,NA,NA,NA
1747230430457,NA,NA,NA,NA
1747230431486,NA,NA,NA,NA
1747230432517,NA,NA,NA,NA
1747230433548,NA,NA,NA,NA
1747230434578,NA,NA,NA,NA
1747230435607,NA,NA,NA,NA
1747230436636,NA,NA,NA,NA
1747230437668,NA,NA,NA,NA
1747230438697,NA,NA,NA,NA
1747230439727,NA,NA,NA,NA
1747230440763,NA,NA,NA,NA
1747230441811,NA,NA,NA,NA
1747230442876,NA,NA,NA,NA
1747230443908,NA,NA,NA,NA
1747230444941,NA,NA,NA,NA
1747230445980,NA,NA,NA,NA
1747230447006,NA,NA,NA,NA
1747230448033,NA,NA,NA,NA
1747230449063,NA,NA,NA,NA
1747230450087,NA,NA,NA,NA
1747230451114,NA,NA,NA,NA
1747230452144,NA,NA,NA,NA
1747230453172,NA,NA,NA,NA
1747230454204,NA,NA,NA,NA
1747230455232,NA,NA,NA,NA
1747230456259,NA,NA,NA,NA
1747230457293,NA,NA,NA,NA
1747230458325,NA,NA,NA,NA
1747230459357,NA,NA,NA,NA
1747230460389,NA,NA,NA,NA
1747230461419,NA,NA,NA,NA
1747230462447,NA,NA,NA,NA
1747230463474,NA,NA,NA,NA
1747230464505,NA,NA,NA,NA
1747230465534,NA,NA,NA,NA
1747230466561,NA,NA,NA,NA
1747230467592,NA,NA,NA,NA
1747230468623,NA,NA,NA,NA
1747230469650,NA,NA,NA,NA
1747230470678,NA,NA,NA,NA
1747230471709,NA,NA,NA,NA
1747230472741,NA,NA,NA,NA
1747230473772,NA,NA,NA,NA
1747230474805,NA,NA,NA,NA
1747230475840,NA,NA,NA,NA
1747230476873,NA,NA,NA,NA
1747230477907,NA,NA,NA,NA
1747230478941,NA,NA,NA,NA
1747230479979,NA,NA,NA,NA
1747230481012,NA,NA,NA,NA
1747230482047,NA,NA,NA,NA
1747230483074,NA,NA,NA,NA
1747230484105,NA,NA,NA,NA
1747230485136,NA,NA,NA,NA
1747230486167,NA,NA,NA,NA
1747230487198,NA,NA,NA,NA
1747230488233,NA,NA,NA,NA
1747230489265,NA,NA,NA,NA
1747230490298,NA,NA,NA,NA
1747230491329,NA,NA,NA,NA
1747230492360,NA,NA,NA,NA
1747230493385,NA,NA,NA,NA
1747230494412,NA,NA,NA,NA
1747230495443,NA,NA,NA,NA
1747230496476,NA,NA,NA,NA
1747230497507,NA,NA,NA,NA
1747230498537,NA,NA,NA,NA
1747230499572,NA,NA,NA,NA
1747230500604,NA,NA,NA,NA
1747230501633,NA,NA,NA,NA
1747230502665,NA,NA,NA,NA
1747230503700,NA,NA,NA,NA
1747230504735,NA,NA,NA,NA
1747230505770,NA,NA,NA,NA
1747230506794,NA,NA,NA,NA
1747230507818,NA,NA,NA,NA
1747230508844,NA,NA,NA,NA
1747230509872,NA,NA,NA,NA
1747230510896,NA,NA,NA,NA
1747230511926,NA,NA,NA,NA
1747230512956,NA,NA,NA,NA
1747230513987,NA,NA,NA,NA
1747230515015,NA,NA,NA,NA
1747230516050,NA,NA,NA,NA
1747230517091,NA,NA,NA,NA
1747230518129,NA,NA,NA,NA
1747230519169,NA,NA,NA,NA
1747230520211,NA,NA,NA,NA
1747230521237,NA,NA,NA,NA
1747230522266,NA,NA,NA,NA
1747230523289,NA,NA,NA,NA
1747230524312,NA,NA,NA,NA
1747230525343,NA,NA,NA,NA
1747230526372,NA,NA,NA,NA
1747230527400,NA,NA,NA,NA
1747230528440,NA,NA,NA,NA
1747230529469,NA,NA,NA,NA
1747230530499,NA,NA,NA,NA
1747230531523,NA,NA,NA,NA
1747230532546,NA,NA,NA,NA
1747230533569,NA,NA,NA,NA
1747230534600,NA,NA,NA,NA
1747230535632,NA,NA,NA,NA
1747230536659,NA,NA,NA,NA
1747230537689,NA,NA,NA,NA
1747230538719,NA,NA,NA,NA
1747230539747,NA,NA,NA,NA
1747230540778,NA,NA,NA,NA
1747230541815,NA,NA,NA,NA
1747230542848,NA,NA,NA,NA
1747230543884,NA,NA,NA,NA
1747230544914,NA,NA,NA,NA
1747230545951,NA,NA,NA,NA
1747230546984,NA,NA,NA,NA
