Connecting to host 10.45.0.1, port 5201
[  4] local 10.45.0.1 port 38542 connected to 10.45.0.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   883 MBytes  7.39 Gbits/sec    0   1.12 MBytes       
[  4]   1.00-2.00   sec  1.04 GBytes  8.91 Gbits/sec    0   1.12 MBytes       
[  4]   2.00-3.00   sec  1.08 GBytes  9.30 Gbits/sec    0   1.12 MBytes       
[  4]   3.00-4.00   sec  1.15 GBytes  9.84 Gbits/sec    0   1.12 MBytes       
[  4]   4.00-5.00   sec  1.04 GBytes  8.92 Gbits/sec    0   1.12 MBytes       
[  4]   5.00-6.01   sec  1.06 GBytes  9.05 Gbits/sec    0   1.50 MBytes       
[  4]   6.01-7.00   sec   866 MBytes  7.30 Gbits/sec    0   1.56 MBytes       
[  4]   7.00-8.00   sec  1.10 GBytes  9.48 Gbits/sec    0   1.56 MBytes       
[  4]   8.00-9.00   sec  1.09 GBytes  9.36 Gbits/sec    0   1.62 MBytes       
[  4]   9.00-10.00  sec  1.16 GBytes  9.98 Gbits/sec    0   1.62 MBytes       
[  4]  10.00-11.00  sec  1.16 GBytes  9.95 Gbits/sec    0   2.62 MBytes       
[  4]  11.00-12.00  sec  1.16 GBytes  9.97 Gbits/sec    0   2.62 MBytes       
[  4]  12.00-13.00  sec  1.13 GBytes  9.73 Gbits/sec    0   3.93 MBytes       
[  4]  13.00-14.00  sec  1.02 GBytes  8.77 Gbits/sec    0   3.93 MBytes       
[  4]  14.00-15.00  sec   964 MBytes  8.09 Gbits/sec    0   3.93 MBytes       
[  4]  15.00-16.00  sec  1.16 GBytes  9.94 Gbits/sec    0   3.93 MBytes       
[  4]  16.00-17.00  sec  1.16 GBytes  9.97 Gbits/sec    0   3.93 MBytes       
[  4]  17.00-18.00  sec  1.16 GBytes  9.98 Gbits/sec    0   3.93 MBytes       
[  4]  18.00-19.00  sec  1.16 GBytes  9.96 Gbits/sec    0   3.93 MBytes       
[  4]  19.00-20.00  sec  1.16 GBytes  9.98 Gbits/sec    0   3.93 MBytes       
[  4]  20.00-21.00  sec  1.16 GBytes  9.97 Gbits/sec    0   3.93 MBytes       
[  4]  21.00-22.00  sec  1.05 GBytes  8.99 Gbits/sec    0   3.93 MBytes       
[  4]  22.00-23.00  sec  1.13 GBytes  9.70 Gbits/sec    0   3.93 MBytes       
[  4]  23.00-24.00  sec   924 MBytes  7.75 Gbits/sec    0   3.93 MBytes       
[  4]  24.00-25.00  sec  1.15 GBytes  9.85 Gbits/sec    0   3.93 MBytes       
[  4]  25.00-26.00  sec  1.16 GBytes  9.94 Gbits/sec    0   3.93 MBytes       
[  4]  26.00-27.00  sec  1.16 GBytes  9.94 Gbits/sec    0   3.93 MBytes       
