Connecting to host 10.45.0.1, port 5201
[  4] local 10.45.0.1 port 38710 connected to 10.45.0.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   750 MBytes  6.28 Gbits/sec    0   1.37 MBytes       
[  4]   1.00-2.00   sec   793 MBytes  6.66 Gbits/sec    0   1.37 MBytes       
[  4]   2.00-3.00   sec  1.12 GBytes  9.67 Gbits/sec    0   1.37 MBytes       
[  4]   3.00-4.00   sec  1.16 GBytes  9.98 Gbits/sec    0   1.37 MBytes       
[  4]   4.00-5.00   sec  1.16 GBytes  9.97 Gbits/sec    0   1.37 MBytes       
[  4]   5.00-6.00   sec  1.16 GBytes  9.97 Gbits/sec    0   1.37 MBytes       
[  4]   6.00-7.00   sec  1.16 GBytes  9.97 Gbits/sec    0   1.37 MBytes       
[  4]   7.00-8.00   sec  1.10 GBytes  9.45 Gbits/sec    0   1.37 MBytes       
[  4]   8.00-9.00   sec  1.03 GBytes  8.86 Gbits/sec    0   2.06 MBytes       
[  4]   9.00-10.00  sec   652 MBytes  5.47 Gbits/sec    0   3.12 MBytes       
[  4]  10.00-11.00  sec  1002 MBytes  8.40 Gbits/sec    0   3.12 MBytes       
[  4]  11.00-12.01  sec  1.09 GBytes  9.22 Gbits/sec    0   3.12 MBytes       
[  4]  12.01-13.00  sec   931 MBytes  7.91 Gbits/sec    0   3.12 MBytes       
[  4]  13.00-14.00  sec  1.13 GBytes  9.68 Gbits/sec    0   3.12 MBytes       
[  4]  14.00-15.00  sec  1.16 GBytes  9.92 Gbits/sec    0   3.12 MBytes       
[  4]  15.00-16.00  sec  1.16 GBytes  9.95 Gbits/sec    0   3.12 MBytes       
[  4]  16.00-17.00  sec   995 MBytes  8.34 Gbits/sec    0   3.12 MBytes       
[  4]  17.00-18.01  sec  1022 MBytes  8.50 Gbits/sec    0   3.12 MBytes       
[  4]  18.01-19.00  sec  1.11 GBytes  9.62 Gbits/sec    0   3.12 MBytes       
[  4]  19.00-20.00  sec  1.16 GBytes  9.96 Gbits/sec    0   3.12 MBytes       
[  4]  20.00-21.00  sec  1.16 GBytes  9.97 Gbits/sec    0   3.12 MBytes       
[  4]  21.00-22.00  sec  1.16 GBytes  9.96 Gbits/sec    0   3.12 MBytes       
[  4]  22.00-23.00  sec  1.16 GBytes  9.97 Gbits/sec    0   3.12 MBytes       
[  4]  23.00-24.00  sec  1.16 GBytes  9.97 Gbits/sec    0   3.12 MBytes       
[  4]  24.00-25.00  sec  1012 MBytes  8.49 Gbits/sec    0   3.12 MBytes       
[  4]  25.00-26.00  sec  1.16 GBytes  9.98 Gbits/sec    0   3.12 MBytes       
[  4]  26.00-27.00  sec   970 MBytes  8.13 Gbits/sec    0   3.12 MBytes       
[  4]  27.00-28.00  sec  1.15 GBytes  9.85 Gbits/sec    0   3.12 MBytes       
[  4]  28.00-29.00  sec  1.16 GBytes  9.98 Gbits/sec    0   3.12 MBytes       
[  4]  29.00-30.00  sec  1.16 GBytes  9.98 Gbits/sec    0   3.12 MBytes       
[  4]  30.00-31.00  sec  1.16 GBytes  9.97 Gbits/sec    0   3.12 MBytes       
[  4]  31.00-32.00  sec  1.15 GBytes  9.84 Gbits/sec    0   3.12 MBytes       
[  4]  32.00-33.00  sec  1.16 GBytes  9.97 Gbits/sec    0   3.12 MBytes       
[  4]  33.00-34.00  sec  1.01 GBytes  8.72 Gbits/sec    0   3.12 MBytes       
[  4]  34.00-35.01  sec  1.12 GBytes  9.55 Gbits/sec    0   3.12 MBytes       
[  4]  35.01-36.00  sec   892 MBytes  7.54 Gbits/sec    0   3.12 MBytes       
[  4]  36.00-37.00  sec  1.01 GBytes  8.71 Gbits/sec    0   3.12 MBytes       
[  4]  37.00-38.00  sec   980 MBytes  8.22 Gbits/sec    0   3.12 MBytes       
[  4]  38.00-39.00  sec  1.06 GBytes  9.09 Gbits/sec    0   3.12 MBytes       
[  4]  39.00-40.00  sec  1.08 GBytes  9.27 Gbits/sec    0   3.12 MBytes       
[  4]  40.00-41.00  sec  1.08 GBytes  9.26 Gbits/sec    0   3.12 MBytes       
[  4]  41.00-42.00  sec  1.10 GBytes  9.47 Gbits/sec    0   3.12 MBytes       
[  4]  42.00-43.00  sec  1.08 GBytes  9.24 Gbits/sec    0   3.12 MBytes       
[  4]  43.00-44.00  sec   894 MBytes  7.50 Gbits/sec    0   3.12 MBytes       
[  4]  44.00-45.00  sec  1.16 GBytes  9.96 Gbits/sec    0   3.12 MBytes       
[  4]  45.00-46.00  sec  1.16 GBytes  9.98 Gbits/sec    0   3.12 MBytes       
[  4]  46.00-47.00  sec  1.16 GBytes  9.98 Gbits/sec    0   3.12 MBytes       
[  4]  47.00-48.00  sec  1.16 GBytes  9.98 Gbits/sec    0   3.12 MBytes       
[  4]  48.00-49.00  sec  1.16 GBytes  9.98 Gbits/sec    0   3.12 MBytes       
[  4]  49.00-50.00  sec  1.16 GBytes  9.98 Gbits/sec    0   3.12 MBytes       
[  4]  50.00-51.00  sec  1011 MBytes  8.48 Gbits/sec    0   3.12 MBytes       
[  4]  51.00-52.02  sec   992 MBytes  8.13 Gbits/sec    0   3.12 MBytes       
[  4]  52.02-53.00  sec   854 MBytes  7.34 Gbits/sec    0   3.12 MBytes       
[  4]  53.00-54.00  sec  1.00 GBytes  8.60 Gbits/sec    0   3.12 MBytes       
[  4]  54.00-55.00  sec  1.01 GBytes  8.69 Gbits/sec    0   3.12 MBytes       
[  4]  55.00-56.00  sec  1.16 GBytes  9.95 Gbits/sec    0   3.12 MBytes       
[  4]  56.00-57.00  sec  1.16 GBytes  9.98 Gbits/sec    0   3.12 MBytes       
[  4]  57.00-58.00  sec  1.16 GBytes  9.98 Gbits/sec    0   3.12 MBytes       
[  4]  58.00-59.00  sec  1.12 GBytes  9.63 Gbits/sec    0   3.12 MBytes       
[  4]  59.00-60.00  sec  1.04 GBytes  8.93 Gbits/sec    0   3.12 MBytes       
[  4]  60.00-61.00  sec   700 MBytes  5.87 Gbits/sec    0   3.12 MBytes       
[  4]  61.00-62.01  sec  1.07 GBytes  9.13 Gbits/sec    0   3.12 MBytes       
[  4]  62.01-63.00  sec  1.08 GBytes  9.30 Gbits/sec    0   3.12 MBytes       
[  4]  63.00-64.00  sec  1.02 GBytes  8.74 Gbits/sec    0   3.12 MBytes       
[  4]  64.00-65.00  sec  1.02 GBytes  8.72 Gbits/sec    0   3.12 MBytes       
[  4]  65.00-66.00  sec  1.04 GBytes  8.97 Gbits/sec    0   3.12 MBytes       
[  4]  66.00-67.00  sec  1.16 GBytes  9.98 Gbits/sec    0   3.12 MBytes       
[  4]  67.00-68.00  sec  1.06 GBytes  9.14 Gbits/sec    0   3.12 MBytes       
[  4]  68.00-69.00  sec   983 MBytes  8.24 Gbits/sec    0   3.12 MBytes       
[  4]  69.00-70.00  sec   905 MBytes  7.59 Gbits/sec    0   3.12 MBytes       
[  4]  70.00-71.00  sec  1.16 GBytes  9.95 Gbits/sec    0   3.12 MBytes       
[  4]  71.00-72.00  sec  1.16 GBytes  9.93 Gbits/sec    0   3.12 MBytes       
[  4]  72.00-73.00  sec  1.16 GBytes  9.98 Gbits/sec    0   3.12 MBytes       
[  4]  73.00-74.00  sec  1.16 GBytes  9.98 Gbits/sec    0   3.12 MBytes       
[  4]  74.00-75.00  sec  1.16 GBytes  9.98 Gbits/sec    0   3.12 MBytes       
[  4]  75.00-76.00  sec  1.10 GBytes  9.47 Gbits/sec    0   3.12 MBytes       
[  4]  76.00-77.00  sec  1.08 GBytes  9.29 Gbits/sec    0   3.12 MBytes       
[  4]  77.00-78.00  sec   707 MBytes  5.93 Gbits/sec    0   3.12 MBytes       
[  4]  78.00-79.00  sec  1.09 GBytes  9.39 Gbits/sec    0   3.12 MBytes       
[  4]  79.00-80.00  sec  1.09 GBytes  9.38 Gbits/sec    0   3.12 MBytes       
[  4]  80.00-81.00  sec  1020 MBytes  8.55 Gbits/sec    0   3.12 MBytes       
[  4]  81.00-82.00  sec  1.01 GBytes  8.65 Gbits/sec    0   3.12 MBytes       
[  4]  82.00-83.00  sec  1.11 GBytes  9.51 Gbits/sec    0   3.12 MBytes       
