Connecting to host 10.45.0.1, port 5201
[  4] local 10.45.0.1 port 38670 connected to 10.45.0.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   879 MBytes  7.35 Gbits/sec    0   1.31 MBytes       
[  4]   1.00-2.00   sec   785 MBytes  6.61 Gbits/sec    0   1.31 MBytes       
[  4]   2.00-3.00   sec  1.16 GBytes  9.97 Gbits/sec    0   1.31 MBytes       
[  4]   3.00-4.00   sec  1.16 GBytes  9.97 Gbits/sec    0   1.37 MBytes       
[  4]   4.00-5.00   sec  1.16 GBytes  9.96 Gbits/sec    0   1.44 MBytes       
[  4]   5.00-6.00   sec  1.16 GBytes  9.98 Gbits/sec    0   1.44 MBytes       
[  4]   6.00-7.00   sec  1.16 GBytes  9.98 Gbits/sec    0   1.44 MBytes       
[  4]   7.00-8.00   sec  1.12 GBytes  9.64 Gbits/sec    0   2.19 MBytes       
[  4]   8.00-9.00   sec  1.05 GBytes  9.05 Gbits/sec    0   2.19 MBytes       
[  4]   9.00-10.01  sec  1001 MBytes  8.32 Gbits/sec    0   3.31 MBytes       
[  4]  10.01-11.00  sec  1.11 GBytes  9.65 Gbits/sec    0   3.31 MBytes       
[  4]  11.00-12.00  sec  1.16 GBytes  9.96 Gbits/sec    0   3.31 MBytes       
[  4]  12.00-13.00  sec  1.16 GBytes  10.0 Gbits/sec    0   3.31 MBytes       
[  4]  13.00-14.00  sec  1.16 GBytes  9.98 Gbits/sec    0   3.31 MBytes       
[  4]  14.00-15.00  sec  1.16 GBytes  9.97 Gbits/sec    0   3.31 MBytes       
[  4]  15.00-16.00  sec  1.16 GBytes  9.98 Gbits/sec    0   3.31 MBytes       
[  4]  16.00-17.00  sec  1.07 GBytes  9.17 Gbits/sec    0   3.31 MBytes       
[  4]  17.00-18.00  sec  1.06 GBytes  9.17 Gbits/sec    0   3.31 MBytes       
[  4]  18.00-19.00  sec   884 MBytes  7.41 Gbits/sec    0   3.31 MBytes       
[  4]  19.00-20.00  sec  1.02 GBytes  8.77 Gbits/sec    0   3.31 MBytes       
[  4]  20.00-21.00  sec  1.09 GBytes  9.28 Gbits/sec    0   3.31 MBytes       
[  4]  21.00-22.00  sec  1.07 GBytes  9.25 Gbits/sec    0   3.31 MBytes       
[  4]  22.00-23.00  sec  1018 MBytes  8.54 Gbits/sec    0   3.31 MBytes       
[  4]  23.00-24.00  sec  1006 MBytes  8.44 Gbits/sec    0   3.31 MBytes       
[  4]  24.00-25.00  sec  1.04 GBytes  8.95 Gbits/sec    0   3.31 MBytes       
[  4]  25.00-26.00  sec   754 MBytes  6.33 Gbits/sec    0   3.31 MBytes       
[  4]  26.00-27.00  sec  1006 MBytes  8.44 Gbits/sec    0   3.31 MBytes       
[  4]  27.00-28.00  sec  1.02 GBytes  8.74 Gbits/sec    0   3.31 MBytes       
[  4]  28.00-29.00  sec  1.13 GBytes  9.74 Gbits/sec    0   3.31 MBytes       
[  4]  29.00-30.00  sec  1.16 GBytes  9.94 Gbits/sec    0   3.31 MBytes       
[  4]  30.00-31.00  sec  1.16 GBytes  9.94 Gbits/sec    0   3.31 MBytes       
[  4]  31.00-32.00  sec  1.16 GBytes  9.98 Gbits/sec    0   3.31 MBytes       
[  4]  32.00-33.00  sec  1.16 GBytes  9.96 Gbits/sec    0   3.31 MBytes       
[  4]  33.00-34.00  sec  1.04 GBytes  8.87 Gbits/sec    0   3.31 MBytes       
[  4]  34.00-35.00  sec  1.12 GBytes  9.62 Gbits/sec    0   3.31 MBytes       
[  4]  35.00-36.00  sec   763 MBytes  6.40 Gbits/sec    0   3.31 MBytes       
[  4]  36.00-37.00  sec  1.16 GBytes  9.93 Gbits/sec    0   3.31 MBytes       
[  4]  37.00-38.00  sec  1.14 GBytes  9.83 Gbits/sec    0   3.31 MBytes       
[  4]  38.00-39.00  sec  1.16 GBytes  9.95 Gbits/sec    0   3.31 MBytes       
[  4]  39.00-40.00  sec  1.05 GBytes  8.98 Gbits/sec    0   3.31 MBytes       
[  4]  40.00-41.00  sec  1.07 GBytes  9.17 Gbits/sec    0   3.31 MBytes       
[  4]  41.00-42.00  sec  1.05 GBytes  8.99 Gbits/sec    0   3.31 MBytes       
[  4]  42.00-43.00  sec   726 MBytes  6.09 Gbits/sec    0   3.31 MBytes       
[  4]  43.00-44.00  sec   770 MBytes  6.44 Gbits/sec    0   3.31 MBytes       
[  4]  44.00-45.00  sec  1.02 GBytes  8.83 Gbits/sec    0   3.31 MBytes       
[  4]  45.00-46.00  sec  1.05 GBytes  8.99 Gbits/sec    0   3.31 MBytes       
[  4]  46.00-47.00  sec  1.02 GBytes  8.77 Gbits/sec    0   3.31 MBytes       
[  4]  47.00-48.00  sec  1.07 GBytes  9.20 Gbits/sec    0   3.31 MBytes       
[  4]  48.00-49.00  sec  1.05 GBytes  9.01 Gbits/sec    0   3.31 MBytes       
[  4]  49.00-50.00  sec  1.15 GBytes  9.86 Gbits/sec    0   3.31 MBytes       
