timestamp_ms,rx_bytes,tx_bytes,rx_packets,tx_packets,rx_drops,tx_drops
1747218169010,0,832,0,15,0,0
1747218170106,0,832,0,15,0,0
1747218171180,0,832,0,15,0,0
1747218172254,0,832,0,15,0,0
1747218173333,0,832,0,15,0,0
1747218174398,0,832,0,15,0,0
1747218175469,0,832,0,15,0,0
1747218176537,0,832,0,15,0,0
1747218177604,0,832,0,15,0,0
1747218178674,0,832,0,15,0,0
1747218179746,0,832,0,15,0,0
1747218180819,0,832,0,15,0,0
1747218181886,0,832,0,15,0,0
1747218182949,0,832,0,15,0,0
1747218184017,0,832,0,15,0,0
1747218185096,0,832,0,15,0,0
1747218186177,0,832,0,15,0,0
1747218187248,0,832,0,15,0,0
1747218188320,0,832,0,15,0,0
1747218189386,0,832,0,15,0,0
1747218190463,0,832,0,15,0,0
1747218191535,0,832,0,15,0,0
1747218192607,0,832,0,15,0,0
1747218193671,0,832,0,15,0,0
1747218194735,0,832,0,15,0,0
1747218195799,0,832,0,15,0,0
1747218196874,0,832,0,15,0,0
1747218197923,0,832,0,15,0,0
1747218198931,0,832,0,15,0,0
1747218199939,0,832,0,15,0,0
1747218200946,0,832,0,15,0,0
1747218201953,0,832,0,15,0,0
1747218202963,0,832,0,15,0,0
1747218203970,0,832,0,15,0,0
1747218204979,0,832,0,15,0,0
1747218205987,0,832,0,15,0,0
1747218206995,0,832,0,15,0,0
1747218208003,0,832,0,15,0,0
1747218209011,0,832,0,15,0,0
1747218210020,0,832,0,15,0,0
1747218211029,0,832,0,15,0,0
1747218212036,0,832,0,15,0,0
1747218213048,0,832,0,15,0,0
1747218214060,0,832,0,15,0,0
1747218215069,0,832,0,15,0,0
1747218216074,0,832,0,15,0,0
1747218217082,0,832,0,15,0,0
1747218218089,0,832,0,15,0,0
1747218219098,0,832,0,15,0,0
1747218220105,0,832,0,15,0,0
1747218221113,0,832,0,15,0,0
1747218222121,0,832,0,15,0,0
1747218223129,0,832,0,15,0,0
1747218224135,0,832,0,15,0,0
1747218225144,0,832,0,15,0,0
1747218226160,0,832,0,15,0,0
1747218227168,0,832,0,15,0,0
1747218228177,0,832,0,15,0,0
1747218229185,0,832,0,15,0,0
1747218230193,0,832,0,15,0,0
1747218231200,0,832,0,15,0,0
1747218232207,0,832,0,15,0,0
1747218233217,0,832,0,15,0,0
1747218234225,0,832,0,15,0,0
1747218235233,0,832,0,15,0,0
1747218236239,0,832,0,15,0,0
1747218237244,0,832,0,15,0,0
1747218238250,0,832,0,15,0,0
1747218239256,0,832,0,15,0,0
1747218240262,0,832,0,15,0,0
1747218241267,0,832,0,15,0,0
1747218242273,0,832,0,15,0,0
1747218243278,0,832,0,15,0,0
1747218244282,0,832,0,15,0,0
1747218245287,0,832,0,15,0,0
1747218246294,0,832,0,15,0,0
1747218247303,0,832,0,15,0,0
1747218248310,0,832,0,15,0,0
1747218249317,0,832,0,15,0,0
1747218250324,0,832,0,15,0,0
1747218251333,0,832,0,15,0,0
1747218252339,0,832,0,15,0,0
1747218253346,0,832,0,15,0,0
1747218254353,0,832,0,15,0,0
1747218255360,0,832,0,15,0,0
1747218256367,0,832,0,15,0,0
1747218257372,0,832,0,15,0,0
1747218258381,0,832,0,15,0,0
1747218259389,0,832,0,15,0,0
1747218260396,0,832,0,15,0,0
1747218261405,0,832,0,15,0,0
1747218262413,0,832,0,15,0,0
1747218263422,0,832,0,15,0,0
1747218264430,0,832,0,15,0,0
1747218265439,0,832,0,15,0,0
1747218266448,0,832,0,15,0,0
1747218267455,0,832,0,15,0,0
1747218268463,0,832,0,15,0,0
1747218269473,0,832,0,15,0,0
1747218270479,0,832,0,15,0,0
1747218271485,0,832,0,15,0,0
1747218272493,0,832,0,15,0,0
1747218273510,0,832,0,15,0,0
1747218274518,0,832,0,15,0,0
1747218275526,0,832,0,15,0,0
1747218276533,0,832,0,15,0,0
1747218277539,0,832,0,15,0,0
1747218278545,0,832,0,15,0,0
1747218279552,0,832,0,15,0,0
1747218280559,0,832,0,15,0,0
1747218281565,0,832,0,15,0,0
1747218282574,0,832,0,15,0,0
1747218283579,0,832,0,15,0,0
1747218284586,0,832,0,15,0,0
1747218285592,0,832,0,15,0,0
1747218286599,0,832,0,15,0,0
1747218287605,0,832,0,15,0,0
1747218288613,0,832,0,15,0,0
1747218289620,0,832,0,15,0,0
1747218290627,0,832,0,15,0,0
1747218291634,0,832,0,15,0,0
1747218292640,0,832,0,15,0,0
1747218293648,0,832,0,15,0,0
1747218294655,0,832,0,15,0,0
1747218295662,0,832,0,15,0,0
1747218296668,0,832,0,15,0,0
1747218297676,0,832,0,15,0,0
1747218298683,0,832,0,15,0,0
1747218299690,0,832,0,15,0,0
1747218300697,0,832,0,15,0,0
1747218301704,0,832,0,15,0,0
1747218302712,0,832,0,15,0,0
1747218303719,0,832,0,15,0,0
1747218304726,0,832,0,15,0,0
1747218305732,0,832,0,15,0,0
1747218306739,0,832,0,15,0,0
1747218307745,0,832,0,15,0,0
1747218308752,0,832,0,15,0,0
1747218309759,0,832,0,15,0,0
1747218310766,0,832,0,15,0,0
1747218311772,0,832,0,15,0,0
1747218312779,0,832,0,15,0,0
1747218313785,0,832,0,15,0,0
1747218314793,0,832,0,15,0,0
1747218315800,0,832,0,15,0,0
1747218316807,0,832,0,15,0,0
1747218317814,0,832,0,15,0,0
1747218318821,0,832,0,15,0,0
1747218319829,0,832,0,15,0,0
1747218320836,0,832,0,15,0,0
1747218321843,0,832,0,15,0,0
1747218322851,0,832,0,15,0,0
1747218323858,0,832,0,15,0,0
1747218324865,0,832,0,15,0,0
1747218325872,0,832,0,15,0,0
1747218326880,0,832,0,15,0,0
1747218327888,0,832,0,15,0,0
1747218328894,0,832,0,15,0,0
1747218329901,0,832,0,15,0,0
1747218330907,0,832,0,15,0,0
1747218331914,0,832,0,15,0,0
1747218332921,0,832,0,15,0,0
1747218333929,0,832,0,15,0,0
1747218334936,0,832,0,15,0,0
1747218335943,0,832,0,15,0,0
1747218336950,0,832,0,15,0,0
1747218337957,0,832,0,15,0,0
1747218338964,0,832,0,15,0,0
1747218339971,0,832,0,15,0,0
1747218340978,0,832,0,15,0,0
1747218341985,0,832,0,15,0,0
1747218342992,0,832,0,15,0,0
1747218343999,0,832,0,15,0,0
1747218345006,0,832,0,15,0,0
1747218346013,0,832,0,15,0,0
1747218347021,0,832,0,15,0,0
1747218348028,0,832,0,15,0,0
1747218349035,0,832,0,15,0,0
1747218350042,0,832,0,15,0,0
1747218351048,0,832,0,15,0,0
