timestamp_ms,rx_bytes,tx_bytes,rx_packets,tx_packets,rx_drops,tx_drops
1747222684185,0,928,0,17,0,0
1747222685193,0,928,0,17,0,0
1747222686201,0,928,0,17,0,0
1747222687208,0,928,0,17,0,0
1747222688215,0,928,0,17,0,0
1747222689222,0,928,0,17,0,0
1747222690230,0,928,0,17,0,0
1747222691236,0,928,0,17,0,0
1747222692244,0,928,0,17,0,0
1747222693251,0,928,0,17,0,0
1747222694258,0,928,0,17,0,0
1747222695266,0,928,0,17,0,0
1747222696274,0,928,0,17,0,0
1747222697282,0,928,0,17,0,0
1747222698290,0,928,0,17,0,0
1747222699298,0,928,0,17,0,0
1747222700307,0,928,0,17,0,0
1747222701316,0,928,0,17,0,0
1747222702324,0,928,0,17,0,0
1747222703332,0,928,0,17,0,0
1747222704340,0,928,0,17,0,0
1747222705348,0,928,0,17,0,0
1747222706357,0,928,0,17,0,0
1747222707365,0,928,0,17,0,0
1747222708374,0,928,0,17,0,0
1747222709381,0,928,0,17,0,0
1747222710389,0,928,0,17,0,0
1747222711396,0,928,0,17,0,0
1747222712403,0,928,0,17,0,0
1747222713411,0,928,0,17,0,0
1747222714419,0,928,0,17,0,0
1747222715427,0,928,0,17,0,0
1747222716435,0,928,0,17,0,0
1747222717443,0,928,0,17,0,0
1747222718452,0,928,0,17,0,0
1747222719459,0,928,0,17,0,0
1747222720466,0,928,0,17,0,0
1747222721473,0,928,0,17,0,0
1747222722480,0,928,0,17,0,0
1747222723487,0,928,0,17,0,0
1747222724494,0,928,0,17,0,0
1747222725507,0,928,0,17,0,0
1747222726514,0,928,0,17,0,0
1747222727522,0,928,0,17,0,0
1747222728529,0,928,0,17,0,0
1747222729536,0,928,0,17,0,0
1747222730543,0,928,0,17,0,0
1747222731550,0,928,0,17,0,0
1747222732556,0,928,0,17,0,0
1747222733563,0,928,0,17,0,0
1747222734570,0,928,0,17,0,0
1747222735577,0,928,0,17,0,0
1747222736584,0,928,0,17,0,0
1747222737591,0,928,0,17,0,0
1747222738599,0,928,0,17,0,0
1747222739606,0,928,0,17,0,0
1747222740613,0,928,0,17,0,0
1747222741620,0,928,0,17,0,0
1747222742626,0,928,0,17,0,0
1747222743632,0,928,0,17,0,0
1747222744639,0,928,0,17,0,0
1747222745645,0,928,0,17,0,0
1747222746652,0,928,0,17,0,0
1747222747662,0,928,0,17,0,0
1747222748669,0,928,0,17,0,0
1747222749675,0,928,0,17,0,0
1747222750681,0,928,0,17,0,0
1747222751687,0,928,0,17,0,0
