timestamp_ms,rx_bytes,tx_bytes,rx_packets,tx_packets,rx_drops,tx_drops
1747227199469,0,976,0,18,0,0
1747227200478,0,976,0,18,0,0
1747227201487,0,976,0,18,0,0
1747227202494,0,976,0,18,0,0
1747227203503,0,976,0,18,0,0
1747227204512,0,976,0,18,0,0
1747227205520,0,976,0,18,0,0
1747227206529,0,976,0,18,0,0
1747227207537,0,976,0,18,0,0
1747227208546,0,976,0,18,0,0
1747227209555,0,976,0,18,0,0
1747227210564,0,976,0,18,0,0
1747227211573,0,976,0,18,0,0
1747227212582,0,976,0,18,0,0
1747227213591,0,976,0,18,0,0
1747227214600,0,976,0,18,0,0
1747227215609,0,976,0,18,0,0
1747227216618,0,976,0,18,0,0
1747227217627,0,976,0,18,0,0
1747227218636,0,976,0,18,0,0
1747227219645,0,976,0,18,0,0
1747227220654,0,976,0,18,0,0
1747227221663,0,976,0,18,0,0
1747227222671,0,976,0,18,0,0
1747227223680,0,976,0,18,0,0
1747227224688,0,976,0,18,0,0
1747227225697,0,976,0,18,0,0
1747227226706,0,976,0,18,0,0
1747227227714,0,976,0,18,0,0
1747227228723,0,976,0,18,0,0
1747227229731,0,976,0,18,0,0
1747227230739,0,976,0,18,0,0
1747227231748,0,976,0,18,0,0
1747227232757,0,976,0,18,0,0
1747227233765,0,976,0,18,0,0
1747227234773,0,976,0,18,0,0
1747227235781,0,976,0,18,0,0
1747227236789,0,976,0,18,0,0
1747227237798,0,976,0,18,0,0
1747227238806,0,976,0,18,0,0
1747227239814,0,976,0,18,0,0
1747227240822,0,976,0,18,0,0
1747227241830,0,976,0,18,0,0
1747227242838,0,976,0,18,0,0
1747227243846,0,976,0,18,0,0
1747227244855,0,976,0,18,0,0
1747227245863,0,976,0,18,0,0
1747227246870,0,976,0,18,0,0
1747227247878,0,976,0,18,0,0
1747227248886,0,976,0,18,0,0
1747227249895,0,976,0,18,0,0
1747227250904,0,976,0,18,0,0
1747227251913,0,976,0,18,0,0
1747227252922,0,976,0,18,0,0
1747227253930,0,976,0,18,0,0
1747227254938,0,976,0,18,0,0
1747227255946,0,976,0,18,0,0
1747227256953,0,976,0,18,0,0
1747227257961,0,976,0,18,0,0
1747227258969,0,976,0,18,0,0
1747227259977,0,976,0,18,0,0
1747227260984,0,976,0,18,0,0
1747227261992,0,976,0,18,0,0
1747227263000,0,976,0,18,0,0
1747227264007,0,976,0,18,0,0
1747227265015,0,976,0,18,0,0
1747227266023,0,976,0,18,0,0
1747227267029,0,976,0,18,0,0
1747227268037,0,976,0,18,0,0
1747227269046,0,976,0,18,0,0
1747227270053,0,976,0,18,0,0
1747227271060,0,976,0,18,0,0
1747227272067,0,976,0,18,0,0
1747227273075,0,976,0,18,0,0
1747227274083,0,976,0,18,0,0
1747227275091,0,976,0,18,0,0
1747227276098,0,976,0,18,0,0
1747227277106,0,976,0,18,0,0
1747227278113,0,976,0,18,0,0
1747227279121,0,976,0,18,0,0
1747227280128,0,976,0,18,0,0
1747227281135,0,976,0,18,0,0
1747227282143,0,976,0,18,0,0
1747227283150,0,976,0,18,0,0
1747227284157,0,976,0,18,0,0
1747227285163,0,976,0,18,0,0
1747227286171,0,976,0,18,0,0
1747227287182,0,976,0,18,0,0
1747227288192,0,976,0,18,0,0
1747227289199,0,976,0,18,0,0
1747227290212,0,976,0,18,0,0
1747227291225,0,976,0,18,0,0
1747227292236,0,976,0,18,0,0
1747227293249,0,976,0,18,0,0
1747227294269,0,976,0,18,0,0
1747227295278,0,976,0,18,0,0
1747227296289,0,976,0,18,0,0
1747227297306,0,976,0,18,0,0
1747227298324,0,976,0,18,0,0
1747227299335,0,976,0,18,0,0
1747227300347,0,976,0,18,0,0
1747227301358,0,976,0,18,0,0
1747227302366,0,976,0,18,0,0
1747227303375,0,976,0,18,0,0
1747227304384,0,976,0,18,0,0
1747227305393,0,976,0,18,0,0
1747227306400,0,976,0,18,0,0
1747227307408,0,976,0,18,0,0
1747227308417,0,976,0,18,0,0
1747227309425,0,976,0,18,0,0
1747227310434,0,976,0,18,0,0
1747227311442,0,976,0,18,0,0
1747227312449,0,976,0,18,0,0
1747227313457,0,976,0,18,0,0
1747227314464,0,976,0,18,0,0
1747227315472,0,976,0,18,0,0
1747227316480,0,976,0,18,0,0
1747227317487,0,976,0,18,0,0
1747227318494,0,976,0,18,0,0
1747227319501,0,976,0,18,0,0
1747227320509,0,976,0,18,0,0
1747227321516,0,976,0,18,0,0
1747227322523,0,976,0,18,0,0
1747227323531,0,976,0,18,0,0
1747227324538,0,976,0,18,0,0
1747227325546,0,976,0,18,0,0
1747227326554,0,976,0,18,0,0
1747227327563,0,976,0,18,0,0
1747227328571,0,976,0,18,0,0
1747227329579,0,976,0,18,0,0
1747227330589,0,976,0,18,0,0
1747227331597,0,976,0,18,0,0
1747227332606,0,976,0,18,0,0
1747227333615,0,976,0,18,0,0
1747227334624,0,976,0,18,0,0
1747227335633,0,976,0,18,0,0
1747227336642,0,976,0,18,0,0
1747227337651,0,976,0,18,0,0
1747227338659,0,976,0,18,0,0
1747227339666,0,976,0,18,0,0
1747227340675,0,976,0,18,0,0
1747227341683,0,976,0,18,0,0
1747227342692,0,976,0,18,0,0
1747227343701,0,976,0,18,0,0
1747227344708,0,976,0,18,0,0
1747227345717,0,976,0,18,0,0
1747227346725,0,976,0,18,0,0
1747227347733,0,976,0,18,0,0
1747227348742,0,976,0,18,0,0
1747227349752,0,976,0,18,0,0
1747227350760,0,976,0,18,0,0
1747227351770,0,976,0,18,0,0
1747227352779,0,976,0,18,0,0
1747227353788,0,976,0,18,0,0
1747227354797,0,976,0,18,0,0
1747227355806,0,976,0,18,0,0
1747227356815,0,976,0,18,0,0
1747227357823,0,976,0,18,0,0
