timestamp,Busy%,Bzy_MHz,PkgTmp,PkgWatt,RAMWatt
1747109724515,15.26	1642	65	29.31	3.92
1747109726550,15.80	1707	65	29.57	3.91
1747109728582,15.27	1662	65	29.49	3.95
1747109730614,14.77	1651	66	29.02	3.90
1747109732649,14.85	1652	66	29.60	3.97
1747109734692,14.41	1595	66	28.99	3.90
1747109736730,14.46	1575	66	28.54	3.83
1747109738774,14.37	1575	66	28.44	3.82
1747109740817,14.93	1638	65	29.28	3.92
1747109742861,15.32	1606	65	29.24	3.96
1747109744904,14.78	1581	65	28.67	3.82
1747109746945,19.12	1844	65	30.96	3.94
1747109748985,15.10	1630	66	29.34	3.91
1747109751026,14.49	1554	65	29.14	3.96
1747109753071,15.47	1626	66	29.18	3.89
1747109755109,16.62	1696	66	29.86	3.93
1747109757150,14.73	1583	65	29.50	3.96
1747109759191,14.59	1558	65	29.02	3.90
1747109761236,14.73	1548	65	29.22	3.97
1747109763276,14.57	1570	65	29.33	3.95
1747109765315,14.38	1570	65	28.60	3.89
1747109767358,18.04	1753	66	30.33	3.95
1747109769397,15.67	1669	65	29.76	3.99
1747109771440,14.41	1561	65	28.78	3.89
1747109773482,15.25	1634	65	29.76	3.99
1747109775524,14.65	1601	66	28.73	3.83
1747109777566,14.54	1583	66	29.10	3.90
1747109779608,14.53	1553	65	28.78	3.87
1747109781651,15.23	1617	65	29.58	3.96
1747109783692,15.02	1610	66	29.54	3.98
1747109785735,15.95	1677	66	30.13	4.00
1747109787780,14.49	1594	65	28.93	3.88
1747109789824,14.65	1590	66	29.04	3.91
1747109791864,15.15	1622	66	29.87	4.01
1747109793908,15.06	1582	66	29.51	3.99
1747109795952,15.76	1644	66	29.69	3.97
1747109797992,15.15	1608	66	29.36	3.93
1747109800029,15.09	1632	65	29.98	3.97
1747109802073,15.18	1651	65	29.81	3.95
1747109804106,15.20	1581	65	29.22	3.98
1747109806152,19.00	1838	64	31.65	4.01
1747109808194,15.03	1609	65	29.00	3.88
1747109810234,16.95	1742	64	30.42	3.96
1747109812278,15.99	1702	66	30.06	3.96
1747109814319,14.75	1620	65	29.73	4.02
1747109816363,14.36	1587	66	29.53	3.98
1747109818417,14.75	1602	66	28.91	3.91
1747109820451,14.85	1644	65	29.75	4.00
1747109822490,16.18	1695	66	30.06	4.02
1747109824529,15.35	1661	65	29.66	3.96
1747109826574,14.82	1609	66	29.07	3.89
1747109828617,15.24	1654	66	29.47	3.95
1747109830662,18.00	1796	65	30.81	3.97
1747109832707,15.34	1623	66	29.67	3.99
1747109834750,19.34	1817	65	31.57	4.01
1747109836783,15.50	1621	66	29.54	3.95
1747109838817,15.98	1598	65	30.00	4.06
1747109840853,15.60	1600	66	30.02	4.07
1747109842886,15.54	1604	65	29.78	3.99
1747109844918,19.03	1836	67	31.79	4.05
1747109846950,14.92	1595	65	29.34	3.90
1747109848984,15.36	1616	66	29.42	3.96
1747109851017,15.26	1623	64	29.43	3.94
1747109853050,14.81	1608	64	29.54	3.98
1747109855086,15.27	1636	64	29.60	4.01
1747109857120,19.49	1858	66	31.36	3.98
1747109859154,14.61	1602	66	29.42	3.97
1747109861187,15.02	1642	65	29.55	3.98
1747109863220,15.12	1626	65	29.66	3.94
1747109865253,14.86	1588	65	29.20	3.90
1747109867286,15.03	1593	65	29.51	3.97
1747109869315,16.41	1723	64	30.33	3.98
1747109871349,15.36	1661	65	30.01	3.99
1747109873388,18.08	1827	66	31.15	4.02
1747109875419,14.76	1632	66	29.82	3.97
1747109877453,14.96	1651	66	29.91	3.96
1747109879498,15.06	1676	65	29.67	3.87
1747109881545,15.63	1681	66	30.27	3.96
1747109883589,14.81	1624	66	29.54	3.89
1747109885627,14.74	1609	65	29.63	3.92
1747109887668,15.12	1621	65	29.93	4.01
1747109889709,15.65	1632	65	29.99	4.05
1747109891750,16.35	1691	66	30.17	3.97
1747109893796,16.97	1743	65	30.55	3.99
1747109895835,15.07	1646	64	29.71	3.96
1747109897875,16.39	1726	66	30.34	4.00
1747109899917,14.52	1615	67	29.28	3.94
1747109901962,14.59	1647	65	29.51	3.92
1747109904002,15.14	1659	65	29.38	3.95
1747109906047,14.75	1635	65	29.32	3.91
1747109908080,14.73	1624	66	29.37	3.92
1747109910126,18.55	1846	66	31.57	4.01
1747109912173,14.95	1598	66	29.59	4.00
1747109914212,15.41	1610	66	29.91	4.02
1747109916247,14.92	1601	66	29.90	4.04
1747109918298,18.66	1766	66	31.16	4.06
1747109920339,15.10	1600	66	29.84	4.01
1747109922380,14.67	1587	65	29.86	4.02
1747109924420,15.17	1639	65	29.89	3.98
1747109926461,15.88	1681	65	30.54	4.02
1747109928504,15.62	1647	65	30.03	4.00
1747109930541,18.50	1843	66	31.68	4.07
1747109932586,16.14	1730	65	30.32	3.99
1747109934624,15.29	1672	65	29.97	3.95
1747109936667,15.04	1650	66	29.82	4.02
1747109938708,19.30	1803	64	31.73	4.11
1747109940759,15.45	1640	65	29.73	3.97
1747109942796,15.64	1705	65	29.98	3.97
1747109944841,15.89	1699	65	30.43	4.03
1747109946883,16.40	1728	66	30.45	4.00
1747109948925,19.05	1858	65	31.57	3.99
1747109950964,17.44	1787	65	31.28	4.07
1747109953007,16.91	1748	66	30.72	3.99
1747109955046,16.23	1712	65	30.29	4.00
1747109957086,15.08	1662	65	29.33	3.92
1747109959128,16.70	1747	66	30.28	3.93
1747109961173,15.66	1679	65	29.87	3.94
1747109963211,15.93	1645	66	30.06	4.02
1747109965258,15.44	1607	65	29.61	3.99
1747109967297,15.03	1632	64	29.95	4.02
1747109969338,19.33	1847	65	32.03	4.09
1747109971384,14.87	1592	67	29.94	3.98
1747109973422,14.77	1594	65	29.84	4.03
1747109975462,15.02	1596	65	30.11	4.05
1747109977494,15.74	1675	65	30.24	4.03
1747109979528,15.22	1647	65	30.21	4.06
1747109981565,15.76	1646	66	30.18	4.03
1747109983599,19.79	1880	65	32.41	4.08
