timestamp,Busy%,Bzy_MHz,PkgTmp,PkgWatt,RAMWatt
1747111235952,20.92	1703	65	35.25	4.31
1747111237987,22.31	1766	66	36.04	4.33
1747111240018,20.23	1693	66	34.91	4.30
1747111242054,19.65	1703	65	35.26	4.41
1747111244102,19.84	1726	66	35.38	4.39
1747111246143,20.35	1755	67	35.63	4.33
1747111248189,19.92	1706	65	34.63	4.34
1747111250233,21.67	1768	65	35.71	4.35
1747111252284,20.33	1717	66	35.52	4.36
1747111254323,21.15	1739	67	35.23	4.30
1747111256358,20.22	1705	66	35.28	4.36
1747111258392,21.19	1735	66	35.43	4.33
1747111260425,19.93	1719	66	34.83	4.31
1747111262470,20.47	1757	66	35.43	4.34
1747111264503,20.44	1777	66	35.46	4.30
1747111266536,25.39	1947	67	37.62	4.38
1747111268569,19.62	1724	66	34.40	4.17
1747111270600,19.73	1727	65	34.38	4.24
1747111272635,25.71	1933	67	37.92	4.47
1747111274676,23.50	1792	66	36.05	4.33
1747111276708,20.62	1748	67	35.11	4.29
1747111278732,20.13	1712	66	34.41	4.28
1747111280763,20.51	1751	65	34.85	4.23
1747111282799,21.11	1786	66	35.36	4.31
1747111284848,21.96	1757	66	36.17	4.40
1747111286909,25.26	1893	66	37.17	4.37
1747111288954,20.59	1735	65	35.06	4.29
1747111290986,20.14	1688	66	35.29	4.39
1747111293037,23.64	1832	66	36.40	4.36
1747111295081,20.24	1667	66	35.61	4.41
1747111297148,19.66	1671	66	34.02	4.29
1747111299179,23.15	1857	67	35.53	4.24
1747111301215,20.21	1699	66	35.54	4.37
1747111303279,20.15	1710	67	34.23	4.27
1747111305321,20.73	1743	66	34.99	4.35
1747111307362,21.61	1766	66	35.67	4.35
1747111309418,20.27	1734	66	35.78	4.40
1747111311451,21.16	1755	66	35.54	4.31
1747111313482,19.86	1693	65	35.11	4.31
1747111315529,20.04	1669	67	34.82	4.34
1747111317592,21.81	1736	66	34.98	4.27
1747111319624,20.83	1711	65	35.77	4.36
1747111321684,20.55	1717	67	34.94	4.30
1747111323716,20.89	1714	66	35.31	4.34
1747111325750,21.16	1782	66	36.61	4.41
1747111327819,22.63	1807	67	36.93	4.45
1747111329870,20.77	1738	66	35.43	4.33
1747111331919,20.38	1723	65	35.20	4.33
1747111333961,22.74	1851	66	36.51	4.37
1747111335989,20.40	1715	66	34.86	4.33
1747111338037,21.33	1780	67	35.73	4.31
1747111340072,21.17	1771	66	35.95	4.34
1747111342108,21.24	1727	66	35.45	4.34
1747111344155,19.93	1680	66	35.73	4.41
1747111346231,19.78	1701	66	34.75	4.29
1747111348268,20.05	1716	66	34.40	4.25
1747111350316,22.53	1799	66	36.29	4.36
1747111352384,19.76	1682	66	34.60	4.27
1747111354440,19.43	1660	66	34.67	4.30
1747111356468,19.48	1644	67	35.14	4.35
1747111358524,20.04	1693	65	35.03	4.35
1747111360562,19.93	1691	66	34.47	4.29
1747111362598,22.27	1811	67	36.25	4.37
1747111364633,20.38	1693	67	36.36	4.44
1747111366710,21.97	1780	66	35.81	4.37
1747111368755,20.76	1726	66	34.65	4.26
1747111370797,20.75	1765	66	35.60	4.32
1747111372830,19.79	1681	66	35.41	4.34
1747111374904,20.81	1732	66	35.64	4.38
1747111376956,21.00	1752	65	35.38	4.36
1747111379002,20.62	1737	67	35.45	4.32
1747111381038,22.01	1774	66	36.29	4.40
1747111383072,22.72	1772	67	37.32	4.48
1747111385116,22.34	1776	66	36.98	4.39
1747111387151,20.92	1710	66	35.91	4.40
1747111389188,20.85	1692	67	36.00	4.43
1747111391221,21.27	1696	66	35.64	4.36
1747111393255,20.70	1691	67	35.89	4.40
1747111395290,20.23	1675	65	35.56	4.39
1747111397324,22.17	1801	67	36.80	4.45
1747111399365,21.38	1769	65	36.01	4.42
1747111401394,21.22	1758	66	35.96	4.40
1747111403428,22.20	1801	67	36.49	4.40
1747111405462,20.88	1720	66	35.71	4.36
1747111407496,21.40	1750	65	35.85	4.35
1747111409528,23.24	1782	66	36.31	4.42
1747111411564,22.28	1754	66	35.89	4.37
1747111413598,22.10	1761	67	35.97	4.35
1747111415630,25.66	1906	67	38.09	4.43
1747111417655,20.47	1702	65	35.06	4.37
1747111419677,19.84	1680	66	34.69	4.37
1747111421704,26.51	1967	66	38.61	4.48
1747111423730,20.45	1746	66	35.33	4.38
1747111425758,20.97	1747	66	37.34	4.51
1747111427820,20.44	1728	67	34.91	4.31
1747111429849,25.58	1907	66	39.39	4.59
1747111431912,20.53	1686	66	36.71	4.42
1747111433987,22.72	1796	67	36.42	4.31
1747111436033,20.67	1740	66	35.16	4.30
1747111438064,21.01	1729	67	35.35	4.30
1747111440093,23.81	1881	67	36.83	4.35
1747111442120,20.89	1746	67	35.40	4.33
1747111444162,21.03	1734	67	37.46	4.51
1747111446240,19.96	1695	66	36.08	4.40
1747111448315,24.47	1888	66	38.06	4.46
1747111450362,20.29	1735	65	35.42	4.38
1747111452405,19.77	1711	65	34.41	4.27
1747111454430,20.73	1751	66	35.00	4.31
1747111456457,21.46	1737	67	35.65	4.39
1747111458479,22.45	1776	65	35.99	4.40
1747111460530,21.00	1747	66	35.37	4.31
1747111462558,22.76	1820	66	40.33	4.65
1747111464667,25.08	1894	66	39.89	4.64
1747111466734,24.28	1879	66	37.12	4.36
1747111468761,20.51	1692	67	34.89	4.33
1747111470782,21.33	1724	65	35.76	4.38
1747111472805,21.83	1719	66	37.39	4.54
1747111474882,21.50	1721	67	36.80	4.45
1747111476948,22.20	1789	67	36.33	4.35
1747111478974,21.96	1805	66	35.78	4.33
1747111481002,22.39	1829	66	36.23	4.32
