timestamp_ms,session_id,type,state,address
1747092611547,session-type:IPv4,,,
1747092611547,apn:internet,,,
1747092611547,s-nssai:,,,
1747092611547,sst:0x01,,,
1747092611547,sd:null,,,
1747092611547,emergency:false,,,
1747092611547,address:10.45.0.59,,,
1747092611547,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092611547,data-pending:false,,,
1747092612574,session-type:IPv4,,,
1747092612574,apn:internet,,,
1747092612574,s-nssai:,,,
1747092612574,sst:0x01,,,
1747092612574,sd:null,,,
1747092612574,emergency:false,,,
1747092612574,address:10.45.0.59,,,
1747092612574,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092612574,data-pending:false,,,
1747092613601,session-type:IPv4,,,
1747092613601,apn:internet,,,
1747092613601,s-nssai:,,,
1747092613601,sst:0x01,,,
1747092613601,sd:null,,,
1747092613601,emergency:false,,,
1747092613601,address:10.45.0.59,,,
1747092613601,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092613601,data-pending:false,,,
1747092614628,session-type:IPv4,,,
1747092614628,apn:internet,,,
1747092614628,s-nssai:,,,
1747092614628,sst:0x01,,,
1747092614628,sd:null,,,
1747092614628,emergency:false,,,
1747092614628,address:10.45.0.59,,,
1747092614628,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092614628,data-pending:false,,,
1747092615655,session-type:IPv4,,,
1747092615655,apn:internet,,,
1747092615655,s-nssai:,,,
1747092615655,sst:0x01,,,
1747092615655,sd:null,,,
1747092615655,emergency:false,,,
1747092615655,address:10.45.0.59,,,
1747092615655,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092615655,data-pending:false,,,
1747092616681,session-type:IPv4,,,
1747092616681,apn:internet,,,
1747092616681,s-nssai:,,,
1747092616681,sst:0x01,,,
1747092616681,sd:null,,,
1747092616681,emergency:false,,,
1747092616681,address:10.45.0.59,,,
1747092616681,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092616681,data-pending:false,,,
1747092617708,session-type:IPv4,,,
1747092617708,apn:internet,,,
1747092617708,s-nssai:,,,
1747092617708,sst:0x01,,,
1747092617708,sd:null,,,
1747092617708,emergency:false,,,
1747092617708,address:10.45.0.59,,,
1747092617708,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092617708,data-pending:false,,,
1747092618735,session-type:IPv4,,,
1747092618735,apn:internet,,,
1747092618735,s-nssai:,,,
1747092618735,sst:0x01,,,
1747092618735,sd:null,,,
1747092618735,emergency:false,,,
1747092618735,address:10.45.0.59,,,
1747092618735,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092618735,data-pending:false,,,
1747092619762,session-type:IPv4,,,
1747092619762,apn:internet,,,
1747092619762,s-nssai:,,,
1747092619762,sst:0x01,,,
1747092619762,sd:null,,,
1747092619762,emergency:false,,,
1747092619762,address:10.45.0.59,,,
1747092619762,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092619762,data-pending:false,,,
1747092620788,session-type:IPv4,,,
1747092620788,apn:internet,,,
1747092620788,s-nssai:,,,
1747092620788,sst:0x01,,,
1747092620788,sd:null,,,
1747092620788,emergency:false,,,
1747092620788,address:10.45.0.59,,,
1747092620788,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092620788,data-pending:false,,,
1747092621814,session-type:IPv4,,,
1747092621814,apn:internet,,,
1747092621814,s-nssai:,,,
1747092621814,sst:0x01,,,
1747092621814,sd:null,,,
1747092621814,emergency:false,,,
1747092621814,address:10.45.0.59,,,
1747092621814,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092621814,data-pending:false,,,
1747092622840,session-type:IPv4,,,
1747092622840,apn:internet,,,
1747092622840,s-nssai:,,,
1747092622840,sst:0x01,,,
1747092622840,sd:null,,,
1747092622840,emergency:false,,,
1747092622840,address:10.45.0.59,,,
1747092622840,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092622840,data-pending:false,,,
1747092623867,session-type:IPv4,,,
1747092623867,apn:internet,,,
1747092623867,s-nssai:,,,
1747092623867,sst:0x01,,,
1747092623867,sd:null,,,
1747092623867,emergency:false,,,
1747092623867,address:10.45.0.59,,,
1747092623867,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092623867,data-pending:false,,,
1747092624893,session-type:IPv4,,,
1747092624893,apn:internet,,,
1747092624893,s-nssai:,,,
1747092624893,sst:0x01,,,
1747092624893,sd:null,,,
1747092624893,emergency:false,,,
1747092624893,address:10.45.0.59,,,
1747092624893,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092624893,data-pending:false,,,
1747092625920,session-type:IPv4,,,
1747092625920,apn:internet,,,
1747092625920,s-nssai:,,,
1747092625920,sst:0x01,,,
1747092625920,sd:null,,,
1747092625920,emergency:false,,,
1747092625920,address:10.45.0.59,,,
1747092625920,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092625920,data-pending:false,,,
1747092626947,session-type:IPv4,,,
1747092626947,apn:internet,,,
1747092626947,s-nssai:,,,
1747092626947,sst:0x01,,,
1747092626947,sd:null,,,
1747092626947,emergency:false,,,
1747092626947,address:10.45.0.59,,,
1747092626947,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092626947,data-pending:false,,,
1747092627973,session-type:IPv4,,,
1747092627973,apn:internet,,,
1747092627973,s-nssai:,,,
1747092627973,sst:0x01,,,
1747092627973,sd:null,,,
1747092627973,emergency:false,,,
1747092627973,address:10.45.0.59,,,
1747092627973,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092627973,data-pending:false,,,
1747092629000,session-type:IPv4,,,
1747092629000,apn:internet,,,
1747092629000,s-nssai:,,,
1747092629000,sst:0x01,,,
1747092629000,sd:null,,,
1747092629000,emergency:false,,,
1747092629000,address:10.45.0.59,,,
1747092629000,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092629000,data-pending:false,,,
1747092630027,session-type:IPv4,,,
1747092630027,apn:internet,,,
1747092630027,s-nssai:,,,
1747092630027,sst:0x01,,,
1747092630027,sd:null,,,
1747092630027,emergency:false,,,
1747092630027,address:10.45.0.59,,,
1747092630027,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092630027,data-pending:false,,,
1747092631053,session-type:IPv4,,,
1747092631053,apn:internet,,,
1747092631053,s-nssai:,,,
1747092631053,sst:0x01,,,
1747092631053,sd:null,,,
1747092631053,emergency:false,,,
1747092631053,address:10.45.0.59,,,
1747092631053,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092631053,data-pending:false,,,
1747092632080,session-type:IPv4,,,
1747092632080,apn:internet,,,
1747092632080,s-nssai:,,,
1747092632080,sst:0x01,,,
1747092632080,sd:null,,,
1747092632080,emergency:false,,,
1747092632080,address:10.45.0.59,,,
1747092632080,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092632080,data-pending:false,,,
1747092633107,session-type:IPv4,,,
1747092633107,apn:internet,,,
1747092633107,s-nssai:,,,
1747092633107,sst:0x01,,,
1747092633107,sd:null,,,
1747092633107,emergency:false,,,
1747092633107,address:10.45.0.59,,,
1747092633107,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092633107,data-pending:false,,,
1747092634134,session-type:IPv4,,,
1747092634134,apn:internet,,,
1747092634134,s-nssai:,,,
1747092634134,sst:0x01,,,
1747092634134,sd:null,,,
1747092634134,emergency:false,,,
1747092634134,address:10.45.0.59,,,
1747092634134,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092634134,data-pending:false,,,
1747092635160,session-type:IPv4,,,
1747092635160,apn:internet,,,
1747092635160,s-nssai:,,,
1747092635160,sst:0x01,,,
1747092635160,sd:null,,,
1747092635160,emergency:false,,,
1747092635160,address:10.45.0.59,,,
1747092635160,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092635160,data-pending:false,,,
1747092636187,session-type:IPv4,,,
1747092636187,apn:internet,,,
1747092636187,s-nssai:,,,
1747092636187,sst:0x01,,,
1747092636187,sd:null,,,
1747092636187,emergency:false,,,
1747092636187,address:10.45.0.59,,,
1747092636187,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092636187,data-pending:false,,,
1747092637213,session-type:IPv4,,,
1747092637213,apn:internet,,,
1747092637213,s-nssai:,,,
1747092637213,sst:0x01,,,
1747092637213,sd:null,,,
1747092637213,emergency:false,,,
1747092637213,address:10.45.0.59,,,
1747092637213,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092637213,data-pending:false,,,
1747092638240,session-type:IPv4,,,
1747092638240,apn:internet,,,
1747092638240,s-nssai:,,,
1747092638240,sst:0x01,,,
1747092638240,sd:null,,,
1747092638240,emergency:false,,,
1747092638240,address:10.45.0.59,,,
1747092638240,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092638240,data-pending:false,,,
1747092639266,session-type:IPv4,,,
1747092639266,apn:internet,,,
1747092639266,s-nssai:,,,
1747092639266,sst:0x01,,,
1747092639266,sd:null,,,
1747092639266,emergency:false,,,
1747092639266,address:10.45.0.59,,,
1747092639266,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092639266,data-pending:false,,,
1747092640293,session-type:IPv4,,,
1747092640293,apn:internet,,,
1747092640293,s-nssai:,,,
1747092640293,sst:0x01,,,
1747092640293,sd:null,,,
1747092640293,emergency:false,,,
1747092640293,address:10.45.0.59,,,
1747092640293,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092640293,data-pending:false,,,
1747092641319,session-type:IPv4,,,
1747092641319,apn:internet,,,
1747092641319,s-nssai:,,,
1747092641319,sst:0x01,,,
1747092641319,sd:null,,,
1747092641319,emergency:false,,,
1747092641319,address:10.45.0.59,,,
1747092641319,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092641319,data-pending:false,,,
1747092642346,session-type:IPv4,,,
1747092642346,apn:internet,,,
1747092642346,s-nssai:,,,
1747092642346,sst:0x01,,,
1747092642346,sd:null,,,
1747092642346,emergency:false,,,
1747092642346,address:10.45.0.59,,,
1747092642346,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092642346,data-pending:false,,,
1747092643372,session-type:IPv4,,,
1747092643372,apn:internet,,,
1747092643372,s-nssai:,,,
1747092643372,sst:0x01,,,
1747092643372,sd:null,,,
1747092643372,emergency:false,,,
1747092643372,address:10.45.0.59,,,
1747092643372,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092643372,data-pending:false,,,
1747092644399,session-type:IPv4,,,
1747092644399,apn:internet,,,
1747092644399,s-nssai:,,,
1747092644399,sst:0x01,,,
1747092644399,sd:null,,,
1747092644399,emergency:false,,,
1747092644399,address:10.45.0.59,,,
1747092644399,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092644399,data-pending:false,,,
1747092645425,session-type:IPv4,,,
1747092645425,apn:internet,,,
1747092645425,s-nssai:,,,
1747092645425,sst:0x01,,,
1747092645425,sd:null,,,
1747092645425,emergency:false,,,
1747092645425,address:10.45.0.59,,,
1747092645425,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092645425,data-pending:false,,,
1747092646452,session-type:IPv4,,,
1747092646452,apn:internet,,,
1747092646452,s-nssai:,,,
1747092646452,sst:0x01,,,
1747092646452,sd:null,,,
1747092646452,emergency:false,,,
1747092646452,address:10.45.0.59,,,
1747092646452,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092646452,data-pending:false,,,
1747092647478,session-type:IPv4,,,
1747092647478,apn:internet,,,
1747092647478,s-nssai:,,,
1747092647478,sst:0x01,,,
1747092647478,sd:null,,,
1747092647478,emergency:false,,,
1747092647478,address:10.45.0.59,,,
1747092647478,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092647478,data-pending:false,,,
1747092648505,session-type:IPv4,,,
1747092648505,apn:internet,,,
1747092648505,s-nssai:,,,
1747092648505,sst:0x01,,,
1747092648505,sd:null,,,
1747092648505,emergency:false,,,
1747092648505,address:10.45.0.59,,,
1747092648505,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092648505,data-pending:false,,,
1747092649531,session-type:IPv4,,,
1747092649531,apn:internet,,,
1747092649531,s-nssai:,,,
1747092649531,sst:0x01,,,
1747092649531,sd:null,,,
1747092649531,emergency:false,,,
1747092649531,address:10.45.0.59,,,
1747092649531,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092649531,data-pending:false,,,
1747092650558,session-type:IPv4,,,
1747092650558,apn:internet,,,
1747092650558,s-nssai:,,,
1747092650558,sst:0x01,,,
1747092650558,sd:null,,,
1747092650558,emergency:false,,,
1747092650558,address:10.45.0.59,,,
1747092650558,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092650558,data-pending:false,,,
1747092651584,session-type:IPv4,,,
1747092651584,apn:internet,,,
1747092651584,s-nssai:,,,
1747092651584,sst:0x01,,,
1747092651584,sd:null,,,
1747092651584,emergency:false,,,
1747092651584,address:10.45.0.59,,,
1747092651584,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092651584,data-pending:false,,,
1747092652611,session-type:IPv4,,,
1747092652611,apn:internet,,,
1747092652611,s-nssai:,,,
1747092652611,sst:0x01,,,
1747092652611,sd:null,,,
1747092652611,emergency:false,,,
1747092652611,address:10.45.0.59,,,
1747092652611,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092652611,data-pending:false,,,
1747092653637,session-type:IPv4,,,
1747092653637,apn:internet,,,
1747092653637,s-nssai:,,,
1747092653637,sst:0x01,,,
1747092653637,sd:null,,,
1747092653637,emergency:false,,,
1747092653637,address:10.45.0.59,,,
1747092653637,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092653637,data-pending:false,,,
1747092654663,session-type:IPv4,,,
1747092654663,apn:internet,,,
1747092654663,s-nssai:,,,
1747092654663,sst:0x01,,,
1747092654663,sd:null,,,
1747092654663,emergency:false,,,
1747092654663,address:10.45.0.59,,,
1747092654663,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092654663,data-pending:false,,,
1747092655690,session-type:IPv4,,,
1747092655690,apn:internet,,,
1747092655690,s-nssai:,,,
1747092655690,sst:0x01,,,
1747092655690,sd:null,,,
1747092655690,emergency:false,,,
1747092655690,address:10.45.0.59,,,
1747092655690,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747092655690,data-pending:false,,,
1747092656716,session-type:IPv4,,,
1747092656716,apn:internet,,,
1747092656716,s-nssai:,,,
1747092656716,sst:0x01,,,
1747092656716,sd:null,,,
