timestamp_ms,session_id,type,state,address
1747093227315,session-type:IPv4,,,
1747093227315,apn:internet,,,
1747093227315,s-nssai:,,,
1747093227315,sst:0x01,,,
1747093227315,sd:null,,,
1747093227315,emergency:false,,,
1747093227315,address:10.45.0.62,,,
1747093227315,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747093227315,data-pending:false,,,
1747093228344,session-type:IPv4,,,
1747093228344,apn:internet,,,
1747093228344,s-nssai:,,,
1747093228344,sst:0x01,,,
1747093228344,sd:null,,,
1747093228344,emergency:false,,,
1747093228344,address:10.45.0.62,,,
1747093228344,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747093228344,data-pending:false,,,
1747093229371,session-type:IPv4,,,
1747093229371,apn:internet,,,
1747093229371,s-nssai:,,,
1747093229371,sst:0x01,,,
1747093229371,sd:null,,,
1747093229371,emergency:false,,,
1747093229371,address:10.45.0.62,,,
1747093229371,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747093229371,data-pending:false,,,
1747093230397,session-type:IPv4,,,
1747093230397,apn:internet,,,
1747093230397,s-nssai:,,,
1747093230397,sst:0x01,,,
1747093230397,sd:null,,,
1747093230397,emergency:false,,,
1747093230397,address:10.45.0.62,,,
1747093230397,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747093230397,data-pending:false,,,
1747093231424,session-type:IPv4,,,
1747093231424,apn:internet,,,
1747093231424,s-nssai:,,,
1747093231424,sst:0x01,,,
1747093231424,sd:null,,,
1747093231424,emergency:false,,,
1747093231424,address:10.45.0.62,,,
1747093231424,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747093231424,data-pending:false,,,
1747093232451,session-type:IPv4,,,
1747093232451,apn:internet,,,
1747093232451,s-nssai:,,,
1747093232451,sst:0x01,,,
1747093232451,sd:null,,,
1747093232451,emergency:false,,,
1747093232451,address:10.45.0.62,,,
1747093232451,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747093232451,data-pending:false,,,
1747093233478,session-type:IPv4,,,
1747093233478,apn:internet,,,
1747093233478,s-nssai:,,,
1747093233478,sst:0x01,,,
1747093233478,sd:null,,,
1747093233478,emergency:false,,,
1747093233478,address:10.45.0.62,,,
1747093233478,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747093233478,data-pending:false,,,
1747093234505,session-type:IPv4,,,
1747093234505,apn:internet,,,
1747093234505,s-nssai:,,,
1747093234505,sst:0x01,,,
1747093234505,sd:null,,,
1747093234505,emergency:false,,,
1747093234505,address:10.45.0.62,,,
1747093234505,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747093234505,data-pending:false,,,
1747093235532,session-type:IPv4,,,
1747093235532,apn:internet,,,
1747093235532,s-nssai:,,,
1747093235532,sst:0x01,,,
1747093235532,sd:null,,,
1747093235532,emergency:false,,,
1747093235532,address:10.45.0.62,,,
1747093235532,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747093235532,data-pending:false,,,
1747093236558,session-type:IPv4,,,
1747093236558,apn:internet,,,
1747093236558,s-nssai:,,,
1747093236558,sst:0x01,,,
1747093236558,sd:null,,,
1747093236558,emergency:false,,,
1747093236558,address:10.45.0.62,,,
1747093236558,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747093236558,data-pending:false,,,
1747093237585,session-type:IPv4,,,
1747093237585,apn:internet,,,
1747093237585,s-nssai:,,,
1747093237585,sst:0x01,,,
1747093237585,sd:null,,,
1747093237585,emergency:false,,,
1747093237585,address:10.45.0.62,,,
1747093237585,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747093237585,data-pending:false,,,
1747093238612,session-type:IPv4,,,
1747093238612,apn:internet,,,
1747093238612,s-nssai:,,,
1747093238612,sst:0x01,,,
1747093238612,sd:null,,,
1747093238612,emergency:false,,,
1747093238612,address:10.45.0.62,,,
1747093238612,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747093238612,data-pending:false,,,
1747093239639,session-type:IPv4,,,
1747093239639,apn:internet,,,
1747093239639,s-nssai:,,,
1747093239639,sst:0x01,,,
1747093239639,sd:null,,,
1747093239639,emergency:false,,,
1747093239639,address:10.45.0.62,,,
1747093239639,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747093239639,data-pending:false,,,
1747093240666,session-type:IPv4,,,
1747093240666,apn:internet,,,
1747093240666,s-nssai:,,,
1747093240666,sst:0x01,,,
1747093240666,sd:null,,,
1747093240666,emergency:false,,,
1747093240666,address:10.45.0.62,,,
1747093240666,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747093240666,data-pending:false,,,
1747093241692,session-type:IPv4,,,
1747093241692,apn:internet,,,
1747093241692,s-nssai:,,,
1747093241692,sst:0x01,,,
1747093241692,sd:null,,,
1747093241692,emergency:false,,,
1747093241692,address:10.45.0.62,,,
1747093241692,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747093241692,data-pending:false,,,
1747093242719,session-type:IPv4,,,
1747093242719,apn:internet,,,
1747093242719,s-nssai:,,,
1747093242719,sst:0x01,,,
1747093242719,sd:null,,,
1747093242719,emergency:false,,,
1747093242719,address:10.45.0.62,,,
1747093242719,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747093242719,data-pending:false,,,
1747093243745,session-type:IPv4,,,
1747093243745,apn:internet,,,
1747093243745,s-nssai:,,,
1747093243745,sst:0x01,,,
1747093243745,sd:null,,,
1747093243745,emergency:false,,,
1747093243745,address:10.45.0.62,,,
1747093243745,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747093243745,data-pending:false,,,
1747093244772,session-type:IPv4,,,
1747093244772,apn:internet,,,
1747093244772,s-nssai:,,,
1747093244772,sst:0x01,,,
1747093244772,sd:null,,,
1747093244772,emergency:false,,,
1747093244772,address:10.45.0.62,,,
1747093244772,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747093244772,data-pending:false,,,
1747093245798,session-type:IPv4,,,
1747093245798,apn:internet,,,
1747093245798,s-nssai:,,,
1747093245798,sst:0x01,,,
1747093245798,sd:null,,,
1747093245798,emergency:false,,,
1747093245798,address:10.45.0.62,,,
1747093245798,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747093245798,data-pending:false,,,
1747093246825,session-type:IPv4,,,
1747093246825,apn:internet,,,
1747093246825,s-nssai:,,,
1747093246825,sst:0x01,,,
1747093246825,sd:null,,,
1747093246825,emergency:false,,,
1747093246825,address:10.45.0.62,,,
1747093246825,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747093246825,data-pending:false,,,
1747093247853,session-type:IPv4,,,
1747093247853,apn:internet,,,
1747093247853,s-nssai:,,,
1747093247853,sst:0x01,,,
1747093247853,sd:null,,,
1747093247853,emergency:false,,,
1747093247853,address:10.45.0.62,,,
1747093247853,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747093247853,data-pending:false,,,
1747093248880,session-type:IPv4,,,
1747093248880,apn:internet,,,
1747093248880,s-nssai:,,,
1747093248880,sst:0x01,,,
1747093248880,sd:null,,,
1747093248880,emergency:false,,,
1747093248880,address:10.45.0.62,,,
1747093248880,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747093248880,data-pending:false,,,
1747093249906,session-type:IPv4,,,
1747093249906,apn:internet,,,
1747093249906,s-nssai:,,,
1747093249906,sst:0x01,,,
1747093249906,sd:null,,,
1747093249906,emergency:false,,,
1747093249906,address:10.45.0.62,,,
1747093249906,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747093249906,data-pending:false,,,
1747093250933,session-type:IPv4,,,
1747093250933,apn:internet,,,
1747093250933,s-nssai:,,,
1747093250933,sst:0x01,,,
1747093250933,sd:null,,,
1747093250933,emergency:false,,,
1747093250933,address:10.45.0.62,,,
1747093250933,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747093250933,data-pending:false,,,
1747093251960,session-type:IPv4,,,
1747093251960,apn:internet,,,
1747093251960,s-nssai:,,,
1747093251960,sst:0x01,,,
1747093251960,sd:null,,,
1747093251960,emergency:false,,,
1747093251960,address:10.45.0.62,,,
1747093251960,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747093251960,data-pending:false,,,
1747093252987,session-type:IPv4,,,
1747093252987,apn:internet,,,
1747093252987,s-nssai:,,,
1747093252987,sst:0x01,,,
1747093252987,sd:null,,,
1747093252987,emergency:false,,,
1747093252987,address:10.45.0.62,,,
1747093252987,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747093252987,data-pending:false,,,
1747093254014,session-type:IPv4,,,
1747093254014,apn:internet,,,
1747093254014,s-nssai:,,,
1747093254014,sst:0x01,,,
1747093254014,sd:null,,,
1747093254014,emergency:false,,,
1747093254014,address:10.45.0.62,,,
