timestamp_ms,rx_bytes,tx_bytes,rx_packets,tx_packets,rx_drops,tx_drops
1747098358405,0,3152,0,36,0,0
1747098359413,0,3152,0,36,0,0
1747098360421,0,3152,0,36,0,0
1747098361428,0,3152,0,36,0,0
1747098362436,0,3152,0,36,0,0
1747098363443,0,3152,0,36,0,0
1747098364451,0,3152,0,36,0,0
1747098365458,0,3152,0,36,0,0
1747098366466,0,3152,0,36,0,0
1747098367473,0,3152,0,36,0,0
1747098368480,0,3152,0,36,0,0
1747098369488,0,3152,0,36,0,0
1747098370496,0,3152,0,36,0,0
1747098371503,0,3152,0,36,0,0
1747098372511,0,3152,0,36,0,0
1747098373519,0,3152,0,36,0,0
1747098374526,0,3152,0,36,0,0
1747098375533,0,3152,0,36,0,0
1747098376540,0,3152,0,36,0,0
1747098377548,0,3152,0,36,0,0
1747098378555,0,3152,0,36,0,0
1747098379563,0,3152,0,36,0,0
1747098380570,0,3152,0,36,0,0
1747098381578,0,3152,0,36,0,0
1747098382584,0,3152,0,36,0,0
1747098383592,0,3152,0,36,0,0
1747098384601,0,3152,0,36,0,0
1747098385608,0,3152,0,36,0,0
1747098386616,0,3152,0,36,0,0
1747098387624,0,3152,0,36,0,0
1747098388631,0,3152,0,36,0,0
1747098389639,0,3152,0,36,0,0
1747098390647,0,3152,0,36,0,0
1747098391654,0,3152,0,36,0,0
1747098392662,0,3152,0,36,0,0
1747098393669,0,3152,0,36,0,0
1747098394676,0,3152,0,36,0,0
1747098395684,0,3152,0,36,0,0
1747098396691,0,3152,0,36,0,0
1747098397699,0,3152,0,36,0,0
1747098398707,0,3152,0,36,0,0
1747098399714,0,3152,0,36,0,0
1747098400722,0,3152,0,36,0,0
1747098401730,0,3152,0,36,0,0
1747098402738,0,3152,0,36,0,0
1747098403745,0,3152,0,36,0,0
1747098404753,0,3152,0,36,0,0
1747098405760,0,3152,0,36,0,0
1747098406768,0,3152,0,36,0,0
1747098407776,0,3152,0,36,0,0
1747098408783,0,3152,0,36,0,0
1747098409791,0,3152,0,36,0,0
1747098410798,0,3152,0,36,0,0
1747098411806,0,3152,0,36,0,0
1747098412813,0,3152,0,36,0,0
1747098413821,0,3152,0,36,0,0
1747098414828,0,3152,0,36,0,0
1747098415836,0,3152,0,36,0,0
1747098416843,0,3152,0,36,0,0
1747098417851,0,3152,0,36,0,0
1747098418858,0,3152,0,36,0,0
1747098419866,0,3152,0,36,0,0
1747098420874,0,3152,0,36,0,0
1747098421881,0,3152,0,36,0,0
1747098422889,0,3152,0,36,0,0
1747098423896,0,3152,0,36,0,0
1747098424904,0,3152,0,36,0,0
1747098425912,0,3152,0,36,0,0
1747098426920,0,3152,0,36,0,0
1747098427928,0,3152,0,36,0,0
1747098428936,0,3152,0,36,0,0
1747098429944,0,3152,0,36,0,0
1747098430951,0,3152,0,36,0,0
1747098431959,0,3152,0,36,0,0
1747098432966,0,3152,0,36,0,0
1747098433974,0,3152,0,36,0,0
1747098434981,0,3152,0,36,0,0
1747098435989,0,3152,0,36,0,0
1747098436997,0,3152,0,36,0,0
1747098438004,0,3152,0,36,0,0
1747098439012,0,3152,0,36,0,0
1747098440020,0,3152,0,36,0,0
1747098441028,0,3152,0,36,0,0
1747098442035,0,3152,0,36,0,0
1747098443043,0,3152,0,36,0,0
1747098444051,0,3152,0,36,0,0
1747098445058,0,3152,0,36,0,0
1747098446065,0,3152,0,36,0,0
1747098447071,0,3152,0,36,0,0
1747098448077,0,3152,0,36,0,0
1747098449085,0,3152,0,36,0,0
1747098450093,0,3152,0,36,0,0
1747098451101,0,3152,0,36,0,0
1747098452109,0,3152,0,36,0,0
1747098453117,0,3152,0,36,0,0
1747098454125,0,3152,0,36,0,0
1747098455132,0,3152,0,36,0,0
1747098456141,0,3152,0,36,0,0
1747098457148,0,3152,0,36,0,0
1747098458156,0,3152,0,36,0,0
1747098459164,0,3152,0,36,0,0
1747098460171,0,3152,0,36,0,0
1747098461179,0,3152,0,36,0,0
1747098462187,0,3152,0,36,0,0
1747098463195,0,3152,0,36,0,0
1747098464202,0,3152,0,36,0,0
1747098465210,0,3152,0,36,0,0
1747098466217,0,3152,0,36,0,0
1747098467225,0,3152,0,36,0,0
1747098468233,0,3152,0,36,0,0
1747098469240,0,3152,0,36,0,0
1747098470248,0,3152,0,36,0,0
1747098471256,0,3152,0,36,0,0
1747098472264,0,3152,0,36,0,0
1747098473272,0,3152,0,36,0,0
1747098474280,0,3152,0,36,0,0
1747098475288,0,3152,0,36,0,0
1747098476295,0,3152,0,36,0,0
1747098477303,0,3152,0,36,0,0
1747098478310,0,3152,0,36,0,0
1747098479318,0,3152,0,36,0,0
1747098480325,0,3152,0,36,0,0
1747098481333,0,3152,0,36,0,0
1747098482341,0,3152,0,36,0,0
1747098483348,0,3152,0,36,0,0
1747098484356,0,3152,0,36,0,0
1747098485364,0,3152,0,36,0,0
1747098486372,0,3152,0,36,0,0
1747098487379,0,3152,0,36,0,0
1747098488387,0,3152,0,36,0,0
1747098489395,0,3152,0,36,0,0
1747098490403,0,3152,0,36,0,0
1747098491410,0,3152,0,36,0,0
1747098492418,0,3152,0,36,0,0
1747098493425,0,3152,0,36,0,0
1747098494433,0,3152,0,36,0,0
1747098495440,0,3152,0,36,0,0
1747098496447,0,3152,0,36,0,0
1747098497455,0,3152,0,36,0,0
1747098498463,0,3152,0,36,0,0
1747098499471,0,3152,0,36,0,0
1747098500479,0,3152,0,36,0,0
1747098501486,0,3152,0,36,0,0
1747098502494,0,3152,0,36,0,0
1747098503501,0,3152,0,36,0,0
1747098504509,0,3152,0,36,0,0
1747098505517,0,3152,0,36,0,0
1747098506524,0,3152,0,36,0,0
1747098507532,0,3152,0,36,0,0
1747098508540,0,3152,0,36,0,0
1747098509547,0,3152,0,36,0,0
1747098510554,0,3152,0,36,0,0
1747098511561,0,3152,0,36,0,0
1747098512569,0,3152,0,36,0,0
1747098513577,0,3152,0,36,0,0
1747098514585,0,3152,0,36,0,0
1747098515592,0,3152,0,36,0,0
1747098516600,0,3152,0,36,0,0
1747098517607,0,3152,0,36,0,0
1747098518614,0,3152,0,36,0,0
1747098519622,0,3152,0,36,0,0
1747098520629,0,3152,0,36,0,0
1747098521636,0,3152,0,36,0,0
1747098522644,0,3152,0,36,0,0
1747098523651,0,3152,0,36,0,0
1747098524658,0,3152,0,36,0,0
1747098525666,0,3152,0,36,0,0
1747098526673,0,3152,0,36,0,0
1747098527681,0,3152,0,36,0,0
1747098528688,0,3152,0,36,0,0
1747098529696,0,3152,0,36,0,0
1747098530703,0,3152,0,36,0,0
1747098531710,0,3152,0,36,0,0
1747098532718,0,3152,0,36,0,0
1747098533725,0,3152,0,36,0,0
1747098534733,0,3152,0,36,0,0
1747098535740,0,3152,0,36,0,0
1747098536747,0,3152,0,36,0,0
1747098537754,0,3152,0,36,0,0
1747098538762,0,3152,0,36,0,0
1747098539769,0,3152,0,36,0,0
1747098540777,0,3152,0,36,0,0
1747098541784,0,3152,0,36,0,0
1747098542791,0,3152,0,36,0,0
1747098543798,0,3152,0,36,0,0
1747098544805,0,3152,0,36,0,0
1747098545813,0,3152,0,36,0,0
1747098546821,0,3152,0,36,0,0
1747098547829,0,3152,0,36,0,0
1747098548837,0,3152,0,36,0,0
1747098549845,0,3152,0,36,0,0
1747098550852,0,3152,0,36,0,0
1747098551859,0,3152,0,36,0,0
1747098552867,0,3152,0,36,0,0
1747098553874,0,3152,0,36,0,0
1747098554882,0,3152,0,36,0,0
1747098555889,0,3152,0,36,0,0
1747098556897,0,3152,0,36,0,0
1747098557905,0,3152,0,36,0,0
1747098558913,0,3152,0,36,0,0
1747098559920,0,3152,0,36,0,0
1747098560928,0,3152,0,36,0,0
1747098561936,0,3152,0,36,0,0
1747098562944,0,3152,0,36,0,0
1747098563951,0,3152,0,36,0,0
1747098564959,0,3152,0,36,0,0
1747098565966,0,3152,0,36,0,0
1747098566973,0,3152,0,36,0,0
1747098567981,0,3152,0,36,0,0
1747098568988,0,3152,0,36,0,0
1747098569996,0,3152,0,36,0,0
1747098571003,0,3152,0,36,0,0
1747098572011,0,3152,0,36,0,0
1747098573018,0,3152,0,36,0,0
1747098574026,0,3152,0,36,0,0
1747098575033,0,3152,0,36,0,0
1747098576041,0,3152,0,36,0,0
1747098577048,0,3152,0,36,0,0
1747098578056,0,3152,0,36,0,0
1747098579062,0,3152,0,36,0,0
1747098580069,0,3152,0,36,0,0
1747098581076,0,3152,0,36,0,0
1747098582082,0,3152,0,36,0,0
1747098583087,0,3152,0,36,0,0
1747098584093,0,3152,0,36,0,0
1747098585102,0,3152,0,36,0,0
1747098586110,0,3152,0,36,0,0
1747098587118,0,3152,0,36,0,0
1747098588126,0,3152,0,36,0,0
1747098589134,0,3152,0,36,0,0
1747098590141,0,3152,0,36,0,0
1747098591149,0,3152,0,36,0,0
1747098592157,0,3152,0,36,0,0
1747098593164,0,3152,0,36,0,0
1747098594172,0,3152,0,36,0,0
1747098595179,0,3152,0,36,0,0
1747098596187,0,3152,0,36,0,0
1747098597194,0,3152,0,36,0,0
1747098598202,0,3152,0,36,0,0
1747098599209,0,3152,0,36,0,0
1747098600217,0,3152,0,36,0,0
1747098601224,0,3152,0,36,0,0
1747098602232,0,3152,0,36,0,0
1747098603239,0,3152,0,36,0,0
1747098604246,0,3152,0,36,0,0
1747098605253,0,3152,0,36,0,0
1747098606261,0,3152,0,36,0,0
1747098607268,0,3152,0,36,0,0
1747098608276,0,3152,0,36,0,0
1747098609284,0,3152,0,36,0,0
1747098610291,0,3152,0,36,0,0
1747098611298,0,3152,0,36,0,0
1747098612306,0,3152,0,36,0,0
1747098613313,0,3152,0,36,0,0
1747098614321,0,3152,0,36,0,0
1747098615328,0,3152,0,36,0,0
1747098616336,0,3152,0,36,0,0
1747098617343,0,3152,0,36,0,0
1747098618351,0,3152,0,36,0,0
1747098619358,0,3152,0,36,0,0
1747098620366,0,3152,0,36,0,0
1747098621373,0,3152,0,36,0,0
1747098622381,0,3152,0,36,0,0
1747098623388,0,3152,0,36,0,0
1747098624395,0,3152,0,36,0,0
1747098625403,0,3152,0,36,0,0
1747098626410,0,3152,0,36,0,0
1747098627417,0,3152,0,36,0,0
1747098628425,0,3152,0,36,0,0
1747098629432,0,3152,0,36,0,0
1747098630440,0,3152,0,36,0,0
1747098631447,0,3152,0,36,0,0
1747098632455,0,3152,0,36,0,0
1747098633462,0,3152,0,36,0,0
1747098634470,0,3152,0,36,0,0
1747098635477,0,3152,0,36,0,0
1747098636485,0,3152,0,36,0,0
1747098637493,0,3152,0,36,0,0
1747098638500,0,3152,0,36,0,0
1747098639506,0,3152,0,36,0,0
1747098640513,0,3152,0,36,0,0
1747098641519,0,3152,0,36,0,0
1747098642526,0,3152,0,36,0,0
1747098643535,0,3152,0,36,0,0
1747098644542,0,3152,0,36,0,0
1747098645549,0,3152,0,36,0,0
1747098646557,0,3152,0,36,0,0
1747098647564,0,3152,0,36,0,0
1747098648571,0,3152,0,36,0,0
1747098649578,0,3152,0,36,0,0
1747098650585,0,3152,0,36,0,0
1747098651592,0,3152,0,36,0,0
1747098652600,0,3152,0,36,0,0
1747098653607,0,3152,0,36,0,0
1747098654614,0,3152,0,36,0,0
1747098655621,0,3152,0,36,0,0
1747098656629,0,3152,0,36,0,0
1747098657636,0,3152,0,36,0,0
1747098658642,0,3152,0,36,0,0
1747098659649,0,3152,0,36,0,0
1747098660656,0,3152,0,36,0,0
1747098661664,0,3152,0,36,0,0
1747098662671,0,3152,0,36,0,0
1747098663678,0,3152,0,36,0,0
1747098664685,0,3152,0,36,0,0
1747098665692,0,3152,0,36,0,0
1747098666699,0,3152,0,36,0,0
1747098667706,0,3152,0,36,0,0
1747098668714,0,3152,0,36,0,0
1747098669721,0,3152,0,36,0,0
1747098670729,0,3152,0,36,0,0
1747098671737,0,3152,0,36,0,0
1747098672744,0,3152,0,36,0,0
1747098673752,0,3152,0,36,0,0
1747098674759,0,3152,0,36,0,0
1747098675767,0,3152,0,36,0,0
1747098676774,0,3152,0,36,0,0
1747098677781,0,3152,0,36,0,0
1747098678789,0,3152,0,36,0,0
1747098679796,0,3152,0,36,0,0
1747098680804,0,3152,0,36,0,0
1747098681811,0,3152,0,36,0,0
1747098682818,0,3152,0,36,0,0
1747098683826,0,3152,0,36,0,0
1747098684833,0,3152,0,36,0,0
1747098685842,0,3152,0,36,0,0
1747098686849,0,3152,0,36,0,0
1747098687856,0,3152,0,36,0,0
1747098688864,0,3152,0,36,0,0
1747098689871,0,3152,0,36,0,0
1747098690879,0,3152,0,36,0,0
1747098691886,0,3152,0,36,0,0
1747098692893,0,3152,0,36,0,0
1747098693901,0,3152,0,36,0,0
1747098694908,0,3152,0,36,0,0
1747098695915,0,3152,0,36,0,0
1747098696922,0,3152,0,36,0,0
1747098697929,0,3152,0,36,0,0
1747098698937,0,3152,0,36,0,0
1747098699944,0,3152,0,36,0,0
1747098700951,0,3152,0,36,0,0
1747098701959,0,3152,0,36,0,0
1747098702966,0,3152,0,36,0,0
1747098703973,0,3152,0,36,0,0
1747098704980,0,3152,0,36,0,0
1747098705988,0,3152,0,36,0,0
1747098706995,0,3152,0,36,0,0
1747098708002,0,3152,0,36,0,0
1747098709009,0,3152,0,36,0,0
1747098710016,0,3152,0,36,0,0
1747098711022,0,3152,0,36,0,0
1747098712029,0,3152,0,36,0,0
1747098713038,0,3152,0,36,0,0
1747098714045,0,3152,0,36,0,0
1747098715055,0,3152,0,36,0,0
1747098716064,0,3152,0,36,0,0
1747098717072,0,3152,0,36,0,0
1747098718080,0,3152,0,36,0,0
1747098719087,0,3152,0,36,0,0
1747098720095,0,3152,0,36,0,0
1747098721102,0,3152,0,36,0,0
1747098722109,0,3152,0,36,0,0
1747098723117,0,3152,0,36,0,0
1747098724124,0,3152,0,36,0,0
1747098725132,0,3152,0,36,0,0
1747098726139,0,3152,0,36,0,0
1747098727147,0,3152,0,36,0,0
1747098728155,0,3152,0,36,0,0
1747098729162,0,3152,0,36,0,0
1747098730170,0,3152,0,36,0,0
1747098731177,0,3152,0,36,0,0
1747098732184,0,3152,0,36,0,0
1747098733191,0,3152,0,36,0,0
1747098734199,0,3152,0,36,0,0
1747098735207,0,3152,0,36,0,0
1747098736215,0,3152,0,36,0,0
1747098737222,0,3152,0,36,0,0
1747098738230,0,3152,0,36,0,0
1747098739238,0,3152,0,36,0,0
1747098740246,0,3152,0,36,0,0
1747098741253,0,3152,0,36,0,0
1747098742260,0,3152,0,36,0,0
1747098743268,0,3152,0,36,0,0
1747098744275,0,3152,0,36,0,0
1747098745281,0,3152,0,36,0,0
1747098746288,0,3152,0,36,0,0
1747098747295,0,3152,0,36,0,0
1747098748302,0,3152,0,36,0,0
1747098749309,0,3152,0,36,0,0
1747098750316,0,3152,0,36,0,0
1747098751324,0,3152,0,36,0,0
1747098752332,0,3152,0,36,0,0
1747098753339,0,3152,0,36,0,0
1747098754346,0,3152,0,36,0,0
1747098755353,0,3152,0,36,0,0
