timestamp_ms,session_id,type,state,address
1747213242542,session-type:IPv4,,,
1747213242542,apn:internet,,,
1747213242542,s-nssai:,,,
1747213242542,sst:0x01,,,
1747213242542,sd:null,,,
1747213242542,emergency:false,,,
1747213242542,address:10.45.0.2,,,
1747213242542,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747213242542,data-pending:false,,,
1747213243699,session-type:IPv4,,,
1747213243699,apn:internet,,,
1747213243699,s-nssai:,,,
1747213243699,sst:0x01,,,
1747213243699,sd:null,,,
1747213243699,emergency:false,,,
1747213243699,address:10.45.0.2,,,
1747213243699,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747213243699,data-pending:false,,,
1747213244892,session-type:IPv4,,,
1747213244892,apn:internet,,,
1747213244892,s-nssai:,,,
1747213244892,sst:0x01,,,
1747213244892,sd:null,,,
1747213244892,emergency:false,,,
1747213244892,address:10.45.0.2,,,
1747213244892,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747213244892,data-pending:false,,,
1747213246033,session-type:IPv4,,,
1747213246033,apn:internet,,,
1747213246033,s-nssai:,,,
1747213246033,sst:0x01,,,
1747213246033,sd:null,,,
1747213246033,emergency:false,,,
1747213246033,address:10.45.0.2,,,
1747213246033,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747213246033,data-pending:false,,,
1747213247181,session-type:IPv4,,,
1747213247181,apn:internet,,,
1747213247181,s-nssai:,,,
1747213247181,sst:0x01,,,
1747213247181,sd:null,,,
1747213247181,emergency:false,,,
1747213247181,address:10.45.0.2,,,
1747213247181,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747213247181,data-pending:false,,,
1747213248309,session-type:IPv4,,,
1747213248309,apn:internet,,,
1747213248309,s-nssai:,,,
1747213248309,sst:0x01,,,
1747213248309,sd:null,,,
1747213248309,emergency:false,,,
1747213248309,address:10.45.0.2,,,
1747213248309,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747213248309,data-pending:false,,,
1747213249448,session-type:IPv4,,,
1747213249448,apn:internet,,,
1747213249448,s-nssai:,,,
1747213249448,sst:0x01,,,
1747213249448,sd:null,,,
1747213249448,emergency:false,,,
1747213249448,address:10.45.0.2,,,
1747213249448,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747213249448,data-pending:false,,,
1747213250534,session-type:IPv4,,,
1747213250534,apn:internet,,,
1747213250534,s-nssai:,,,
1747213250534,sst:0x01,,,
1747213250534,sd:null,,,
1747213250534,emergency:false,,,
1747213250534,address:10.45.0.2,,,
1747213250534,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747213250534,data-pending:false,,,
1747213251702,session-type:IPv4,,,
1747213251702,apn:internet,,,
1747213251702,s-nssai:,,,
1747213251702,sst:0x01,,,
1747213251702,sd:null,,,
1747213251702,emergency:false,,,
1747213251702,address:10.45.0.2,,,
1747213251702,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747213251702,data-pending:false,,,
1747213252877,session-type:IPv4,,,
1747213252877,apn:internet,,,
1747213252877,s-nssai:,,,
1747213252877,sst:0x01,,,
1747213252877,sd:null,,,
1747213252877,emergency:false,,,
1747213252877,address:10.45.0.2,,,
1747213252877,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747213252877,data-pending:false,,,
1747213254068,session-type:IPv4,,,
1747213254068,apn:internet,,,
1747213254068,s-nssai:,,,
1747213254068,sst:0x01,,,
1747213254068,sd:null,,,
1747213254068,emergency:false,,,
1747213254068,address:10.45.0.2,,,
1747213254068,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747213254068,data-pending:false,,,
