timestamp_ms,session_id,type,state,address
1747211395256,session-type:IPv4,,,
1747211395256,apn:internet,,,
1747211395256,s-nssai:,,,
1747211395256,sst:0x01,,,
1747211395256,sd:null,,,
1747211395256,emergency:false,,,
1747211395256,address:10.45.0.6,,,
1747211395256,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747211395256,data-pending:false,,,
1747211396283,session-type:IPv4,,,
1747211396283,apn:internet,,,
1747211396283,s-nssai:,,,
1747211396283,sst:0x01,,,
1747211396283,sd:null,,,
1747211396283,emergency:false,,,
1747211396283,address:10.45.0.6,,,
1747211396283,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747211396283,data-pending:false,,,
1747211397308,session-type:IPv4,,,
1747211397308,apn:internet,,,
1747211397308,s-nssai:,,,
1747211397308,sst:0x01,,,
1747211397308,sd:null,,,
1747211397308,emergency:false,,,
1747211397308,address:10.45.0.6,,,
1747211397308,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747211397308,data-pending:false,,,
1747211398334,session-type:IPv4,,,
1747211398334,apn:internet,,,
1747211398334,s-nssai:,,,
1747211398334,sst:0x01,,,
1747211398334,sd:null,,,
1747211398334,emergency:false,,,
1747211398334,address:10.45.0.6,,,
1747211398334,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747211398334,data-pending:false,,,
1747211399356,session-type:IPv4,,,
1747211399356,apn:internet,,,
1747211399356,s-nssai:,,,
1747211399356,sst:0x01,,,
1747211399356,sd:null,,,
1747211399356,emergency:false,,,
1747211399356,address:10.45.0.6,,,
1747211399356,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747211399356,data-pending:false,,,
1747211400381,session-type:IPv4,,,
1747211400381,apn:internet,,,
1747211400381,s-nssai:,,,
1747211400381,sst:0x01,,,
1747211400381,sd:null,,,
1747211400381,emergency:false,,,
1747211400381,address:10.45.0.6,,,
1747211400381,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747211400381,data-pending:false,,,
1747211401406,session-type:IPv4,,,
1747211401406,apn:internet,,,
1747211401406,s-nssai:,,,
1747211401406,sst:0x01,,,
1747211401406,sd:null,,,
1747211401406,emergency:false,,,
1747211401406,address:10.45.0.6,,,
1747211401406,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747211401406,data-pending:false,,,
1747211402431,session-type:IPv4,,,
1747211402431,apn:internet,,,
1747211402431,s-nssai:,,,
1747211402431,sst:0x01,,,
1747211402431,sd:null,,,
1747211402431,emergency:false,,,
1747211402431,address:10.45.0.6,,,
1747211402431,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747211402431,data-pending:false,,,
1747211403456,session-type:IPv4,,,
1747211403456,apn:internet,,,
1747211403456,s-nssai:,,,
1747211403456,sst:0x01,,,
1747211403456,sd:null,,,
1747211403456,emergency:false,,,
1747211403456,address:10.45.0.6,,,
1747211403456,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747211403456,data-pending:false,,,
1747211404482,session-type:IPv4,,,
1747211404482,apn:internet,,,
1747211404482,s-nssai:,,,
1747211404482,sst:0x01,,,
1747211404482,sd:null,,,
1747211404482,emergency:false,,,
1747211404482,address:10.45.0.6,,,
1747211404482,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747211404482,data-pending:false,,,
1747211405507,session-type:IPv4,,,
1747211405507,apn:internet,,,
1747211405507,s-nssai:,,,
1747211405507,sst:0x01,,,
1747211405507,sd:null,,,
1747211405507,emergency:false,,,
1747211405507,address:10.45.0.6,,,
1747211405507,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747211405507,data-pending:false,,,
1747211406532,session-type:IPv4,,,
1747211406532,apn:internet,,,
1747211406532,s-nssai:,,,
1747211406532,sst:0x01,,,
1747211406532,sd:null,,,
1747211406532,emergency:false,,,
1747211406532,address:10.45.0.6,,,
1747211406532,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
