timestamp_ms,session_id,type,state,address
1747215705616,session-type:IPv4,,,
1747215705616,apn:internet,,,
1747215705616,s-nssai:,,,
1747215705616,sst:0x01,,,
1747215705616,sd:null,,,
1747215705616,emergency:false,,,
1747215705616,address:10.45.0.7,,,
1747215705616,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747215705616,data-pending:false,,,
1747215706740,session-type:IPv4,,,
1747215706740,apn:internet,,,
1747215706740,s-nssai:,,,
1747215706740,sst:0x01,,,
1747215706740,sd:null,,,
1747215706740,emergency:false,,,
1747215706740,address:10.45.0.7,,,
1747215706740,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747215706740,data-pending:false,,,
1747215707872,session-type:IPv4,,,
1747215707872,apn:internet,,,
1747215707872,s-nssai:,,,
1747215707872,sst:0x01,,,
1747215707872,sd:null,,,
1747215707872,emergency:false,,,
1747215707872,address:10.45.0.7,,,
1747215707872,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747215707872,data-pending:false,,,
1747215709062,session-type:IPv4,,,
1747215709062,apn:internet,,,
1747215709062,s-nssai:,,,
1747215709062,sst:0x01,,,
1747215709062,sd:null,,,
1747215709062,emergency:false,,,
1747215709062,address:10.45.0.7,,,
1747215709062,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747215709062,data-pending:false,,,
1747215710290,session-type:IPv4,,,
1747215710290,apn:internet,,,
1747215710290,s-nssai:,,,
1747215710290,sst:0x01,,,
1747215710290,sd:null,,,
1747215710290,emergency:false,,,
1747215710290,address:10.45.0.7,,,
1747215710290,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747215710290,data-pending:false,,,
1747215711463,session-type:IPv4,,,
1747215711463,apn:internet,,,
1747215711463,s-nssai:,,,
1747215711463,sst:0x01,,,
1747215711463,sd:null,,,
1747215711463,emergency:false,,,
1747215711463,address:10.45.0.7,,,
1747215711463,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747215711463,data-pending:false,,,
1747215712631,session-type:IPv4,,,
1747215712631,apn:internet,,,
1747215712631,s-nssai:,,,
1747215712631,sst:0x01,,,
1747215712631,sd:null,,,
1747215712631,emergency:false,,,
1747215712631,address:10.45.0.7,,,
1747215712631,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747215712631,data-pending:false,,,
1747215713809,session-type:IPv4,,,
1747215713809,apn:internet,,,
1747215713809,s-nssai:,,,
1747215713809,sst:0x01,,,
1747215713809,sd:null,,,
1747215713809,emergency:false,,,
1747215713809,address:10.45.0.7,,,
1747215713809,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747215713809,data-pending:false,,,
1747215714978,session-type:IPv4,,,
1747215714978,apn:internet,,,
1747215714978,s-nssai:,,,
1747215714978,sst:0x01,,,
1747215714978,sd:null,,,
1747215714978,emergency:false,,,
1747215714978,address:10.45.0.7,,,
1747215714978,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747215714978,data-pending:false,,,
1747215716165,session-type:IPv4,,,
1747215716165,apn:internet,,,
1747215716165,s-nssai:,,,
1747215716165,sst:0x01,,,
1747215716165,sd:null,,,
1747215716165,emergency:false,,,
1747215716165,address:10.45.0.7,,,
1747215716165,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747215716165,data-pending:false,,,
1747215717357,session-type:IPv4,,,
1747215717357,apn:internet,,,
1747215717357,s-nssai:,,,
1747215717357,sst:0x01,,,
1747215717357,sd:null,,,
1747215717357,emergency:false,,,
1747215717357,address:10.45.0.7,,,
1747215717357,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747215717357,data-pending:false,,,
1747215718546,session-type:IPv4,,,
1747215718546,apn:internet,,,
1747215718546,s-nssai:,,,
1747215718546,sst:0x01,,,
1747215718546,sd:null,,,
1747215718546,emergency:false,,,
1747215718546,address:10.45.0.7,,,
1747215718546,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747215718546,data-pending:false,,,
1747215719697,session-type:IPv4,,,
1747215719697,apn:internet,,,
1747215719697,s-nssai:,,,
1747215719697,sst:0x01,,,
1747215719697,sd:null,,,
1747215719697,emergency:false,,,
1747215719697,address:10.45.0.7,,,
1747215719697,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747215719697,data-pending:false,,,
1747215720865,session-type:IPv4,,,
1747215720865,apn:internet,,,
1747215720865,s-nssai:,,,
1747215720865,sst:0x01,,,
1747215720865,sd:null,,,
1747215720865,emergency:false,,,
1747215720865,address:10.45.0.7,,,
1747215720865,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747215720865,data-pending:false,,,
1747215722018,session-type:IPv4,,,
1747215722018,apn:internet,,,
1747215722018,s-nssai:,,,
1747215722018,sst:0x01,,,
1747215722018,sd:null,,,
1747215722018,emergency:false,,,
1747215722018,address:10.45.0.7,,,
1747215722018,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747215722018,data-pending:false,,,
1747215723210,session-type:IPv4,,,
1747215723210,apn:internet,,,
1747215723210,s-nssai:,,,
1747215723210,sst:0x01,,,
1747215723210,sd:null,,,
1747215723210,emergency:false,,,
1747215723210,address:10.45.0.7,,,
1747215723210,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747215723210,data-pending:false,,,
1747215724380,session-type:IPv4,,,
1747215724380,apn:internet,,,
1747215724380,s-nssai:,,,
1747215724380,sst:0x01,,,
1747215724380,sd:null,,,
1747215724380,emergency:false,,,
1747215724380,address:10.45.0.7,,,
1747215724380,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747215724380,data-pending:false,,,
1747215725560,session-type:IPv4,,,
1747215725560,apn:internet,,,
1747215725560,s-nssai:,,,
1747215725560,sst:0x01,,,
1747215725560,sd:null,,,
1747215725560,emergency:false,,,
1747215725560,address:10.45.0.7,,,
1747215725560,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747215725560,data-pending:false,,,
1747215726765,session-type:IPv4,,,
1747215726765,apn:internet,,,
1747215726765,s-nssai:,,,
1747215726765,sst:0x01,,,
1747215726765,sd:null,,,
1747215726765,emergency:false,,,
1747215726765,address:10.45.0.7,,,
1747215726765,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747215726765,data-pending:false,,,
1747215727919,session-type:IPv4,,,
1747215727919,apn:internet,,,
1747215727919,s-nssai:,,,
1747215727919,sst:0x01,,,
1747215727919,sd:null,,,
1747215727919,emergency:false,,,
1747215727919,address:10.45.0.7,,,
1747215727919,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747215727919,data-pending:false,,,
1747215729084,session-type:IPv4,,,
1747215729084,apn:internet,,,
1747215729084,s-nssai:,,,
1747215729084,sst:0x01,,,
1747215729084,sd:null,,,
1747215729084,emergency:false,,,
1747215729084,address:10.45.0.7,,,
1747215729084,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747215729084,data-pending:false,,,
1747215730272,session-type:IPv4,,,
1747215730272,apn:internet,,,
1747215730272,s-nssai:,,,
1747215730272,sst:0x01,,,
1747215730272,sd:null,,,
1747215730272,emergency:false,,,
1747215730272,address:10.45.0.7,,,
1747215730272,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747215730272,data-pending:false,,,
1747215731441,session-type:IPv4,,,
1747215731441,apn:internet,,,
1747215731441,s-nssai:,,,
1747215731441,sst:0x01,,,
1747215731441,sd:null,,,
1747215731441,emergency:false,,,
1747215731441,address:10.45.0.7,,,
1747215731441,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747215731441,data-pending:false,,,
1747215732581,session-type:IPv4,,,
1747215732581,apn:internet,,,
1747215732581,s-nssai:,,,
1747215732581,sst:0x01,,,
1747215732581,sd:null,,,
1747215732581,emergency:false,,,
1747215732581,address:10.45.0.7,,,
1747215732581,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747215732581,data-pending:false,,,
1747215733800,session-type:IPv4,,,
1747215733800,apn:internet,,,
1747215733800,s-nssai:,,,
1747215733800,sst:0x01,,,
1747215733800,sd:null,,,
1747215733800,emergency:false,,,
1747215733800,address:10.45.0.7,,,
1747215733800,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747215733800,data-pending:false,,,
1747215735209,session-type:IPv4,,,
1747215735209,apn:internet,,,
1747215735209,s-nssai:,,,
1747215735209,sst:0x01,,,
1747215735209,sd:null,,,
1747215735209,emergency:false,,,
1747215735209,address:10.45.0.7,,,
1747215735209,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747215735209,data-pending:false,,,
1747215736414,session-type:IPv4,,,
1747215736414,apn:internet,,,
1747215736414,s-nssai:,,,
1747215736414,sst:0x01,,,
1747215736414,sd:null,,,
1747215736414,emergency:false,,,
1747215736414,address:10.45.0.7,,,
1747215736414,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747215736414,data-pending:false,,,
1747215737603,session-type:IPv4,,,
1747215737603,apn:internet,,,
1747215737603,s-nssai:,,,
1747215737603,sst:0x01,,,
1747215737603,sd:null,,,
1747215737603,emergency:false,,,
1747215737603,address:10.45.0.7,,,
1747215737603,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747215737603,data-pending:false,,,
1747215738768,session-type:IPv4,,,
1747215738768,apn:internet,,,
1747215738768,s-nssai:,,,
1747215738768,sst:0x01,,,
1747215738768,sd:null,,,
1747215738768,emergency:false,,,
1747215738768,address:10.45.0.7,,,
1747215738768,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747215738768,data-pending:false,,,
1747215739943,session-type:IPv4,,,
1747215739943,apn:internet,,,
1747215739943,s-nssai:,,,
1747215739943,sst:0x01,,,
1747215739943,sd:null,,,
1747215739943,emergency:false,,,
