timestamp_ms,session_id,type,state,address
1747217142717,session-type:IPv4,,,
1747217142717,apn:internet,,,
1747217142717,s-nssai:,,,
1747217142717,sst:0x01,,,
1747217142717,sd:null,,,
1747217142717,emergency:false,,,
1747217142717,address:10.45.0.4,,,
1747217142717,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747217142717,data-pending:false,,,
1747217143817,session-type:IPv4,,,
1747217143817,apn:internet,,,
1747217143817,s-nssai:,,,
1747217143817,sst:0x01,,,
1747217143817,sd:null,,,
1747217143817,emergency:false,,,
1747217143817,address:10.45.0.4,,,
1747217143817,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747217143817,data-pending:false,,,
1747217144938,session-type:IPv4,,,
1747217144938,apn:internet,,,
1747217144938,s-nssai:,,,
1747217144938,sst:0x01,,,
1747217144938,sd:null,,,
1747217144938,emergency:false,,,
1747217144938,address:10.45.0.4,,,
1747217144938,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747217144938,data-pending:false,,,
1747217146083,session-type:IPv4,,,
1747217146083,apn:internet,,,
1747217146083,s-nssai:,,,
1747217146083,sst:0x01,,,
1747217146083,sd:null,,,
1747217146083,emergency:false,,,
1747217146083,address:10.45.0.4,,,
1747217146083,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747217146083,data-pending:false,,,
1747217147267,session-type:IPv4,,,
1747217147267,apn:internet,,,
1747217147267,s-nssai:,,,
1747217147267,sst:0x01,,,
1747217147267,sd:null,,,
1747217147267,emergency:false,,,
1747217147267,address:10.45.0.4,,,
1747217147267,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747217147267,data-pending:false,,,
1747217148392,session-type:IPv4,,,
1747217148392,apn:internet,,,
1747217148392,s-nssai:,,,
1747217148392,sst:0x01,,,
1747217148392,sd:null,,,
1747217148392,emergency:false,,,
1747217148392,address:10.45.0.4,,,
1747217148392,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747217148392,data-pending:false,,,
1747217149549,session-type:IPv4,,,
1747217149549,apn:internet,,,
1747217149549,s-nssai:,,,
1747217149549,sst:0x01,,,
1747217149549,sd:null,,,
1747217149549,emergency:false,,,
1747217149549,address:10.45.0.4,,,
1747217149549,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747217149549,data-pending:false,,,
1747217150701,session-type:IPv4,,,
1747217150701,apn:internet,,,
1747217150701,s-nssai:,,,
1747217150701,sst:0x01,,,
1747217150701,sd:null,,,
1747217150701,emergency:false,,,
1747217150701,address:10.45.0.4,,,
1747217150701,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747217150701,data-pending:false,,,
1747217151863,session-type:IPv4,,,
1747217151863,apn:internet,,,
1747217151863,s-nssai:,,,
1747217151863,sst:0x01,,,
1747217151863,sd:null,,,
1747217151863,emergency:false,,,
1747217151863,address:10.45.0.4,,,
1747217151863,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747217151863,data-pending:false,,,
1747217153057,session-type:IPv4,,,
