timestamp_ms,session_id,type,state,address
1747214679314,session-type:IPv4,,,
1747214679314,apn:internet,,,
1747214679314,s-nssai:,,,
1747214679314,sst:0x01,,,
1747214679314,sd:null,,,
1747214679314,emergency:false,,,
1747214679314,address:10.45.0.10,,,
1747214679314,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747214679314,data-pending:false,,,
1747214680473,session-type:IPv4,,,
1747214680473,apn:internet,,,
1747214680473,s-nssai:,,,
1747214680473,sst:0x01,,,
1747214680473,sd:null,,,
1747214680473,emergency:false,,,
1747214680473,address:10.45.0.10,,,
1747214680473,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747214680473,data-pending:false,,,
1747214681502,session-type:IPv4,,,
1747214681502,apn:internet,,,
1747214681502,s-nssai:,,,
1747214681502,sst:0x01,,,
1747214681502,sd:null,,,
1747214681502,emergency:false,,,
1747214681502,address:10.45.0.10,,,
1747214681502,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747214681502,data-pending:false,,,
1747214682538,session-type:IPv4,,,
1747214682538,apn:internet,,,
1747214682538,s-nssai:,,,
1747214682538,sst:0x01,,,
1747214682538,sd:null,,,
1747214682538,emergency:false,,,
1747214682538,address:10.45.0.10,,,
1747214682538,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747214682538,data-pending:false,,,
1747214683585,session-type:IPv4,,,
1747214683585,apn:internet,,,
1747214683585,s-nssai:,,,
1747214683585,sst:0x01,,,
1747214683585,sd:null,,,
1747214683585,emergency:false,,,
1747214683585,address:10.45.0.10,,,
1747214683585,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747214683585,data-pending:false,,,
1747214684658,session-type:IPv4,,,
1747214684658,apn:internet,,,
1747214684658,s-nssai:,,,
1747214684658,sst:0x01,,,
1747214684658,sd:null,,,
1747214684658,emergency:false,,,
1747214684658,address:10.45.0.10,,,
1747214684658,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747214684658,data-pending:false,,,
1747214685716,session-type:IPv4,,,
1747214685716,apn:internet,,,
1747214685716,s-nssai:,,,
1747214685716,sst:0x01,,,
1747214685716,sd:null,,,
1747214685716,emergency:false,,,
1747214685716,address:10.45.0.10,,,
1747214685716,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747214685716,data-pending:false,,,
1747214686807,session-type:IPv4,,,
1747214686807,apn:internet,,,
1747214686807,s-nssai:,,,
1747214686807,sst:0x01,,,
1747214686807,sd:null,,,
1747214686807,emergency:false,,,
1747214686807,address:10.45.0.10,,,
1747214686807,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747214686807,data-pending:false,,,
1747214687923,session-type:IPv4,,,
1747214687923,apn:internet,,,
1747214687923,s-nssai:,,,
1747214687923,sst:0x01,,,
1747214687923,sd:null,,,
1747214687923,emergency:false,,,
1747214687923,address:10.45.0.10,,,
1747214687923,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747214687923,data-pending:false,,,
1747214688984,session-type:IPv4,,,
1747214688984,apn:internet,,,
1747214688984,s-nssai:,,,
1747214688984,sst:0x01,,,
1747214688984,sd:null,,,
1747214688984,emergency:false,,,
1747214688984,address:10.45.0.10,,,
1747214688984,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747214688984,data-pending:false,,,
1747214690026,session-type:IPv4,,,
1747214690026,apn:internet,,,
1747214690026,s-nssai:,,,
1747214690026,sst:0x01,,,
1747214690026,sd:null,,,
1747214690026,emergency:false,,,
1747214690026,address:10.45.0.10,,,
1747214690026,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747214690026,data-pending:false,,,
1747214691054,session-type:IPv4,,,
1747214691054,apn:internet,,,
1747214691054,s-nssai:,,,
1747214691054,sst:0x01,,,
1747214691054,sd:null,,,
1747214691054,emergency:false,,,
1747214691054,address:10.45.0.10,,,
1747214691054,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747214691054,data-pending:false,,,
1747214692097,session-type:IPv4,,,
1747214692097,apn:internet,,,
1747214692097,s-nssai:,,,
1747214692097,sst:0x01,,,
1747214692097,sd:null,,,
1747214692097,emergency:false,,,
1747214692097,address:10.45.0.10,,,
1747214692097,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747214692097,data-pending:false,,,
1747214693158,session-type:IPv4,,,
1747214693158,apn:internet,,,
1747214693158,s-nssai:,,,
1747214693158,sst:0x01,,,
1747214693158,sd:null,,,
1747214693158,emergency:false,,,
1747214693158,address:10.45.0.10,,,
1747214693158,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747214693158,data-pending:false,,,
1747214694232,session-type:IPv4,,,
1747214694232,apn:internet,,,
1747214694232,s-nssai:,,,
1747214694232,sst:0x01,,,
1747214694232,sd:null,,,
1747214694232,emergency:false,,,
1747214694232,address:10.45.0.10,,,
1747214694232,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747214694232,data-pending:false,,,
1747214695334,session-type:IPv4,,,
1747214695334,apn:internet,,,
1747214695334,s-nssai:,,,
1747214695334,sst:0x01,,,
1747214695334,sd:null,,,
1747214695334,emergency:false,,,
1747214695334,address:10.45.0.10,,,
1747214695334,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747214695334,data-pending:false,,,
1747214696605,session-type:IPv4,,,
1747214696605,apn:internet,,,
1747214696605,s-nssai:,,,
1747214696605,sst:0x01,,,
1747214696605,sd:null,,,
1747214696605,emergency:false,,,
1747214696605,address:10.45.0.10,,,
1747214696605,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747214696605,data-pending:false,,,
1747214697913,session-type:IPv4,,,
1747214697913,apn:internet,,,
1747214697913,s-nssai:,,,
1747214697913,sst:0x01,,,
1747214697913,sd:null,,,
1747214697913,emergency:false,,,
1747214697913,address:10.45.0.10,,,
1747214697913,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747214697913,data-pending:false,,,
1747214699102,session-type:IPv4,,,
1747214699102,apn:internet,,,
1747214699102,s-nssai:,,,
1747214699102,sst:0x01,,,
1747214699102,sd:null,,,
1747214699102,emergency:false,,,
1747214699102,address:10.45.0.10,,,
1747214699102,ambr:up[1000000Kb/s]down[1000000Kb/s],,,
1747214699102,data-pending:false,,,
1747214700333,session-type:IPv4,,,
1747214700333,apn:internet,,,
