timestamp_ms,cell_id,plmn,signal_dbm,cell_barred
1747092200047,0000000000000010,999/70,-1,false
1747092201084,0000000000000010,999/70,-1,false
1747092202120,0000000000000010,999/70,-1,false
1747092203155,0000000000000010,999/70,-1,false
1747092204190,0000000000000010,999/70,-1,false
1747092205225,0000000000000010,999/70,-1,false
1747092206260,0000000000000010,999/70,-1,false
1747092207295,0000000000000010,999/70,-1,false
1747092208331,0000000000000010,999/70,-1,false
1747092209366,0000000000000010,999/70,-1,false
1747092210402,0000000000000010,999/70,-1,false
1747092211438,0000000000000010,999/70,-1,false
1747092212473,0000000000000010,999/70,-1,false
1747092213508,0000000000000010,999/70,-1,false
1747092214544,0000000000000010,999/70,-1,false
1747092215579,0000000000000010,999/70,-1,false
1747092216615,0000000000000010,999/70,-1,false
1747092217650,0000000000000010,999/70,-1,false
1747092218686,0000000000000010,999/70,-1,false
1747092219722,0000000000000010,999/70,-1,false
1747092220757,0000000000000010,999/70,-1,false
1747092221792,0000000000000010,999/70,-1,false
1747092222828,0000000000000010,999/70,-1,false
1747092223863,0000000000000010,999/70,-1,false
1747092224899,0000000000000010,999/70,-1,false
1747092225934,0000000000000010,999/70,-1,false
1747092226969,0000000000000010,999/70,-1,false
1747092228005,0000000000000010,999/70,-1,false
1747092229041,0000000000000010,999/70,-1,false
1747092230077,0000000000000010,999/70,-1,false
1747092231112,0000000000000010,999/70,-1,false
1747092232147,0000000000000010,999/70,-1,false
1747092233184,0000000000000010,999/70,-1,false
1747092234220,0000000000000010,999/70,-1,false
1747092235256,0000000000000010,999/70,-1,false
1747092236293,0000000000000010,999/70,-1,false
1747092237329,0000000000000010,999/70,-1,false
1747092238365,0000000000000010,999/70,-1,false
1747092239400,0000000000000010,999/70,-1,false
1747092240436,0000000000000010,999/70,-1,false
1747092241471,0000000000000010,999/70,-1,false
1747092242506,0000000000000010,999/70,-1,false
1747092243542,0000000000000010,999/70,-1,false
1747092244578,0000000000000010,999/70,-1,false
1747092245614,0000000000000010,999/70,-1,false
1747092246648,0000000000000010,999/70,-1,false
1747092247685,0000000000000010,999/70,-1,false
1747092248720,0000000000000010,999/70,-1,false
1747092249756,0000000000000010,999/70,-1,false
1747092250792,0000000000000010,999/70,-1,false
1747092251828,0000000000000010,999/70,-1,false
1747092252864,0000000000000010,999/70,-1,false
1747092253899,0000000000000010,999/70,-1,false
1747092254935,0000000000000010,999/70,-1,false
1747092255971,0000000000000010,999/70,-1,false
1747092257006,0000000000000010,999/70,-1,false
1747092258042,0000000000000010,999/70,-1,false
1747092259077,0000000000000010,999/70,-1,false
1747092260113,0000000000000010,999/70,-1,false
1747092261149,0000000000000010,999/70,-1,false
1747092262185,0000000000000010,999/70,-1,false
1747092263220,0000000000000010,999/70,-1,false
1747092264256,0000000000000010,999/70,-1,false
1747092265291,0000000000000010,999/70,-1,false
1747092266327,0000000000000010,999/70,-1,false
1747092267363,0000000000000010,999/70,-1,false
1747092268399,0000000000000010,999/70,-1,false
1747092269434,0000000000000010,999/70,-1,false
1747092270470,0000000000000010,999/70,-1,false
1747092271506,0000000000000010,999/70,-1,false
1747092272542,0000000000000010,999/70,-1,false
1747092273578,0000000000000010,999/70,-1,false
1747092274613,0000000000000010,999/70,-1,false
1747092275649,0000000000000010,999/70,-1,false
1747092276685,0000000000000010,999/70,-1,false
1747092277720,0000000000000010,999/70,-1,false
1747092278756,0000000000000010,999/70,-1,false
