timestamp_ms,cell_id,plmn,signal_dbm,cell_barred
1747093842095,0000000000000010,999/70,-1,false
1747093843133,0000000000000010,999/70,-1,false
1747093844169,0000000000000010,999/70,-1,false
1747093845205,0000000000000010,999/70,-1,false
1747093846240,0000000000000010,999/70,-1,false
1747093847276,0000000000000010,999/70,-1,false
1747093848312,0000000000000010,999/70,-1,false
1747093849348,0000000000000010,999/70,-1,false
1747093850384,0000000000000010,999/70,-1,false
1747093851420,0000000000000010,999/70,-1,false
1747093852457,0000000000000010,999/70,-1,false
1747093853493,0000000000000010,999/70,-1,false
1747093854529,0000000000000010,999/70,-1,false
1747093855565,0000000000000010,999/70,-1,false
1747093856602,0000000000000010,999/70,-1,false
1747093857639,0000000000000010,999/70,-1,false
1747093858676,0000000000000010,999/70,-1,false
1747093859714,0000000000000010,999/70,-1,false
1747093860750,0000000000000010,999/70,-1,false
1747093861788,0000000000000010,999/70,-1,false
1747093862825,0000000000000010,999/70,-1,false
1747093863862,0000000000000010,999/70,-1,false
1747093864898,0000000000000010,999/70,-1,false
1747093865935,0000000000000010,999/70,-1,false
1747093866971,0000000000000010,999/70,-1,false
1747093868008,0000000000000010,999/70,-1,false
1747093869044,0000000000000010,999/70,-1,false
1747093870081,0000000000000010,999/70,-1,false
1747093871117,0000000000000010,999/70,-1,false
1747093872155,0000000000000010,999/70,-1,false
1747093873192,0000000000000010,999/70,-1,false
1747093874229,0000000000000010,999/70,-1,false
1747093875265,0000000000000010,999/70,-1,false
1747093876301,0000000000000010,999/70,-1,false
1747093877335,0000000000000010,999/70,-1,false
1747093878370,0000000000000010,999/70,-1,false
1747093879406,0000000000000010,999/70,-1,false
1747093880441,0000000000000010,999/70,-1,false
1747093881477,0000000000000010,999/70,-1,false
1747093882513,0000000000000010,999/70,-1,false
1747093883549,0000000000000010,999/70,-1,false
1747093884585,0000000000000010,999/70,-1,false
1747093885622,0000000000000010,999/70,-1,false
1747093886658,0000000000000010,999/70,-1,false
1747093887695,0000000000000010,999/70,-1,false
1747093888730,0000000000000010,999/70,-1,false
1747093889765,0000000000000010,999/70,-1,false
1747093890801,0000000000000010,999/70,-1,false
1747093891838,0000000000000010,999/70,-1,false
1747093892875,0000000000000010,999/70,-1,false
1747093893911,0000000000000010,999/70,-1,false
1747093894948,0000000000000010,999/70,-1,false
1747093895984,0000000000000010,999/70,-1,false
1747093897021,0000000000000010,999/70,-1,false
1747093898058,0000000000000010,999/70,-1,false
1747093899094,0000000000000010,999/70,-1,false
1747093900132,0000000000000010,999/70,-1,false
