timestamp_ms,cell_id,plmn,signal_dbm,cell_barred
1747093431571,0000000000000010,999/70,-1,false
1747093432608,0000000000000010,999/70,-1,false
1747093433643,0000000000000010,999/70,-1,false
1747093434680,0000000000000010,999/70,-1,false
1747093435717,0000000000000010,999/70,-1,false
1747093436753,0000000000000010,999/70,-1,false
1747093437789,0000000000000010,999/70,-1,false
1747093438825,0000000000000010,999/70,-1,false
1747093439861,0000000000000010,999/70,-1,false
1747093440898,0000000000000010,999/70,-1,false
1747093441934,0000000000000010,999/70,-1,false
1747093442971,0000000000000010,999/70,-1,false
1747093444007,0000000000000010,999/70,-1,false
1747093445044,0000000000000010,999/70,-1,false
1747093446080,0000000000000010,999/70,-1,false
1747093447116,0000000000000010,999/70,-1,false
1747093448151,0000000000000010,999/70,-1,false
1747093449188,0000000000000010,999/70,-1,false
1747093450223,0000000000000010,999/70,-1,false
1747093451260,0000000000000010,999/70,-1,false
1747093452296,0000000000000010,999/70,-1,false
1747093453332,0000000000000010,999/70,-1,false
1747093454368,0000000000000010,999/70,-1,false
1747093455404,0000000000000010,999/70,-1,false
1747093456439,0000000000000010,999/70,-1,false
1747093457475,0000000000000010,999/70,-1,false
1747093458511,0000000000000010,999/70,-1,false
1747093459547,0000000000000010,999/70,-1,false
1747093460583,0000000000000010,999/70,-1,false
1747093461619,0000000000000010,999/70,-1,false
1747093462656,0000000000000010,999/70,-1,false
1747093463693,0000000000000010,999/70,-1,false
1747093464729,0000000000000010,999/70,-1,false
1747093465765,0000000000000010,999/70,-1,false
1747093466802,0000000000000010,999/70,-1,false
1747093467838,0000000000000010,999/70,-1,false
1747093468874,0000000000000010,999/70,-1,false
1747093469911,0000000000000010,999/70,-1,false
1747093470947,0000000000000010,999/70,-1,false
1747093471983,0000000000000010,999/70,-1,false
1747093473020,0000000000000010,999/70,-1,false
1747093474056,0000000000000010,999/70,-1,false
1747093475093,0000000000000010,999/70,-1,false
1747093476129,0000000000000010,999/70,-1,false
1747093477168,0000000000000010,999/70,-1,false
1747093478203,0000000000000010,999/70,-1,false
1747093479240,0000000000000010,999/70,-1,false
1747093480276,0000000000000010,999/70,-1,false
1747093481312,0000000000000010,999/70,-1,false
