timestamp_ms,cell_id,plmn,signal_dbm,cell_barred
1747093021055,0000000000000010,999/70,-1,false
1747093022091,0000000000000010,999/70,-1,false
1747093023127,0000000000000010,999/70,-1,false
1747093024162,0000000000000010,999/70,-1,false
1747093025198,0000000000000010,999/70,-1,false
1747093026234,0000000000000010,999/70,-1,false
1747093027270,0000000000000010,999/70,-1,false
1747093028306,0000000000000010,999/70,-1,false
1747093029342,0000000000000010,999/70,-1,false
1747093030378,0000000000000010,999/70,-1,false
1747093031414,0000000000000010,999/70,-1,false
1747093032451,0000000000000010,999/70,-1,false
1747093033487,0000000000000010,999/70,-1,false
1747093034522,0000000000000010,999/70,-1,false
1747093035559,0000000000000010,999/70,-1,false
1747093036594,0000000000000010,999/70,-1,false
1747093037629,0000000000000010,999/70,-1,false
1747093038664,0000000000000010,999/70,-1,false
1747093039698,0000000000000010,999/70,-1,false
1747093040734,0000000000000010,999/70,-1,false
1747093041770,0000000000000010,999/70,-1,false
1747093042807,0000000000000010,999/70,-1,false
1747093043844,0000000000000010,999/70,-1,false
1747093044879,0000000000000010,999/70,-1,false
1747093045914,0000000000000010,999/70,-1,false
1747093046951,0000000000000010,999/70,-1,false
1747093047987,0000000000000010,999/70,-1,false
1747093049023,0000000000000010,999/70,-1,false
1747093050057,0000000000000010,999/70,-1,false
1747093051095,0000000000000010,999/70,-1,false
1747093052130,0000000000000010,999/70,-1,false
1747093053167,0000000000000010,999/70,-1,false
1747093054202,0000000000000010,999/70,-1,false
1747093055238,0000000000000010,999/70,-1,false
1747093056275,0000000000000010,999/70,-1,false
1747093057310,0000000000000010,999/70,-1,false
1747093058346,0000000000000010,999/70,-1,false
1747093059382,0000000000000010,999/70,-1,false
1747093060418,0000000000000010,999/70,-1,false
1747093061454,0000000000000010,999/70,-1,false
1747093062490,0000000000000010,999/70,-1,false
1747093063527,0000000000000010,999/70,-1,false
1747093064563,0000000000000010,999/70,-1,false
1747093065598,0000000000000010,999/70,-1,false
1747093066634,0000000000000010,999/70,-1,false
1747093067672,0000000000000010,999/70,-1,false
1747093068711,0000000000000010,999/70,-1,false
1747093069747,0000000000000010,999/70,-1,false
1747093070784,0000000000000010,999/70,-1,false
1747093071820,0000000000000010,999/70,-1,false
1747093072857,0000000000000010,999/70,-1,false
1747093073894,0000000000000010,999/70,-1,false
1747093074931,0000000000000010,999/70,-1,false
1747093075968,0000000000000010,999/70,-1,false
1747093077006,0000000000000010,999/70,-1,false
1747093078043,0000000000000010,999/70,-1,false
1747093079081,0000000000000010,999/70,-1,false
1747093080117,0000000000000010,999/70,-1,false
1747093081154,0000000000000010,999/70,-1,false
1747093082191,0000000000000010,999/70,-1,false
1747093083228,0000000000000010,999/70,-1,false
1747093084264,0000000000000010,999/70,-1,false
1747093085299,0000000000000010,999/70,-1,false
1747093086335,0000000000000010,999/70,-1,false
1747093087373,0000000000000010,999/70,-1,false
1747093088410,0000000000000010,999/70,-1,false
1747093089447,0000000000000010,999/70,-1,false
1747093090483,0000000000000010,999/70,-1,false
1747093091519,0000000000000010,999/70,-1,false
1747093092555,0000000000000010,999/70,-1,false
1747093093592,0000000000000010,999/70,-1,false
1747093094628,0000000000000010,999/70,-1,false
1747093095664,0000000000000010,999/70,-1,false
1747093096700,0000000000000010,999/70,-1,false
1747093097738,0000000000000010,999/70,-1,false
1747093098773,0000000000000010,999/70,-1,false
1747093099809,0000000000000010,999/70,-1,false
1747093100845,0000000000000010,999/70,-1,false
1747093101882,0000000000000010,999/70,-1,false
1747093102917,0000000000000010,999/70,-1,false
