timestamp_ms,usr%,nice%,sys%,iowait%,irq%,soft%,steal%,idle%
1747228236628,5.6,0.0,8.8,0.0,0.0,0.1,85.5
1747228238639,5.6,0.0,8.6,0.0,0.0,0.1,85.7
1747228240651,5.6,0.0,9.2,0.0,0.0,0.2,85.1
1747228242662,5.1,0.0,9.5,0.0,0.0,0.2,85.2
1747228244673,5.7,0.0,9.9,0.0,0.0,0.6,83.8
1747228246685,4.9,0.0,9.5,0.0,0.0,0.0,85.5
1747228248696,4.9,0.0,9.2,0.0,0.0,0.2,85.7
1747228250708,5.5,0.0,9.6,0.0,0.0,0.2,84.8
1747228252718,5.7,0.0,8.9,0.0,0.0,0.1,85.2
1747228254727,4.9,0.0,9.4,0.0,0.0,0.1,85.7
1747228256738,5.2,0.0,9.5,0.0,0.0,0.0,85.3
1747228258748,5.6,0.0,9.6,0.0,0.0,0.1,84.7
1747228260758,5.6,0.0,9.3,0.0,0.0,0.2,84.9
1747228262769,4.4,0.0,9.3,0.0,0.0,0.1,86.2
1747228264781,5.5,0.0,8.6,0.0,0.0,0.2,85.7
1747228266790,5.2,0.0,9.2,0.0,0.0,0.3,85.3
1747228268800,6.1,0.0,8.6,0.0,0.0,0.1,85.2
1747228270809,4.7,0.0,8.3,0.0,0.0,0.1,86.8
1747228272819,4.5,0.0,9.0,0.0,0.0,0.1,86.4
1747228274828,4.8,0.0,9.7,0.0,0.0,0.2,85.3
1747228276836,6.0,0.0,9.2,0.0,0.0,0.0,84.8
1747228278845,4.8,0.0,8.9,0.0,0.0,0.3,86.0
1747228280854,4.9,0.0,9.0,0.0,0.0,0.1,86.1
1747228282866,5.6,0.0,8.6,0.0,0.0,0.1,85.7
1747228284876,5.8,0.0,9.5,0.0,0.0,0.1,84.6
1747228286887,5.1,0.0,8.6,0.0,0.0,0.1,86.3
1747228288896,4.9,0.0,8.8,0.0,0.0,0.1,86.1
1747228290907,4.4,0.0,8.9,0.1,0.0,0.3,86.3
1747228292921,5.5,0.0,8.4,0.0,0.0,0.2,85.9
1747228294933,5.4,0.0,8.4,0.0,0.0,0.1,86.1
1747228296947,4.7,0.0,7.7,0.0,0.0,0.1,87.4
1747228298958,5.0,0.0,8.5,0.0,0.0,0.2,86.3
1747228300970,6.4,0.0,8.1,0.0,0.0,0.1,85.4
1747228302981,4.6,0.0,8.6,0.0,0.0,0.1,86.7
1747228304992,4.9,0.0,8.3,0.0,0.0,0.2,86.5
1747228307002,4.9,0.0,8.6,0.0,0.0,0.1,86.4
1747228309014,4.8,0.0,10.0,0.0,0.0,0.2,85.0
1747228311025,4.9,0.0,9.7,0.0,0.0,0.2,85.2
1747228313035,4.8,0.0,10.1,0.0,0.0,0.1,84.9
1747228315046,4.7,0.0,9.5,0.0,0.0,0.2,85.6
1747228317057,6.0,0.0,8.9,0.0,0.0,0.1,85.0
1747228319067,4.9,0.0,10.3,0.0,0.0,0.0,84.8
1747228321078,5.4,0.0,9.0,0.0,0.0,0.1,85.5
1747228323089,5.4,0.0,9.7,0.0,0.0,0.1,84.7
1747228325101,6.0,0.0,8.8,0.0,0.0,0.2,84.9
1747228327112,4.9,0.0,8.7,0.0,0.0,0.1,86.2
1747228329123,4.5,0.0,9.6,0.0,0.0,0.2,85.7
1747228331135,5.0,0.0,9.4,0.0,0.0,0.0,85.6
1747228333145,5.5,0.0,9.0,0.0,0.0,0.2,85.3
1747228335156,4.6,0.0,8.8,0.0,0.0,0.1,86.5
1747228337167,5.1,0.0,8.1,0.0,0.0,0.1,86.7
1747228339179,5.4,0.0,9.1,0.0,0.0,0.1,85.4
1747228341188,5.6,0.0,8.7,0.0,0.0,0.3,85.4
1747228343198,4.6,0.0,8.6,0.0,0.0,0.0,86.8
1747228345210,5.0,0.0,8.8,0.0,0.0,0.2,86.0
1747228347220,5.0,0.0,9.2,0.0,0.0,0.1,85.7
1747228349229,6.5,0.0,8.8,0.0,0.0,0.1,84.7
1747228351240,5.3,0.0,8.7,0.0,0.0,0.0,85.9
1747228353252,5.0,0.0,9.2,0.0,0.0,0.2,85.7
1747228355266,4.9,0.0,9.4,0.0,0.0,0.1,85.6
1747228357278,5.8,0.0,9.2,0.0,0.0,0.2,84.8
1747228359289,5.0,0.0,9.0,0.0,0.0,0.1,85.9
1747228361300,4.8,0.0,10.5,0.0,0.0,0.1,84.5
1747228363311,5.9,0.0,9.0,0.0,0.0,0.1,85.0
1747228365320,5.5,0.0,9.4,0.0,0.0,0.2,84.9
1747228367328,4.9,0.0,9.7,0.0,0.0,0.1,85.4
1747228369337,5.0,0.0,8.5,0.0,0.0,0.0,86.5
1747228371346,4.8,0.0,8.8,0.0,0.0,0.1,86.2
1747228373355,4.5,0.0,9.3,0.0,0.0,0.3,86.0
1747228375365,4.6,0.0,8.6,0.0,0.0,0.2,86.7
1747228377378,4.8,0.0,8.5,0.0,0.0,0.1,86.6
1747228379400,5.0,0.0,9.3,0.0,0.0,0.2,85.5
1747228381412,5.3,0.0,8.7,0.0,0.0,0.1,85.8
1747228383422,5.0,0.0,9.8,0.0,0.0,0.1,85.1
1747228385434,5.1,0.0,9.3,0.0,0.0,0.3,85.4
1747228387443,5.3,0.0,9.8,0.0,0.0,0.1,84.8
1747228389454,4.6,0.0,9.6,0.0,0.0,0.1,85.8
1747228391464,4.6,0.0,10.2,0.0,0.0,0.1,85.0
1747228393475,5.0,0.0,9.4,0.0,0.0,0.0,85.6
1747228395484,5.3,0.0,9.6,0.0,0.0,0.0,85.0
1747228397495,5.6,0.0,8.9,0.0,0.0,0.0,85.5
1747228399507,4.8,0.0,9.2,0.0,0.0,0.1,85.9
1747228401516,5.1,0.0,9.6,0.0,0.0,0.0,85.3
1747228403526,5.4,0.0,10.5,0.0,0.0,0.1,84.0
1747228405536,6.3,0.0,9.8,0.0,0.0,0.0,83.9
1747228407545,6.0,0.0,9.5,0.0,0.0,0.1,84.4
1747228409555,5.1,0.0,9.1,0.0,0.0,0.1,85.7
1747228411565,5.1,0.0,10.0,0.0,0.0,0.2,84.7
1747228413576,6.0,0.0,9.1,0.0,0.0,0.1,84.8
1747228415585,4.9,0.0,9.2,0.0,0.0,0.1,85.8
1747228417596,5.1,0.0,9.2,0.0,0.0,0.1,85.7
1747228419606,5.2,0.0,11.1,0.0,0.0,0.2,83.4
1747228421616,5.3,0.0,9.8,0.0,0.0,0.1,84.8
1747228423625,5.0,0.0,9.8,0.0,0.0,0.3,84.9
1747228425634,5.2,0.0,9.3,0.0,0.0,0.2,85.2
1747228427644,5.5,0.0,9.6,0.0,0.0,0.3,84.6
1747228429655,5.5,0.0,8.9,0.0,0.0,0.1,85.4
1747228431665,5.5,0.0,9.3,0.0,0.0,0.1,85.1
1747228433674,5.8,0.0,9.0,0.0,0.0,0.3,84.9
1747228435685,5.4,0.0,10.0,0.0,0.0,0.0,84.6
1747228437697,4.8,0.0,10.0,0.0,0.0,0.3,84.8
1747228439709,4.8,0.0,9.5,0.0,0.0,0.1,85.5
1747228441720,5.1,0.0,8.9,0.0,0.0,0.0,86.0
1747228443730,5.3,0.0,9.7,0.0,0.0,0.3,84.8
1747228445740,4.9,0.0,9.3,0.0,0.0,0.2,85.6
1747228447748,4.5,0.0,9.6,0.0,0.0,0.2,85.8
1747228449756,5.0,0.0,9.0,0.0,0.0,0.2,85.8
1747228451767,5.0,0.0,8.9,0.0,0.0,0.2,85.9
1747228453783,5.5,0.0,7.7,0.0,0.0,0.1,86.7
1747228455819,6.3,0.0,10.9,0.0,0.0,0.3,82.4
1747228457836,7.0,0.0,10.7,0.0,0.0,0.1,82.2
1747228459853,7.4,0.0,10.4,0.0,0.0,0.0,82.2
1747228461865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1747228463878,6.5,0.0,10.8,0.0,0.0,0.2,82.5
1747228465889,7.0,0.0,10.7,0.0,0.0,0.1,82.2
1747228467901,6.7,0.0,10.9,0.0,0.0,0.0,82.4
1747228469913,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1747228471923,6.7,0.0,10.1,0.0,0.0,0.2,83.1
1747228473934,6.8,0.0,10.0,0.0,0.0,0.1,83.1
1747228475947,6.6,0.0,10.2,0.0,0.0,0.1,83.1
1747228477958,6.7,0.0,9.7,0.0,0.0,0.0,83.5
1747228479970,5.2,0.0,8.2,0.0,0.0,0.1,86.6
1747228481981,5.0,0.0,8.3,0.0,0.0,0.1,86.5
1747228483992,5.1,0.0,8.4,0.0,0.0,0.1,86.3
1747228486003,5.1,0.0,8.5,0.0,0.0,0.1,86.3
1747228488014,5.4,0.0,8.6,0.0,0.0,0.2,85.9
1747228490025,5.1,0.0,8.4,0.0,0.0,0.1,86.4
1747228492035,5.0,0.0,9.4,0.0,0.0,0.1,85.4
1747228494047,5.2,0.0,9.4,0.0,0.0,0.2,85.2
1747228496058,5.4,0.0,10.3,0.0,0.0,0.0,84.3
1747228498070,5.5,0.0,9.7,0.0,0.0,0.1,84.7
1747228500080,5.2,0.0,9.9,0.0,0.0,0.3,84.6
1747228502091,5.3,0.0,10.3,0.0,0.0,0.1,84.3
1747228504100,5.2,0.0,9.8,0.0,0.0,0.2,84.8
1747228506108,5.2,0.0,9.4,0.0,0.0,0.1,85.3
1747228508119,5.2,0.0,9.2,0.0,0.0,0.0,85.5
1747228510130,5.4,0.0,11.0,0.0,0.0,0.3,83.3
1747228512139,5.1,0.0,9.6,0.0,0.0,0.1,85.2
1747228514150,5.4,0.0,9.9,0.0,0.0,0.1,84.5
1747228516161,6.0,0.0,9.6,0.0,0.0,0.0,84.3
1747228518172,5.4,0.0,10.4,0.0,0.0,0.3,83.9
1747228520181,5.2,0.0,9.5,0.0,0.0,0.2,85.0
1747228522189,5.1,0.0,9.7,0.0,0.0,0.1,85.1
1747228524199,5.5,0.0,9.4,0.0,0.0,0.1,85.0
1747228526208,5.3,0.0,9.9,0.0,0.0,0.1,84.7
1747228528218,4.9,0.0,9.3,0.0,0.0,0.1,85.8
1747228530230,5.2,0.0,9.5,0.0,0.0,0.2,85.1
1747228532241,4.9,0.0,10.0,0.0,0.0,0.2,85.0
1747228534254,5.9,0.0,9.4,0.0,0.0,0.0,84.6
1747228536268,5.4,0.0,9.6,0.0,0.0,0.1,85.0
1747228538280,5.7,0.0,9.7,0.0,0.0,0.0,84.6
1747228540291,5.9,0.0,10.2,0.0,0.0,0.3,83.6
1747228542303,6.7,0.0,10.9,0.0,0.0,0.2,82.2
1747228544313,5.9,0.0,9.6,0.0,0.0,0.2,84.3
1747228546325,5.3,0.0,9.5,0.0,0.0,0.1,85.2
1747228548336,5.6,0.0,9.8,0.0,0.0,0.1,84.5
1747228550348,5.9,0.0,10.3,0.0,0.0,0.3,83.6
1747228552359,5.9,0.0,10.8,0.0,0.0,0.3,82.9
1747228554370,5.4,0.0,9.5,0.0,0.0,0.0,85.1
1747228556380,5.3,0.0,9.6,0.0,0.0,0.1,85.0
1747228558392,5.5,0.0,9.8,0.0,0.0,0.2,84.5
1747228560403,5.8,0.0,10.0,0.0,0.0,0.2,83.9
1747228562415,5.3,0.0,9.4,0.0,0.0,0.1,85.2
1747228564426,5.6,0.0,9.9,0.0,0.0,0.3,84.2
1747228566438,5.6,0.0,10.3,0.0,0.0,0.3,83.9
1747228568448,7.2,0.0,10.0,0.0,0.0,0.2,82.6
1747228570458,5.5,0.0,9.2,0.0,0.0,0.3,85.0
1747228572468,5.4,0.0,9.6,0.0,0.0,0.2,84.9
1747228574480,4.9,0.0,10.2,0.0,0.0,0.1,84.8
1747228576490,6.0,0.0,9.4,0.0,0.0,0.2,84.5
1747228578501,4.7,0.0,9.7,0.0,0.0,0.1,85.5
1747228580512,5.2,0.0,9.8,0.0,0.0,0.2,84.8
1747228582524,5.9,0.0,10.2,0.0,0.0,0.1,83.8
1747228584534,6.8,0.0,9.7,0.0,0.0,0.2,83.3
1747228586545,5.7,0.0,9.2,0.0,0.0,0.1,84.9
1747228588554,5.6,0.0,9.5,0.0,0.0,0.1,84.8
1747228590565,6.5,0.0,10.3,0.0,0.0,0.1,83.0
1747228592575,8.4,0.0,11.5,0.0,0.0,0.4,79.7
1747228594586,5.1,0.0,9.0,0.0,0.0,0.1,85.8
1747228596595,4.8,0.0,9.1,0.0,0.0,0.0,86.0
1747228598603,5.2,0.0,8.5,0.0,0.0,0.0,86.3
1747228600617,5.9,0.0,8.9,0.0,0.0,0.1,85.1
1747228602638,5.2,0.0,8.5,0.0,0.0,0.0,86.3
1747228604650,4.5,0.0,9.5,0.0,0.0,0.2,85.9
1747228606660,5.1,0.0,9.6,0.0,0.0,0.1,85.2
1747228608671,6.5,0.0,9.6,0.0,0.0,0.1,83.8
1747228610682,5.5,0.0,9.4,0.0,0.0,0.1,85.0
1747228612693,5.2,0.0,9.3,0.0,0.0,0.0,85.5
1747228614704,5.4,0.0,9.1,0.0,0.0,0.1,85.4
1747228616716,7.6,0.0,10.9,0.0,0.0,0.2,81.3
1747228618726,5.0,0.0,9.4,0.0,0.0,0.0,85.5
1747228620737,5.5,0.0,9.4,0.0,0.0,0.1,84.9
1747228622749,5.2,0.0,9.3,0.0,0.0,0.1,85.4
1747228624760,5.7,0.0,10.0,0.0,0.0,0.2,84.1
1747228626770,5.3,0.0,8.9,0.0,0.0,0.1,85.8
1747228628781,5.2,0.0,9.3,0.0,0.0,0.1,85.4
1747228630793,5.6,0.0,8.8,0.0,0.0,0.1,85.5
1747228632803,5.9,0.0,9.3,0.0,0.0,0.2,84.6
1747228634813,4.8,0.0,10.0,0.0,0.0,0.1,85.1
1747228636823,4.9,0.0,9.8,0.0,0.0,0.1,85.2
1747228638834,5.2,0.0,9.2,0.0,0.0,0.0,85.5
1747228640845,6.0,0.0,10.1,0.0,0.0,0.1,83.8
1747228642856,5.7,0.0,9.9,0.0,0.0,0.1,84.3
1747228644866,6.0,0.0,9.9,0.0,0.0,0.1,84.0
1747228646876,6.0,0.0,10.0,0.0,0.0,0.0,84.0
1747228648886,6.0,0.0,9.8,0.0,0.0,0.1,84.2
1747228650897,5.8,0.0,10.3,0.0,0.0,0.1,83.8
1747228652908,5.6,0.0,8.9,0.0,0.0,0.1,85.4
1747228654918,5.6,0.0,9.1,0.0,0.0,0.0,85.3
1747228656928,6.7,0.0,8.8,0.0,0.0,0.0,84.4
1747228658940,5.0,0.0,9.5,0.0,0.0,0.0,85.4
1747228660951,5.5,0.0,9.1,0.0,0.0,0.0,85.4
1747228662960,5.2,0.0,9.2,0.0,0.0,0.2,85.3
1747228664969,6.3,0.0,9.1,0.0,0.0,0.5,84.1
1747228666980,5.9,0.0,9.4,0.0,0.0,0.1,84.7
1747228668991,5.4,0.0,9.6,0.0,0.0,0.1,84.9
1747228671002,5.5,0.0,10.7,0.0,0.0,0.1,83.8
1747228673022,6.9,0.0,10.5,0.0,0.0,0.1,82.5
1747228675042,5.2,0.0,9.2,0.0,0.0,0.3,85.3
1747228677050,5.7,0.0,8.9,0.0,0.0,0.1,85.3
1747228679065,5.2,0.0,9.2,0.0,0.0,0.0,85.5
1747228681082,5.8,0.0,9.7,0.0,0.0,0.2,84.4
1747228683092,5.0,0.0,9.9,0.0,0.0,0.0,85.0
1747228685101,4.9,0.0,9.8,0.0,0.0,0.2,85.0
1747228687112,4.8,0.0,10.1,0.0,0.0,0.1,85.0
1747228689123,6.6,0.0,9.7,0.0,0.0,0.1,83.6
1747228691135,5.4,0.0,9.9,0.0,0.0,0.1,84.5
1747228693145,5.3,0.0,10.5,0.0,0.0,0.1,84.1
1747228695154,6.1,0.0,9.8,0.0,0.0,0.2,83.9
1747228697163,8.0,0.0,11.3,0.0,0.0,0.1,80.7
1747228699172,5.7,0.0,10.0,0.0,0.0,0.1,84.2
1747228701184,5.9,0.0,9.0,0.0,0.0,0.1,85.0
1747228703195,5.4,0.0,9.6,0.0,0.0,0.1,84.8
1747228705206,6.3,0.0,10.1,0.0,0.0,0.2,83.4
1747228707217,5.7,0.0,9.6,0.0,0.0,0.1,84.6
1747228709228,5.7,0.0,10.2,0.0,0.0,0.0,84.1
1747228711239,5.5,0.0,9.8,0.0,0.0,0.1,84.6
1747228713249,6.4,0.0,9.3,0.0,0.0,0.1,84.2
1747228715258,5.2,0.0,10.2,0.0,0.0,0.3,84.4
1747228717270,5.2,0.0,10.2,0.0,0.0,0.1,84.5
1747228719282,5.3,0.0,9.6,0.0,0.0,0.0,85.1
1747228721294,6.2,0.0,10.1,0.0,0.0,0.1,83.7
1747228723305,5.2,0.0,10.5,0.0,0.0,0.1,84.2
1747228725317,6.0,0.0,10.2,0.0,0.0,0.2,83.6
1747228727328,5.2,0.0,10.9,0.0,0.0,0.3,83.5
1747228729339,6.1,0.0,9.7,0.0,0.0,0.1,84.2
1747228731351,5.7,0.0,9.5,0.0,0.0,0.1,84.7
1747228733362,5.2,0.0,10.1,0.0,0.0,0.2,84.6
1747228735373,4.8,0.0,10.2,0.0,0.0,0.4,84.6
