Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
4	0.29	1108	60	13.75	1.50	0.00
3	0.28	929	60	12.98	1.41	0.00
4	0.30	1035	60	12.77	1.38	0.00
4	0.30	1139	59	13.53	1.48	0.00
4	0.33	1204	60	13.46	1.50	0.00
4	0.30	1005	60	12.75	1.41	0.00
4	0.31	1234	59	14.17	1.59	0.00
4	0.31	993	60	12.83	1.44	0.00
4	0.31	1104	60	12.73	1.39	0.00
4	0.29	1045	60	13.48	1.50	0.00
4	0.30	1220	60	13.46	1.50	0.00
3	0.29	1005	60	13.17	1.44	0.00
4	0.30	1010	60	12.95	1.44	0.00
4	0.30	1155	61	13.67	1.54	0.00
4	0.32	951	59	13.03	1.36	0.00
4	0.32	1245	60	13.72	1.48	0.00
3	0.29	924	60	13.57	1.51	0.00
56	3.16	16513	61	25.72	2.88	0.00
67	3.76	21301	63	28.61	3.15	0.00
66	3.83	21366	61	28.51	3.17	0.00
66	3.77	20964	62	28.34	3.14	0.00
67	3.73	21356	61	28.76	3.18	0.00
66	3.76	21369	61	28.46	3.15	0.00
67	3.69	21030	61	28.56	3.16	0.00
67	3.71	21241	62	28.51	3.18	0.00
67	3.68	21074	61	28.62	3.16	0.00
68	3.73	21123	61	28.58	3.15	0.00
67	3.67	21163	61	28.61	3.16	0.00
67	3.70	21312	62	28.36	3.17	0.00
67	3.71	21042	62	28.65	3.14	0.00
67	3.76	21525	61	28.84	3.13	0.00
66	3.75	21202	62	28.64	3.15	0.00
67	3.75	20982	62	28.28	3.17	0.00
67	3.64	21388	62	28.76	3.14	0.00
67	3.75	21278	63	28.60	3.16	0.00
67	3.79	21134	62	28.73	3.17	0.00
67	3.71	20962	62	28.81	3.13	0.00
68	3.81	21305	63	28.74	3.17	0.00
95	5.34	29064	63	31.01	3.18	0.00
131	7.17	41244	62	34.12	3.19	0.00
131	7.21	41137	62	33.71	3.19	0.00
131	7.11	40925	62	34.04	3.19	0.00
131	7.16	41239	62	33.99	3.19	0.00
130	7.25	41240	63	33.79	3.18	0.00
131	7.18	41030	63	33.93	3.18	0.00
131	7.15	41308	62	33.94	3.17	0.00
130	7.27	41048	64	33.73	3.15	0.00
131	7.11	40626	62	33.47	3.17	0.00
131	7.23	41437	63	34.14	3.18	0.00
131	7.15	41205	64	33.99	3.17	0.00
131	7.24	41101	63	33.90	3.16	0.00
132	7.20	41345	62	34.17	3.18	0.00
131	7.13	41027	65	33.90	3.19	0.00
131	7.18	41160	63	34.02	3.18	0.00
150	7.91	45116	63	35.34	3.16	0.00
197	10.50	61227	63	39.33	3.19	0.00
195	10.50	60643	64	39.02	3.16	0.00
197	10.61	60886	64	38.92	3.22	0.00
205	10.74	60837	64	38.87	3.19	0.00
193	10.45	60782	63	38.87	3.22	0.00
196	10.59	61323	64	39.61	3.21	0.00
195	10.44	61057	65	39.21	3.23	0.00
198	10.48	61047	64	39.20	3.20	0.00
193	10.46	61150	65	38.93	3.19	0.00
196	10.56	61291	65	39.09	3.18	0.00
195	10.49	60983	64	39.11	3.17	0.00
196	10.46	60981	64	39.26	3.20	0.00
197	10.55	61070	65	39.53	3.20	0.00
192	10.45	60736	65	38.71	3.19	0.00
196	10.65	61256	64	39.28	3.19	0.00
193	10.34	60801	65	38.96	3.18	0.00
205	11.06	63243	65	39.64	3.19	0.00
264	13.93	80766	65	44.31	3.20	0.00
258	13.66	80956	66	44.64	3.20	0.00
257	13.67	80831	64	44.17	3.19	0.00
