Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
20	1.71	4970	63	23.43	2.68	0.00
21	1.72	4587	63	22.81	2.65	0.00
20	1.67	4739	64	23.12	2.65	0.00
20	1.66	4710	64	23.61	2.68	0.00
20	1.69	4908	63	23.32	2.66	0.00
20	1.63	4512	63	22.91	2.61	0.00
20	1.67	4671	65	23.00	2.66	0.00
20	1.68	4767	65	23.38	2.66	0.00
20	1.68	4563	64	23.41	2.63	0.00
20	1.70	5065	65	23.59	2.68	0.00
21	1.74	4881	64	23.52	2.67	0.00
21	1.73	4521	62	22.58	2.60	0.00
20	1.67	4778	64	23.30	2.67	0.00
20	1.69	4778	64	23.01	2.66	0.00
21	1.76	4675	64	22.68	2.64	0.00
21	1.79	4863	62	22.96	2.70	0.00
21	1.72	4753	64	22.73	2.65	0.00
21	1.76	4362	62	22.55	2.68	0.00
21	1.78	4862	63	22.81	2.66	0.00
21	1.74	4724	62	23.36	2.66	0.00
19	1.56	4170	64	23.33	2.66	0.00
20	1.64	4778	63	23.18	2.66	0.00
20	1.70	4871	63	23.45	2.65	0.00
20	1.70	4530	63	22.87	2.61	0.00
20	1.68	4628	63	23.24	2.63	0.00
21	1.72	5101	64	23.71	2.70	0.00
20	1.69	4433	63	22.65	2.65	0.00
20	1.67	4631	63	22.94	2.64	0.00
19	1.60	4492	64	22.96	2.60	0.00
20	1.70	4640	63	22.80	2.62	0.00
19	1.60	4145	63	23.25	2.67	0.00
20	1.68	4949	64	23.32	2.64	0.00
20	1.67	4562	64	22.78	2.62	0.00
21	1.72	4809	64	23.06	2.66	0.00
21	1.75	4620	63	23.03	2.67	0.00
20	1.66	4476	64	22.85	2.68	0.00
21	1.72	4745	63	23.08	2.67	0.00
20	1.67	4507	63	23.18	2.66	0.00
20	1.66	4638	63	23.00	2.62	0.00
21	1.74	4578	63	22.64	2.64	0.00
20	1.64	4908	63	23.54	2.66	0.00
20	1.68	4518	62	23.13	2.62	0.00
20	1.64	4890	63	23.61	2.68	0.00
20	1.67	4660	62	23.19	2.63	0.00
20	1.69	4538	62	23.16	2.62	0.00
20	1.66	4800	64	23.38	2.63	0.00
21	1.72	4711	63	23.09	2.64	0.00
21	1.72	4476	63	22.56	2.61	0.00
20	1.67	4609	63	23.16	2.64	0.00
21	1.71	4984	64	23.65	2.65	0.00
19	1.62	4597	64	23.10	2.63	0.00
20	1.68	4775	64	23.32	2.65	0.00
20	1.68	4885	64	23.67	2.67	0.00
19	1.61	4188	64	22.93	2.62	0.00
19	1.59	4589	63	23.40	2.65	0.00
19	1.61	4716	64	23.42	2.66	0.00
20	1.70	4588	65	23.14	2.63	0.00
20	1.64	4432	63	23.12	2.62	0.00
20	1.64	4795	64	23.41	2.66	0.00
19	1.59	3883	62	22.69	2.62	0.00
20	1.68	4992	62	23.70	2.67	0.00
19	1.61	4481	63	23.08	2.63	0.00
19	1.56	4333	64	22.88	2.62	0.00
19	1.62	4715	63	23.13	2.63	0.00
19	1.62	4542	63	23.15	2.64	0.00
19	1.57	4382	63	22.73	2.62	0.00
20	1.67	4583	64	23.20	2.64	0.00
20	1.71	4899	64	23.58	2.69	0.00
20	1.69	4396	64	22.87	2.61	0.00
20	1.69	4852	64	23.51	2.69	0.00
19	1.57	3463	63	22.96	2.66	0.00
20	1.63	4409	63	22.91	2.61	0.00
20	1.65	4907	63	23.50	2.66	0.00
20	1.69	4696	62	23.57	2.66	0.00
21	1.73	4719	62	23.49	2.70	0.00
13	1.09	3177	63	22.19	2.62	0.00
12	1.01	3079	64	22.19	2.65	0.00
12	1.00	2671	63	21.75	2.60	0.00
11	0.94	2770	63	21.51	2.53	0.00
4	0.30	1171	62	14.01	1.50	0.00
3	0.28	626	62	12.38	1.29	0.00
4	0.29	1206	62	13.77	1.45	0.00
3	0.28	1116	63	14.09	1.53	0.00
3	0.29	989	62	12.56	1.36	0.00
3	0.29	1186	62	13.70	1.46	0.00
3	0.29	1216	62	14.02	1.52	0.00
4	0.29	819	62	13.23	1.45	0.00
4	0.33	400	61	13.17	1.35	0.00
