Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
670	27.85	4922	71	92.21	3.20	0.00
678	28.19	28457	71	92.92	3.43	0.00
648	27.24	12648	71	89.95	3.27	0.00
693	27.62	9493	70	95.58	3.49	0.00
671	27.53	25901	70	90.77	3.40	0.00
732	29.85	27518	70	93.55	4.00	0.00
735	29.57	15465	71	97.04	4.38	0.00
736	32.64	54514	71	93.70	5.24	0.00
762	31.97	56979	70	98.08	5.35	0.00
718	31.48	72866	71	96.39	5.54	0.00
699	30.37	35216	70	94.04	4.09	0.00
714	30.15	51787	71	95.47	4.32	0.00
753	30.36	46668	72	99.54	5.21	0.00
716	31.75	43881	71	95.44	5.53	0.00
691	31.32	34507	70	89.65	3.78	0.00
720	30.11	13994	71	93.99	3.92	0.00
651	26.52	9127	71	91.53	3.18	0.00
684	28.19	16271	71	94.30	3.50	0.00
698	28.94	45425	71	95.04	3.61	0.00
679	27.85	15292	71	91.80	3.49	0.00
665	28.39	20783	72	90.44	3.33	0.00
714	30.37	16048	72	96.58	3.54	0.00
674	28.86	24723	71	92.70	3.48	0.00
681	29.36	30126	72	92.66	3.30	0.00
679	29.10	35001	72	92.72	3.37	0.00
680	28.70	36494	72	94.43	3.60	0.00
669	29.37	24726	72	91.34	4.70	0.00
776	32.01	48000	72	101.79	5.35	0.00
694	28.94	19858	72	93.51	3.63	0.00
720	30.21	48406	72	98.88	5.61	0.00
719	32.48	60611	72	94.11	4.69	0.00
716	32.32	15440	72	90.63	3.57	0.00
683	29.20	15418	72	91.84	3.53	0.00
669	27.30	5870	72	91.70	3.19	0.00
674	28.19	9718	72	90.97	3.34	0.00
704	28.29	14824	73	96.02	3.50	0.00
672	27.72	11837	72	93.65	3.40	0.00
674	29.49	22244	72	90.22	3.28	0.00
681	29.70	55827	72	91.51	3.96	0.00
674	30.32	31894	72	91.61	3.75	0.00
645	28.25	33019	72	89.26	3.40	0.00
684	29.63	6658	72	90.84	3.06	0.00
737	29.54	15932	72	101.30	3.74	0.00
666	28.67	13084	72	91.67	3.21	0.00
678	28.54	5593	72	91.44	3.13	0.00
650	27.90	11489	73	88.78	3.31	0.00
688	28.41	21423	72	96.79	3.43	0.00
669	27.89	12215	73	91.89	3.26	0.00
662	27.27	12682	73	91.67	3.37	0.00
664	29.09	28930	73	92.17	3.38	0.00
682	28.93	37906	73	94.96	3.60	0.00
667	28.15	14424	73	89.69	3.42	0.00
705	28.22	15008	74	97.10	3.65	0.00
683	27.86	7718	73	94.48	3.17	0.00
668	30.27	19052	73	90.27	3.27	0.00
683	29.96	35569	73	94.30	3.44	0.00
720	31.59	22610	73	96.70	3.46	0.00
721	30.10	10258	72	96.53	3.31	0.00
683	29.35	17618	72	91.92	3.60	0.00
664	27.77	28656	72	94.96	3.53	0.00
704	29.58	22355	73	95.65	3.59	0.00
678	29.35	25080	72	91.84	4.46	0.00
681	29.42	28936	72	91.51	3.45	0.00
675	28.46	15275	73	91.41	3.63	0.00
702	29.81	12733	72	93.18	3.79	0.00
701	29.93	17374	73	93.91	4.04	0.00
712	30.02	15035	73	95.20	4.03	0.00
685	29.78	21783	73	94.39	3.72	0.00
708	33.04	52685	75	94.14	6.19	0.00
724	31.67	44968	73	97.05	4.51	0.00
730	31.46	10444	74	95.55	3.20	0.00
675	27.85	14490	74	93.33	3.39	0.00
723	31.11	41330	74	95.76	4.54	0.00
796	34.26	80006	74	100.01	7.01	0.00
786	33.23	45992	74	100.08	5.57	0.00
684	28.29	35409	75	95.14	3.72	0.00
688	29.31	36137	74	94.44	4.34	0.00
706	29.57	45571	74	95.63	4.38	0.00
656	28.44	22315	75	89.39	3.70	0.00
693	30.30	24509	75	94.30	3.97	0.00
680	29.03	27911	74	93.48	3.75	0.00
723	29.23	14068	75	97.66	3.68	0.00
700	30.40	25303	74	94.35	3.50	0.00
674	28.37	22648	74	91.86	3.70	0.00
705	29.56	21600	74	96.06	3.76	0.00
713	28.40	13165	75	97.61	3.47	0.00
675	27.18	15425	74	94.22	3.26	0.00
671	28.62	35440	74	93.91	3.41	0.00
662	30.08	38485	75	90.38	3.74	0.00
739	32.41	16137	76	96.19	3.71	0.00
699	29.23	24980	75	94.91	4.69	0.00
661	27.65	10958	75	89.09	3.61	0.00
708	29.77	23091	74	95.57	3.54	0.00
702	28.82	25682	75	95.23	3.56	0.00
672	27.69	7548	75	91.95	3.37	0.00
662	28.01	7697	75	89.67	3.11	0.00
677	27.84	22265	74	95.24	3.55	0.00
552	23.48	22411	75	85.71	3.76	0.00
561	24.79	25964	75	84.45	3.32	0.00
546	26.22	40402	75	84.18	3.71	0.00
604	28.61	69033	75	88.98	6.78	0.00
499	22.81	15122	74	80.60	3.87	0.00
525	22.19	50848	74	82.93	5.27	0.00
435	18.94	42379	74	79.34	3.41	0.00
455	19.48	13403	75	77.21	3.30	0.00
425	19.12	43305	75	75.85	3.24	0.00
433	18.92	6857	74	74.82	3.27	0.00
328	14.03	4779	73	66.96	3.28	0.00
338	14.12	3169	74	67.59	3.22	0.00
331	13.63	4711	74	67.49	3.13	0.00
246	10.20	4266	73	57.27	3.02	0.00
205	8.84	5138	72	54.84	3.15	0.00
217	9.22	3809	73	54.44	3.11	0.00
198	8.63	3302	73	50.71	2.88	0.00
142	5.64	5134	74	48.99	3.01	0.00
100	6.01	2914	73	36.18	3.04	0.00
136	6.28	2480	72	39.01	3.16	0.00
114	5.20	2680	72	35.73	2.91	0.00
124	5.47	2900	72	39.25	2.96	0.00
123	5.28	2380	72	45.16	3.06	0.00
113	4.98	3643	71	42.61	2.92	0.00
62	2.63	2420	71	32.20	2.23	0.00
4	0.30	1118	70	15.73	1.53	0.00
4	0.30	1185	70	15.52	1.50	0.00
3	0.27	842	70	15.47	1.52	0.00
