Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
4	0.30	1062	65	14.51	1.60	0.00
4	0.32	1315	65	15.03	1.69	0.00
3	0.29	902	64	14.30	1.62	0.00
4	0.29	1113	65	14.84	1.67	0.00
4	0.30	738	64	14.12	1.58	0.00
4	0.31	1017	63	14.12	1.54	0.00
3	0.29	1090	64	15.18	1.69	0.00
4	0.31	1070	64	15.08	1.69	0.00
4	0.30	1195	64	14.92	1.63	0.00
3	0.29	1018	64	14.48	1.61	0.00
11	0.84	2459	65	19.82	2.30	0.00
12	1.00	2779	64	22.38	2.65	0.00
12	0.99	3117	65	22.97	2.71	0.00
12	1.01	3066	64	22.96	2.71	0.00
12	0.99	2531	65	21.85	2.60	0.00
12	1.01	2735	65	22.27	2.66	0.00
12	0.98	2895	65	22.59	2.69	0.00
12	1.00	2944	64	22.49	2.66	0.00
12	0.96	3019	65	22.72	2.67	0.00
12	1.00	3061	64	22.67	2.69	0.00
12	0.98	2847	63	22.31	2.66	0.00
12	1.03	3315	65	22.81	2.72	0.00
15	1.16	2948	64	22.77	2.67	0.00
20	1.71	4778	65	25.13	2.92	0.00
21	1.79	4541	64	23.87	2.76	0.00
20	1.66	4833	63	23.53	2.70	0.00
21	1.71	4546	64	23.56	2.73	0.00
20	1.66	4760	64	23.66	2.73	0.00
19	1.58	4425	63	24.14	2.76	0.00
19	1.62	4396	64	23.26	2.66	0.00
21	1.71	5140	64	24.29	2.74	0.00
21	1.74	4848	65	24.02	2.74	0.00
20	1.63	4642	64	23.63	2.71	0.00
25	1.97	5221	62	24.37	2.75	0.00
29	2.40	6301	65	24.30	2.69	0.00
30	2.48	6538	64	24.20	2.68	0.00
31	2.60	6437	64	23.96	2.68	0.00
30	2.52	6550	63	24.09	2.71	0.00
31	2.55	6212	62	23.95	2.69	0.00
30	2.51	6723	63	24.56	2.71	0.00
27	2.22	5235	63	24.37	2.75	0.00
27	2.24	5111	63	23.85	2.70	0.00
26	2.20	5189	64	24.28	2.68	0.00
34	2.74	7163	63	25.35	2.76	0.00
37	3.13	7905	63	25.22	2.68	0.00
38	3.14	8006	63	25.30	2.70	0.00
37	3.06	8361	64	25.66	2.74	0.00
36	3.01	7998	63	25.46	2.67	0.00
37	3.07	8375	65	25.73	2.71	0.00
37	3.08	8124	63	25.43	2.66	0.00
37	3.08	8310	63	25.62	2.73	0.00
37	3.08	8160	63	25.88	2.68	0.00
37	3.10	8348	64	26.45	2.76	0.00
44	3.60	9473	63	27.09	2.84	0.00
44	3.71	10015	64	27.22	2.83	0.00
47	3.89	10134	65	27.34	2.81	0.00
46	3.87	9685	64	26.75	2.70	0.00
47	3.92	10400	64	26.94	2.77	0.00
48	3.96	10379	65	27.05	2.77	0.00
47	3.89	10002	64	26.56	2.72	0.00
47	3.92	10105	63	26.70	2.74	0.00
46	3.85	9845	64	26.74	2.71	0.00
43	3.56	9194	63	26.59	2.69	0.00
44	3.64	8913	63	27.06	2.74	0.00
53	4.28	9890	64	29.02	3.14	0.00
52	4.33	9973	64	28.19	3.04	0.00
53	4.39	10784	64	26.74	2.77	0.00
52	4.38	11574	64	26.96	2.71	0.00
56	4.64	11810	64	27.14	2.75	0.00
55	4.62	11816	64	27.18	2.76	0.00
55	4.60	11834	64	27.24	2.77	0.00
55	4.57	11287	64	26.61	2.68	0.00
55	4.55	11547	64	27.31	2.73	0.00
59	4.84	12448	63	28.60	2.84	0.00
61	5.11	11817	63	28.05	2.73	0.00
63	5.25	12961	63	28.90	2.83	0.00
63	5.24	13011	63	28.47	2.81	0.00
