Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
199	12.54	59886	65	39.51	3.20	0.00
190	12.42	58768	65	40.08	3.22	0.00
197	12.84	58425	65	39.86	3.20	0.00
190	12.60	58411	65	39.29	3.21	0.00
180	12.27	58872	66	39.87	3.18	0.00
183	12.27	58712	66	39.94	3.19	0.00
181	12.17	59142	65	40.19	3.20	0.00
187	12.35	58504	65	40.34	3.18	0.00
185	12.38	58929	65	40.13	3.20	0.00
183	12.46	58746	65	40.06	3.19	0.00
176	12.13	59506	65	40.29	3.20	0.00
192	12.57	58934	65	39.78	3.19	0.00
179	12.03	58919	64	39.92	3.19	0.00
189	12.43	59725	64	39.79	3.16	0.00
197	12.63	58515	64	39.55	3.16	0.00
192	12.39	58577	65	39.75	3.16	0.00
186	12.30	59464	66	40.22	3.18	0.00
192	12.61	58977	64	39.97	3.17	0.00
186	12.34	58875	64	39.89	3.18	0.00
187	12.37	58910	65	39.82	3.18	0.00
187	12.39	58834	64	39.92	3.20	0.00
191	12.20	58394	64	40.00	3.19	0.00
196	12.45	58837	65	39.67	3.20	0.00
186	12.27	58603	64	39.94	3.23	0.00
189	12.39	58446	65	39.87	3.18	0.00
183	12.21	58625	64	39.96	3.19	0.00
189	12.30	59119	65	40.09	3.17	0.00
177	12.05	58330	65	40.29	3.17	0.00
180	12.33	59309	64	40.38	3.22	0.00
176	12.08	58641	65	40.73	3.19	0.00
175	11.99	58522	64	40.47	3.23	0.00
183	12.23	58839	65	40.51	3.18	0.00
183	12.27	58394	65	40.65	3.20	0.00
182	12.22	58865	65	40.66	3.20	0.00
186	12.29	58865	65	40.10	3.19	0.00
185	12.34	58879	64	39.93	3.20	0.00
186	12.35	58471	65	40.18	3.19	0.00
181	12.20	58827	65	40.46	3.17	0.00
185	12.23	58539	65	40.62	3.22	0.00
186	12.41	58496	65	40.04	3.21	0.00
189	12.42	58941	64	40.11	3.20	0.00
190	12.52	58870	65	39.86	3.19	0.00
201	12.70	58566	64	40.14	3.26	0.00
187	12.57	58535	64	40.18	3.21	0.00
186	12.34	58846	65	40.65	3.24	0.00
182	12.25	58723	64	40.25	3.21	0.00
183	12.41	58488	65	39.94	3.20	0.00
181	12.21	58455	65	40.02	3.21	0.00
181	12.45	59256	66	40.45	3.21	0.00
185	12.27	58209	65	39.79	3.23	0.00
188	12.11	58762	65	39.65	3.21	0.00
195	12.70	58668	65	39.36	3.21	0.00
182	12.13	58821	65	40.05	3.24	0.00
207	12.71	58987	64	39.61	3.34	0.00
198	12.73	58474	66	39.27	3.23	0.00
195	12.33	58984	65	39.57	3.23	0.00
195	12.49	59707	64	39.91	3.23	0.00
193	12.50	58864	65	39.37	3.23	0.00
192	12.22	58602	65	39.51	3.23	0.00
194	12.27	59161	65	39.43	3.22	0.00
200	12.63	58555	64	39.47	3.23	0.00
203	12.75	58205	65	39.69	3.23	0.00
198	12.45	59006	65	39.36	3.23	0.00
196	12.49	58481	65	39.32	3.23	0.00
193	12.50	58914	65	40.00	3.26	0.00
181	12.36	58696	66	40.28	3.21	0.00
179	12.14	58487	64	40.45	3.23	0.00
188	12.53	58346	65	39.33	3.24	0.00
193	12.42	58342	66	39.49	3.24	0.00
192	12.40	58753	66	39.45	3.24	0.00
195	12.61	59166	65	39.70	3.23	0.00
184	12.11	58658	65	39.46	3.20	0.00
198	12.42	58380	65	39.08	3.20	0.00
204	12.90	59323	66	39.50	3.22	0.00
195	12.71	59199	66	39.81	3.21	0.00
187	12.23	58956	65	39.42	3.21	0.00
192	12.55	58737	65	39.05	3.22	0.00
199	12.51	59103	65	39.31	3.24	0.00
191	12.44	58917	65	39.51	3.23	0.00
196	12.35	58365	65	39.33	3.19	0.00
184	12.09	59732	65	39.98	3.21	0.00
189	12.33	58483	65	39.40	3.22	0.00
190	12.47	59035	65	39.70	3.21	0.00
193	12.44	58941	65	39.79	3.20	0.00
190	12.39	59104	65	39.56	3.22	0.00
201	12.67	58559	65	39.51	3.22	0.00
192	12.34	59584	65	39.73	3.21	0.00
188	12.26	59223	64	39.74	3.21	0.00
189	12.30	58644	65	39.70	3.23	0.00
193	12.41	58513	65	39.27	3.21	0.00
191	12.28	58676	66	39.75	3.18	0.00
203	12.59	58911	65	39.68	3.22	0.00
197	12.50	58900	66	39.43	3.23	0.00
197	12.46	58603	65	39.36	3.21	0.00
198	12.64	58447	65	39.33	3.26	0.00
191	12.25	58713	65	39.68	3.25	0.00
202	12.69	59140	65	39.25	3.22	0.00
194	12.65	58947	66	39.79	3.19	0.00
199	12.58	58700	65	39.25	3.22	0.00
187	12.02	58739	66	39.49	3.19	0.00
192	12.29	58847	65	39.66	3.20	0.00
195	12.40	58468	64	39.91	3.24	0.00
200	12.17	60410	67	39.03	3.32	0.00
212	13.04	58867	66	38.49	3.26	0.00
191	12.42	59648	66	39.77	3.23	0.00
193	12.37	58983	65	39.64	3.24	0.00
187	12.12	58923	66	39.73	3.21	0.00
197	12.60	58960	66	39.35	3.23	0.00
189	12.15	58642	65	39.83	3.26	0.00
216	12.96	58916	66	38.56	3.28	0.00
204	12.57	58727	66	38.93	3.26	0.00
203	12.69	58784	65	39.76	3.22	0.00
196	12.50	58688	65	39.45	3.21	0.00
198	12.54	58691	65	39.19	3.22	0.00
193	12.51	58503	66	39.18	3.23	0.00
189	12.56	58592	66	39.51	3.22	0.00
192	12.48	59118	66	39.69	3.23	0.00
185	12.29	59208	65	39.81	3.22	0.00
192	12.50	58617	67	39.59	3.23	0.00
188	12.22	58430	67	39.87	3.23	0.00
190	12.37	59133	66	39.72	3.20	0.00
190	12.48	58406	66	39.04	3.22	0.00
191	12.50	58223	66	39.60	3.25	0.00
192	12.46	59235	65	39.61	3.23	0.00
195	12.45	58338	66	38.96	3.21	0.00
195	12.31	59190	66	39.37	3.23	0.00
190	12.27	58775	66	39.27	3.22	0.00
186	12.21	58974	65	39.58	3.20	0.00
195	12.67	58299	67	38.62	3.22	0.00
196	12.62	58408	66	39.26	3.24	0.00
187	12.26	58600	65	39.70	3.31	0.00
197	12.46	58759	65	39.38	3.21	0.00
194	12.55	58418	66	39.73	3.28	0.00
202	12.85	58316	66	39.41	3.22	0.00
194	12.69	59062	66	39.83	3.23	0.00
192	12.54	59115	66	39.72	3.24	0.00
196	12.62	58722	65	39.40	3.23	0.00
190	12.27	59197	66	39.64	3.20	0.00
196	12.71	58906	67	39.62	3.22	0.00
188	12.13	58452	66	39.41	3.22	0.00
190	12.45	59476	65	39.68	3.21	0.00
186	12.25	58483	65	39.51	3.21	0.00
188	12.27	58343	66	39.41	3.21	0.00
186	12.09	58515	66	39.50	3.22	0.00
196	12.58	58810	66	39.74	3.20	0.00
192	12.48	59051	66	39.35	3.22	0.00
192	12.38	58532	66	39.37	3.21	0.00
197	12.53	58877	65	39.72	3.25	0.00
194	12.70	58452	65	39.31	3.22	0.00
190	12.46	58578	66	39.59	3.21	0.00
189	12.49	58716	65	39.49	3.22	0.00
190	12.21	58163	66	39.44	3.23	0.00
192	12.43	58707	66	39.58	3.23	0.00
193	12.44	58843	66	39.63	3.23	0.00
194	12.57	58586	67	39.69	3.22	0.00
203	12.57	58605	66	39.60	3.18	0.00
193	12.51	58940	66	39.80	3.22	0.00
194	12.34	58432	64	39.58	3.25	0.00
196	12.52	58865	66	39.57	3.25	0.00
189	12.26	58688	66	39.50	3.22	0.00
192	12.29	58832	66	39.59	3.22	0.00
192	12.49	58957	66	39.70	3.22	0.00
204	12.65	58570	66	39.77	3.27	0.00
190	12.40	59227	65	39.58	3.22	0.00
196	12.79	58640	65	39.07	3.21	0.00
196	12.49	58801	66	39.68	3.23	0.00
204	12.76	58648	66	39.24	3.20	0.00
193	12.26	58829	66	39.57	3.20	0.00
193	12.38	58592	65	39.18	3.21	0.00
194	12.45	58720	66	39.26	3.22	0.00
191	12.13	58666	66	39.58	3.20	0.00
197	12.56	58506	66	39.08	3.20	0.00
192	12.53	58555	66	39.32	3.22	0.00
192	12.28	58626	65	39.38	3.21	0.00
193	12.44	58935	66	39.59	3.21	0.00
192	12.27	58449	65	39.08	3.22	0.00
188	12.31	58849	65	39.91	3.22	0.00
184	12.30	59381	66	39.99	3.18	0.00
183	12.19	58668	66	40.02	3.20	0.00
196	12.48	58960	65	39.76	3.19	0.00
190	12.26	59393	65	39.48	3.20	0.00
163	10.80	52494	66	38.03	3.20	0.00
141	9.72	46771	65	36.44	3.18	0.00
145	9.70	47232	66	36.71	3.20	0.00
142	9.77	47064	66	36.93	3.20	0.00
136	9.09	44135	65	35.90	3.18	0.00
112	7.64	35723	65	33.44	3.17	0.00
117	7.66	35700	65	32.85	3.17	0.00
91	6.28	29786	66	31.52	3.15	0.00
70	5.04	24276	65	30.39	3.16	0.00
70	4.92	24172	65	30.36	3.18	0.00
71	4.93	24136	66	30.00	3.19	0.00
57	4.00	19248	65	28.73	3.16	0.00
37	2.67	12537	65	26.84	3.16	0.00
36	2.67	12975	65	27.34	3.16	0.00
36	2.67	12720	65	27.03	3.15	0.00
36	2.70	12743	66	27.03	3.16	0.00
37	2.70	12858	65	27.02	3.16	0.00
32	2.29	10802	64	24.86	2.89	0.00
3	0.29	1179	63	13.59	1.39	0.00
4	0.30	1041	63	13.86	1.46	0.00
2	0.18	541	66	15.83	1.68	0.00
