Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
325	16.85	100957	66	49.82	3.18	0.00
330	17.35	100848	65	49.35	3.19	0.00
326	16.97	101265	66	49.85	3.20	0.00
324	16.94	101201	66	50.06	3.19	0.00
325	16.84	100575	66	49.82	3.20	0.00
325	16.95	100340	66	49.32	3.21	0.00
331	16.97	100867	66	50.32	3.17	0.00
321	16.70	100078	66	50.17	3.18	0.00
332	16.88	100783	65	50.01	3.18	0.00
328	16.96	100868	65	50.03	3.18	0.00
320	16.76	100355	66	50.10	3.18	0.00
324	16.84	100939	66	50.25	3.17	0.00
336	17.13	100842	65	50.29	3.19	0.00
327	16.94	100701	65	50.21	3.17	0.00
324	16.91	100866	66	49.93	3.17	0.00
325	16.89	101210	66	50.48	3.17	0.00
328	16.93	100248	65	49.65	3.17	0.00
324	16.96	100377	65	49.84	3.17	0.00
332	17.27	100837	65	49.47	3.17	0.00
329	17.02	100477	65	49.90	3.18	0.00
322	16.61	100981	66	50.35	3.18	0.00
319	16.82	100653	66	50.35	3.19	0.00
329	17.13	100620	66	50.33	3.18	0.00
329	16.93	100809	65	50.10	3.18	0.00
326	17.02	100585	65	49.86	3.18	0.00
324	16.76	100281	66	50.32	3.18	0.00
326	16.94	100708	66	50.18	3.18	0.00
330	17.00	100847	66	50.65	3.16	0.00
322	16.76	100581	66	50.16	3.17	0.00
326	16.89	100756	66	50.10	3.17	0.00
327	17.04	100803	66	49.97	3.17	0.00
323	16.94	100536	67	50.34	3.19	0.00
327	17.06	100417	64	50.17	3.18	0.00
331	17.09	100889	66	50.11	3.19	0.00
322	16.71	100485	67	50.22	3.18	0.00
325	17.03	100566	66	50.27	3.19	0.00
329	17.01	100813	66	50.43	3.17	0.00
331	17.09	100714	67	49.72	3.18	0.00
332	17.20	101005	66	50.32	3.21	0.00
332	16.93	100547	66	50.10	3.18	0.00
327	16.92	100922	66	50.45	3.18	0.00
332	17.09	100505	66	50.03	3.16	0.00
331	17.18	100958	67	50.11	3.15	0.00
323	16.99	100621	66	50.31	3.19	0.00
320	16.89	100429	66	50.03	3.17	0.00
333	17.12	100916	67	50.13	3.17	0.00
318	16.56	100008	66	50.25	3.19	0.00
325	16.82	100816	67	50.53	3.17	0.00
332	16.94	100608	66	50.16	3.19	0.00
337	17.30	100645	68	50.26	3.23	0.00
321	16.59	100700	66	50.73	3.23	0.00
328	17.11	100895	67	49.90	3.17	0.00
323	16.98	100423	68	50.58	3.20	0.00
325	17.05	100872	66	50.68	3.19	0.00
328	17.17	100844	67	50.54	3.18	0.00
326	17.00	100584	66	50.14	3.18	0.00
339	17.05	100790	67	49.93	3.18	0.00
326	16.93	100577	66	50.31	3.18	0.00
327	16.94	100401	68	50.46	3.20	0.00
327	17.08	100808	66	50.40	3.21	0.00
340	17.39	100745	67	50.07	3.20	0.00
331	17.18	100744	67	50.29	3.17	0.00
332	17.08	100510	67	50.49	3.18	0.00
331	17.05	100525	66	50.06	3.18	0.00
327	16.86	100199	66	50.47	3.17	0.00
325	16.95	101538	67	50.53	3.19	0.00
324	16.86	100352	67	50.07	3.18	0.00
330	16.97	100345	67	50.04	3.17	0.00
325	16.95	100505	67	50.44	3.20	0.00
325	16.89	100936	67	50.49	3.18	0.00
339	17.38	100383	67	49.92	3.18	0.00
327	17.02	100887	68	50.53	3.19	0.00
325	16.97	100858	66	50.55	3.18	0.00
330	17.05	100579	67	50.09	3.17	0.00
337	17.36	100710	67	49.77	3.16	0.00
333	17.26	100362	67	50.00	3.16	0.00
329	17.20	100524	67	50.09	3.18	0.00
329	17.08	100634	66	50.11	3.19	0.00
329	17.04	100880	66	50.37	3.16	0.00
331	17.05	100701	66	50.13	3.16	0.00
329	16.87	101096	67	50.50	3.18	0.00
333	17.07	100684	66	50.45	3.17	0.00
337	17.37	100766	67	49.96	3.17	0.00
341	17.33	100972	67	50.27	3.18	0.00
336	17.09	100650	67	50.69	3.19	0.00
327	17.11	100909	67	50.07	3.14	0.00
333	17.14	100804	67	50.01	3.17	0.00
328	17.21	100807	68	50.32	3.17	0.00
331	17.16	100421	66	50.40	3.17	0.00
329	17.11	100734	66	50.17	3.18	0.00
330	17.24	100827	67	50.37	3.17	0.00
330	17.04	100461	66	50.21	3.17	0.00
325	16.72	100928	67	50.41	3.18	0.00
329	16.99	100348	66	50.13	3.17	0.00
329	16.83	100987	68	50.62	3.18	0.00
335	17.35	100484	68	50.14	3.17	0.00
331	17.08	100778	67	50.17	3.17	0.00
327	16.97	100575	66	50.91	3.17	0.00
340	17.41	100845	66	49.91	3.17	0.00
327	16.98	100553	66	50.55	3.17	0.00
331	17.22	100748	66	50.61	3.18	0.00
323	16.77	100440	65	50.61	3.18	0.00
327	17.15	100573	66	50.49	3.16	0.00
322	16.81	101037	67	50.74	3.18	0.00
335	17.26	100451	66	50.29	3.18	0.00
324	16.99	100892	67	50.97	3.19	0.00
343	17.46	100278	67	49.80	3.17	0.00
328	16.97	100811	67	50.55	3.21	0.00
327	17.25	100578	66	50.45	3.20	0.00
331	17.15	100344	66	50.14	3.18	0.00
329	17.00	100710	67	50.49	3.17	0.00
331	16.92	100604	67	50.38	3.18	0.00
328	16.97	100731	66	50.16	3.17	0.00
330	17.03	100725	66	50.20	3.17	0.00
333	17.18	100772	66	50.08	3.16	0.00
338	17.26	100926	66	50.33	3.17	0.00
318	16.83	100704	66	50.51	3.19	0.00
321	16.79	100766	66	51.13	3.19	0.00
336	17.17	100394	66	50.10	3.18	0.00
352	17.77	100638	66	49.57	3.15	0.00
327	17.15	100909	67	50.43	3.19	0.00
330	17.00	100899	66	50.75	3.19	0.00
328	16.97	100367	66	50.35	3.17	0.00
301	15.67	93112	66	48.26	3.17	0.00
266	13.98	80825	66	45.45	3.15	0.00
261	13.73	80778	66	45.58	3.17	0.00
266	13.76	80718	66	45.47	3.17	0.00
216	11.27	65463	66	41.48	3.18	0.00
204	10.74	60710	65	39.60	3.15	0.00
197	10.52	60982	65	39.94	3.18	0.00
138	7.45	43330	65	35.36	3.15	0.00
133	7.07	40834	66	34.75	3.13	0.00
132	7.16	41112	65	34.78	3.19	0.00
133	7.09	41275	66	35.30	3.11	0.00
83	4.56	26382	65	31.10	3.13	0.00
68	3.77	21367	65	29.87	3.18	0.00
67	3.77	21273	65	29.60	3.14	0.00
68	3.77	21088	65	29.53	3.15	0.00
68	3.66	21180	65	29.49	3.13	0.00
17	1.05	5607	64	18.87	1.94	0.00
4	0.30	1010	64	14.42	1.44	0.00
4	0.30	1226	65	14.39	1.47	0.00
4	0.30	998	64	14.22	1.39	0.00
3	0.29	1143	64	14.38	1.44	0.00
3	0.28	843	64	13.60	1.33	0.00
4	0.31	1294	64	15.18	1.54	0.00
3	0.26	656	63	12.74	1.25	0.00
4	0.32	1060	62	13.60	1.32	0.00
4	0.33	1236	63	15.44	1.59	0.00
