Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
415	16.36	20644	67	75.26	3.61	0.00
384	15.88	9143	68	68.58	3.12	0.00
402	15.65	8371	68	73.80	3.45	0.00
381	16.42	36601	67	68.55	3.51	0.00
392	16.79	5856	67	68.20	3.44	0.00
405	17.36	9242	68	70.41	3.42	0.00
411	17.50	4908	69	68.28	3.35	0.00
423	17.88	4779	68	61.27	3.30	0.00
397	16.06	13551	68	72.62	3.37	0.00
397	17.02	22175	68	72.14	4.67	0.00
416	16.89	13176	69	72.42	3.66	0.00
377	15.21	21549	69	71.62	3.59	0.00
408	16.79	8135	68	70.14	3.50	0.00
386	17.14	26341	68	59.85	3.80	0.00
439	18.60	7088	67	64.72	3.56	0.00
413	17.27	6634	68	66.18	3.51	0.00
399	17.09	8006	68	67.23	3.49	0.00
399	16.73	27494	69	70.79	3.66	0.00
378	16.84	30455	68	68.30	3.63	0.00
387	17.09	15871	68	62.84	3.58	0.00
398	18.11	29113	68	63.56	4.31	0.00
415	16.95	16667	68	72.44	3.59	0.00
368	15.76	7528	69	70.86	3.37	0.00
409	17.34	9743	69	72.74	3.67	0.00
388	17.39	4146	69	67.02	3.24	0.00
405	18.12	5578	68	57.02	3.56	0.00
360	17.69	5722	68	62.55	3.25	0.00
410	17.79	19727	69	72.23	4.14	0.00
395	17.63	38864	68	69.96	3.91	0.00
413	17.91	29313	69	71.96	3.62	0.00
428	18.03	22675	69	73.17	3.78	0.00
379	17.83	30231	68	62.69	3.48	0.00
404	18.62	17152	68	60.37	4.36	0.00
382	17.39	21159	69	67.22	3.26	0.00
354	17.78	33080	69	62.10	3.63	0.00
426	18.94	7689	69	71.33	3.68	0.00
413	18.32	27424	68	71.17	3.62	0.00
416	17.96	5726	70	69.36	3.34	0.00
444	17.44	8888	69	76.90	3.41	0.00
387	16.68	40664	69	73.55	4.44	0.00
445	18.02	7615	69	74.25	3.57	0.00
402	16.43	6673	68	72.35	3.39	0.00
375	16.38	3730	69	67.13	3.39	0.00
433	18.21	10474	69	72.86	3.80	0.00
396	17.55	11031	70	69.46	3.73	0.00
409	18.22	27128	69	61.39	3.80	0.00
442	18.90	10485	68	63.20	3.83	0.00
428	18.58	18354	68	64.40	4.43	0.00
393	17.21	38534	69	69.95	3.43	0.00
441	17.00	9403	70	76.73	3.69	0.00
408	17.00	6863	70	69.03	3.64	0.00
411	17.59	5184	70	63.41	3.49	0.00
431	18.39	5267	70	61.90	3.72	0.00
398	16.63	6664	69	67.89	3.38	0.00
401	17.53	19926	69	65.36	3.56	0.00
385	16.39	7670	70	69.08	3.41	0.00
414	19.84	780	69	57.83	3.62	0.00
