Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
795	35.40	249358	68	78.79	3.75	0.00
786	35.08	246260	68	78.78	3.72	0.00
788	35.22	249173	69	78.59	3.53	0.00
800	35.42	249423	70	79.05	3.76	0.00
783	35.02	248867	70	79.07	3.51	0.00
768	34.18	249152	69	79.32	3.43	0.00
774	34.59	247955	69	79.33	3.47	0.00
780	34.89	248904	69	79.22	3.39	0.00
769	34.59	248522	70	78.80	3.43	0.00
780	34.92	249327	68	78.68	3.38	0.00
777	34.80	248096	70	78.92	3.43	0.00
773	34.63	249858	69	79.44	3.41	0.00
783	34.93	250479	69	79.44	3.43	0.00
774	34.82	247448	70	79.23	3.47	0.00
773	34.66	246461	69	79.01	3.45	0.00
772	34.51	247067	69	79.20	3.38	0.00
774	34.61	248000	71	79.56	3.38	0.00
779	34.99	250198	69	79.54	3.45	0.00
777	34.95	248085	69	78.78	3.48	0.00
782	35.02	250736	69	79.31	3.74	0.00
781	35.11	248840	69	79.18	3.59	0.00
795	35.54	247699	69	78.05	3.76	0.00
795	35.35	248919	70	78.56	4.06	0.00
827	36.51	246459	69	77.81	4.66	0.00
745	33.55	249605	68	85.19	3.49	0.00
788	35.06	248292	69	79.00	3.64	0.00
811	35.96	250584	70	78.59	4.03	0.00
800	35.37	252220	69	79.26	3.55	0.00
761	34.23	250136	71	87.12	3.90	0.00
740	33.31	250338	70	87.31	3.48	0.00
789	35.30	246750	69	79.24	3.68	0.00
787	34.94	247729	71	79.46	3.67	0.00
805	35.68	252421	70	79.01	3.66	0.00
796	35.43	251391	70	79.46	3.67	0.00
791	35.14	250002	70	79.58	3.70	0.00
774	34.66	248236	70	79.77	3.45	0.00
783	35.10	251352	70	79.33	3.43	0.00
777	34.65	249363	70	79.79	3.42	0.00
778	34.64	250335	70	79.81	3.46	0.00
762	34.17	247681	70	83.21	3.43	0.00
780	34.79	252529	70	80.43	3.40	0.00
775	34.72	249032	71	79.89	3.40	0.00
783	35.10	249341	70	79.44	3.37	0.00
766	34.10	248999	72	85.25	3.73	0.00
790	35.21	247684	70	79.59	3.76	0.00
800	35.54	250201	70	79.21	3.71	0.00
801	35.50	252663	70	79.74	3.75	0.00
801	35.45	249666	70	79.82	3.80	0.00
781	34.89	249069	71	79.57	3.53	0.00
766	34.32	248876	70	80.36	3.50	0.00
768	34.50	248539	69	80.06	3.44	0.00
774	34.64	247066	70	79.47	3.54	0.00
773	34.68	249858	71	79.79	3.37	0.00
779	34.74	249750	70	79.78	3.40	0.00
784	35.03	248333	72	79.75	3.45	0.00
784	35.10	249558	70	79.20	3.40	0.00
778	34.71	251427	71	80.23	3.42	0.00
788	35.06	251045	71	79.97	3.40	0.00
782	34.86	251005	72	80.19	3.43	0.00
771	34.37	247336	70	79.99	3.50	0.00
775	34.54	248074	70	79.88	3.50	0.00
790	35.67	247178	70	78.98	3.72	0.00
796	35.39	250414	72	79.02	3.70	0.00
779	34.68	246404	70	80.06	3.78	0.00
779	35.03	248489	70	80.05	3.70	0.00
790	35.13	250181	70	79.72	3.75	0.00
774	34.48	246337	70	80.05	3.52	0.00
784	35.00	249107	70	79.61	3.77	0.00
791	35.20	248061	70	79.54	3.75	0.00
770	34.39	249601	72	82.92	3.46	0.00
746	33.65	249478	71	86.07	3.34	0.00
755	33.87	248338	72	84.56	3.57	0.00
777	34.76	249955	71	80.46	3.43	0.00
787	35.21	248731	71	79.24	3.45	0.00
781	34.94	251979	71	79.81	3.40	0.00
775	34.65	252244	71	80.39	3.43	0.00
780	34.78	248556	72	80.22	3.41	0.00
747	33.76	246916	71	85.30	3.38	0.00
779	34.84	246688	71	79.73	3.43	0.00
775	34.74	248327	70	79.70	3.41	0.00
786	35.09	249364	71	79.90	3.38	0.00
780	34.83	248167	70	80.06	3.39	0.00
781	34.95	250892	71	79.96	3.37	0.00
775	34.73	251452	72	80.50	3.39	0.00
783	35.06	247965	71	79.81	3.36	0.00
772	34.54	248556	70	80.52	3.37	0.00
784	35.24	249613	71	79.79	3.49	0.00
783	35.09	249098	71	80.01	3.50	0.00
778	34.59	249615	71	80.56	3.41	0.00
783	35.22	252035	72	79.95	3.51	0.00
781	34.94	249094	72	79.53	3.47	0.00
771	34.47	247994	72	80.48	3.47	0.00
766	34.71	247828	72	79.86	3.49	0.00
779	34.80	248240	71	79.94	3.46	0.00
784	34.78	249491	70	80.14	3.54	0.00
784	35.11	248634	71	80.00	3.48	0.00
775	34.47	250221	72	81.34	3.47	0.00
774	34.71	249488	71	83.85	3.64	0.00
785	35.00	250413	71	80.10	3.43	0.00
779	34.86	247389	72	80.27	3.39	0.00
718	32.40	244317	72	89.39	3.41	0.00
734	33.10	249888	73	90.52	3.48	0.00
711	32.38	245256	74	92.32	3.49	0.00
761	34.11	249785	72	84.06	3.40	0.00
773	34.70	250023	71	80.62	3.42	0.00
794	35.58	249650	71	79.64	3.39	0.00
771	34.47	247622	72	80.29	3.38	0.00
782	34.96	250499	72	79.99	3.63	0.00
776	34.86	248188	72	80.00	3.42	0.00
789	35.11	251687	72	80.23	3.36	0.00
776	35.03	249594	72	80.10	3.47	0.00
772	34.62	249326	72	80.46	3.48	0.00
736	33.13	248416	71	91.90	3.57	0.00
765	34.35	249636	73	88.39	3.72	0.00
784	35.00	248704	71	80.60	3.63	0.00
791	35.33	247421	73	79.61	3.64	0.00
745	33.26	251969	73	92.68	3.69	0.00
754	33.94	252560	72	87.81	3.50	0.00
800	35.55	249334	72	80.03	3.76	0.00
782	34.95	249917	72	80.57	3.58	0.00
794	35.71	248883	73	79.97	3.57	0.00
778	34.70	248966	72	80.62	3.39	0.00
784	35.02	251948	72	80.74	3.41	0.00
782	34.75	251966	72	81.00	3.37	0.00
782	34.86	248959	71	80.24	3.44	0.00
773	34.72	249329	72	80.76	3.44	0.00
775	34.95	249238	73	80.31	3.35	0.00
778	34.74	250754	72	80.55	3.39	0.00
789	35.01	250958	72	80.35	3.41	0.00
784	35.15	250961	71	80.23	3.40	0.00
769	34.50	248402	73	80.40	3.36	0.00
780	34.95	248557	72	80.35	3.43	0.00
789	35.07	248857	72	80.39	3.43	0.00
764	34.30	246818	72	81.03	3.41	0.00
786	35.16	249345	72	80.45	3.45	0.00
780	34.88	251533	71	80.70	3.41	0.00
783	34.91	250883	72	80.60	3.42	0.00
779	34.88	248674	72	79.97	3.43	0.00
787	35.08	253022	71	80.73	3.43	0.00
742	33.50	248564	73	86.14	3.41	0.00
781	34.85	250509	72	80.64	3.37	0.00
786	35.09	247268	72	80.18	3.35	0.00
774	34.45	250598	72	81.02	3.37	0.00
780	34.99	248776	72	80.56	3.40	0.00
786	34.96	249339	72	80.54	3.54	0.00
782	34.90	250781	72	80.66	3.44	0.00
770	34.36	248066	72	81.05	3.37	0.00
786	35.08	250449	71	80.27	3.37	0.00
781	34.92	251322	72	80.53	3.43	0.00
779	34.81	250833	73	80.95	3.36	0.00
779	34.84	252153	73	80.48	3.35	0.00
781	34.83	250350	72	80.57	3.44	0.00
773	34.54	248816	71	81.02	3.38	0.00
781	34.71	248749	72	80.70	3.37	0.00
721	32.59	247474	73	91.67	3.36	0.00
721	32.63	247482	73	93.01	3.37	0.00
761	34.25	250023	71	83.60	3.37	0.00
777	34.59	250135	72	80.95	3.36	0.00
783	34.69	249517	73	81.32	3.39	0.00
790	35.07	252432	72	80.84	3.40	0.00
793	35.19	251061	71	80.20	3.46	0.00
810	35.79	250337	73	79.84	3.76	0.00
803	35.83	249850	72	79.71	3.77	0.00
778	34.99	248400	72	80.13	3.45	0.00
793	35.28	251117	72	80.31	3.70	0.00
795	35.46	249802	72	80.02	3.66	0.00
795	35.62	248040	73	79.59	3.68	0.00
789	35.14	248009	72	80.27	3.63	0.00
770	34.46	248137	72	85.56	3.74	0.00
751	33.88	248197	73	87.68	3.69	0.00
791	35.32	249159	73	80.20	3.58	0.00
791	35.28	249241	72	80.44	3.69	0.00
775	34.56	249321	72	85.38	3.70	0.00
744	33.29	250942	72	91.27	3.78	0.00
788	35.15	248960	72	80.92	3.72	0.00
792	35.24	248427	72	79.83	3.85	0.00
791	35.32	250036	73	80.18	3.63	0.00
799	35.49	248863	72	80.03	3.73	0.00
774	34.70	247604	73	80.77	3.53	0.00
790	35.21	245464	73	80.37	3.81	0.00
779	34.65	248095	74	80.80	3.64	0.00
787	34.90	249246	72	80.47	3.74	0.00
796	35.27	248208	72	80.16	3.71	0.00
788	35.09	251129	72	80.68	3.65	0.00
790	35.08	250178	73	80.67	3.71	0.00
783	35.01	248924	72	80.70	3.50	0.00
792	35.22	250173	72	80.43	3.55	0.00
780	34.89	246034	72	80.47	3.75	0.00
769	34.48	247433	72	80.95	3.52	0.00
781	34.78	250042	72	80.76	3.40	0.00
791	35.35	247480	72	79.91	3.68	0.00
803	35.69	248296	74	79.43	3.81	0.00
798	35.31	249781	74	80.24	3.87	0.00
781	34.74	248640	72	80.78	3.72	0.00
794	35.38	250482	73	80.21	3.84	0.00
791	35.19	246903	73	80.09	3.83	0.00
783	34.87	247116	73	80.58	3.68	0.00
785	35.40	246420	72	80.17	3.69	0.00
788	35.26	250231	72	80.53	3.67	0.00
797	35.54	250954	71	80.07	3.62	0.00
806	35.95	247309	74	79.46	3.81	0.00
793	35.37	248019	73	79.90	3.86	0.00
785	35.03	251380	73	80.85	3.59	0.00
779	34.78	245891	71	80.37	3.73	0.00
788	35.27	249152	72	80.41	3.64	0.00
746	33.58	248501	74	90.85	3.54	0.00
735	33.12	249950	73	92.00	3.72	0.00
796	35.58	250632	73	80.57	3.66	0.00
784	35.01	248740	74	80.83	3.54	0.00
764	34.27	250950	73	84.57	3.36	0.00
767	34.44	255857	73	85.24	3.41	0.00
769	34.31	249217	73	81.28	3.40	0.00
791	35.30	250066	73	80.61	3.37	0.00
768	34.40	249024	74	81.66	3.37	0.00
768	34.47	248839	72	81.37	3.38	0.00
783	34.93	249212	73	80.89	3.48	0.00
746	33.53	246918	73	87.13	3.39	0.00
730	33.05	245918	72	90.59	3.44	0.00
787	35.19	250604	73	81.01	3.46	0.00
780	34.77	250324	73	81.21	3.42	0.00
774	34.68	249235	73	81.04	3.38	0.00
777	34.75	249553	74	81.65	3.40	0.00
787	35.19	248995	73	80.60	3.39	0.00
777	34.84	249065	73	80.91	3.39	0.00
772	34.41	248930	74	81.50	3.41	0.00
759	33.97	250644	73	86.67	3.39	0.00
731	32.99	247080	74	91.56	3.35	0.00
763	34.06	248322	74	81.66	3.37	0.00
777	34.60	249715	73	80.93	3.37	0.00
765	34.20	245985	73	81.61	3.42	0.00
777	35.02	247837	73	80.75	3.39	0.00
780	34.79	251907	73	81.45	3.36	0.00
785	35.17	251272	73	80.97	3.46	0.00
783	35.04	251477	73	81.26	3.35	0.00
780	34.67	250881	73	81.17	3.33	0.00
749	33.72	247180	73	88.40	3.45	0.00
767	34.31	250496	73	84.02	3.38	0.00
773	34.73	245112	72	80.72	3.32	0.00
770	34.49	249117	73	81.61	3.38	0.00
784	35.09	248958	73	80.75	3.54	0.00
776	34.58	251674	72	81.71	3.40	0.00
787	35.23	247872	73	80.70	3.56	0.00
787	35.16	250229	73	80.68	3.43	0.00
778	34.70	250175	73	81.22	3.39	0.00
770	34.56	247926	73	80.94	3.35	0.00
779	34.94	248102	73	81.26	3.39	0.00
787	35.10	251055	74	81.16	3.46	0.00
780	34.78	252316	73	81.18	3.35	0.00
777	34.70	247945	72	80.91	3.35	0.00
775	34.54	249615	72	81.21	3.44	0.00
786	35.02	247291	73	80.60	3.77	0.00
793	35.15	250247	73	80.82	3.57	0.00
786	35.12	247791	72	80.86	3.73	0.00
792	35.22	247073	73	80.38	3.95	0.00
792	35.29	249821	73	80.34	3.68	0.00
773	34.43	249702	74	86.02	3.78	0.00
792	35.26	248381	72	84.56	4.24	0.00
799	35.56	249031	74	80.07	3.82	0.00
795	35.24	247903	73	80.55	3.72	0.00
781	34.92	247749	73	80.49	3.73	0.00
782	34.98	249359	72	80.82	3.40	0.00
769	34.27	250194	74	81.91	3.41	0.00
797	35.26	252053	73	80.92	3.47	0.00
781	34.83	251213	74	81.35	3.51	0.00
786	35.08	251672	72	81.39	3.58	0.00
775	34.52	248285	73	81.36	3.50	0.00
783	35.02	249960	74	81.26	3.44	0.00
719	32.33	235570	74	83.29	3.49	0.00
658	29.98	216384	73	77.13	3.31	0.00
657	29.64	213144	73	75.62	3.31	0.00
662	29.86	217092	73	75.80	3.33	0.00
555	25.45	182946	73	69.63	3.27	0.00
551	25.11	181350	73	69.94	3.27	0.00
556	25.66	183404	73	68.85	3.30	0.00
559	25.75	183968	72	69.08	3.30	0.00
431	20.02	153930	73	73.95	3.27	0.00
450	21.29	153247	73	64.48	3.24	0.00
459	21.54	152956	72	61.62	3.23	0.00
460	21.25	148563	73	61.87	3.24	0.00
428	19.87	140802	72	59.24	3.22	0.00
355	16.80	120324	72	56.84	3.23	0.00
330	15.25	120784	73	67.42	3.21	0.00
318	15.43	120250	73	68.20	3.23	0.00
320	14.82	107783	72	55.91	3.24	0.00
259	12.41	90760	72	53.55	3.22	0.00
241	11.41	84446	71	52.04	3.21	0.00
187	8.74	60925	73	42.74	3.22	0.00
166	8.27	60649	71	47.94	3.23	0.00
182	8.54	60509	72	43.00	3.22	0.00
178	8.31	60411	72	45.23	3.25	0.00
106	5.19	37876	73	41.24	3.21	0.00
90	4.48	31118	70	36.17	3.21	0.00
94	4.63	30875	71	33.96	3.21	0.00
91	4.54	30629	70	34.36	3.22	0.00
91	4.56	30953	70	33.82	3.19	0.00
92	4.42	31060	71	37.04	3.19	0.00
80	4.19	30832	72	46.18	3.20	0.00
67	3.35	22331	70	29.24	2.71	0.00
4	0.30	1011	70	15.09	1.52	0.00
4	0.31	898	70	15.42	1.58	0.00
