Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
224	9.50	6186	67	53.14	2.96	0.00
221	10.06	26162	67	52.60	3.21	0.00
215	8.79	8082	67	53.38	2.97	0.00
231	10.35	17937	66	52.43	3.20	0.00
316	16.79	44833	67	51.54	3.20	0.00
331	15.29	15306	66	59.23	3.31	0.00
368	16.46	17128	68	61.83	3.37	0.00
303	13.55	11487	66	58.44	3.06	0.00
329	16.97	11642	67	61.17	3.29	0.00
338	14.35	4022	66	61.84	3.23	0.00
357	15.71	18743	67	66.36	4.25	0.00
327	14.94	24161	67	61.85	3.37	0.00
348	15.18	8043	67	61.93	3.45	0.00
317	14.60	36718	66	63.36	3.50	0.00
334	14.46	23098	67	65.22	3.30	0.00
359	17.33	27775	67	64.33	3.44	0.00
436	18.79	13794	67	70.19	3.30	0.00
444	20.57	14210	66	72.71	3.24	0.00
471	20.38	6567	68	72.53	3.27	0.00
485	20.27	32737	68	74.46	4.73	0.00
529	24.19	44869	68	68.72	6.97	0.00
515	22.89	50725	68	75.69	7.17	0.00
569	23.04	45973	68	83.73	6.33	0.00
557	23.55	62893	68	81.87	7.22	0.00
554	22.58	44169	67	83.48	5.68	0.00
473	19.68	36254	68	78.37	3.23	0.00
440	18.65	4987	68	72.22	3.23	0.00
439	18.71	11231	68	70.64	3.40	0.00
472	20.35	7786	67	74.37	3.49	0.00
460	19.14	8078	67	73.82	3.38	0.00
438	18.62	6404	66	69.49	3.18	0.00
470	21.02	11631	68	66.80	3.50	0.00
417	19.06	38186	67	72.47	3.26	0.00
452	19.51	30231	68	73.45	3.53	0.00
546	23.03	81935	68	80.44	7.06	0.00
539	23.64	78471	69	79.56	6.91	0.00
505	20.27	43452	67	81.73	5.16	0.00
458	19.80	30776	68	72.65	3.64	0.00
519	21.93	50451	68	79.15	5.99	0.00
481	19.31	10341	68	77.61	3.53	0.00
447	18.24	14996	68	76.45	3.37	0.00
429	18.33	8281	68	73.57	3.38	0.00
465	19.97	18930	68	75.06	3.37	0.00
418	18.96	28534	68	73.61	3.62	0.00
493	20.62	4784	68	77.02	3.24	0.00
469	20.06	13357	68	72.74	3.92	0.00
461	19.23	38564	70	76.32	4.36	0.00
444	18.44	7667	68	72.32	3.29	0.00
457	19.19	9848	68	73.84	3.39	0.00
442	20.37	26219	68	73.65	3.30	0.00
465	20.74	16046	67	72.98	3.28	0.00
464	20.21	25856	68	73.49	3.33	0.00
443	18.62	9919	69	74.08	3.45	0.00
407	18.42	23808	68	70.55	3.17	0.00
446	20.14	26550	69	74.27	3.74	0.00
449	19.94	23698	69	75.02	3.49	0.00
478	19.71	10062	69	77.90	3.59	0.00
466	21.35	8694	68	72.52	3.44	0.00
454	19.18	9496	68	73.02	3.37	0.00
446	19.56	15008	69	71.35	3.37	0.00
443	19.45	16416	68	70.74	3.39	0.00
453	20.40	4823	70	71.52	3.18	0.00
457	20.92	21507	69	73.09	4.87	0.00
514	22.47	32171	70	79.22	4.18	0.00
447	18.90	9327	69	73.05	3.23	0.00
462	19.49	6615	70	73.32	3.36	0.00
449	19.47	28831	69	71.26	3.33	0.00
458	20.17	15188	70	75.04	3.23	0.00
446	19.06	14307	70	73.81	3.26	0.00
427	20.16	14863	70	69.18	3.35	0.00
449	21.08	39885	70	70.15	3.48	0.00
441	18.56	11307	69	73.00	3.38	0.00
478	20.63	30815	70	77.49	3.29	0.00
420	19.22	49573	70	73.55	3.49	0.00
471	21.37	23113	69	67.49	3.42	0.00
464	19.55	7457	71	77.18	3.24	0.00
454	19.26	8960	69	75.10	3.29	0.00
423	19.35	23578	69	69.87	3.29	0.00
490	20.82	17503	69	76.98	3.79	0.00
442	20.43	6670	71	70.93	3.21	0.00
443	18.70	5719	70	73.39	3.23	0.00
443	18.80	5413	69	70.96	3.25	0.00
450	20.55	14490	69	71.75	3.22	0.00
453	19.21	8581	70	71.22	3.17	0.00
485	20.33	22479	69	78.65	3.94	0.00
437	17.92	8172	70	74.73	3.25	0.00
457	20.35	35132	69	74.92	3.76	0.00
449	19.69	6332	70	71.26	3.29	0.00
460	19.42	9598	69	68.16	3.54	0.00
463	19.20	7395	69	73.54	3.55	0.00
449	19.05	7581	69	72.71	3.50	0.00
460	20.35	15462	69	72.32	3.44	0.00
440	18.77	7194	69	71.58	3.34	0.00
455	19.56	5618	70	70.04	3.26	0.00
466	19.16	11807	70	74.26	3.37	0.00
445	20.84	11551	71	73.37	3.13	0.00
472	20.88	7028	70	75.82	3.34	0.00
447	18.65	6263	69	73.71	3.23	0.00
438	18.41	7687	70	72.42	3.10	0.00
458	19.40	25433	71	75.50	3.44	0.00
447	20.08	8648	69	70.44	3.21	0.00
455	19.88	14764	70	73.10	3.31	0.00
453	19.58	10870	69	77.84	3.51	0.00
498	21.89	42474	71	78.59	4.37	0.00
527	24.19	40064	71	81.78	6.83	0.00
558	24.13	36079	70	83.06	6.70	0.00
555	23.42	38490	71	83.00	6.74	0.00
535	22.92	44203	70	81.11	6.33	0.00
503	22.24	17012	72	77.77	4.08	0.00
480	20.22	14921	71	76.18	3.94	0.00
428	20.03	21330	71	73.68	3.17	0.00
441	20.31	26816	70	74.94	3.36	0.00
481	21.64	17725	70	77.48	3.91	0.00
489	20.57	17589	70	78.31	4.07	0.00
466	19.57	14704	71	74.48	3.49	0.00
453	19.72	28571	70	76.29	3.33	0.00
433	20.09	29978	71	73.66	3.55	0.00
456	19.21	9465	70	74.24	3.30	0.00
432	18.03	4544	71	75.02	3.24	0.00
473	20.57	6459	71	73.44	3.17	0.00
437	19.84	54685	69	77.84	4.18	0.00
451	18.65	10714	71	75.97	3.51	0.00
458	20.94	9175	72	75.74	3.26	0.00
480	19.61	16024	71	79.44	3.73	0.00
462	19.00	12233	71	79.49	3.64	0.00
446	19.10	8617	71	71.11	3.28	0.00
477	20.66	7195	71	64.90	3.31	0.00
467	20.02	16164	71	74.43	3.69	0.00
447	19.34	23676	71	73.60	3.58	0.00
465	19.02	8606	70	75.84	3.24	0.00
450	19.35	20578	72	74.94	3.54	0.00
451	18.68	12775	71	75.76	3.49	0.00
462	19.78	9114	70	74.29	3.68	0.00
454	19.81	13620	70	71.29	3.42	0.00
462	19.14	12317	70	73.69	3.43	0.00
430	17.54	10045	71	74.68	3.34	0.00
443	19.36	40063	71	75.03	3.24	0.00
468	18.99	15719	71	77.38	3.65	0.00
458	19.64	7738	70	76.14	3.38	0.00
436	21.32	45202	71	73.50	3.38	0.00
415	20.01	62474	70	69.26	3.54	0.00
462	20.67	9988	70	71.12	3.30	0.00
462	19.89	12959	71	72.12	3.21	0.00
452	19.69	10185	70	66.19	3.26	0.00
401	19.83	54915	69	67.91	3.23	0.00
469	19.94	32135	69	77.37	3.91	0.00
464	19.70	8517	71	74.36	3.45	0.00
439	18.88	13157	71	72.47	3.58	0.00
465	19.09	7825	71	80.18	3.44	0.00
473	19.73	17738	72	78.54	3.61	0.00
453	18.33	8488	72	78.36	3.60	0.00
414	19.29	38181	70	71.19	3.37	0.00
465	19.21	10335	71	77.97	3.51	0.00
466	21.75	47954	70	69.44	4.92	0.00
438	18.99	27691	71	73.19	3.43	0.00
459	20.47	19556	71	74.31	3.70	0.00
489	20.67	16531	69	79.40	3.74	0.00
433	19.18	28309	70	75.41	3.59	0.00
476	20.04	17527	70	75.32	3.56	0.00
451	20.27	11658	72	73.71	3.51	0.00
451	19.57	6325	70	71.89	3.39	0.00
462	21.42	33575	69	74.19	4.04	0.00
457	19.55	11469	70	71.76	3.54	0.00
457	20.02	16444	70	70.27	3.45	0.00
468	19.70	12753	70	75.25	3.86	0.00
462	19.78	24173	70	76.49	3.96	0.00
446	18.94	13937	71	75.06	3.42	0.00
455	19.30	11709	70	75.07	3.66	0.00
447	19.15	10629	71	72.70	3.38	0.00
459	20.07	7891	71	76.56	3.39	0.00
466	20.16	19817	70	76.94	3.71	0.00
440	18.82	8462	71	73.07	3.18	0.00
462	18.48	8129	71	78.91	3.48	0.00
495	21.06	52677	71	79.28	5.58	0.00
480	23.09	38394	71	76.32	4.13	0.00
471	20.75	12731	70	71.03	3.34	0.00
463	19.72	7133	71	77.96	3.37	0.00
471	20.30	16272	71	77.12	3.42	0.00
461	18.74	7836	70	76.95	3.41	0.00
443	18.45	14898	72	76.55	3.39	0.00
429	20.13	45768	70	75.47	3.45	0.00
453	20.74	32073	70	72.81	3.34	0.00
475	20.32	22642	70	77.61	3.84	0.00
444	19.47	28881	71	74.89	3.95	0.00
436	18.96	13213	70	71.36	3.48	0.00
449	20.29	49122	71	74.05	3.68	0.00
453	19.19	8147	71	74.14	3.45	0.00
432	19.53	13048	71	71.37	3.37	0.00
456	19.92	8756	70	69.49	3.58	0.00
435	18.63	8664	70	69.70	3.24	0.00
460	21.40	24470	70	62.23	3.26	0.00
454	20.15	22298	71	72.54	3.39	0.00
455	20.54	46947	70	74.30	3.78	0.00
456	20.33	14568	71	73.54	3.59	0.00
481	19.49	22275	71	78.45	3.39	0.00
434	18.63	5067	71	72.77	3.21	0.00
436	18.86	6618	70	72.01	3.28	0.00
434	19.32	21250	72	71.63	3.51	0.00
469	20.76	17244	70	73.98	3.21	0.00
463	19.10	15558	71	77.83	3.38	0.00
454	20.07	9454	71	77.55	3.38	0.00
470	21.36	23959	70	78.37	4.00	0.00
465	20.29	5491	70	71.43	3.22	0.00
458	19.84	17731	70	70.69	3.46	0.00
465	21.25	11450	69	73.75	3.58	0.00
487	21.84	40658	71	75.55	5.31	0.00
512	22.54	63333	72	81.08	6.53	0.00
512	22.46	42363	70	80.80	5.72	0.00
505	22.35	77629	71	81.25	6.85	0.00
505	22.28	24674	70	75.13	3.52	0.00
476	21.51	17190	69	70.77	3.72	0.00
466	19.24	6029	70	77.53	3.23	0.00
436	19.67	20796	70	70.49	3.15	0.00
460	20.69	23967	70	72.38	3.25	0.00
455	20.81	9924	71	74.34	3.15	0.00
451	18.40	6140	71	77.31	3.29	0.00
434	18.82	4973	72	74.60	3.13	0.00
462	19.55	15435	71	76.16	3.26	0.00
464	19.88	5549	71	75.61	3.19	0.00
452	18.59	8328	72	75.89	3.21	0.00
460	19.11	5951	71	74.21	3.19	0.00
439	18.20	4620	72	74.68	3.20	0.00
447	18.44	5770	72	75.96	3.33	0.00
442	18.75	15885	70	75.54	3.27	0.00
466	19.29	10334	72	76.73	3.23	0.00
436	18.45	17487	71	74.41	3.28	0.00
447	18.73	19026	72	74.58	3.44	0.00
467	18.87	9008	70	77.57	3.36	0.00
421	17.74	10582	71	71.31	3.19	0.00
443	19.18	23177	71	73.72	3.51	0.00
438	19.95	18471	71	72.26	3.22	0.00
450	19.30	4681	70	72.61	3.22	0.00
463	19.59	5626	70	76.39	3.21	0.00
454	20.45	23804	71	68.62	3.40	0.00
483	20.61	25192	72	73.32	5.27	0.00
550	23.09	54150	71	81.85	6.94	0.00
485	19.11	20523	71	81.63	4.17	0.00
464	19.28	31948	70	78.97	3.68	0.00
446	18.56	6060	71	74.27	3.28	0.00
448	19.39	11704	70	71.60	3.25	0.00
440	19.05	10340	71	75.79	3.44	0.00
520	22.94	40607	71	79.89	5.21	0.00
434	19.75	26650	71	65.57	3.66	0.00
453	20.44	39523	71	76.85	3.50	0.00
423	19.90	55217	71	74.19	3.73	0.00
420	19.11	32710	70	70.68	3.21	0.00
445	20.29	56424	70	74.83	3.51	0.00
472	20.46	9992	71	74.61	3.51	0.00
472	19.57	10305	72	78.34	3.32	0.00
434	18.41	8534	70	73.46	3.45	0.00
440	18.89	12612	71	73.97	3.32	0.00
442	19.16	5514	71	75.04	3.29	0.00
461	19.84	7881	71	75.04	3.23	0.00
457	19.41	27460	72	77.94	3.77	0.00
441	19.95	14141	72	72.91	3.39	0.00
467	19.71	8303	73	77.79	3.48	0.00
500	21.17	19913	72	80.67	4.41	0.00
513	22.33	41453	71	82.40	6.28	0.00
502	21.64	21622	72	77.64	4.57	0.00
507	21.35	30387	72	79.25	5.31	0.00
545	23.03	32913	71	82.83	6.42	0.00
509	21.78	33772	71	79.21	5.47	0.00
552	23.80	30777	72	73.78	6.54	0.00
551	23.02	40998	73	84.36	6.72	0.00
550	22.95	50969	71	84.64	6.65	0.00
552	23.43	41555	72	82.91	6.63	0.00
555	23.41	41563	72	85.01	6.20	0.00
440	18.05	20735	72	77.87	3.53	0.00
448	18.13	10177	72	77.44	3.33	0.00
435	19.64	13562	72	75.14	3.28	0.00
474	19.83	4828	72	75.84	3.20	0.00
446	19.27	7295	73	74.73	3.17	0.00
487	20.72	47675	73	79.79	5.57	0.00
506	21.88	75961	72	80.39	7.07	0.00
525	22.72	27132	72	83.29	4.93	0.00
490	21.90	60584	72	81.09	6.24	0.00
513	21.73	73138	72	81.11	6.26	0.00
546	23.56	23704	73	83.32	6.87	0.00
550	23.19	27765	74	83.46	6.62	0.00
510	22.63	39421	73	82.73	5.37	0.00
493	21.30	72839	73	82.55	3.69	0.00
460	21.05	49644	72	77.77	4.39	0.00
480	20.82	95294	73	81.89	7.34	0.00
514	22.34	42952	74	83.05	4.60	0.00
554	24.04	53077	72	83.77	6.26	0.00
509	23.01	75235	73	82.68	6.31	0.00
559	23.14	27425	73	86.70	6.83	0.00
534	22.47	39110	74	84.04	5.67	0.00
529	21.78	25976	72	84.09	5.01	0.00
473	19.93	6067	73	76.49	3.32	0.00
463	19.34	10566	72	75.17	3.58	0.00
454	19.42	5305	72	74.41	3.22	0.00
426	18.53	9210	72	71.86	3.19	0.00
443	19.52	17290	70	63.25	3.24	0.00
464	20.02	8210	73	71.80	3.28	0.00
459	20.01	25616	72	75.22	3.44	0.00
407	19.20	41883	72	71.57	3.67	0.00
438	19.67	30038	73	73.14	3.35	0.00
465	20.37	11189	72	72.29	3.36	0.00
461	21.86	43965	71	65.97	3.29	0.00
491	21.08	43409	73	79.84	4.61	0.00
452	19.04	18161	73	76.47	3.38	0.00
458	20.02	24510	72	77.64	3.37	0.00
446	18.91	7490	71	74.19	3.21	0.00
435	17.94	4307	72	73.23	3.13	0.00
439	20.02	47487	72	74.35	3.60	0.00
447	18.86	24392	72	77.24	3.33	0.00
441	19.14	11549	72	70.91	3.31	0.00
512	21.45	21594	71	82.15	4.87	0.00
468	19.40	24022	74	79.06	4.10	0.00
490	20.37	15206	73	79.60	4.07	0.00
441	19.79	32734	72	75.41	3.77	0.00
457	19.63	31144	72	76.82	3.30	0.00
445	18.82	9326	72	75.29	3.32	0.00
415	18.17	27620	73	72.88	3.28	0.00
441	19.02	13497	72	74.70	3.25	0.00
447	18.28	9198	71	77.35	3.36	0.00
427	18.50	19964	72	75.15	3.33	0.00
422	20.50	39968	72	66.19	3.22	0.00
456	20.36	31236	73	73.32	3.27	0.00
435	18.72	6362	73	71.73	3.32	0.00
467	19.39	11057	74	75.59	3.33	0.00
461	19.20	11067	74	78.36	3.64	0.00
458	19.11	10952	73	75.88	3.45	0.00
430	18.84	14168	72	74.55	3.27	0.00
463	20.93	26591	73	77.36	3.47	0.00
461	20.95	5565	71	72.14	3.29	0.00
459	21.37	26464	72	64.79	3.54	0.00
459	19.85	4981	72	74.72	3.37	0.00
454	19.79	20072	72	73.90	3.29	0.00
434	19.31	14915	72	71.78	3.35	0.00
463	19.04	12661	73	76.93	3.30	0.00
452	19.98	49705	72	77.29	3.78	0.00
455	20.85	24724	72	65.95	3.25	0.00
469	19.10	8608	72	75.90	3.42	0.00
458	19.34	5381	72	73.74	3.26	0.00
420	19.39	23179	72	69.46	3.21	0.00
448	20.03	35122	72	77.10	3.74	0.00
470	22.38	47059	73	77.05	5.77	0.00
530	23.25	63501	72	83.12	6.85	0.00
574	23.68	34706	73	84.48	6.75	0.00
573	23.32	51894	74	88.50	6.89	0.00
556	23.25	38632	74	84.46	6.70	0.00
572	23.38	34968	74	87.05	6.71	0.00
493	20.69	28338	73	78.80	4.46	0.00
481	20.88	37301	72	81.25	4.87	0.00
471	20.05	11834	73	77.30	3.86	0.00
452	20.37	7481	73	77.16	3.27	0.00
443	20.56	24764	74	73.58	3.24	0.00
444	20.26	27438	72	74.17	3.19	0.00
441	19.73	14390	72	67.67	3.29	0.00
469	19.67	15309	72	75.64	3.35	0.00
427	17.71	15647	72	76.35	3.34	0.00
471	20.63	8067	72	77.72	3.36	0.00
480	21.56	10756	72	71.03	3.75	0.00
484	21.84	10332	73	67.04	3.34	0.00
459	20.95	8814	73	77.41	3.30	0.00
482	19.39	7058	73	79.60	3.25	0.00
468	18.82	12074	72	79.23	3.21	0.00
446	19.16	10125	73	74.61	3.17	0.00
434	19.03	40199	73	75.56	3.40	0.00
438	18.41	24000	73	78.39	3.32	0.00
429	18.98	26055	72	72.71	3.18	0.00
436	19.54	36040	72	75.44	3.55	0.00
456	21.07	43317	73	73.46	4.04	0.00
466	18.43	15652	73	79.42	3.55	0.00
376	17.00	39638	72	71.36	3.37	0.00
345	14.63	9730	72	65.43	3.35	0.00
345	14.36	6406	71	66.94	3.44	0.00
324	14.36	5646	72	62.94	3.46	0.00
245	10.45	3374	71	57.10	3.13	0.00
221	9.63	10751	71	53.97	3.03	0.00
236	9.68	4437	72	57.46	2.97	0.00
233	9.62	3895	70	54.12	3.20	0.00
227	10.10	4906	70	48.39	3.12	0.00
229	9.74	3135	70	49.13	3.05	0.00
157	6.85	3161	70	40.99	2.99	0.00
126	5.60	2230	70	36.55	2.97	0.00
123	5.52	3064	70	37.99	3.15	0.00
126	5.55	2706	70	37.51	3.03	0.00
120	5.49	5208	70	36.80	3.07	0.00
115	5.27	2809	70	36.47	3.01	0.00
73	3.80	14253	70	28.92	2.58	0.00
4	0.30	939	69	15.19	1.64	0.00
3	0.29	1074	69	15.21	1.54	0.00
5	0.38	165	69	14.60	1.55	0.00
