Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
160	5.98	4979	66	52.02	3.12	0.00
141	6.21	11205	67	44.91	3.19	0.00
133	5.35	4403	66	46.44	2.92	0.00
123	4.81	5498	67	45.01	2.78	0.00
129	6.11	28301	67	48.34	3.15	0.00
129	5.04	3920	67	46.40	2.88	0.00
124	5.01	3932	68	47.82	3.03	0.00
138	6.16	7970	67	42.86	3.11	0.00
134	6.37	5827	66	39.90	3.22	0.00
160	6.54	4861	68	49.18	3.21	0.00
141	6.19	11255	67	44.87	3.16	0.00
130	5.49	6441	67	43.92	3.04	0.00
132	5.40	6997	68	47.65	2.95	0.00
133	5.62	3346	68	45.27	2.98	0.00
124	5.24	4050	66	46.45	3.01	0.00
137	5.50	3693	67	43.99	2.88	0.00
144	5.73	2294	66	49.68	3.03	0.00
146	5.91	6452	67	48.20	3.11	0.00
135	5.73	5988	68	46.26	3.14	0.00
140	5.63	3913	67	49.65	3.14	0.00
139	5.74	3449	68	46.88	3.06	0.00
151	6.03	3703	67	49.80	3.25	0.00
141	5.61	3898	68	49.34	3.13	0.00
142	5.88	3900	68	49.49	3.13	0.00
148	6.17	8436	67	49.56	3.27	0.00
140	5.41	2937	68	44.84	2.92	0.00
140	5.32	2592	66	47.88	2.94	0.00
126	5.35	6529	66	46.78	3.06	0.00
136	5.99	3943	67	38.00	3.09	0.00
139	5.98	2633	68	39.08	3.07	0.00
133	5.21	4292	67	46.61	2.93	0.00
132	5.99	14229	65	45.37	3.23	0.00
133	6.11	7396	66	38.72	3.22	0.00
135	5.44	3084	67	44.63	2.91	0.00
130	5.32	3859	68	46.95	3.05	0.00
128	5.56	2791	65	40.54	3.06	0.00
148	6.51	4140	66	39.85	3.27	0.00
142	5.95	3379	66	42.66	3.10	0.00
157	6.49	3699	68	46.48	3.27	0.00
143	5.80	2581	67	48.12	3.12	0.00
144	5.86	3805	67	47.47	3.12	0.00
139	5.53	3350	66	47.78	3.01	0.00
144	6.01	4214	66	47.34	3.21	0.00
141	5.80	5558	66	47.96	3.04	0.00
139	6.24	3852	67	49.64	3.29	0.00
152	6.33	3451	66	47.17	3.26	0.00
131	5.89	5526	66	37.76	3.14	0.00
41	1.81	1406	66	23.15	1.97	0.00
3	0.28	1095	65	13.73	1.45	0.00
3	0.28	761	64	13.51	1.43	0.00
4	0.32	1254	65	14.60	1.52	0.00
