Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
4	0.30	873	61	11.78	1.19	0.00
4	0.31	1175	61	13.57	1.51	0.00
4	0.29	1074	61	13.57	1.47	0.00
3	0.28	988	61	12.60	1.37	0.00
4	0.30	1177	60	13.50	1.45	0.00
3	0.29	1217	60	13.58	1.46	0.00
18	1.10	4568	61	16.82	1.84	0.00
67	3.77	21329	61	28.76	3.13	0.00
68	3.71	21255	61	28.50	3.10	0.00
67	3.73	20961	62	28.43	3.12	0.00
67	3.73	21342	61	28.89	3.13	0.00
67	3.69	21292	62	28.92	3.10	0.00
68	3.66	21147	61	28.33	3.14	0.00
67	3.73	21107	62	28.57	3.13	0.00
121	6.55	35828	63	32.84	3.14	0.00
132	7.16	40782	61	33.41	3.12	0.00
131	7.21	41446	62	33.86	3.16	0.00
131	7.11	41034	62	33.55	3.14	0.00
131	7.15	40998	62	33.63	3.14	0.00
132	7.23	41263	62	33.64	3.16	0.00
131	7.16	41028	62	33.47	3.15	0.00
132	7.13	41184	62	33.94	3.15	0.00
186	10.05	56927	63	38.03	3.18	0.00
194	10.43	61252	63	38.88	3.17	0.00
196	10.35	60513	63	38.44	3.16	0.00
200	10.48	61044	63	38.95	3.17	0.00
205	10.67	60901	63	38.78	3.15	0.00
265	13.76	80581	64	43.93	3.15	0.00
266	13.70	80717	63	44.52	3.15	0.00
261	13.65	80925	65	44.49	3.18	0.00
266	13.84	80996	63	44.40	3.18	0.00
263	13.92	81019	64	44.01	3.14	0.00
269	13.99	81067	63	44.55	3.15	0.00
274	14.46	84322	64	45.21	3.17	0.00
326	16.84	101259	65	49.65	3.21	0.00
330	16.92	100334	63	48.82	3.18	0.00
328	16.90	100630	64	49.34	3.16	0.00
326	16.65	100463	65	49.72	3.15	0.00
334	17.09	100630	64	49.23	3.17	0.00
324	16.90	100750	65	49.54	3.17	0.00
332	17.30	100895	65	49.65	3.19	0.00
335	17.27	100936	65	49.29	3.21	0.00
324	16.79	100567	65	49.93	3.17	0.00
323	16.57	100899	64	50.63	3.17	0.00
326	16.84	100668	66	49.65	3.18	0.00
329	17.02	100662	66	49.58	3.20	0.00
333	17.17	100655	66	49.51	3.17	0.00
338	17.34	100639	65	49.37	3.16	0.00
331	16.87	100961	65	49.61	3.13	0.00
322	16.80	100271	64	49.77	3.15	0.00
368	19.21	114284	65	53.34	3.16	0.00
398	20.32	120484	65	54.47	3.15	0.00
390	19.99	120659	64	54.81	3.14	0.00
392	20.08	120559	65	54.39	3.15	0.00
398	20.16	120184	65	54.81	3.18	0.00
398	20.28	120547	65	54.36	3.17	0.00
385	19.97	120891	66	55.54	3.20	0.00
389	20.06	121560	66	54.83	3.22	0.00
410	20.31	121325	65	54.93	3.25	0.00
388	19.84	120497	66	55.26	3.22	0.00
401	20.21	120664	66	54.74	3.27	0.00
398	20.01	120964	66	55.34	3.29	0.00
398	20.04	120642	66	54.79	3.24	0.00
404	20.13	120674	65	55.63	3.32	0.00
409	20.19	121130	66	55.28	3.34	0.00
414	20.38	120829	66	54.93	3.32	0.00
412	20.44	121052	67	54.60	3.33	0.00
410	20.32	120739	67	54.88	3.33	0.00
407	20.09	120471	66	55.20	3.33	0.00
412	20.23	120705	66	55.31	3.42	0.00
413	20.27	121017	66	55.61	3.45	0.00
406	20.16	120555	66	55.14	3.38	0.00
385	19.85	120556	67	55.60	3.17	0.00
395	20.25	121132	68	55.11	3.20	0.00
394	20.33	120912	66	54.98	3.20	0.00
394	20.10	120252	66	54.02	3.16	0.00
396	20.37	120726	67	54.75	3.18	0.00
396	20.37	120870	66	54.53	3.20	0.00
393	20.11	120391	67	54.68	3.19	0.00
398	20.22	120567	67	55.38	3.18	0.00
392	20.10	120517	66	54.54	3.21	0.00
387	19.96	120697	65	54.39	3.21	0.00
392	19.95	120324	67	54.77	3.21	0.00
402	20.29	120602	66	55.15	3.23	0.00
381	19.80	120213	67	55.15	3.21	0.00
390	20.06	120359	66	54.70	3.19	0.00
388	19.94	120774	66	54.84	3.22	0.00
386	19.99	120478	66	54.78	3.22	0.00
396	20.20	120863	65	55.30	3.22	0.00
392	20.00	120360	66	54.90	3.20	0.00
388	19.95	120876	66	55.39	3.22	0.00
390	20.15	120600	66	55.28	3.24	0.00
397	20.20	120543	67	54.82	3.22	0.00
400	20.16	120724	67	54.85	3.23	0.00
399	20.15	120391	67	55.22	3.25	0.00
400	20.32	120701	68	55.08	3.23	0.00
406	20.65	120603	67	54.37	3.20	0.00
396	20.29	120892	66	54.83	3.17	0.00
390	19.94	120308	67	55.09	3.19	0.00
384	19.75	120013	66	55.44	3.22	0.00
386	19.92	120350	67	55.35	3.20	0.00
386	19.90	120722	67	55.60	3.21	0.00
391	20.08	120360	67	54.98	3.23	0.00
388	19.96	120511	67	55.60	3.22	0.00
395	20.24	120966	67	55.72	3.19	0.00
394	20.05	120585	67	55.80	3.20	0.00
395	20.24	121113	68	55.09	3.22	0.00
391	20.02	120519	67	55.48	3.20	0.00
389	19.92	120642	66	54.94	3.24	0.00
393	20.00	121039	66	55.27	3.22	0.00
389	20.02	121012	67	55.38	3.20	0.00
389	19.77	120605	67	55.66	3.22	0.00
399	20.28	120338	67	54.62	3.18	0.00
408	20.37	120816	68	55.16	3.22	0.00
396	20.23	120465	67	55.31	3.21	0.00
392	20.12	120391	66	55.15	3.20	0.00
393	20.24	120693	67	55.34	3.18	0.00
396	20.25	120669	67	55.20	3.20	0.00
393	20.16	120595	67	55.30	3.23	0.00
390	20.13	120767	67	55.72	3.22	0.00
393	19.98	120360	67	55.34	3.22	0.00
394	20.35	120653	67	54.53	3.22	0.00
393	19.94	120705	68	55.21	3.25	0.00
382	19.62	120555	67	55.67	3.21	0.00
393	19.78	120310	68	55.53	3.22	0.00
392	19.87	120700	67	55.14	3.22	0.00
400	20.30	120679	68	54.92	3.21	0.00
396	20.23	120740	67	55.32	3.23	0.00
393	20.04	120257	67	55.23	3.20	0.00
395	20.01	120604	68	55.41	3.22	0.00
391	19.94	120522	67	55.22	3.20	0.00
397	20.06	121182	68	55.70	3.22	0.00
390	20.23	120504	67	54.78	3.23	0.00
398	20.19	120665	68	55.10	3.22	0.00
397	20.15	121104	67	55.47	3.23	0.00
395	20.04	120888	67	55.52	3.24	0.00
388	19.92	120689	68	55.48	3.21	0.00
389	19.85	120848	68	55.75	3.23	0.00
411	20.79	120476	67	54.99	3.20	0.00
381	19.68	120084	68	55.58	3.19	0.00
390	20.08	120894	68	55.49	3.21	0.00
393	20.00	120643	67	55.33	3.20	0.00
392	20.09	120681	67	55.22	3.21	0.00
403	20.50	121001	67	55.24	3.24	0.00
398	20.19	121189	68	55.55	3.18	0.00
411	20.58	120219	68	54.74	3.22	0.00
383	19.64	120655	68	55.79	3.21	0.00
398	20.15	120222	68	54.95	3.17	0.00
389	20.04	120464	67	55.58	3.19	0.00
383	19.89	119938	68	55.78	3.21	0.00
398	20.10	120537	68	55.66	3.19	0.00
405	20.56	120637	67	54.94	3.21	0.00
387	19.93	120341	67	55.22	3.21	0.00
396	20.04	120733	67	55.31	3.20	0.00
395	20.22	120532	68	55.43	3.23	0.00
392	20.03	120987	68	55.38	3.21	0.00
404	20.27	120830	68	55.22	3.22	0.00
395	20.14	120115	68	55.21	3.19	0.00
404	20.40	121141	68	55.28	3.19	0.00
388	20.10	120520	67	55.64	3.20	0.00
398	20.40	120525	67	55.01	3.21	0.00
392	20.13	120498	68	55.23	3.18	0.00
385	19.79	120699	67	55.65	3.19	0.00
394	20.16	120874	67	55.27	3.20	0.00
394	20.05	120715	67	55.39	3.20	0.00
400	20.35	120873	68	54.78	3.19	0.00
400	20.20	120488	67	54.92	3.20	0.00
389	19.97	121101	68	55.86	3.21	0.00
397	20.06	120543	67	55.46	3.21	0.00
387	19.87	120544	67	55.51	3.21	0.00
393	19.98	121101	68	55.74	3.18	0.00
396	19.94	120952	67	55.63	3.21	0.00
397	20.23	120255	67	54.88	3.20	0.00
398	20.26	121112	69	55.46	3.19	0.00
386	19.86	120728	67	55.31	3.22	0.00
382	19.92	120896	68	55.97	3.20	0.00
400	20.33	120620	68	55.10	3.19	0.00
400	20.26	120762	68	55.56	3.21	0.00
395	20.11	120830	68	55.44	3.20	0.00
390	20.11	120527	68	55.46	3.21	0.00
402	20.43	120549	68	55.25	3.22	0.00
389	20.14	120229	67	55.51	3.20	0.00
398	20.30	121090	68	55.76	3.22	0.00
391	20.14	120633	67	55.57	3.21	0.00
390	20.00	120514	68	55.46	3.20	0.00
384	19.85	120589	68	55.72	3.19	0.00
391	20.00	120621	67	55.43	3.22	0.00
395	20.14	120376	68	54.88	3.21	0.00
394	20.23	120535	68	55.11	3.21	0.00
384	19.86	120650	68	55.81	3.23	0.00
393	20.20	120423	67	55.18	3.17	0.00
392	20.02	120681	67	56.09	3.21	0.00
393	19.97	120367	67	55.32	3.20	0.00
399	20.26	121002	67	55.63	3.20	0.00
397	20.07	120301	67	55.65	3.20	0.00
397	20.19	120896	68	55.75	3.21	0.00
390	19.86	120644	67	55.38	3.21	0.00
388	20.07	120447	67	55.12	3.18	0.00
391	20.07	120815	67	55.58	3.21	0.00
395	20.37	120491	67	55.34	3.18	0.00
389	19.88	120838	67	55.62	3.19	0.00
392	20.10	120725	68	55.37	3.20	0.00
390	20.09	120459	67	55.56	3.20	0.00
393	20.07	120751	67	55.38	3.19	0.00
389	19.94	120451	67	55.73	3.22	0.00
396	20.21	121128	68	55.87	3.21	0.00
400	20.24	120260	68	55.17	3.20	0.00
400	20.21	120533	67	55.14	3.21	0.00
400	20.32	120448	67	55.24	3.21	0.00
395	20.17	120691	67	55.68	3.19	0.00
393	20.18	120685	68	55.54	3.18	0.00
404	20.28	120225	68	55.22	3.18	0.00
391	20.25	120375	67	55.46	3.21	0.00
384	19.79	120707	68	56.24	3.18	0.00
390	20.12	120585	68	55.76	3.19	0.00
409	20.48	120791	67	54.95	3.20	0.00
387	20.02	120606	68	55.40	3.20	0.00
400	20.40	119790	69	55.06	3.19	0.00
398	20.26	121496	67	55.84	3.21	0.00
397	20.17	120446	68	55.34	3.21	0.00
398	20.17	120838	66	55.23	3.20	0.00
389	19.96	120591	68	55.42	3.22	0.00
392	20.07	120743	68	55.49	3.20	0.00
400	20.27	120309	68	55.43	3.20	0.00
393	20.19	120462	67	55.71	3.21	0.00
403	20.36	121055	67	55.11	3.20	0.00
397	20.11	120028	68	55.36	3.20	0.00
396	20.07	120543	67	55.66	3.19	0.00
393	19.98	120402	68	55.74	3.19	0.00
397	20.15	120587	67	55.60	3.19	0.00
383	19.89	121230	67	55.73	3.22	0.00
