Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
1107	45.87	108125	76	118.10	7.42	0.00
1031	42.76	75456	75	115.22	5.97	0.00
1102	45.42	96755	77	114.91	7.42	0.00
1064	45.45	90366	75	114.32	7.64	0.00
1088	46.05	126878	76	114.62	8.70	0.00
1109	46.12	90699	75	119.38	7.50	0.00
1101	46.24	54506	76	119.77	5.51	0.00
1104	45.06	35741	76	121.34	4.42	0.00
1045	42.77	63792	76	117.42	5.92	0.00
1056	44.05	74757	77	115.20	6.68	0.00
1016	42.89	130418	76	114.21	7.95	0.00
1036	42.82	104367	76	118.97	7.29	0.00
1056	43.77	75695	77	114.00	6.21	0.00
1043	44.16	49331	76	115.70	5.28	0.00
1046	44.00	65300	77	115.70	5.41	0.00
1095	45.64	101971	77	117.04	7.78	0.00
1094	45.65	39704	76	120.87	4.81	0.00
1066	44.54	76770	75	116.33	6.17	0.00
1065	44.28	79661	76	117.50	6.62	0.00
1049	44.58	86134	75	116.74	6.53	0.00
1051	44.57	62724	74	115.03	5.63	0.00
1055	43.56	61794	75	112.66	5.49	0.00
979	40.70	45149	75	112.60	4.58	0.00
1034	43.06	86182	75	113.23	6.26	0.00
1114	46.02	84544	75	116.36	7.14	0.00
1069	45.47	108401	74	115.53	8.76	0.00
1086	45.67	89827	74	119.08	6.75	0.00
1084	45.47	103945	75	116.73	8.44	0.00
1082	44.83	126286	74	111.35	8.00	0.00
1116	46.70	111698	74	119.94	8.35	0.00
1094	46.19	103267	75	116.95	7.99	0.00
1100	47.07	31208	74	114.93	5.12	0.00
1066	45.05	116392	74	113.58	7.86	0.00
1140	47.72	89268	75	120.83	7.11	0.00
1090	45.73	70310	74	118.37	5.70	0.00
1076	45.53	69262	75	117.94	6.34	0.00
1087	47.39	80207	74	108.64	6.54	0.00
1053	44.07	35318	75	118.60	4.30	0.00
1093	44.55	52067	74	120.81	5.53	0.00
1084	46.54	81883	74	109.27	6.81	0.00
1041	44.86	97502	73	115.49	6.53	0.00
1037	43.28	134635	74	114.33	7.95	0.00
1084	45.97	103715	73	116.15	7.02	0.00
1101	45.31	92103	74	115.41	7.20	0.00
1092	45.52	108346	73	114.84	7.78	0.00
1092	46.35	61461	74	118.32	5.68	0.00
1053	43.82	23889	73	118.10	4.16	0.00
992	42.28	44354	73	109.64	5.57	0.00
1052	42.35	49141	73	119.25	5.88	0.00
1037	42.13	78680	73	117.06	6.35	0.00
1065	45.04	81321	73	114.66	7.36	0.00
1059	45.24	53470	73	111.23	5.32	0.00
1042	45.35	119338	73	111.15	8.00	0.00
1110	44.73	74970	73	122.94	6.00	0.00
1093	45.14	98525	73	115.75	7.33	0.00
1012	42.41	33769	73	113.82	5.11	0.00
1053	43.34	74089	73	113.47	6.30	0.00
1063	44.44	70005	73	113.25	6.05	0.00
1083	44.83	57603	72	117.40	6.23	0.00
1030	43.45	76046	72	111.83	6.27	0.00
1007	42.45	43967	72	111.57	4.50	0.00
992	40.94	44328	72	110.79	4.81	0.00
988	42.19	44050	72	107.86	4.33	0.00
1021	42.88	89260	72	114.44	7.58	0.00
1042	42.72	91712	72	115.06	7.32	0.00
1006	43.10	122667	72	110.67	8.21	0.00
1040	44.19	95759	72	113.29	7.09	0.00
1043	44.90	35536	71	114.18	3.78	0.00
1089	45.48	50100	71	116.07	5.32	0.00
1093	46.02	67061	72	113.69	6.34	0.00
1059	44.29	69584	72	114.27	6.76	0.00
1052	43.65	50781	72	113.28	4.94	0.00
1072	44.23	68503	72	114.47	6.32	0.00
982	40.31	31445	71	111.20	4.46	0.00
985	40.88	51058	71	109.90	5.37	0.00
1059	44.55	90778	72	113.44	7.95	0.00
1071	45.16	48647	72	114.38	6.35	0.00
1022	43.20	56061	72	108.34	4.57	0.00
954	38.83	36293	72	109.55	4.37	0.00
945	38.23	33777	71	109.65	3.83	0.00
961	41.51	20181	71	106.46	3.55	0.00
947	38.97	40716	70	108.22	4.07	0.00
1029	42.91	48342	70	112.91	5.25	0.00
1002	42.71	96659	71	114.28	6.93	0.00
1059	44.26	51114	71	113.36	5.22	0.00
968	41.20	50433	71	108.25	5.26	0.00
943	40.01	10689	70	109.00	3.93	0.00
926	39.33	19181	72	106.30	3.58	0.00
1017	43.03	62923	70	109.92	5.75	0.00
1007	43.41	43413	69	110.98	4.15	0.00
964	40.43	31465	70	108.49	4.37	0.00
974	40.10	36462	70	109.37	4.44	0.00
943	39.36	37140	70	108.92	3.60	0.00
954	40.14	42579	70	107.91	4.73	0.00
742	33.37	28828	70	95.67	3.53	0.00
837	35.46	28989	70	101.26	3.97	0.00
824	35.10	27094	70	100.58	4.40	0.00
727	30.92	39667	70	94.74	4.62	0.00
660	26.97	9392	69	91.34	3.30	0.00
710	30.00	25136	70	93.63	4.35	0.00
599	24.83	13327	69	86.23	3.51	0.00
571	24.30	18052	68	83.19	3.73	0.00
577	24.89	9225	68	83.19	3.56	0.00
588	25.98	12418	69	84.92	3.78	0.00
540	23.06	25610	70	81.95	3.50	0.00
460	19.54	10304	68	75.79	3.61	0.00
436	19.08	12952	68	72.45	3.36	0.00
423	19.63	14818	69	74.34	3.62	0.00
462	19.57	16642	68	74.96	4.02	0.00
390	17.33	32644	68	69.14	4.55	0.00
325	13.65	4653	68	65.53	3.34	0.00
323	13.31	5930	67	65.45	3.43	0.00
191	7.97	3262	68	52.35	2.96	0.00
206	8.78	3050	68	50.97	3.09	0.00
215	9.05	5108	68	55.19	3.15	0.00
210	8.83	3689	67	51.40	3.07	0.00
103	4.44	3936	67	41.28	2.76	0.00
106	4.47	2594	66	41.95	2.74	0.00
103	4.66	2283	66	39.77	2.69	0.00
104	4.50	4125	66	41.46	2.81	0.00
107	4.52	4542	66	40.80	2.83	0.00
119	5.31	2078	65	37.72	3.03	0.00
55	2.43	4800	65	31.02	2.42	0.00
4	0.30	1167	66	14.61	1.65	0.00
3	0.26	567	66	14.65	1.65	0.00
