Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
71	5.96	15127	62	29.21	2.75	0.00
73	6.08	15505	64	29.63	2.75	0.00
71	5.92	14545	63	29.32	2.74	0.00
74	6.16	14502	63	29.35	2.83	0.00
69	5.76	14537	64	29.90	2.74	0.00
69	5.72	14066	65	29.32	2.74	0.00
69	5.73	13909	64	28.97	2.69	0.00
70	5.85	14237	63	29.53	2.72	0.00
71	5.92	14018	64	29.15	2.68	0.00
69	5.78	14365	64	29.52	2.68	0.00
69	5.78	15154	63	29.04	2.77	0.00
73	6.06	15031	64	29.17	2.73	0.00
71	5.89	14980	63	29.41	2.69	0.00
71	5.94	14859	63	29.43	2.74	0.00
71	5.94	14823	64	29.16	2.72	0.00
72	6.04	15603	63	29.53	2.76	0.00
72	6.03	15280	63	29.69	2.74	0.00
73	6.12	15075	62	29.61	2.85	0.00
70	5.80	14332	64	29.29	2.75	0.00
69	5.74	13858	63	29.10	2.72	0.00
71	5.90	14186	63	29.31	2.72	0.00
70	5.83	13772	62	29.27	2.72	0.00
71	5.95	14424	64	29.07	2.75	0.00
71	5.94	14745	65	29.08	2.73	0.00
75	6.22	15583	63	29.27	2.80	0.00
72	5.99	15313	63	29.83	2.75	0.00
69	5.76	14538	64	29.00	2.75	0.00
72	5.99	15350	63	29.70	2.73	0.00
73	6.09	15278	64	29.21	2.74	0.00
74	6.17	14965	63	29.02	2.70	0.00
74	6.15	15357	65	29.47	2.70	0.00
73	6.09	15378	64	29.21	2.72	0.00
75	6.22	15217	64	28.56	2.78	0.00
75	6.28	15301	65	28.94	2.81	0.00
73	6.10	15374	63	29.27	2.81	0.00
69	5.79	14420	64	28.84	2.74	0.00
69	5.73	14149	65	28.33	2.75	0.00
69	5.79	13964	64	29.04	2.83	0.00
70	5.87	13771	65	28.83	2.72	0.00
73	6.08	15066	64	28.84	2.75	0.00
72	6.05	14993	65	28.53	2.72	0.00
70	5.83	13956	63	28.39	2.69	0.00
70	5.80	13771	63	28.90	2.72	0.00
71	5.90	14192	64	28.99	2.73	0.00
70	5.84	14075	64	29.08	2.77	0.00
71	5.94	15221	64	29.03	2.75	0.00
72	5.98	15552	64	28.62	2.78	0.00
74	6.15	15474	65	29.07	2.76	0.00
72	6.01	15272	64	28.70	2.74	0.00
70	5.81	14824	64	29.46	2.89	0.00
72	5.99	15459	63	29.08	2.77	0.00
73	6.07	15800	64	28.85	2.72	0.00
71	5.90	14755	64	28.57	2.69	0.00
71	5.89	15105	64	29.49	2.71	0.00
69	5.75	13476	63	28.86	2.68	0.00
70	5.81	14054	64	29.16	2.74	0.00
71	5.95	14017	64	29.06	2.71	0.00
72	6.00	15156	63	29.32	2.72	0.00
70	5.86	14255	64	28.76	2.72	0.00
69	5.74	13579	63	28.49	2.68	0.00
70	5.86	14344	65	28.63	2.71	0.00
71	5.94	14328	63	28.46	2.69	0.00
73	6.09	14991	63	28.59	2.77	0.00
74	6.15	14754	64	28.61	2.69	0.00
75	6.26	15789	63	29.34	2.78	0.00
75	6.30	15493	63	29.36	2.73	0.00
72	5.98	15066	64	28.60	2.72	0.00
68	5.65	14417	63	29.24	2.79	0.00
67	5.56	12973	63	29.28	2.75	0.00
70	5.81	14057	63	29.34	2.76	0.00
68	5.69	13931	63	29.26	2.78	0.00
69	5.72	14126	64	29.19	2.75	0.00
69	5.77	13791	65	28.56	2.79	0.00
69	5.76	13785	64	28.95	2.77	0.00
72	5.99	14685	64	29.24	2.78	0.00
72	5.97	15055	63	29.05	2.71	0.00
70	5.81	13732	63	28.51	2.73	0.00
73	6.12	14684	65	29.01	2.81	0.00
76	6.32	15367	63	28.47	2.76	0.00
73	6.11	15091	64	28.62	2.72	0.00
72	6.03	15262	64	29.00	2.80	0.00
74	6.14	15143	64	29.05	2.78	0.00
74	6.17	15390	62	29.02	2.76	0.00
74	6.17	15520	63	28.72	2.71	0.00
70	5.88	15074	65	27.89	2.75	0.00
73	6.12	15191	65	28.71	2.77	0.00
75	6.30	15146	63	28.66	2.77	0.00
74	6.15	15481	64	28.72	2.73	0.00
71	5.96	14640	64	28.76	2.71	0.00
69	5.75	14228	62	29.04	2.77	0.00
71	5.89	14755	63	28.97	2.67	0.00
74	6.18	14886	64	29.45	2.81	0.00
69	5.78	13821	63	29.33	2.77	0.00
71	5.95	14618	63	29.30	2.76	0.00
72	5.99	15353	64	29.16	2.73	0.00
72	6.01	14822	63	29.28	2.78	0.00
70	5.86	14259	63	28.54	2.74	0.00
71	5.95	15313	64	28.98	2.79	0.00
69	5.78	14037	63	29.13	2.71	0.00
70	5.80	13966	62	29.43	2.73	0.00
70	5.86	14098	63	29.61	2.77	0.00
70	5.83	13877	64	29.19	2.74	0.00
72	5.99	14182	65	29.15	2.79	0.00
71	5.88	14546	65	28.97	2.76	0.00
70	5.83	14718	63	29.12	2.75	0.00
71	5.93	14328	65	28.00	2.68	0.00
70	5.87	14909	64	27.95	2.74	0.00
74	6.13	16083	63	28.52	2.71	0.00
74	6.14	15484	63	28.26	2.73	0.00
72	6.02	15564	64	28.28	2.72	0.00
72	6.05	15566	62	28.53	2.72	0.00
74	6.19	15120	64	28.45	2.75	0.00
74	6.16	14818	63	28.48	2.76	0.00
70	5.83	14530	64	28.65	2.75	0.00
70	5.81	14492	65	27.99	2.74	0.00
69	5.74	12803	63	27.94	2.73	0.00
71	5.90	13705	63	28.35	2.79	0.00
73	6.08	15202	64	28.25	2.72	0.00
73	6.12	15193	63	27.81	2.74	0.00
72	5.98	14266	64	27.92	2.81	0.00
72	5.97	13626	65	28.36	2.76	0.00
71	5.96	13291	64	28.70	2.79	0.00
71	5.92	12604	64	28.91	2.81	0.00
68	5.65	12384	64	28.55	2.74	0.00
69	5.76	12702	64	28.79	2.75	0.00
69	5.75	12888	62	28.77	2.76	0.00
71	5.89	13706	64	28.72	2.73	0.00
70	5.86	14105	64	28.83	2.74	0.00
72	6.02	14977	64	28.68	2.69	0.00
73	6.08	15495	65	29.20	2.72	0.00
73	6.08	14971	65	29.06	2.69	0.00
74	6.14	14653	64	28.76	2.72	0.00
72	5.98	14093	65	28.73	2.74	0.00
73	6.12	14400	64	28.65	2.71	0.00
72	6.00	13611	64	28.64	2.77	0.00
72	5.98	13910	64	28.56	2.74	0.00
72	6.01	14100	64	28.50	2.75	0.00
71	5.95	13826	64	28.33	2.78	0.00
69	5.74	13905	65	28.06	2.68	0.00
68	5.69	14774	65	28.80	2.75	0.00
71	5.95	15350	63	28.86	2.77	0.00
70	5.85	13672	64	28.63	2.70	0.00
67	5.59	12689	63	29.15	2.79	0.00
67	5.59	12274	65	29.04	2.75	0.00
71	5.95	14036	65	29.02	2.70	0.00
70	5.87	14633	65	28.87	2.71	0.00
70	5.87	15137	65	28.88	2.76	0.00
70	5.84	14814	63	28.79	2.71	0.00
70	5.83	13702	63	29.06	2.82	0.00
68	5.69	14068	64	29.17	2.79	0.00
71	5.89	14054	63	29.06	2.79	0.00
74	6.18	15785	65	29.30	2.74	0.00
73	6.09	15066	63	29.12	2.73	0.00
73	6.07	14995	63	28.86	2.73	0.00
75	6.23	15592	63	29.19	2.81	0.00
75	6.27	15286	64	28.77	2.72	0.00
75	6.25	15035	63	28.13	2.78	0.00
73	6.08	15208	63	28.87	2.82	0.00
73	6.08	14992	64	29.08	2.79	0.00
72	6.00	15197	64	28.75	2.77	0.00
72	6.02	15534	63	28.95	2.73	0.00
73	6.09	15243	64	29.20	2.71	0.00
73	6.07	14802	65	28.71	2.74	0.00
73	6.05	15354	64	29.75	2.87	0.00
67	5.59	14240	63	29.46	2.91	0.00
67	5.62	13953	64	29.03	2.80	0.00
72	5.97	15041	64	28.51	2.74	0.00
69	5.77	14542	65	29.16	2.72	0.00
69	5.75	14217	64	29.49	2.81	0.00
70	5.82	15076	63	29.16	2.81	0.00
71	5.92	13885	63	28.23	2.74	0.00
69	5.73	13523	65	28.19	2.71	0.00
70	5.88	13965	64	28.80	2.76	0.00
68	5.70	13349	64	29.05	2.75	0.00
66	5.48	13007	64	29.05	2.72	0.00
71	5.91	13736	64	28.80	2.74	0.00
72	5.99	14953	65	29.25	2.76	0.00
71	5.92	15369	63	29.08	2.76	0.00
69	5.72	14299	63	28.53	2.70	0.00
74	6.14	15907	64	28.74	2.80	0.00
72	6.05	15115	65	28.38	2.70	0.00
73	6.11	14965	63	28.57	2.71	0.00
72	5.98	14752	64	28.33	2.80	0.00
71	5.88	15032	64	28.47	2.70	0.00
69	5.72	13751	65	28.53	2.75	0.00
72	5.99	14120	63	28.82	2.74	0.00
70	5.81	13763	64	28.58	2.74	0.00
72	5.98	13731	63	28.53	2.79	0.00
72	6.03	14117	65	28.08	2.74	0.00
76	6.36	15450	63	28.33	2.74	0.00
77	6.42	15050	63	27.62	2.74	0.00
74	6.18	14797	64	28.10	2.74	0.00
72	6.02	14183	63	28.00	2.72	0.00
74	6.14	15170	63	27.89	2.67	0.00
72	6.04	15612	63	28.54	2.74	0.00
72	6.04	15292	64	28.43	2.74	0.00
72	6.01	14656	64	28.10	2.74	0.00
73	6.13	15299	64	28.07	2.78	0.00
72	6.03	15224	63	28.26	2.72	0.00
75	6.25	15093	64	27.97	2.73	0.00
72	5.99	13710	64	27.75	2.71	0.00
74	6.16	14996	63	28.33	2.69	0.00
72	5.97	15107	63	28.13	2.72	0.00
71	5.89	15797	64	28.38	2.72	0.00
72	6.01	15326	64	28.21	2.72	0.00
71	5.92	15237	64	28.25	2.72	0.00
72	5.98	15053	64	28.23	2.73	0.00
74	6.18	15363	63	28.05	2.74	0.00
76	6.31	15235	63	27.61	2.69	0.00
76	6.35	15392	63	27.98	2.75	0.00
75	6.23	15092	63	28.02	2.74	0.00
77	6.41	15262	63	28.11	2.74	0.00
76	6.30	14937	63	28.20	2.75	0.00
72	6.04	14262	64	28.02	2.71	0.00
75	6.28	15242	64	28.26	2.75	0.00
74	6.21	15201	64	28.06	2.67	0.00
72	6.00	15323	65	28.37	2.73	0.00
72	6.00	14628	64	28.16	2.68	0.00
71	5.96	13889	63	28.31	2.71	0.00
73	6.12	15743	63	28.75	2.74	0.00
72	6.00	14345	65	28.10	2.75	0.00
72	6.03	14243	62	27.88	2.76	0.00
74	6.17	14932	65	28.03	2.70	0.00
75	6.23	15381	63	28.41	2.74	0.00
73	6.07	15314	64	28.42	2.72	0.00
72	5.98	14742	63	28.35	2.68	0.00
71	5.94	14033	64	28.25	2.69	0.00
70	5.87	13822	65	28.20	2.65	0.00
71	5.96	14042	64	28.36	2.73	0.00
71	5.93	14620	64	28.09	2.73	0.00
73	6.07	15606	64	28.51	2.73	0.00
73	6.05	15142	63	28.31	2.67	0.00
71	5.94	15045	63	29.59	2.98	0.00
73	6.11	15401	64	29.22	2.97	0.00
74	6.13	15350	64	28.57	2.77	0.00
74	6.19	15628	64	28.14	2.69	0.00
76	6.30	15267	64	28.18	2.70	0.00
75	6.23	15689	64	28.24	2.70	0.00
75	6.23	13839	66	27.88	2.70	0.00
72	5.99	13392	63	27.60	2.75	0.00
73	6.08	12925	64	27.61	2.78	0.00
69	5.73	12519	65	27.92	2.79	0.00
71	5.88	13483	65	28.04	2.74	0.00
70	5.81	13730	66	27.89	2.74	0.00
71	5.88	13768	65	27.83	2.74	0.00
74	6.18	14160	65	28.28	2.76	0.00
74	6.20	15306	65	28.36	2.76	0.00
72	6.04	14836	63	28.09	2.70	0.00
70	5.82	14862	64	27.81	2.69	0.00
70	5.82	14043	65	28.35	2.71	0.00
72	5.96	14115	65	28.17	2.73	0.00
71	5.96	14473	65	28.04	2.70	0.00
73	6.11	15248	64	28.20	2.74	0.00
72	5.99	13566	64	27.82	2.70	0.00
72	6.03	14286	66	28.30	2.72	0.00
72	5.97	14482	64	28.14	2.75	0.00
72	5.99	15614	64	28.19	2.73	0.00
73	6.12	15168	65	28.20	2.72	0.00
73	6.11	13246	65	27.73	2.72	0.00
73	6.07	14228	64	27.72	2.74	0.00
72	6.01	15270	65	28.16	2.70	0.00
74	6.14	15116	64	28.03	2.68	0.00
74	6.15	15133	65	28.05	2.69	0.00
72	5.98	15387	63	28.09	2.68	0.00
73	6.08	15239	64	28.03	2.71	0.00
75	6.26	14511	64	27.82	2.70	0.00
73	6.05	14149	63	28.25	2.72	0.00
69	5.77	14190	63	28.37	2.70	0.00
72	6.00	15080	63	27.73	2.72	0.00
73	6.07	15507	64	28.20	2.72	0.00
76	6.35	15307	63	28.22	2.69	0.00
71	5.95	14389	65	27.43	2.72	0.00
74	6.14	15540	64	27.28	2.80	0.00
75	6.23	15567	64	27.93	2.77	0.00
73	6.06	14794	64	28.12	2.71	0.00
73	6.05	14054	64	28.03	2.75	0.00
72	5.97	13748	64	28.11	2.73	0.00
71	5.92	14256	65	28.64	2.73	0.00
74	6.13	14063	63	29.04	2.78	0.00
74	6.15	14699	65	28.79	2.75	0.00
71	5.93	15052	63	28.35	2.73	0.00
74	6.13	13742	65	28.09	2.63	0.00
75	6.21	15213	63	28.76	2.66	0.00
75	6.22	15529	64	28.01	2.71	0.00
73	6.08	15533	63	28.47	2.72	0.00
73	6.08	15427	64	28.70	2.69	0.00
73	6.05	15513	65	29.09	2.70	0.00
69	5.77	14390	65	28.10	2.66	0.00
70	5.83	14019	63	28.50	2.75	0.00
71	5.89	13869	65	27.87	2.70	0.00
72	6.05	13819	65	28.05	2.70	0.00
70	5.87	13228	65	27.68	2.76	0.00
72	5.97	13786	65	27.91	2.73	0.00
71	5.92	13953	62	28.09	2.73	0.00
73	6.07	15133	63	28.18	2.68	0.00
72	6.02	15198	65	28.32	2.73	0.00
72	5.97	14841	64	28.11	2.69	0.00
74	6.13	15368	65	28.32	2.73	0.00
74	6.17	15586	63	28.33	2.73	0.00
72	6.00	15229	63	28.15	2.69	0.00
71	5.95	14365	63	28.32	2.74	0.00
72	5.97	13556	64	28.05	2.72	0.00
72	6.00	13948	64	28.14	2.72	0.00
72	6.01	14511	64	27.73	2.71	0.00
74	6.13	14181	65	28.12	2.74	0.00
74	6.19	14948	65	28.12	2.69	0.00
75	6.24	15654	64	28.39	2.76	0.00
73	6.09	14986	65	27.87	2.76	0.00
74	6.18	15660	64	28.29	2.74	0.00
70	5.83	14168	64	27.57	2.70	0.00
72	5.99	14233	65	28.23	2.79	0.00
69	5.78	13558	64	28.69	2.84	0.00
72	6.00	14046	64	28.55	2.73	0.00
71	5.96	14419	65	28.36	2.74	0.00
71	5.92	13590	64	27.98	2.69	0.00
72	6.03	14844	64	28.30	2.74	0.00
73	6.10	15309	64	27.94	2.77	0.00
73	6.10	15689	64	27.86	2.76	0.00
72	5.97	15333	65	28.43	2.75	0.00
73	6.09	15453	65	28.22	2.70	0.00
72	6.04	15009	64	27.81	2.64	0.00
75	6.25	15464	64	27.71	2.75	0.00
73	6.11	15774	64	27.97	2.73	0.00
71	5.93	16071	64	28.20	2.78	0.00
73	6.05	15513	64	27.94	2.71	0.00
76	6.36	15735	64	28.06	2.73	0.00
74	6.16	14810	62	28.13	2.75	0.00
74	6.18	14556	63	27.85	2.70	0.00
73	6.10	15105	65	28.35	2.72	0.00
72	6.03	15337	64	28.18	2.70	0.00
73	6.07	14713	63	28.02	2.71	0.00
74	6.15	14857	63	28.09	2.71	0.00
74	6.14	15173	63	28.02	2.69	0.00
75	6.24	15922	64	28.47	2.76	0.00
72	5.97	14853	64	28.16	2.73	0.00
68	5.70	12496	64	27.91	2.76	0.00
64	5.31	11342	64	28.10	2.76	0.00
65	5.46	11564	64	28.09	2.77	0.00
66	5.49	11762	64	27.86	2.77	0.00
66	5.55	12733	65	27.86	2.75	0.00
72	5.99	14416	64	28.16	2.70	0.00
72	5.99	15276	64	27.90	2.67	0.00
71	5.89	15128	65	28.24	2.72	0.00
72	5.99	15593	65	28.14	2.72	0.00
73	6.08	15570	64	28.20	2.70	0.00
72	6.00	15745	63	27.90	2.69	0.00
73	6.05	15679	65	27.87	2.75	0.00
69	5.76	14528	64	27.81	2.72	0.00
70	5.83	14066	63	28.19	2.71	0.00
71	5.93	13991	64	28.09	2.73	0.00
75	6.23	15230	65	27.59	2.68	0.00
74	6.14	15351	65	27.70	2.76	0.00
76	6.33	15395	64	27.58	2.73	0.00
75	6.25	15547	63	27.90	2.69	0.00
74	6.21	15340	64	27.41	2.70	0.00
74	6.15	15261	64	27.73	2.72	0.00
77	6.43	15224	65	27.78	2.73	0.00
76	6.38	15161	64	27.23	2.70	0.00
72	6.04	15483	65	27.80	2.71	0.00
71	5.94	14874	64	27.83	2.73	0.00
73	6.11	15604	64	28.31	2.75	0.00
72	6.00	14943	64	28.01	2.73	0.00
69	5.75	13366	64	27.56	2.67	0.00
70	5.84	14217	64	27.91	2.70	0.00
72	6.04	14246	64	27.84	2.74	0.00
73	6.06	13926	63	27.92	2.73	0.00
74	6.14	13996	64	27.75	2.76	0.00
73	6.07	13542	63	27.54	2.76	0.00
72	6.03	14404	64	27.88	2.70	0.00
74	6.19	15714	65	28.03	2.73	0.00
74	6.20	15583	64	27.39	2.70	0.00
76	6.32	15168	65	27.79	2.71	0.00
73	6.11	14700	63	27.70	2.70	0.00
74	6.19	14270	64	27.98	2.72	0.00
74	6.19	14001	65	28.16	2.75	0.00
73	6.13	14323	64	27.95	2.75	0.00
71	5.95	13876	63	27.77	2.73	0.00
71	5.94	14323	63	27.61	2.70	0.00
74	6.14	14622	63	28.03	2.72	0.00
73	6.09	13653	63	27.97	2.72	0.00
72	5.99	14010	63	27.72	2.72	0.00
74	6.16	15250	64	28.12	2.70	0.00
74	6.14	15453	63	28.31	2.74	0.00
74	6.19	15291	63	28.06	2.69	0.00
74	6.14	15231	63	27.61	2.68	0.00
73	6.11	15350	65	27.17	2.69	0.00
73	6.12	15924	64	27.46	2.71	0.00
74	6.14	15234	64	28.16	2.76	0.00
71	5.94	15488	64	28.14	2.69	0.00
74	6.15	15440	64	27.93	2.67	0.00
73	6.12	15036	65	27.64	2.69	0.00
74	6.18	15248	64	27.85	2.71	0.00
80	6.64	16762	64	28.36	2.76	0.00
73	6.09	15444	64	28.25	2.74	0.00
72	5.99	14592	64	29.19	2.81	0.00
74	6.14	15407	63	28.50	2.69	0.00
72	6.03	14951	65	28.79	2.83	0.00
74	6.18	15227	63	28.39	2.75	0.00
75	6.26	15478	63	28.44	2.78	0.00
74	6.15	14726	63	28.12	2.68	0.00
72	6.02	15426	63	28.60	2.72	0.00
71	5.89	14455	63	28.30	2.73	0.00
75	6.26	15815	64	28.08	2.74	0.00
76	6.35	15545	62	28.55	2.76	0.00
74	6.20	15010	62	28.38	2.73	0.00
74	6.15	14948	63	28.29	2.72	0.00
72	6.03	14800	63	27.80	2.68	0.00
73	6.09	14959	63	28.68	2.77	0.00
73	6.13	13691	63	27.53	2.74	0.00
75	6.20	14567	65	28.08	2.79	0.00
73	6.09	15393	64	27.93	2.75	0.00
74	6.17	14806	63	27.55	2.71	0.00
73	6.08	15065	64	27.94	2.69	0.00
73	6.10	15376	64	28.20	2.72	0.00
74	6.20	15455	64	27.97	2.67	0.00
76	6.31	15754	63	28.34	2.71	0.00
73	6.10	15536	64	28.88	2.76	0.00
73	6.07	15232	65	28.59	2.69	0.00
71	5.93	15352	63	28.72	2.69	0.00
73	6.07	15173	63	28.53	2.65	0.00
71	5.91	14920	65	28.56	2.70	0.00
72	6.04	15397	63	28.65	2.70	0.00
72	6.04	16076	64	28.70	2.72	0.00
72	5.96	15098	62	28.41	2.69	0.00
72	6.04	14979	64	28.42	2.66	0.00
71	5.92	13961	63	28.36	2.75	0.00
72	5.97	14326	63	28.13	2.72	0.00
72	6.00	15394	65	28.24	2.76	0.00
72	6.04	14976	63	27.97	2.72	0.00
71	5.92	14815	63	27.85	2.70	0.00
69	5.74	13772	64	28.08	2.74	0.00
76	6.33	14892	63	27.98	2.85	0.00
74	6.17	15430	62	27.85	2.68	0.00
73	6.11	15270	64	28.04	2.68	0.00
75	6.22	15882	63	27.84	2.79	0.00
75	6.22	14986	63	27.89	2.79	0.00
76	6.34	15244	63	27.31	2.76	0.00
75	6.25	14965	64	26.96	2.72	0.00
73	6.10	14504	63	26.94	2.72	0.00
75	6.28	15305	63	27.00	2.71	0.00
75	6.24	15229	65	26.90	2.70	0.00
74	6.16	15249	63	27.27	2.73	0.00
72	5.98	15085	64	26.84	2.68	0.00
73	6.09	15123	65	27.01	2.74	0.00
74	6.19	14442	63	27.15	2.75	0.00
74	6.17	15208	63	27.25	2.73	0.00
73	6.11	15093	64	27.39	2.77	0.00
72	5.97	14936	63	27.59	2.70	0.00
72	5.98	15068	64	28.96	2.69	0.00
73	6.06	15468	63	28.79	2.71	0.00
73	6.05	14245	63	28.51	2.70	0.00
74	6.15	14117	64	28.62	2.79	0.00
75	6.25	14374	64	28.80	2.80	0.00
73	6.07	14983	64	28.91	2.73	0.00
73	6.07	14720	63	28.14	2.66	0.00
71	5.93	14229	63	28.74	2.74	0.00
71	5.93	15070	64	28.35	2.68	0.00
74	6.15	15213	62	28.20	2.66	0.00
72	6.04	15406	64	28.73	2.73	0.00
73	6.09	14997	63	28.42	2.74	0.00
