Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
271	17.31	82227	65	46.50	3.25	0.00
270	17.26	81629	65	46.27	3.23	0.00
273	17.49	81216	66	46.61	3.25	0.00
280	17.67	82005	66	46.40	3.24	0.00
284	17.61	81704	65	45.84	3.29	0.00
281	17.46	81302	65	45.43	3.35	0.00
286	17.55	81794	64	45.93	3.36	0.00
290	17.66	82059	65	46.06	3.41	0.00
267	17.08	81249	66	46.06	3.27	0.00
271	17.36	81672	66	46.45	3.25	0.00
267	17.26	82185	65	46.56	3.23	0.00
275	17.43	81730	65	46.49	3.29	0.00
269	17.17	82624	66	46.51	3.29	0.00
283	17.56	81637	65	46.57	3.27	0.00
273	17.41	81297	65	46.23	3.26	0.00
277	17.24	82359	65	46.58	3.31	0.00
280	17.47	81500	65	46.20	3.23	0.00
270	17.13	83300	65	46.91	3.23	0.00
289	17.90	81534	65	46.11	3.25	0.00
301	18.10	80581	65	44.97	3.29	0.00
285	17.43	82116	65	45.10	3.32	0.00
282	17.29	82199	66	45.89	3.34	0.00
275	17.39	82429	65	45.86	3.30	0.00
284	17.59	81474	65	45.19	3.38	0.00
282	17.52	81450	66	45.33	3.35	0.00
283	17.56	80841	66	45.54	3.34	0.00
287	17.49	80576	66	45.83	3.40	0.00
293	17.74	81538	65	45.79	3.41	0.00
284	17.74	81715	66	45.80	3.41	0.00
285	17.56	81644	65	46.15	3.40	0.00
286	17.56	81861	66	45.65	3.42	0.00
280	17.30	81624	64	45.86	3.45	0.00
286	17.47	81656	65	45.65	3.45	0.00
283	17.55	81687	66	45.72	3.48	0.00
273	17.17	82268	65	45.86	3.44	0.00
282	17.23	81744	64	45.93	3.46	0.00
283	17.53	81975	66	45.74	3.42	0.00
273	17.39	81494	66	45.65	3.39	0.00
296	18.01	81985	67	45.80	3.41	0.00
291	17.85	81501	66	45.80	3.37	0.00
287	17.61	82082	66	45.83	3.43	0.00
293	17.95	81757	66	45.65	3.41	0.00
272	17.21	81956	65	46.15	3.44	0.00
277	17.29	81638	66	45.84	3.45	0.00
275	17.05	81615	65	45.61	3.41	0.00
275	17.30	81812	66	45.83	3.46	0.00
287	17.79	81392	66	45.61	3.48	0.00
306	18.01	81616	66	45.15	3.44	0.00
289	17.72	80787	67	45.61	3.46	0.00
288	17.56	81389	66	45.51	3.43	0.00
295	17.93	81398	67	45.13	3.45	0.00
293	18.03	81259	66	45.49	3.44	0.00
285	17.57	80682	67	45.75	3.43	0.00
290	17.58	81335	66	45.85	3.44	0.00
282	17.45	81431	66	45.90	3.41	0.00
289	17.81	81550	65	45.88	3.41	0.00
283	17.39	82125	65	46.24	3.42	0.00
277	17.27	81653	67	45.64	3.40	0.00
270	16.80	81946	67	46.25	3.41	0.00
286	17.61	82287	67	45.72	3.49	0.00
281	17.33	80502	67	45.66	3.39	0.00
290	17.63	81795	66	46.27	3.40	0.00
277	17.45	81506	66	45.46	3.43	0.00
279	17.33	81333	66	45.41	3.44	0.00
276	17.38	82251	66	46.25	3.40	0.00
288	18.33	82164	67	45.96	3.23	0.00
271	17.22	81290	66	46.17	3.26	0.00
291	17.98	81387	66	46.12	3.26	0.00
281	17.82	81806	66	46.14	3.26	0.00
288	17.74	81628	66	45.87	3.30	0.00
273	17.23	82080	67	46.09	3.34	0.00
268	17.10	81614	66	46.56	3.28	0.00
275	17.33	81553	65	46.32	3.28	0.00
267	16.98	81193	67	46.43	3.28	0.00
271	17.14	81565	67	46.38	3.27	0.00
272	17.19	81346	66	47.01	3.28	0.00
284	17.83	81696	65	45.59	3.27	0.00
270	17.22	82111	65	46.48	3.31	0.00
281	17.68	83017	66	46.16	3.28	0.00
263	17.03	81828	65	46.89	3.27	0.00
269	17.17	81650	67	46.49	3.27	0.00
277	17.54	82333	65	46.40	3.32	0.00
277	17.60	81284	66	46.22	3.32	0.00
265	16.57	79488	66	45.79	3.36	0.00
238	14.87	70012	66	42.87	3.27	0.00
232	14.79	70137	67	43.41	3.29	0.00
226	14.78	69948	66	42.86	3.25	0.00
229	14.85	69977	66	43.34	3.27	0.00
210	13.64	63675	66	41.96	3.26	0.00
190	12.45	58549	66	39.95	3.24	0.00
184	12.30	58709	66	40.42	3.25	0.00
192	12.56	58390	66	40.23	3.23	0.00
183	12.20	58667	66	40.15	3.24	0.00
188	12.39	58412	66	40.41	3.22	0.00
176	11.78	56619	66	39.77	3.22	0.00
143	9.82	47471	65	37.34	3.21	0.00
142	9.68	47013	66	37.14	3.23	0.00
152	10.17	47377	65	37.41	3.22	0.00
144	9.90	47281	66	37.36	3.21	0.00
112	7.75	37308	65	34.55	3.22	0.00
105	7.40	35520	65	33.99	3.23	0.00
104	7.51	36135	66	34.16	3.20	0.00
91	6.36	30888	66	32.29	3.19	0.00
69	5.07	24210	66	30.66	3.19	0.00
70	5.10	24369	65	30.57	3.20	0.00
71	5.05	24061	66	30.20	3.19	0.00
69	5.04	24191	64	30.55	3.19	0.00
46	3.28	15806	65	28.24	3.18	0.00
36	2.66	12700	64	27.26	3.17	0.00
36	2.64	12653	65	27.36	3.19	0.00
38	2.72	12733	64	27.36	3.18	0.00
40	2.78	12469	64	26.93	3.19	0.00
39	2.75	12823	65	27.18	3.17	0.00
36	2.66	12669	66	27.47	3.16	0.00
37	2.67	12674	65	27.15	3.16	0.00
7	0.51	2338	62	15.35	1.64	0.00
3	0.29	970	63	13.60	1.48	0.00
3	0.28	910	62	13.56	1.48	0.00
5	0.38	578	63	14.73	1.64	0.00
