Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
4	0.31	1042	61	12.74	1.35	0.00
3	0.28	1091	61	13.30	1.41	0.00
4	0.30	1341	60	14.18	1.54	0.00
59	2.63	1226	63	24.15	2.14	0.00
94	3.90	1988	62	38.26	2.51	0.00
98	4.03	1976	63	39.30	2.62	0.00
98	4.16	1637	63	36.81	2.58	0.00
96	3.92	1779	63	37.45	2.43	0.00
178	8.20	2636	63	48.88	3.04	0.00
182	8.84	3495	63	47.53	2.92	0.00
181	8.57	8985	65	42.23	3.07	0.00
182	8.77	17614	63	39.13	2.91	0.00
192	8.69	2712	65	38.76	2.84	0.00
185	8.25	3313	64	42.11	3.03	0.00
262	11.12	3515	65	56.79	3.08	0.00
268	11.88	10675	65	55.20	3.08	0.00
254	11.98	26781	64	57.52	3.29	0.00
261	12.07	4135	64	56.56	3.27	0.00
335	15.87	7082	65	57.95	3.03	0.00
395	17.59	11272	65	67.41	3.46	0.00
362	16.63	18387	66	63.89	3.31	0.00
369	17.29	10931	66	60.93	3.23	0.00
354	16.26	15599	65	62.10	3.18	0.00
362	16.34	6056	65	59.91	3.14	0.00
397	17.27	8130	64	57.72	3.35	0.00
377	16.50	3628	66	56.06	3.22	0.00
357	15.74	6888	66	60.14	2.98	0.00
356	15.92	6435	66	59.41	2.93	0.00
352	15.47	4615	65	59.89	3.09	0.00
358	15.72	4111	65	59.61	2.95	0.00
366	16.24	8679	65	63.27	3.42	0.00
374	16.28	7385	66	67.80	3.55	0.00
379	17.02	6670	66	68.58	3.49	0.00
386	17.06	16909	66	67.48	3.74	0.00
380	16.90	10364	66	61.25	3.85	0.00
364	16.51	8629	66	58.77	3.36	0.00
388	17.77	17407	66	65.47	3.98	0.00
359	16.32	11962	66	60.71	3.49	0.00
399	18.35	23020	67	64.57	4.24	0.00
372	16.83	6010	66	63.11	3.35	0.00
370	17.02	9105	67	54.56	3.20	0.00
379	16.89	19475	66	58.35	3.36	0.00
357	16.62	21666	66	53.43	3.19	0.00
389	17.65	4537	66	53.60	3.12	0.00
377	16.92	10188	67	62.91	3.42	0.00
365	16.17	6469	66	64.33	3.24	0.00
367	16.62	9190	67	62.14	3.45	0.00
395	17.97	18229	67	62.08	3.66	0.00
363	15.95	9972	67	64.05	3.57	0.00
358	15.96	7332	67	62.67	3.43	0.00
376	16.44	14529	67	67.66	4.01	0.00
372	16.30	11270	66	66.88	3.62	0.00
355	15.53	12589	67	66.38	3.41	0.00
354	16.11	5849	66	61.62	3.28	0.00
404	18.17	26260	67	69.10	4.86	0.00
358	17.23	15642	67	66.56	3.53	0.00
367	16.75	11017	68	63.67	3.05	0.00
365	16.10	9967	67	64.94	3.45	0.00
366	16.09	13155	67	64.39	3.52	0.00
364	16.06	6837	67	62.65	3.27	0.00
342	16.16	7054	67	63.93	3.22	0.00
367	15.84	8235	67	67.16	3.57	0.00
361	15.69	9610	66	68.10	3.31	0.00
355	15.62	6658	67	66.35	3.19	0.00
355	15.75	11866	68	65.54	3.29	0.00
371	16.26	9799	66	64.88	3.52	0.00
356	15.89	6972	66	59.57	3.12	0.00
385	17.23	8531	66	55.52	3.24	0.00
387	17.25	6909	66	54.67	3.30	0.00
390	17.37	8304	67	55.08	3.31	0.00
386	17.69	15754	66	54.99	3.77	0.00
366	16.15	13137	67	60.96	3.27	0.00
375	17.30	7676	67	53.35	3.42	0.00
384	17.32	8097	67	63.05	3.43	0.00
369	16.08	9172	67	65.10	3.42	0.00
363	15.91	14639	67	64.73	3.51	0.00
359	15.63	5505	67	64.14	3.21	0.00
365	16.08	6039	67	61.13	3.03	0.00
372	16.40	12420	67	60.39	3.40	0.00
353	14.99	4377	68	66.02	3.16	0.00
362	15.41	7038	68	65.46	3.09	0.00
348	14.89	6693	67	63.23	3.05	0.00
357	15.54	7823	67	65.04	3.07	0.00
355	15.18	5010	68	61.31	2.96	0.00
351	15.11	7264	66	62.70	3.16	0.00
345	14.91	7948	68	60.66	3.07	0.00
350	15.15	15335	68	64.57	3.32	0.00
350	14.99	6553	67	65.17	3.27	0.00
350	15.05	7803	68	68.08	3.21	0.00
348	15.34	5790	68	66.23	3.18	0.00
344	14.88	3962	67	62.52	2.97	0.00
345	15.27	9368	67	62.88	3.28	0.00
346	15.02	4822	67	63.09	3.13	0.00
354	15.50	9424	68	65.60	3.34	0.00
344	15.95	20756	67	64.38	3.38	0.00
363	15.77	11212	67	65.93	3.63	0.00
356	16.03	8588	67	62.92	3.53	0.00
365	16.44	8569	67	66.21	3.35	0.00
350	15.38	6504	68	63.02	3.28	0.00
371	16.03	5209	67	64.45	3.14	0.00
359	15.92	4445	68	62.86	3.20	0.00
385	16.89	10510	68	62.42	3.34	0.00
380	16.84	6288	67	59.95	3.39	0.00
376	16.86	4306	67	54.82	3.25	0.00
383	17.34	6063	67	65.81	3.26	0.00
352	15.38	4508	69	65.07	3.15	0.00
386	16.56	9146	68	65.61	3.09	0.00
338	15.93	12122	68	61.47	3.19	0.00
384	17.64	29097	67	67.16	4.58	0.00
377	17.56	12125	68	63.05	3.59	0.00
375	17.17	7407	67	65.42	3.29	0.00
366	16.22	5608	67	56.55	3.28	0.00
372	16.34	6925	68	64.49	3.29	0.00
401	17.98	8853	68	62.67	3.41	0.00
365	16.69	10695	68	53.08	3.23	0.00
379	17.23	15038	67	56.70	3.23	0.00
351	15.19	10224	67	65.05	3.27	0.00
356	15.28	4842	68	64.09	3.27	0.00
357	15.74	5112	68	60.19	3.10	0.00
391	18.40	7367	67	68.69	3.26	0.00
298	13.18	7341	68	58.55	3.09	0.00
277	12.21	4629	68	56.77	3.11	0.00
276	12.41	3558	68	49.75	3.10	0.00
287	12.97	9993	68	49.64	3.27	0.00
179	8.66	13882	68	41.79	3.16	0.00
188	8.47	2856	67	40.93	3.00	0.00
188	8.89	14625	67	40.85	3.06	0.00
183	8.20	8005	68	43.41	3.03	0.00
187	8.71	7975	68	41.96	3.14	0.00
121	5.51	2713	66	33.99	2.76	0.00
90	3.84	3337	67	36.81	2.67	0.00
84	3.57	3182	67	36.56	2.40	0.00
50	2.24	2120	66	28.62	2.04	0.00
4	0.31	1136	67	14.80	1.49	0.00
3	0.26	610	65	14.77	1.51	0.00
