Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
37	3.06	8179	63	26.07	2.66	0.00
36	3.04	8342	63	25.92	2.68	0.00
36	2.99	8129	64	25.62	2.69	0.00
34	2.85	6607	63	25.49	2.66	0.00
35	2.91	6962	63	25.83	2.67	0.00
35	2.88	6863	63	25.31	2.66	0.00
35	2.89	6561	63	25.09	2.63	0.00
35	2.95	7370	62	25.40	2.70	0.00
36	3.04	8197	64	25.70	2.68	0.00
36	2.99	7813	63	25.55	2.65	0.00
37	3.04	8460	63	25.74	2.68	0.00
35	2.93	3528	63	25.33	2.64	0.00
