Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
12	0.96	2729	63	21.73	2.62	0.00
12	1.00	2981	64	21.95	2.65	0.00
12	0.99	2972	63	22.09	2.63	0.00
12	1.00	3151	64	22.21	2.67	0.00
12	0.97	2820	64	21.95	2.63	0.00
12	0.99	3110	63	22.21	2.64	0.00
12	0.99	3078	64	21.89	2.61	0.00
12	0.99	2805	65	22.11	2.63	0.00
12	1.00	3092	64	22.21	2.67	0.00
11	0.94	2757	64	21.95	2.67	0.00
12	0.96	2864	63	21.85	2.61	0.00
13	1.07	3073	63	22.14	2.65	0.00
12	1.03	3202	63	22.43	2.67	0.00
12	0.99	2755	63	21.87	2.62	0.00
12	1.00	3274	63	22.35	2.67	0.00
12	0.96	2895	64	21.76	2.62	0.00
12	0.97	2833	63	21.82	2.63	0.00
11	0.96	2902	65	21.61	2.62	0.00
12	0.97	2864	64	21.98	2.64	0.00
12	1.01	2865	64	21.87	2.65	0.00
12	0.96	2746	63	21.75	2.64	0.00
12	0.99	3196	64	22.10	2.67	0.00
12	1.01	2743	63	21.72	2.64	0.00
11	0.93	2776	63	21.33	2.61	0.00
12	1.00	3077	62	22.27	2.70	0.00
13	1.05	2689	64	21.57	2.64	0.00
12	1.02	3355	62	22.53	2.71	0.00
11	0.95	2859	64	21.84	2.65	0.00
12	0.97	2736	64	21.42	2.60	0.00
12	0.98	2829	62	21.97	2.69	0.00
12	0.98	2906	63	21.70	2.61	0.00
12	0.98	2921	61	21.83	2.62	0.00
12	1.02	3101	64	21.77	2.64	0.00
12	1.00	2956	63	21.67	2.60	0.00
12	0.99	2698	62	21.37	2.61	0.00
12	0.99	3061	64	21.78	2.62	0.00
12	0.99	3118	63	22.29	2.72	0.00
12	1.00	2918	64	21.72	2.65	0.00
12	0.96	2844	63	21.66	2.65	0.00
12	0.96	3034	62	22.10	2.70	0.00
12	0.98	2662	62	21.58	2.63	0.00
