Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
664	29.88	215665	67	73.03	3.28	0.00
656	29.70	214803	67	73.21	3.31	0.00
642	29.27	214144	68	77.27	3.27	0.00
659	29.84	218416	69	73.87	3.25	0.00
669	30.06	216262	68	73.23	3.39	0.00
621	28.34	215180	68	79.88	3.28	0.00
666	30.29	216903	70	72.94	3.32	0.00
692	31.06	215848	68	72.54	3.68	0.00
694	30.89	218896	69	72.78	3.76	0.00
671	30.21	215448	70	73.00	3.52	0.00
673	30.11	215020	69	72.91	3.42	0.00
662	29.88	216176	69	73.38	3.39	0.00
689	30.69	217928	69	73.02	3.68	0.00
683	30.78	217879	69	72.84	3.69	0.00
670	30.20	215980	70	73.26	3.54	0.00
674	30.39	213802	69	72.90	3.46	0.00
680	30.61	217197	69	73.27	3.55	0.00
669	30.34	218558	70	73.22	3.44	0.00
701	31.13	216053	69	72.65	4.14	0.00
763	33.07	217075	70	72.01	5.29	0.00
761	33.13	216464	70	72.13	5.21	0.00
728	32.03	216786	70	72.25	4.57	0.00
721	31.69	216354	71	72.90	4.50	0.00
701	31.01	217159	71	75.96	4.13	0.00
665	29.84	218264	71	84.17	4.17	0.00
674	30.59	217185	70	73.18	3.56	0.00
683	30.50	217086	70	73.36	3.73	0.00
658	29.57	216099	70	73.89	3.40	0.00
701	31.32	219939	70	72.78	3.85	0.00
695	30.89	215513	71	72.66	3.75	0.00
699	30.98	220290	70	73.38	3.81	0.00
677	30.48	215557	71	73.05	3.65	0.00
651	29.76	215203	70	73.40	3.27	0.00
665	30.15	216915	71	73.54	3.33	0.00
669	30.33	217097	71	72.99	3.34	0.00
669	30.31	216319	70	73.17	3.30	0.00
667	30.07	217063	70	73.22	3.26	0.00
671	30.64	215451	69	72.23	3.56	0.00
663	29.90	215947	70	73.27	3.41	0.00
661	30.16	216312	71	72.81	3.33	0.00
682	30.40	217916	70	73.16	3.58	0.00
660	29.76	215492	69	73.70	3.27	0.00
659	29.95	216166	71	73.44	3.32	0.00
662	30.05	216435	70	73.46	3.38	0.00
678	30.66	214235	70	72.71	3.65	0.00
660	29.77	217068	70	73.95	3.32	0.00
688	31.01	215926	71	72.95	3.68	0.00
674	30.39	219191	70	73.01	3.29	0.00
668	30.09	219265	70	73.46	3.30	0.00
623	28.31	214498	70	81.02	3.32	0.00
664	29.92	216256	71	73.52	3.32	0.00
661	29.72	215749	70	73.33	3.27	0.00
663	29.85	216919	71	73.64	3.31	0.00
655	29.48	215022	71	73.70	3.29	0.00
664	29.99	218609	71	73.83	3.35	0.00
656	29.63	215807	69	73.69	3.29	0.00
658	29.69	214626	70	73.18	3.29	0.00
667	30.17	216407	71	73.41	3.41	0.00
678	30.59	219339	71	73.11	3.38	0.00
660	29.74	214901	71	73.11	3.29	0.00
659	30.10	214643	70	72.63	3.29	0.00
663	30.02	215771	71	73.11	3.32	0.00
663	30.01	219792	70	73.64	3.35	0.00
665	29.85	215580	69	73.31	3.37	0.00
643	29.26	215546	70	79.24	3.36	0.00
666	30.00	216563	70	73.49	3.37	0.00
664	30.05	215105	71	73.55	3.30	0.00
659	29.89	215232	70	73.03	3.39	0.00
660	29.72	216821	69	73.38	3.34	0.00
664	30.06	217708	70	73.48	3.40	0.00
661	29.87	217447	70	73.82	3.37	0.00
647	29.36	217575	71	77.00	3.33	0.00
661	30.01	215132	70	75.09	3.39	0.00
670	30.34	218718	70	72.94	3.31	0.00
660	29.80	214010	70	73.27	3.28	0.00
662	30.01	216334	70	73.28	3.31	0.00
660	30.10	214316	69	73.00	3.35	0.00
662	29.95	216109	69	73.58	3.33	0.00
669	30.37	217565	70	73.20	3.35	0.00
664	30.27	217378	70	73.11	3.41	0.00
660	30.06	215418	69	73.30	3.35	0.00
656	29.68	215502	70	73.67	3.36	0.00
659	30.02	216023	70	73.27	3.42	0.00
675	30.40	216919	69	73.02	3.34	0.00
666	30.27	216821	70	72.92	3.38	0.00
663	29.96	216701	70	73.58	3.33	0.00
657	29.75	214080	70	73.17	3.35	0.00
660	29.95	217716	70	73.64	3.38	0.00
654	29.66	216747	71	73.96	3.31	0.00
665	30.12	218714	69	73.29	3.29	0.00
658	30.11	216373	70	73.41	3.28	0.00
657	29.91	216159	70	72.88	3.31	0.00
662	30.01	215900	70	73.39	3.36	0.00
661	29.97	215686	70	73.25	3.34	0.00
649	29.32	214673	70	75.81	3.36	0.00
657	29.86	214515	70	74.30	3.31	0.00
663	29.97	215343	70	73.33	3.36	0.00
647	29.30	215847	70	76.25	3.32	0.00
648	29.61	213676	70	76.91	3.32	0.00
654	29.83	214752	70	73.66	3.32	0.00
646	29.28	215236	69	76.99	3.32	0.00
663	30.03	216093	70	73.67	3.34	0.00
659	29.73	217313	70	74.00	3.36	0.00
661	29.88	214615	70	73.19	3.32	0.00
654	29.63	215694	70	74.14	3.30	0.00
657	29.43	213841	71	74.20	3.35	0.00
665	30.06	214429	69	73.51	3.33	0.00
668	30.05	215898	69	73.53	3.31	0.00
670	30.08	217887	69	73.70	3.32	0.00
671	30.24	216729	70	73.41	3.36	0.00
674	30.40	218257	70	73.55	3.37	0.00
666	30.10	218288	70	73.84	3.37	0.00
667	30.26	216337	71	73.57	3.34	0.00
664	30.36	215597	69	72.95	3.33	0.00
653	29.78	215512	69	74.09	3.27	0.00
659	29.83	217748	69	74.19	3.35	0.00
653	29.93	214433	70	73.55	3.36	0.00
672	30.30	220679	70	73.73	3.36	0.00
665	29.95	216139	70	73.37	3.34	0.00
665	30.14	218310	71	74.08	3.33	0.00
637	28.93	217321	71	79.03	3.35	0.00
615	28.18	215871	70	83.91	3.33	0.00
644	29.23	214932	70	78.35	3.31	0.00
658	29.87	215651	70	73.69	3.30	0.00
654	29.67	213635	70	73.45	3.32	0.00
649	29.44	216337	70	74.13	3.29	0.00
639	29.10	214878	69	76.79	3.33	0.00
644	29.28	216735	69	78.75	3.31	0.00
664	29.98	216233	70	73.75	3.34	0.00
658	29.81	217645	70	74.15	3.32	0.00
639	29.16	214792	70	78.53	3.31	0.00
650	29.63	214599	69	73.60	3.30	0.00
655	29.92	216989	70	73.63	3.34	0.00
664	30.12	217428	69	73.94	3.35	0.00
643	29.38	213075	70	74.98	3.39	0.00
623	28.68	215996	70	81.87	3.34	0.00
660	30.05	215154	70	73.79	3.36	0.00
668	30.29	215495	70	73.88	3.35	0.00
666	30.06	217825	70	74.15	3.30	0.00
658	29.88	216057	70	73.78	3.34	0.00
655	29.74	216362	70	74.46	3.45	0.00
657	29.87	216839	69	74.15	3.40	0.00
655	29.85	213777	69	73.81	3.38	0.00
661	29.89	218474	70	77.63	3.37	0.00
639	29.01	217657	69	79.51	3.37	0.00
662	29.85	216681	70	74.07	3.36	0.00
606	27.97	215583	70	83.97	3.36	0.00
672	30.57	217101	70	73.39	3.32	0.00
639	29.03	216415	69	76.96	3.31	0.00
658	29.93	215822	70	76.96	3.35	0.00
621	28.25	215827	70	83.68	3.35	0.00
661	30.02	219187	71	74.03	3.36	0.00
665	30.21	216606	70	73.75	3.37	0.00
631	28.96	214667	70	79.00	3.35	0.00
629	28.76	216485	71	81.86	3.38	0.00
665	30.15	217861	70	73.88	3.37	0.00
653	29.58	215220	70	74.12	3.31	0.00
672	30.21	218668	70	74.05	3.33	0.00
637	29.15	212783	70	77.87	3.31	0.00
665	29.99	217618	70	74.36	3.33	0.00
669	30.18	217881	70	74.21	3.32	0.00
653	29.53	214724	70	73.97	3.29	0.00
655	29.99	213588	70	73.78	3.33	0.00
662	29.93	217408	71	74.53	3.35	0.00
633	28.90	215420	70	80.43	3.33	0.00
665	29.93	217528	71	75.09	3.34	0.00
633	28.83	216666	70	80.76	3.39	0.00
666	30.20	216943	70	73.87	3.38	0.00
659	29.71	214919	71	74.75	3.36	0.00
654	29.62	216192	69	77.30	3.43	0.00
658	29.78	216492	70	74.37	3.39	0.00
662	30.20	215716	70	74.00	3.31	0.00
653	29.88	213094	70	73.81	3.35	0.00
664	29.98	219312	70	74.52	3.37	0.00
667	30.13	217906	70	74.20	3.35	0.00
675	30.49	218222	71	74.08	3.37	0.00
663	30.12	216227	71	73.70	3.42	0.00
668	30.08	219186	70	74.02	3.36	0.00
666	30.09	216973	71	74.19	3.35	0.00
666	30.12	216082	70	73.86	3.34	0.00
663	29.94	215613	70	74.01	3.31	0.00
671	30.31	218505	70	73.65	3.34	0.00
662	29.95	216887	70	74.31	3.33	0.00
650	29.50	212929	70	74.11	3.32	0.00
653	29.56	215165	70	77.86	3.32	0.00
626	28.50	215614	70	83.97	3.32	0.00
655	29.75	215477	70	74.70	3.30	0.00
671	30.30	218412	70	74.21	3.30	0.00
661	29.99	214063	70	73.95	3.28	0.00
662	30.02	218172	70	74.53	3.31	0.00
644	29.22	216191	71	79.10	3.28	0.00
636	28.87	214844	70	78.38	3.29	0.00
654	29.65	214857	72	75.72	3.34	0.00
639	29.09	217783	71	82.84	3.40	0.00
672	30.30	217528	70	74.69	3.36	0.00
660	29.85	214178	70	74.08	3.31	0.00
656	29.43	219470	70	77.76	3.32	0.00
670	30.21	219262	71	74.54	3.28	0.00
669	30.35	220252	70	74.50	3.30	0.00
663	30.19	214122	71	73.73	3.27	0.00
661	29.98	216610	71	74.56	3.28	0.00
663	30.19	216696	71	74.28	3.35	0.00
685	30.74	215424	70	73.59	3.55	0.00
672	30.23	217184	70	74.52	3.29	0.00
663	29.86	216656	70	74.53	3.29	0.00
673	30.53	218701	70	74.23	3.29	0.00
665	30.10	216030	70	74.04	3.28	0.00
659	29.58	214181	70	74.82	3.30	0.00
659	30.04	216405	70	74.02	3.27	0.00
665	30.05	217818	70	74.72	3.29	0.00
666	29.78	216759	70	74.67	3.31	0.00
653	29.88	215248	71	74.38	3.30	0.00
672	30.54	216917	71	74.03	3.28	0.00
652	29.70	214650	71	74.70	3.29	0.00
646	29.22	217034	71	80.44	3.29	0.00
647	29.54	217121	70	78.45	3.28	0.00
661	29.98	217015	71	74.63	3.30	0.00
661	29.97	217048	70	74.81	3.30	0.00
660	29.82	217108	70	74.82	3.28	0.00
666	30.26	214976	71	74.28	3.29	0.00
666	30.11	220950	70	75.00	3.31	0.00
663	30.07	217863	70	74.24	3.27	0.00
681	30.94	216709	70	73.78	3.37	0.00
663	29.79	216247	70	74.53	3.29	0.00
678	30.42	217378	71	74.27	3.35	0.00
670	30.16	215910	71	74.68	3.47	0.00
689	30.82	216206	70	73.91	3.80	0.00
689	30.66	217593	70	74.57	3.76	0.00
694	31.05	218622	71	73.87	3.79	0.00
679	30.61	219303	71	74.17	3.47	0.00
673	30.24	215931	72	74.05	3.44	0.00
701	31.10	218002	71	73.51	3.69	0.00
687	30.82	216746	71	74.10	3.62	0.00
658	29.98	217115	71	75.12	3.31	0.00
670	30.29	217194	71	74.43	3.46	0.00
688	30.51	217559	71	74.49	3.61	0.00
687	30.93	216555	72	74.08	3.76	0.00
681	30.60	216732	71	73.92	3.48	0.00
694	30.92	219200	72	74.20	3.75	0.00
656	29.35	219424	71	84.78	3.73	0.00
637	28.94	220601	72	85.86	3.54	0.00
659	29.67	216557	73	81.87	3.82	0.00
699	31.34	220187	71	74.08	3.73	0.00
656	29.75	213569	73	74.39	3.32	0.00
685	30.88	216806	72	73.98	3.65	0.00
668	30.11	216315	72	74.37	3.56	0.00
698	31.07	217197	72	73.75	3.70	0.00
696	30.97	219346	72	73.83	3.67	0.00
670	30.21	217038	72	74.22	3.42	0.00
696	30.90	217902	72	74.19	3.70	0.00
694	30.86	216957	72	74.14	3.71	0.00
664	29.89	217603	73	78.17	3.52	0.00
610	28.25	214417	72	86.49	3.29	0.00
642	29.29	215762	72	77.53	3.27	0.00
617	28.23	215331	72	82.81	3.27	0.00
660	30.14	216783	72	75.47	3.29	0.00
675	30.24	217799	71	74.76	3.29	0.00
635	29.09	215432	72	82.00	3.31	0.00
655	30.03	216082	72	74.55	3.30	0.00
658	29.69	217853	72	75.21	3.28	0.00
651	29.50	215463	71	75.02	3.29	0.00
662	30.12	216413	72	74.09	3.31	0.00
636	28.94	215073	72	79.84	3.28	0.00
664	29.81	216793	72	75.16	3.29	0.00
677	30.42	216366	71	74.02	3.54	0.00
669	30.32	218828	72	74.83	3.34	0.00
655	29.95	215659	72	74.56	3.36	0.00
671	30.03	216097	72	74.50	3.29	0.00
667	30.07	219763	71	75.25	3.33	0.00
669	30.26	219835	71	74.69	3.31	0.00
663	29.93	217012	72	74.71	3.31	0.00
659	29.82	216686	72	74.17	3.35	0.00
666	30.29	216824	72	74.35	3.35	0.00
664	29.92	214749	72	74.00	3.36	0.00
627	28.71	216046	72	81.87	3.41	0.00
624	28.61	216984	74	86.42	3.36	0.00
624	28.38	214262	73	82.44	3.34	0.00
633	28.88	215812	72	82.56	3.28	0.00
653	29.43	214854	72	74.97	3.30	0.00
664	30.06	217194	72	74.56	3.29	0.00
665	30.08	217953	71	74.75	3.29	0.00
667	30.04	217611	72	74.66	3.29	0.00
664	30.06	217203	72	74.65	3.32	0.00
670	30.42	218201	72	74.20	3.30	0.00
662	29.86	213363	71	74.41	3.33	0.00
672	30.60	215127	72	73.97	3.58	0.00
667	30.19	215695	72	74.00	3.38	0.00
659	29.74	213837	72	74.15	3.36	0.00
660	30.05	216928	72	73.93	3.36	0.00
664	30.30	217559	72	74.41	3.39	0.00
699	30.99	216805	71	73.43	3.93	0.00
663	30.18	214264	72	73.99	3.38	0.00
664	30.23	217719	71	74.45	3.33	0.00
652	29.66	214812	71	74.52	3.34	0.00
660	29.77	216045	72	74.44	3.31	0.00
666	30.13	217620	71	76.85	3.33	0.00
652	29.54	215716	71	74.54	3.30	0.00
664	30.11	217497	71	74.22	3.30	0.00
656	29.61	216582	72	74.83	3.29	0.00
664	29.95	217865	71	74.75	3.26	0.00
621	28.63	215852	72	84.77	3.32	0.00
636	28.95	218305	72	81.68	3.32	0.00
646	29.54	214828	72	74.85	3.30	0.00
666	29.97	217883	72	75.12	3.29	0.00
676	30.43	218535	72	74.19	3.30	0.00
674	30.32	219230	72	74.66	3.27	0.00
660	29.79	214559	73	74.62	3.29	0.00
666	30.42	216762	73	74.05	3.28	0.00
663	29.88	217668	71	74.92	3.30	0.00
665	30.12	217299	72	74.57	3.28	0.00
652	29.83	214823	71	74.44	3.27	0.00
577	26.32	191914	71	70.22	3.25	0.00
551	25.30	182508	71	70.11	3.23	0.00
564	25.66	183768	72	67.83	3.25	0.00
537	24.85	185955	72	74.45	3.24	0.00
503	23.57	182021	72	79.85	3.24	0.00
499	23.08	169069	72	66.92	3.22	0.00
470	21.70	152765	71	61.16	3.24	0.00
464	21.50	150938	71	60.98	3.21	0.00
447	20.96	153322	71	66.13	3.26	0.00
460	21.56	151583	71	60.88	3.19	0.00
395	18.92	132072	71	56.84	3.23	0.00
368	16.99	120154	70	54.88	3.25	0.00
363	17.23	120405	71	54.93	3.22	0.00
291	13.88	101851	70	53.21	3.20	0.00
267	12.83	90308	70	49.13	3.21	0.00
236	11.24	81066	70	48.24	3.21	0.00
187	8.91	61604	70	42.32	3.22	0.00
169	8.45	60358	70	44.77	3.21	0.00
177	8.95	60426	70	40.55	3.23	0.00
107	5.29	35879	69	34.43	3.17	0.00
93	4.39	31703	69	37.99	3.20	0.00
92	4.33	31211	70	38.94	3.17	0.00
87	4.54	31105	70	36.75	3.18	0.00
92	4.64	30853	68	32.95	3.18	0.00
96	4.52	31507	69	34.91	3.22	0.00
52	2.73	19589	68	32.27	2.69	0.00
3	0.28	989	67	14.38	1.56	0.00
4	0.30	1127	68	15.65	1.71	0.00
