Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
4	0.34	1258	60	13.92	1.46	0.00
4	0.30	1225	60	13.99	1.53	0.00
4	0.29	1172	61	13.17	1.42	0.00
50	2.64	15472	61	22.27	2.18	0.00
94	4.63	31174	63	32.60	3.13	0.00
94	4.54	30726	62	32.79	3.10	0.00
93	4.57	30813	63	32.23	3.12	0.00
94	4.55	30899	63	32.15	3.14	0.00
93	4.63	31112	64	32.24	3.11	0.00
93	4.42	30758	62	34.49	3.14	0.00
91	4.51	30474	64	32.23	3.15	0.00
95	4.74	31180	64	32.69	3.16	0.00
180	8.57	59245	62	39.36	3.16	0.00
166	8.34	60282	65	43.51	3.14	0.00
182	8.79	60299	64	39.42	3.18	0.00
177	8.45	60318	63	42.23	3.18	0.00
179	8.67	60689	62	40.45	3.16	0.00
183	8.85	60554	63	38.63	3.16	0.00
194	9.53	66675	64	43.17	3.18	0.00
264	12.79	90238	65	46.80	3.18	0.00
270	12.69	90123	64	46.95	3.17	0.00
246	11.98	90338	66	53.65	3.16	0.00
272	12.88	90386	66	46.57	3.16	0.00
264	12.69	90210	66	48.98	3.15	0.00
252	12.37	88858	65	49.97	3.16	0.00
262	12.43	90184	65	48.75	3.17	0.00
268	12.71	90279	66	48.04	3.14	0.00
263	12.32	91054	65	50.89	3.13	0.00
325	15.51	118467	65	61.27	3.16	0.00
356	16.84	119789	66	54.15	3.16	0.00
353	16.49	118995	66	55.40	3.17	0.00
347	16.39	119725	65	55.82	3.15	0.00
354	16.73	119805	65	54.42	3.14	0.00
344	16.07	119490	66	58.39	3.17	0.00
410	19.86	140575	65	60.45	3.18	0.00
457	21.36	150753	65	58.96	3.14	0.00
456	21.36	150948	65	59.46	3.15	0.00
444	20.72	151634	65	62.33	3.16	0.00
465	21.41	152488	65	59.31	3.16	0.00
446	20.73	151380	66	61.99	3.15	0.00
429	20.10	152440	66	66.04	3.18	0.00
456	21.03	152769	66	61.41	3.17	0.00
464	21.24	151715	65	60.60	3.17	0.00
432	20.20	151457	66	63.79	3.16	0.00
459	21.28	152457	65	59.26	3.17	0.00
465	21.51	153096	65	59.23	3.17	0.00
457	21.27	151203	66	59.61	3.19	0.00
436	20.33	152537	66	63.85	3.17	0.00
451	20.90	150212	66	60.87	3.19	0.00
452	21.20	153268	65	61.48	3.19	0.00
459	21.60	153222	67	59.03	3.17	0.00
466	21.38	152528	65	59.32	3.19	0.00
442	20.43	152229	66	65.12	3.19	0.00
446	20.94	150036	66	61.04	3.19	0.00
466	21.17	151244	65	59.37	3.16	0.00
463	21.43	152240	66	59.77	3.17	0.00
441	20.38	151530	66	64.53	3.15	0.00
454	20.89	151635	66	62.97	3.20	0.00
454	21.05	153096	66	61.05	3.17	0.00
468	21.44	152531	66	59.31	3.18	0.00
438	20.68	151928	66	65.58	3.18	0.00
462	21.34	153738	65	59.88	3.17	0.00
465	21.42	152233	67	59.06	3.18	0.00
461	21.43	152110	66	60.02	3.17	0.00
466	21.24	152097	66	59.93	3.20	0.00
453	21.11	152596	67	60.97	3.18	0.00
433	20.16	152985	65	66.87	3.17	0.00
451	20.78	151410	67	61.66	3.16	0.00
414	19.41	150964	67	72.00	3.20	0.00
440	20.98	151371	66	62.55	3.17	0.00
450	21.15	149448	67	59.93	3.17	0.00
442	20.40	152191	67	63.95	3.18	0.00
418	19.75	152535	67	71.50	3.21	0.00
457	21.43	152515	68	60.38	3.17	0.00
462	21.27	150169	68	59.57	3.18	0.00
411	19.59	150488	67	70.01	3.20	0.00
460	21.38	151443	67	60.30	3.20	0.00
456	21.19	152076	68	59.95	3.21	0.00
455	21.54	152178	67	59.21	3.18	0.00
426	20.09	152007	68	70.86	3.22	0.00
426	20.52	151902	67	64.84	3.20	0.00
445	20.72	155764	68	63.83	3.22	0.00
451	20.98	151243	67	62.35	3.19	0.00
447	20.94	151833	68	61.64	3.20	0.00
441	20.83	149938	67	61.51	3.21	0.00
429	20.10	151657	68	66.13	3.21	0.00
458	21.35	152369	68	59.47	3.21	0.00
437	20.27	150533	68	63.56	3.19	0.00
428	20.03	153065	67	68.00	3.22	0.00
437	20.28	152151	68	68.35	3.20	0.00
429	19.92	151884	68	69.27	3.20	0.00
418	19.70	153201	67	71.24	3.20	0.00
436	20.68	153273	67	65.16	3.17	0.00
436	20.34	150765	67	67.44	3.19	0.00
458	21.52	153485	68	59.43	3.17	0.00
452	21.11	152291	67	61.08	3.20	0.00
440	20.34	150094	69	66.00	3.20	0.00
459	21.16	152540	68	60.98	3.18	0.00
463	21.46	150349	68	59.78	3.21	0.00
459	21.51	150417	68	59.57	3.18	0.00
443	20.60	150291	68	63.83	3.17	0.00
442	20.72	153579	68	66.26	3.22	0.00
460	21.64	152354	68	59.42	3.20	0.00
462	21.45	151995	68	60.00	3.18	0.00
457	21.39	150799	68	59.61	3.19	0.00
463	21.33	152041	68	59.99	3.19	0.00
463	21.43	149558	67	59.74	3.21	0.00
458	21.32	150737	68	60.58	3.21	0.00
437	20.52	152641	68	66.72	3.17	0.00
453	21.20	150574	68	60.80	3.18	0.00
455	21.55	150853	68	59.86	3.21	0.00
458	21.49	150558	68	59.65	3.19	0.00
461	21.32	151418	67	59.75	3.20	0.00
458	20.91	151776	68	62.30	3.18	0.00
452	20.73	152834	68	62.50	3.20	0.00
462	21.16	152157	69	60.55	3.20	0.00
431	20.35	151599	68	67.45	3.19	0.00
462	21.52	152455	67	60.23	3.19	0.00
461	21.68	150876	68	59.25	3.19	0.00
448	20.71	151905	69	62.69	3.21	0.00
461	21.20	151695	68	61.26	3.20	0.00
465	21.46	152065	68	60.49	3.19	0.00
446	21.12	152769	70	62.51	3.17	0.00
456	21.23	151629	68	62.49	3.18	0.00
458	21.34	149970	67	59.56	3.18	0.00
448	20.87	151945	70	62.33	3.16	0.00
427	19.99	151020	68	66.01	3.18	0.00
429	20.24	150891	69	65.77	3.18	0.00
447	20.95	152386	68	62.79	3.18	0.00
457	21.49	151817	69	59.79	3.19	0.00
434	20.26	152137	69	66.73	3.18	0.00
454	21.09	150854	68	61.00	3.20	0.00
433	20.14	151447	69	68.36	3.19	0.00
423	20.00	152624	68	71.68	3.21	0.00
458	20.95	151670	69	63.11	3.22	0.00
445	20.48	152881	69	66.78	3.22	0.00
445	20.60	151747	67	64.06	3.21	0.00
445	20.86	153310	69	63.47	3.18	0.00
449	21.02	151289	70	62.11	3.17	0.00
440	20.24	152063	68	66.46	3.21	0.00
437	20.15	151542	70	67.27	3.19	0.00
438	20.54	150751	69	64.25	3.19	0.00
462	21.41	152130	69	60.22	3.19	0.00
465	21.37	152141	69	60.68	3.20	0.00
407	18.75	135779	69	59.40	3.19	0.00
378	17.43	122944	70	53.95	3.20	0.00
374	17.23	124571	68	54.50	3.20	0.00
327	15.82	108863	69	50.34	3.19	0.00
282	13.19	92231	69	47.42	3.21	0.00
229	11.09	81065	68	48.01	3.19	0.00
181	8.86	60992	68	40.20	3.19	0.00
188	8.80	60253	67	39.78	3.15	0.00
171	8.12	58330	67	42.67	3.18	0.00
92	4.46	31400	68	35.86	3.15	0.00
94	4.64	30984	68	32.68	3.16	0.00
92	4.71	31220	67	32.58	3.15	0.00
83	4.93	30972	67	31.00	3.15	0.00
90	4.91	31725	67	31.44	3.14	0.00
90	4.56	30780	67	33.81	3.15	0.00
38	2.06	13502	67	22.04	2.10	0.00
4	0.31	1125	65	15.12	1.51	0.00
4	0.30	492	67	16.05	1.50	0.00
