Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
353	16.86	119782	67	55.41	3.22	0.00
346	16.31	120049	68	56.65	3.16	0.00
357	16.70	122864	68	57.85	3.18	0.00
369	17.13	121408	67	53.57	3.19	0.00
370	17.31	121089	68	53.02	3.21	0.00
373	17.43	123391	68	53.46	3.21	0.00
362	17.15	120664	67	52.96	3.19	0.00
360	16.92	121326	68	55.02	3.18	0.00
365	16.99	120592	67	53.34	3.18	0.00
371	17.41	120652	68	52.84	3.19	0.00
368	16.83	121401	67	55.27	3.18	0.00
360	17.05	122283	68	56.62	3.19	0.00
376	17.33	123261	68	53.44	3.15	0.00
375	17.28	122521	67	53.28	3.20	0.00
363	16.89	122120	68	55.07	3.19	0.00
341	16.22	120717	68	61.20	3.19	0.00
373	17.37	121161	67	53.25	3.20	0.00
349	16.41	119904	68	57.17	3.18	0.00
351	16.47	122459	68	59.10	3.20	0.00
364	16.96	121453	69	55.18	3.17	0.00
335	15.93	120517	68	61.98	3.19	0.00
359	16.69	122670	68	59.57	3.21	0.00
362	16.81	121902	70	55.41	3.17	0.00
362	16.99	121926	68	55.42	3.19	0.00
370	17.26	121436	67	53.57	3.20	0.00
373	17.25	121174	68	53.15	3.18	0.00
349	16.64	121476	68	56.98	3.19	0.00
366	16.91	118866	67	55.17	3.18	0.00
341	16.02	121830	68	61.14	3.17	0.00
359	16.78	119272	68	54.04	3.19	0.00
340	16.26	120636	69	60.88	3.17	0.00
367	17.02	120833	67	54.14	3.16	0.00
340	16.46	121635	68	57.98	3.16	0.00
359	16.47	119887	68	57.01	3.17	0.00
341	16.02	119729	67	57.76	3.17	0.00
349	16.38	120940	68	57.73	3.15	0.00
351	16.40	120614	68	57.06	3.16	0.00
344	16.56	121523	68	58.14	3.16	0.00
330	15.89	120633	69	61.99	3.17	0.00
358	16.77	119716	68	55.67	3.18	0.00
350	16.57	121567	68	57.88	3.17	0.00
366	17.17	119963	67	52.62	3.14	0.00
332	16.00	121050	68	62.85	3.19	0.00
344	16.11	123375	68	60.67	3.18	0.00
327	15.59	119639	67	61.84	3.19	0.00
366	17.19	120426	68	52.84	3.17	0.00
366	16.99	122132	68	55.91	3.18	0.00
345	16.23	120727	69	57.12	3.17	0.00
350	16.63	120296	68	55.79	3.18	0.00
344	16.27	121058	68	58.21	3.20	0.00
368	17.18	120542	69	53.12	3.19	0.00
362	17.04	119338	68	53.30	3.17	0.00
360	16.90	121047	68	54.33	3.19	0.00
361	17.01	119359	69	52.87	3.18	0.00
339	16.20	120201	68	58.29	3.18	0.00
347	16.68	120237	68	56.12	3.17	0.00
363	16.93	120651	69	54.75	3.18	0.00
337	16.22	121977	69	59.25	3.19	0.00
336	15.99	121278	69	60.71	3.19	0.00
370	17.14	120579	69	53.31	3.19	0.00
358	16.80	120731	68	54.56	3.20	0.00
371	17.19	122009	68	53.45	3.18	0.00
362	16.90	120578	68	54.36	3.18	0.00
343	16.52	120975	67	56.58	3.18	0.00
360	17.11	120510	67	53.21	3.14	0.00
358	17.16	120164	67	52.69	3.16	0.00
362	16.93	119961	67	54.27	3.18	0.00
360	16.79	121572	68	54.77	3.17	0.00
350	16.45	120190	68	56.71	3.17	0.00
317	15.17	119980	69	66.85	3.18	0.00
354	16.91	120526	68	56.80	3.15	0.00
355	16.86	121477	67	54.51	3.18	0.00
363	16.79	121549	68	55.72	3.17	0.00
350	16.29	120626	69	59.86	3.18	0.00
321	15.37	120519	67	66.26	3.16	0.00
368	17.25	121091	68	53.26	3.17	0.00
351	16.55	119750	69	56.38	3.19	0.00
317	15.21	121051	69	67.00	3.19	0.00
362	17.05	119490	68	54.07	3.17	0.00
372	17.20	122825	68	53.56	3.17	0.00
368	17.09	119584	68	53.01	3.19	0.00
375	17.27	121304	68	53.37	3.21	0.00
336	15.73	121479	69	62.86	3.21	0.00
352	16.92	119656	68	54.10	3.20	0.00
351	16.38	120600	68	58.94	3.18	0.00
365	17.10	120977	68	53.31	3.19	0.00
358	16.82	121682	68	56.33	3.21	0.00
344	16.79	120979	68	55.61	3.22	0.00
367	17.29	123063	68	53.47	3.16	0.00
348	16.29	121265	68	58.95	3.19	0.00
358	16.74	121351	69	56.29	3.16	0.00
365	16.82	120139	69	54.95	3.18	0.00
353	16.52	121009	70	58.96	3.17	0.00
348	16.78	120054	68	56.53	3.16	0.00
336	15.75	122749	68	65.48	3.19	0.00
349	16.41	120201	68	59.05	3.18	0.00
323	15.52	120067	68	64.66	3.18	0.00
356	16.77	119811	68	54.64	3.19	0.00
327	15.81	117821	67	62.23	3.18	0.00
364	17.23	120453	67	52.78	3.18	0.00
366	17.13	119543	68	53.06	3.17	0.00
349	17.35	119347	67	51.93	3.16	0.00
343	15.94	122182	68	60.83	3.18	0.00
335	16.45	120051	67	59.04	3.19	0.00
347	16.39	121393	67	57.88	3.19	0.00
329	15.48	120395	69	63.44	3.21	0.00
361	17.16	119453	67	52.84	3.20	0.00
371	17.26	121021	68	53.66	3.19	0.00
349	16.42	120741	67	57.49	3.21	0.00
374	17.36	121957	67	53.31	3.22	0.00
368	17.33	120810	68	53.16	3.19	0.00
356	17.04	120424	67	54.01	3.19	0.00
361	16.92	121202	68	54.69	3.19	0.00
363	17.35	120639	68	53.05	3.19	0.00
345	17.20	119853	68	54.12	3.19	0.00
350	16.83	120883	68	55.89	3.19	0.00
366	17.19	120667	68	53.22	3.21	0.00
360	17.22	120777	68	53.88	3.18	0.00
359	16.79	120239	68	55.42	3.20	0.00
355	17.00	119702	68	53.69	3.19	0.00
369	17.15	121132	67	53.46	3.20	0.00
368	17.16	119249	67	53.27	3.21	0.00
351	16.39	120801	68	58.24	3.19	0.00
346	16.19	121613	68	60.23	3.23	0.00
331	15.94	121644	69	63.27	3.21	0.00
352	16.54	120287	68	57.12	3.18	0.00
363	16.94	121000	68	54.47	3.18	0.00
361	16.72	121570	68	55.92	3.22	0.00
368	17.02	120773	68	53.52	3.22	0.00
368	16.99	121380	67	54.13	3.19	0.00
361	17.46	122459	67	53.51	3.21	0.00
368	17.23	120550	68	53.27	3.19	0.00
337	16.06	122272	68	62.84	3.21	0.00
369	17.14	120523	68	53.70	3.21	0.00
357	16.97	120278	68	53.97	3.17	0.00
332	15.79	121291	68	62.05	3.22	0.00
370	17.21	119275	69	52.99	3.19	0.00
365	16.92	122863	69	56.26	3.20	0.00
339	16.54	120167	68	58.25	3.19	0.00
359	17.32	119603	69	52.40	3.17	0.00
351	16.55	121493	67	58.13	3.18	0.00
336	15.81	120543	70	64.26	3.17	0.00
328	16.07	120046	69	60.43	3.17	0.00
332	15.88	120722	69	62.73	3.18	0.00
354	16.80	120310	67	54.30	3.21	0.00
368	17.11	119435	68	52.71	3.18	0.00
339	15.89	122047	69	62.02	3.18	0.00
351	16.40	120017	68	57.42	3.22	0.00
358	16.50	119828	68	55.74	3.17	0.00
352	16.88	120322	68	54.27	3.18	0.00
372	17.22	120818	67	53.21	3.16	0.00
362	17.34	120447	67	52.72	3.18	0.00
363	17.32	120964	68	52.84	3.18	0.00
366	17.06	120206	68	53.40	3.16	0.00
322	15.40	120443	71	65.68	3.20	0.00
351	16.47	119632	70	56.27	3.18	0.00
349	16.29	120453	68	59.75	3.18	0.00
351	16.36	120708	68	58.34	3.20	0.00
340	16.14	120343	68	59.18	3.16	0.00
370	17.18	120591	67	53.53	3.18	0.00
352	16.63	120703	69	55.66	3.16	0.00
325	15.68	120134	69	64.42	3.19	0.00
333	15.87	121430	68	63.00	3.17	0.00
349	16.34	120110	69	58.29	3.19	0.00
340	16.16	120260	68	58.99	3.18	0.00
350	16.44	121149	69	60.05	3.17	0.00
341	15.97	120472	68	60.80	3.15	0.00
348	16.51	120303	67	56.02	3.20	0.00
359	17.02	119468	68	53.45	3.19	0.00
369	17.12	120999	67	53.29	3.19	0.00
353	16.54	119377	68	55.60	3.18	0.00
357	17.03	121062	68	54.66	3.22	0.00
352	16.98	119163	68	54.63	3.21	0.00
357	16.56	120592	68	55.72	3.19	0.00
365	17.33	120549	68	53.27	3.18	0.00
366	17.06	119457	68	52.89	3.19	0.00
341	16.03	119920	69	58.83	3.21	0.00
338	16.12	122141	67	61.26	3.21	0.00
359	16.79	120252	68	55.12	3.20	0.00
370	17.37	122638	68	53.78	3.17	0.00
332	15.72	120991	69	62.33	3.22	0.00
360	17.01	121719	67	55.13	3.22	0.00
346	15.98	121473	68	61.78	3.20	0.00
361	16.96	119335	67	54.08	3.21	0.00
347	16.17	122054	68	62.24	3.20	0.00
333	15.66	123012	69	66.38	3.20	0.00
350	16.27	119788	69	57.78	3.18	0.00
350	16.61	121724	68	58.16	3.20	0.00
345	16.61	119622	68	56.13	3.18	0.00
369	17.08	122288	68	55.29	3.19	0.00
370	17.39	122748	68	53.06	3.21	0.00
366	17.11	122611	69	55.16	3.21	0.00
366	17.27	121226	67	53.30	3.21	0.00
367	16.69	122566	67	55.85	3.20	0.00
364	17.12	119919	67	54.72	3.19	0.00
370	17.17	122435	67	54.59	3.22	0.00
328	15.47	121271	68	65.00	3.22	0.00
366	17.16	120888	67	54.74	3.24	0.00
369	17.19	121619	68	53.51	3.21	0.00
357	16.59	121015	68	55.89	3.23	0.00
365	16.79	123133	68	56.29	3.20	0.00
340	15.99	121830	68	59.23	3.22	0.00
363	17.15	122607	68	54.81	3.21	0.00
355	16.68	120790	68	57.03	3.23	0.00
359	16.99	121811	67	55.01	3.21	0.00
369	17.19	120896	68	53.47	3.20	0.00
356	16.97	121052	68	57.14	3.21	0.00
364	16.77	122108	67	55.74	3.20	0.00
371	17.08	122189	67	55.51	3.20	0.00
367	17.14	120617	67	54.12	3.19	0.00
370	17.32	122992	68	53.59	3.18	0.00
376	17.31	123316	67	53.92	3.18	0.00
372	17.21	123502	67	54.64	3.19	0.00
337	16.00	121604	67	63.18	3.19	0.00
358	17.00	119978	68	55.25	3.19	0.00
361	16.88	122712	68	55.11	3.19	0.00
376	17.43	123841	67	53.91	3.17	0.00
375	17.32	122694	68	54.00	3.17	0.00
371	17.27	122509	68	53.80	3.19	0.00
338	16.10	121490	68	62.47	3.20	0.00
368	17.04	120484	68	54.47	3.18	0.00
350	16.32	120138	68	57.83	3.17	0.00
353	16.52	120840	67	56.78	3.18	0.00
354	16.50	119172	67	55.25	3.20	0.00
361	16.91	120355	68	54.06	3.20	0.00
352	16.63	121694	67	59.38	3.20	0.00
372	17.26	122630	68	53.49	3.18	0.00
346	16.27	122815	68	61.25	3.19	0.00
346	16.28	121848	68	58.86	3.21	0.00
367	17.11	122442	68	54.69	3.21	0.00
370	17.28	122611	68	53.75	3.18	0.00
365	17.16	122689	67	54.50	3.19	0.00
336	16.07	121328	68	60.72	3.18	0.00
351	16.43	122779	68	58.12	3.21	0.00
361	16.63	122035	67	58.46	3.20	0.00
367	17.07	121361	67	54.51	3.22	0.00
343	16.22	121460	68	58.11	3.19	0.00
369	17.30	123479	68	55.06	3.23	0.00
366	16.90	122534	67	56.74	3.19	0.00
370	17.10	121343	67	54.26	3.21	0.00
353	16.39	119957	69	57.51	3.20	0.00
366	17.10	121900	68	54.56	3.18	0.00
356	16.57	118553	67	56.83	3.20	0.00
349	16.18	122124	68	63.84	3.19	0.00
341	15.92	120879	68	60.05	3.24	0.00
367	17.25	121738	67	53.65	3.21	0.00
366	16.89	122682	68	54.50	3.17	0.00
346	16.63	121913	68	59.27	3.22	0.00
349	16.53	121945	68	59.15	3.19	0.00
371	17.35	121655	68	54.21	3.19	0.00
373	17.23	121876	68	53.50	3.19	0.00
368	17.33	121645	68	53.63	3.21	0.00
363	17.13	123009	67	55.27	3.22	0.00
365	17.10	121044	68	53.72	3.18	0.00
367	17.27	120810	67	53.16	3.16	0.00
369	17.28	120930	68	53.09	3.17	0.00
364	17.21	121160	68	53.04	3.17	0.00
357	16.54	120904	68	56.32	3.19	0.00
329	15.67	119671	68	61.54	3.20	0.00
340	16.01	121733	68	64.75	3.19	0.00
372	17.23	121431	68	53.65	3.16	0.00
360	16.93	121963	68	56.11	3.18	0.00
351	16.42	120937	68	58.84	3.21	0.00
375	17.39	122672	68	53.76	3.19	0.00
362	16.77	120904	68	56.17	3.17	0.00
347	16.53	120520	68	58.00	3.17	0.00
365	17.23	120086	68	53.17	3.17	0.00
335	15.84	121719	68	64.40	3.19	0.00
344	16.31	120223	68	57.72	3.19	0.00
320	15.65	119852	68	64.87	3.20	0.00
361	17.01	120314	67	54.29	3.18	0.00
336	15.93	122112	68	64.79	3.20	0.00
365	16.84	121978	68	55.99	3.18	0.00
350	16.28	120675	67	58.59	3.17	0.00
340	16.05	120924	68	60.32	3.18	0.00
347	16.14	120222	68	58.73	3.17	0.00
354	16.56	122258	68	58.11	3.20	0.00
367	17.18	120594	68	53.12	3.20	0.00
350	16.51	120405	68	57.35	3.18	0.00
325	15.60	120206	68	62.93	3.19	0.00
354	17.03	122200	68	54.89	3.20	0.00
360	16.83	123793	69	57.90	3.18	0.00
374	17.43	123053	69	54.07	3.21	0.00
368	17.25	120644	67	53.75	3.20	0.00
369	17.22	121702	68	53.79	3.18	0.00
374	17.03	121905	68	55.41	3.20	0.00
358	16.81	121262	69	55.45	3.17	0.00
374	17.39	121210	69	53.67	3.19	0.00
371	17.34	121575	68	53.76	3.19	0.00
345	16.11	123584	69	62.21	3.19	0.00
360	16.85	122311	68	56.68	3.19	0.00
361	16.74	121571	69	56.06	3.19	0.00
364	17.06	123060	68	55.83	3.21	0.00
345	16.46	120327	69	57.72	3.18	0.00
370	17.34	122770	69	54.11	3.18	0.00
364	16.95	118982	69	53.60	3.17	0.00
352	16.15	120405	69	59.69	3.15	0.00
368	17.36	122377	69	53.62	3.19	0.00
367	17.29	122262	70	53.97	3.20	0.00
353	16.75	121851	67	57.32	3.20	0.00
370	17.26	122231	69	54.00	3.22	0.00
368	17.29	121669	68	54.05	3.20	0.00
347	16.48	120771	69	56.76	3.16	0.00
364	17.11	122569	69	54.79	3.20	0.00
364	17.04	120407	70	55.34	3.20	0.00
353	16.53	120074	68	57.50	3.18	0.00
371	17.19	120980	68	53.70	3.18	0.00
340	16.03	120683	69	59.85	3.21	0.00
362	16.65	123537	69	57.61	3.19	0.00
369	16.95	122459	69	55.31	3.21	0.00
335	15.65	122677	69	65.71	3.19	0.00
367	17.13	121060	70	53.82	3.18	0.00
367	17.13	120598	69	53.55	3.20	0.00
351	16.33	121517	68	59.36	3.18	0.00
341	15.89	122181	69	61.86	3.19	0.00
342	16.12	121751	69	59.09	3.16	0.00
351	16.38	120581	68	57.38	3.18	0.00
353	16.78	120874	68	55.42	3.19	0.00
339	16.28	119597	69	58.01	3.19	0.00
346	16.37	119920	68	57.67	3.19	0.00
352	16.45	119997	68	57.38	3.19	0.00
351	16.46	120983	69	58.71	3.20	0.00
353	16.55	122334	68	57.55	3.19	0.00
367	17.11	120599	68	53.95	3.17	0.00
365	17.27	119262	68	53.39	3.17	0.00
337	16.19	120945	69	60.01	3.19	0.00
342	16.10	121010	70	59.76	3.20	0.00
354	16.47	120169	68	56.08	3.19	0.00
354	16.89	122164	68	56.01	3.21	0.00
336	15.93	120223	70	62.27	3.20	0.00
339	16.13	119525	68	58.92	3.20	0.00
371	17.25	122930	69	54.02	3.20	0.00
351	16.55	120235	68	57.98	3.20	0.00
349	16.46	121414	68	58.77	3.21	0.00
365	16.78	119903	68	54.65	3.21	0.00
324	15.57	119545	68	64.87	3.20	0.00
347	16.59	121452	68	59.33	3.22	0.00
342	16.12	121070	68	58.58	3.19	0.00
328	15.74	120606	68	62.32	3.22	0.00
359	16.70	121363	68	56.20	3.20	0.00
363	17.00	119828	67	53.18	3.20	0.00
356	16.66	121136	68	56.16	3.19	0.00
359	17.21	120778	68	53.17	3.18	0.00
366	17.14	119981	68	53.23	3.17	0.00
343	16.17	119952	68	58.25	3.20	0.00
362	16.74	121429	70	56.48	3.20	0.00
350	16.45	120902	69	58.56	3.20	0.00
362	17.05	119704	68	53.43	3.18	0.00
363	17.07	118600	68	53.07	3.18	0.00
338	16.41	120288	68	58.78	3.20	0.00
363	17.17	121203	68	53.39	3.20	0.00
354	16.51	121318	68	57.84	3.17	0.00
353	17.30	120107	68	53.57	3.16	0.00
366	17.33	119270	68	52.99	3.20	0.00
371	17.30	120402	68	53.74	3.19	0.00
368	17.16	118940	68	53.29	3.19	0.00
366	16.89	121089	68	56.87	3.18	0.00
324	15.48	120839	69	66.94	3.18	0.00
327	15.73	119519	68	62.80	3.20	0.00
347	16.45	120387	68	57.52	3.19	0.00
359	16.73	119893	68	55.66	3.18	0.00
347	16.31	119918	68	57.39	3.19	0.00
346	16.56	119356	68	56.66	3.19	0.00
362	16.99	120898	68	54.29	3.19	0.00
358	16.86	120049	69	56.48	3.20	0.00
334	15.79	121971	69	65.07	3.24	0.00
377	17.46	122783	68	54.36	3.16	0.00
369	16.96	119937	68	53.65	3.18	0.00
335	16.05	120831	69	61.08	3.20	0.00
355	16.85	121150	68	58.01	3.23	0.00
354	16.56	121070	68	57.27	3.21	0.00
375	17.24	122413	68	54.31	3.23	0.00
373	17.35	121469	67	53.38	3.23	0.00
372	17.21	121896	68	53.80	3.21	0.00
362	16.88	121337	68	56.02	3.21	0.00
358	16.74	122526	68	57.61	3.19	0.00
346	16.17	120531	69	60.29	3.22	0.00
336	15.81	120923	68	59.97	3.17	0.00
330	16.17	120336	69	59.03	3.21	0.00
347	16.56	119922	68	57.16	3.21	0.00
333	15.70	122109	69	61.77	3.21	0.00
365	16.98	119886	67	53.80	3.21	0.00
345	16.28	119661	69	58.61	3.21	0.00
364	17.14	120101	68	53.63	3.21	0.00
347	16.60	119419	68	55.99	3.20	0.00
335	15.90	119844	68	62.32	3.22	0.00
370	17.31	121442	68	53.44	3.21	0.00
363	17.09	118882	68	52.91	3.22	0.00
362	17.12	120530	68	53.37	3.21	0.00
365	17.22	119014	68	52.97	3.22	0.00
356	16.74	120580	68	55.55	3.20	0.00
324	15.42	120462	68	64.21	3.22	0.00
342	16.15	121194	67	59.59	3.19	0.00
370	17.26	121835	68	53.83	3.21	0.00
369	17.10	121352	68	53.70	3.20	0.00
350	16.40	121427	68	60.13	3.20	0.00
362	16.67	120649	67	57.08	3.19	0.00
368	17.28	122274	67	53.73	3.22	0.00
370	17.26	121986	68	53.70	3.23	0.00
357	16.66	120980	68	56.91	3.20	0.00
357	17.06	121509	68	55.24	3.20	0.00
349	16.40	120164	67	57.84	3.19	0.00
363	16.79	120951	68	55.30	3.18	0.00
333	15.75	122958	68	65.20	3.21	0.00
367	16.97	122118	69	55.13	3.21	0.00
