Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
186	12.36	58984	65	40.55	3.16	0.00
185	12.24	58476	64	40.03	3.18	0.00
186	12.39	59124	65	39.65	3.20	0.00
181	12.11	58443	64	39.90	3.16	0.00
180	12.15	58586	65	40.05	3.15	0.00
189	12.47	58554	64	39.93	3.17	0.00
185	12.25	58472	65	40.15	3.17	0.00
181	12.23	58610	65	39.91	3.18	0.00
195	12.65	58976	64	40.22	3.19	0.00
219	14.29	68465	65	42.92	3.22	0.00
237	14.81	69831	66	43.00	3.19	0.00
231	14.79	69625	65	43.20	3.24	0.00
224	14.80	70187	65	42.92	3.21	0.00
234	15.09	70453	65	42.86	3.17	0.00
224	14.73	70070	65	42.52	3.17	0.00
222	14.56	70473	65	43.11	3.22	0.00
219	14.53	70548	65	43.32	3.19	0.00
228	14.69	71686	65	42.71	3.21	0.00
222	14.58	70024	65	43.00	3.19	0.00
234	14.93	70728	66	43.07	3.21	0.00
244	15.97	76372	65	44.75	3.22	0.00
268	17.21	81693	65	46.27	3.26	0.00
276	17.30	81633	66	46.18	3.21	0.00
269	17.28	80806	65	46.16	3.25	0.00
280	17.46	81573	64	45.80	3.21	0.00
280	17.59	81964	65	45.83	3.21	0.00
267	16.97	81413	66	46.10	3.21	0.00
268	17.34	82154	66	46.31	3.22	0.00
266	17.10	81592	66	46.60	3.23	0.00
266	17.02	82311	65	46.38	3.21	0.00
269	17.11	81566	65	46.00	3.20	0.00
267	17.23	81317	65	46.48	3.21	0.00
292	18.27	85137	66	47.07	3.21	0.00
317	19.51	93939	66	49.04	3.19	0.00
317	19.88	93758	65	48.95	3.20	0.00
331	20.18	93159	66	48.95	3.20	0.00
322	19.79	92821	66	49.07	3.23	0.00
334	20.33	93339	66	49.04	3.25	0.00
335	20.58	93177	65	49.16	3.22	0.00
323	19.62	93027	65	49.13	3.20	0.00
316	19.49	91706	66	48.93	3.22	0.00
324	20.05	92313	65	48.62	3.23	0.00
315	19.63	93565	65	49.01	3.24	0.00
329	19.91	93451	65	48.43	3.25	0.00
322	20.16	93239	65	48.69	3.23	0.00
315	19.51	92770	66	49.05	3.22	0.00
328	19.94	92918	66	48.58	3.23	0.00
329	20.00	93165	67	48.79	3.26	0.00
319	19.87	94007	67	48.70	3.26	0.00
321	19.74	92765	66	48.59	3.27	0.00
320	19.81	93859	65	48.59	3.28	0.00
307	19.32	93522	66	49.19	3.26	0.00
318	19.52	92979	66	48.68	3.29	0.00
330	20.02	92858	68	48.38	3.44	0.00
331	19.88	93431	66	48.51	3.75	0.00
319	19.69	93011	66	48.56	3.52	0.00
322	19.59	93957	66	49.04	3.33	0.00
318	19.68	92851	66	48.94	3.31	0.00
311	19.56	92010	65	48.73	3.35	0.00
323	19.65	92537	68	48.48	3.60	0.00
334	19.83	93580	66	48.70	3.77	0.00
333	20.10	93488	67	48.45	3.76	0.00
325	19.66	93051	67	48.82	3.78	0.00
324	19.41	93324	66	48.68	3.80	0.00
345	20.45	94030	66	48.41	3.81	0.00
330	19.93	93202	66	48.43	3.76	0.00
337	20.23	93609	67	47.91	3.81	0.00
327	19.75	94527	66	48.63	3.80	0.00
330	19.93	93762	66	48.30	3.83	0.00
342	20.26	93674	67	48.76	3.83	0.00
341	20.18	92915	66	48.31	3.70	0.00
347	19.68	93415	68	48.37	4.27	0.00
348	20.01	93592	66	48.26	4.30	0.00
341	19.71	92743	67	48.25	4.31	0.00
345	20.45	93069	67	48.39	3.79	0.00
327	19.61	93170	66	48.39	3.81	0.00
328	20.01	93923	67	49.00	3.81	0.00
329	19.97	93338	68	48.94	3.81	0.00
341	20.09	95095	67	48.71	3.81	0.00
341	20.24	92562	67	48.32	3.83	0.00
333	19.99	93954	66	48.78	3.81	0.00
341	20.37	94060	67	48.35	3.86	0.00
337	20.30	93281	66	48.30	3.78	0.00
329	20.03	93552	67	48.38	3.81	0.00
354	20.83	93329	67	48.64	3.73	0.00
325	19.85	92899	66	49.30	3.37	0.00
340	20.07	93322	66	48.63	3.72	0.00
363	20.72	93512	68	48.26	4.06	0.00
334	20.09	93131	66	48.58	3.53	0.00
328	19.85	93698	66	49.11	3.51	0.00
325	19.76	92966	67	48.54	3.75	0.00
330	19.84	93383	67	48.56	3.80	0.00
322	19.97	93022	67	48.88	3.52	0.00
333	20.32	93095	68	48.47	3.44	0.00
320	19.61	93994	67	49.44	3.50	0.00
306	19.34	93015	67	49.48	3.50	0.00
319	19.86	93290	68	49.47	3.49	0.00
333	20.17	93241	66	48.68	3.54	0.00
351	20.77	92698	68	48.47	3.80	0.00
320	19.85	93896	68	49.17	3.42	0.00
345	20.50	93403	68	49.15	3.77	0.00
338	20.33	93028	66	48.72	3.78	0.00
336	19.95	95043	68	48.63	3.78	0.00
337	20.08	93235	67	48.71	3.78	0.00
326	19.62	92717	67	48.94	3.81	0.00
335	20.12	93741	67	48.89	3.76	0.00
335	20.14	93361	67	48.79	3.82	0.00
331	19.95	92762	67	48.25	3.77	0.00
333	19.97	93614	67	48.59	3.76	0.00
332	20.12	93451	67	48.91	3.83	0.00
328	19.68	94658	67	49.03	3.84	0.00
340	20.42	92828	66	48.60	3.77	0.00
340	20.23	93250	67	48.57	3.71	0.00
319	19.69	93269	67	49.05	3.48	0.00
316	19.71	93334	66	49.69	3.47	0.00
321	19.64	93937	68	49.59	3.43	0.00
315	19.87	93123	68	49.25	3.29	0.00
313	19.73	92965	67	49.05	3.50	0.00
324	19.78	93017	68	48.83	3.51	0.00
324	20.13	93605	66	49.84	3.55	0.00
344	20.41	92930	67	48.92	3.74	0.00
337	20.17	93174	67	48.73	3.80	0.00
327	19.88	93864	68	49.26	3.84	0.00
339	20.17	92348	68	48.78	3.83	0.00
333	20.09	93226	68	48.67	3.75	0.00
327	19.88	92960	67	48.83	3.78	0.00
324	19.94	93277	68	48.49	3.72	0.00
343	20.28	93230	67	48.56	3.77	0.00
333	20.33	92819	67	48.51	3.38	0.00
326	20.03	93268	67	48.84	3.40	0.00
321	20.02	92968	68	48.61	3.37	0.00
327	20.36	92658	67	48.70	3.39	0.00
331	20.09	92588	68	48.94	3.39	0.00
329	20.18	92925	67	49.00	3.36	0.00
322	19.85	92521	68	48.98	3.36	0.00
320	19.99	93436	67	48.67	3.41	0.00
342	20.79	93186	68	48.93	3.40	0.00
322	19.61	92753	68	49.04	3.41	0.00
328	20.19	92686	67	48.88	3.44	0.00
313	19.77	93598	67	49.31	3.43	0.00
323	19.93	93250	68	48.93	3.40	0.00
328	20.12	92644	68	49.11	3.44	0.00
318	19.85	93061	68	49.48	3.44	0.00
315	19.55	93770	68	49.39	3.45	0.00
318	19.78	92554	68	49.15	3.24	0.00
318	19.85	93716	68	49.46	3.26	0.00
324	20.13	93080	68	49.44	3.26	0.00
314	19.45	93720	68	49.67	3.23	0.00
319	20.00	93383	68	49.37	3.24	0.00
337	20.54	93306	68	49.12	3.22	0.00
315	19.71	93575	68	49.43	3.23	0.00
315	19.84	92916	67	49.50	3.24	0.00
313	19.59	93058	67	49.55	3.23	0.00
329	20.31	93658	68	49.28	3.24	0.00
312	19.73	93354	67	49.35	3.24	0.00
314	19.61	93326	67	49.17	3.20	0.00
322	19.99	93199	68	49.24	3.22	0.00
315	19.79	93234	67	49.20	3.25	0.00
331	20.57	92858	67	48.90	3.24	0.00
317	20.15	93469	68	49.00	3.21	0.00
309	19.51	93233	68	48.97	3.24	0.00
317	19.62	91293	68	49.31	3.24	0.00
321	20.10	92353	68	49.32	3.21	0.00
320	20.04	93326	68	49.70	3.23	0.00
321	19.97	93361	68	49.32	3.26	0.00
324	20.10	92894	68	48.90	3.25	0.00
317	19.68	93201	67	49.28	3.22	0.00
316	19.70	92616	68	48.96	3.23	0.00
309	19.59	91983	67	48.98	3.21	0.00
315	19.76	92535	68	49.67	3.27	0.00
322	19.96	92573	67	49.27	3.30	0.00
312	19.79	92693	66	49.10	3.23	0.00
328	20.16	93196	67	49.51	3.26	0.00
311	19.71	93194	68	49.87	3.30	0.00
309	19.39	94671	67	49.53	3.25	0.00
316	19.62	93580	67	49.67	3.25	0.00
318	19.78	92067	68	49.36	3.22	0.00
313	19.83	93084	67	49.14	3.22	0.00
318	19.96	93497	67	49.22	3.24	0.00
330	20.10	93234	67	48.93	3.27	0.00
319	19.77	92625	67	49.15	3.24	0.00
332	20.20	92398	67	48.76	3.24	0.00
313	19.73	92916	68	49.53	3.26	0.00
329	20.22	93379	68	48.89	3.27	0.00
322	19.91	93074	67	49.31	3.25	0.00
318	19.94	92979	67	48.79	3.23	0.00
314	19.51	93822	67	49.28	3.28	0.00
313	19.86	92328	68	49.35	3.27	0.00
325	20.10	93881	68	49.61	3.28	0.00
326	20.08	93565	67	49.53	3.29	0.00
314	19.66	93496	67	49.59	3.28	0.00
326	20.19	93797	68	49.66	3.31	0.00
315	19.73	92627	67	49.13	3.28	0.00
326	20.29	93463	66	48.91	3.25	0.00
312	19.70	93241	67	49.17	3.24	0.00
314	19.73	92962	66	49.61	3.26	0.00
320	19.66	93455	67	49.72	3.27	0.00
316	19.71	93307	67	49.39	3.26	0.00
319	19.85	92600	68	49.48	3.29	0.00
316	19.72	93077	68	49.39	3.27	0.00
316	19.60	92652	67	48.99	3.25	0.00
311	19.51	94435	67	49.55	3.25	0.00
316	19.83	92908	67	49.43	3.26	0.00
315	19.61	93230	68	49.16	3.26	0.00
311	19.50	92422	67	49.66	3.25	0.00
325	20.27	93259	67	49.54	3.26	0.00
310	19.42	93905	68	49.66	3.26	0.00
327	20.15	93133	68	48.87	3.24	0.00
323	20.01	93302	67	49.26	3.32	0.00
326	19.93	93002	67	49.24	3.28	0.00
318	19.91	93067	66	49.13	3.27	0.00
320	19.91	93202	66	49.14	3.25	0.00
311	19.56	92068	66	49.15	3.25	0.00
318	19.74	93225	67	49.11	3.26	0.00
330	20.55	94130	68	49.09	3.24	0.00
321	19.94	94145	68	49.52	3.28	0.00
306	19.36	94061	68	49.40	3.28	0.00
330	20.37	93555	66	49.20	3.30	0.00
331	20.34	93342	66	49.08	3.25	0.00
320	20.03	92677	68	49.23	3.23	0.00
322	20.12	93180	68	49.42	3.27	0.00
316	19.81	92989	67	49.56	3.27	0.00
311	19.59	93398	67	49.44	3.26	0.00
342	20.95	93755	67	49.17	3.28	0.00
323	19.95	93257	67	49.87	3.28	0.00
319	19.90	93529	67	49.37	3.25	0.00
326	19.87	92865	67	49.40	3.29	0.00
313	19.46	92998	67	49.51	3.28	0.00
311	19.53	92579	66	49.60	3.25	0.00
320	20.16	92874	67	49.22	3.25	0.00
319	19.92	92949	68	49.71	3.29	0.00
317	19.84	93432	66	49.75	3.29	0.00
306	19.39	93186	67	49.77	3.27	0.00
314	19.77	93208	66	48.96	3.24	0.00
319	20.08	92967	67	49.44	3.24	0.00
318	19.85	93111	68	49.24	3.25	0.00
328	20.01	93354	67	49.34	3.28	0.00
326	20.05	93886	67	49.52	3.25	0.00
320	19.97	93950	66	49.44	3.26	0.00
336	20.50	93151	68	49.12	3.27	0.00
317	19.99	93335	68	49.31	3.26	0.00
327	20.09	91547	66	49.06	3.25	0.00
315	19.86	93137	65	49.33	3.25	0.00
325	20.09	93261	67	49.48	3.27	0.00
324	20.11	93125	68	48.76	3.27	0.00
333	20.34	93152	66	49.11	3.25	0.00
320	19.83	92790	67	49.22	3.27	0.00
327	19.95	92668	67	48.78	3.41	0.00
336	20.17	93630	69	49.32	3.44	0.00
325	19.91	92478	68	48.87	3.46	0.00
317	19.72	93556	67	49.45	3.35	0.00
314	19.43	93696	66	49.62	3.31	0.00
311	19.71	92864	67	49.41	3.44	0.00
328	20.06	93517	67	49.42	3.42	0.00
328	20.10	93253	67	48.96	3.40	0.00
325	19.95	93458	67	49.48	3.44	0.00
330	20.25	93636	67	49.41	3.41	0.00
332	20.08	93427	67	49.06	3.44	0.00
334	20.07	93380	67	49.07	3.47	0.00
342	20.65	93468	67	48.69	3.40	0.00
321	19.90	93789	68	49.44	3.35	0.00
323	19.79	93161	67	49.25	3.44	0.00
336	20.44	92404	67	49.04	3.45	0.00
334	20.23	93661	67	48.89	3.41	0.00
321	19.91	94261	67	49.39	3.38	0.00
321	19.78	92922	68	49.70	3.42	0.00
331	20.32	93527	67	49.16	3.38	0.00
333	20.54	93629	67	49.44	3.28	0.00
326	19.92	93449	67	49.41	3.29	0.00
332	20.29	92595	68	48.87	3.43	0.00
328	19.86	93129	67	49.38	3.41	0.00
320	20.01	93504	67	49.24	3.47	0.00
319	19.92	93721	67	49.07	3.44	0.00
312	19.69	93068	66	49.04	3.43	0.00
321	19.82	92840	67	49.31	3.39	0.00
324	19.96	93197	66	49.23	3.39	0.00
331	20.18	93529	68	48.89	3.38	0.00
323	19.98	92839	68	48.86	3.41	0.00
331	20.05	93807	68	49.41	3.42	0.00
330	20.08	92621	68	48.66	3.38	0.00
324	20.03	92982	67	48.96	3.42	0.00
319	19.97	93004	67	49.63	3.48	0.00
326	20.46	92743	67	49.41	3.35	0.00
322	19.84	93520	67	49.37	3.31	0.00
327	20.34	93956	68	49.36	3.42	0.00
332	20.37	93369	67	48.95	3.46	0.00
323	19.65	92659	68	49.40	3.44	0.00
316	19.89	93576	67	49.10	3.44	0.00
336	19.98	93290	67	48.47	3.61	0.00
320	20.04	93098	68	49.31	3.48	0.00
329	20.16	93249	67	48.84	3.51	0.00
335	20.19	92848	67	48.91	3.53	0.00
318	19.84	93227	68	49.52	3.53	0.00
339	20.46	92762	67	49.57	3.51	0.00
335	20.42	93472	68	49.91	3.43	0.00
337	20.41	93209	67	49.36	3.49	0.00
332	20.20	94065	68	49.47	3.49	0.00
329	20.05	92797	67	48.98	3.46	0.00
338	20.56	93071	67	49.22	3.47	0.00
337	20.39	93475	67	49.29	3.38	0.00
317	20.21	92958	66	49.18	3.25	0.00
320	19.89	93112	66	49.07	3.27	0.00
322	20.10	93505	67	49.22	3.30	0.00
313	19.18	93235	67	49.41	3.44	0.00
317	19.79	92853	67	49.52	3.43	0.00
325	19.86	93123	67	48.94	3.47	0.00
342	20.49	92660	67	48.49	3.45	0.00
341	20.51	93070	67	48.26	3.39	0.00
323	19.94	92690	66	49.59	3.46	0.00
329	20.10	94261	67	49.60	3.28	0.00
325	20.04	93521	66	49.17	3.29	0.00
334	20.36	93186	67	49.01	3.43	0.00
329	19.95	94066	67	49.32	3.40	0.00
329	20.16	92693	67	48.99	3.50	0.00
320	20.07	93135	67	49.16	3.43	0.00
318	19.97	92725	66	49.12	3.32	0.00
312	19.39	93083	67	49.35	3.47	0.00
327	20.11	93269	68	49.31	3.44	0.00
332	20.23	92644	68	49.21	3.41	0.00
323	19.97	92569	67	49.42	3.27	0.00
324	19.85	93789	68	49.22	3.45	0.00
327	20.17	93502	68	48.85	3.42	0.00
323	19.87	92493	68	49.08	3.38	0.00
321	20.14	93291	68	48.41	3.47	0.00
322	20.07	93422	67	49.56	3.31	0.00
320	20.04	93109	67	49.40	3.32	0.00
329	20.11	93179	68	49.11	3.48	0.00
327	20.16	93029	66	49.19	3.46	0.00
330	20.08	93869	66	48.70	3.44	0.00
330	20.12	93087	68	49.39	3.48	0.00
324	20.13	93440	66	49.01	3.44	0.00
328	20.23	92807	67	49.01	3.50	0.00
327	20.06	93950	67	49.47	3.55	0.00
336	20.40	92754	68	49.09	3.52	0.00
330	20.36	93160	68	49.30	3.53	0.00
326	20.02	92627	67	49.25	3.52	0.00
323	19.95	94112	67	49.36	3.40	0.00
340	20.33	92065	67	49.08	3.39	0.00
319	19.59	93501	66	49.41	3.45	0.00
313	19.55	93977	68	49.62	3.47	0.00
327	20.17	93089	67	48.90	3.42	0.00
325	20.15	92845	67	48.78	3.46	0.00
335	20.59	92901	68	48.68	3.44	0.00
355	21.16	93283	67	48.73	3.38	0.00
331	20.21	92408	68	49.32	3.36	0.00
330	20.38	92928	67	48.90	3.27	0.00
329	20.30	93309	67	49.26	3.26	0.00
316	19.68	92996	67	49.63	3.29	0.00
330	20.09	94062	67	49.43	3.32	0.00
318	19.90	92705	67	49.67	3.30	0.00
320	19.86	92919	68	49.71	3.33	0.00
323	20.01	94100	67	49.71	3.32	0.00
317	19.53	93162	68	49.66	3.29	0.00
329	20.25	92927	67	49.50	3.29	0.00
311	19.37	91840	67	49.32	3.39	0.00
329	20.35	92957	67	49.09	3.28	0.00
308	19.56	95835	66	49.28	3.26	0.00
321	19.82	92917	67	49.37	3.28	0.00
317	19.84	93277	66	49.35	3.29	0.00
325	20.10	92865	66	48.99	3.28	0.00
318	19.81	93251	67	49.20	3.29	0.00
323	19.91	92766	67	49.42	3.31	0.00
314	19.74	92668	67	49.17	3.26	0.00
314	19.66	92995	67	49.38	3.28	0.00
317	19.74	92522	66	49.24	3.27	0.00
314	19.76	94091	67	49.70	3.26	0.00
324	20.18	92867	67	49.39	3.34	0.00
324	20.06	93216	66	48.89	3.34	0.00
322	19.74	93377	66	49.48	3.34	0.00
320	19.98	92945	67	49.14	3.27	0.00
316	19.66	93758	67	49.49	3.29	0.00
318	19.72	93917	68	49.46	3.29	0.00
313	19.56	92910	66	49.72	3.29	0.00
314	19.75	93146	67	49.10	3.26	0.00
326	20.06	93146	66	49.22	3.27	0.00
326	20.14	93671	65	49.31	3.28	0.00
309	19.60	93742	67	49.48	3.27	0.00
313	19.89	92865	66	49.25	3.26	0.00
315	19.66	93479	67	49.12	3.28	0.00
318	19.82	94460	67	49.62	3.29	0.00
318	19.84	93312	66	49.36	3.28	0.00
315	19.53	94023	66	49.25	3.26	0.00
321	20.03	93373	65	49.25	3.33	0.00
324	19.98	94220	66	49.64	3.35	0.00
335	20.58	92660	67	49.43	3.31	0.00
320	20.12	93913	66	49.58	3.26	0.00
316	19.74	94861	67	49.61	3.25	0.00
324	20.05	93161	66	49.13	3.26	0.00
316	19.91	92792	66	48.76	3.27	0.00
330	20.29	92784	65	49.12	3.28	0.00
333	20.70	93156	65	49.67	3.24	0.00
321	19.85	93141	67	49.45	3.50	0.00
328	20.24	93625	67	49.46	3.35	0.00
319	20.03	93385	66	49.63	3.30	0.00
329	20.26	93250	66	49.11	3.27	0.00
333	20.42	93285	66	49.05	3.30	0.00
334	20.34	93284	66	49.53	3.28	0.00
317	19.79	94623	65	49.69	3.30	0.00
310	19.56	92012	67	49.78	3.29	0.00
324	20.03	93193	67	49.72	3.30	0.00
316	19.60	92757	66	49.25	3.28	0.00
323	20.15	93523	67	49.65	3.27	0.00
321	19.95	92767	65	49.52	3.48	0.00
320	19.81	92998	68	49.43	3.41	0.00
329	20.02	92951	66	49.19	3.55	0.00
327	20.20	93153	67	49.43	3.37	0.00
327	20.33	93667	68	49.22	3.27	0.00
322	19.80	92792	66	49.20	3.57	0.00
328	20.07	93002	66	49.27	3.53	0.00
339	20.32	92917	67	48.74	3.41	0.00
328	20.02	93166	68	49.50	3.53	0.00
317	19.81	92772	66	49.50	3.55	0.00
316	19.68	92685	66	49.57	3.49	0.00
332	19.95	93431	65	49.61	3.51	0.00
333	20.44	93344	66	49.72	3.53	0.00
314	19.58	93495	66	49.44	3.52	0.00
324	19.93	92762	65	49.50	3.53	0.00
327	19.84	93298	66	49.41	3.56	0.00
341	20.59	93204	68	49.31	3.53	0.00
326	19.91	93670	67	49.47	3.55	0.00
321	19.83	92862	66	49.55	3.51	0.00
327	20.00	93110	66	49.47	3.54	0.00
329	20.17	93553	66	49.32	3.50	0.00
325	20.20	92810	66	49.15	3.55	0.00
313	19.55	92686	66	49.50	3.40	0.00
317	19.90	93394	67	49.26	3.30	0.00
319	19.91	92969	66	49.72	3.31	0.00
329	20.09	93115	66	49.62	3.29	0.00
320	20.02	92963	66	49.35	3.41	0.00
326	20.05	93270	66	49.53	3.51	0.00
324	20.00	94820	67	49.30	3.46	0.00
333	20.17	92672	67	49.71	3.56	0.00
344	20.71	93721	66	49.34	3.62	0.00
328	20.43	93490	65	49.58	3.52	0.00
334	20.41	93165	66	49.15	3.48	0.00
328	20.04	93845	66	49.46	3.53	0.00
333	20.31	93463	65	49.38	3.50	0.00
323	19.82	93748	67	49.78	3.47	0.00
327	20.07	93220	65	49.50	3.43	0.00
330	20.23	93601	68	49.37	3.48	0.00
315	19.71	92674	66	49.34	3.47	0.00
325	19.79	93241	66	49.45	3.40	0.00
320	19.84	93649	66	49.63	3.45	0.00
330	20.14	93193	68	49.04	3.48	0.00
322	20.09	93618	67	49.47	3.49	0.00
342	20.51	94243	67	49.25	3.49	0.00
322	19.97	93022	67	49.51	3.48	0.00
327	20.13	93650	66	49.78	3.50	0.00
323	19.94	93323	66	49.40	3.42	0.00
317	19.86	92972	66	49.66	3.30	0.00
322	19.97	93104	66	49.79	3.40	0.00
323	19.94	92963	66	49.55	3.54	0.00
324	19.82	92757	66	49.28	3.35	0.00
324	20.10	93331	66	49.49	3.49	0.00
326	20.26	93429	66	48.85	3.51	0.00
324	19.87	93374	67	49.18	3.53	0.00
341	20.25	93558	66	49.24	3.92	0.00
320	19.79	93409	65	49.56	3.54	0.00
322	20.21	93157	66	49.36	3.50	0.00
322	19.96	93302	66	49.27	3.56	0.00
337	20.34	93043	65	49.23	3.49	0.00
324	19.86	93216	66	49.37	3.50	0.00
325	19.96	93403	65	49.68	3.46	0.00
321	19.77	93560	66	49.77	3.40	0.00
327	20.14	92605	66	49.44	3.52	0.00
328	19.97	94021	66	49.31	3.47	0.00
321	19.87	92695	66	49.74	3.48	0.00
333	20.46	93091	66	49.64	3.49	0.00
335	20.43	93253	65	48.91	3.50	0.00
328	20.08	92559	66	49.40	3.52	0.00
335	20.29	93233	66	49.76	3.54	0.00
321	19.87	92728	66	49.69	3.53	0.00
332	20.37	93027	66	49.60	3.45	0.00
340	20.46	93758	66	49.26	3.61	0.00
330	20.39	94090	66	49.70	3.59	0.00
317	19.65	94337	65	49.90	3.55	0.00
314	19.61	93777	66	49.42	3.42	0.00
331	20.15	93454	66	49.47	3.57	0.00
329	20.37	93480	66	49.48	3.54	0.00
341	20.69	93178	66	49.17	3.53	0.00
341	20.60	93717	66	49.76	3.57	0.00
325	20.21	93540	65	49.82	3.56	0.00
335	20.62	93023	66	49.28	3.56	0.00
315	19.69	93549	65	49.80	3.54	0.00
337	20.58	93098	66	49.06	3.52	0.00
333	20.32	92649	66	49.42	3.46	0.00
323	20.13	92785	66	49.80	3.25	0.00
334	20.27	93279	65	49.97	3.54	0.00
327	20.24	93535	66	49.55	3.57	0.00
330	20.28	93252	65	49.51	3.53	0.00
326	20.18	93194	66	49.64	3.53	0.00
324	19.85	93279	66	49.54	3.51	0.00
324	19.92	93334	66	49.83	3.43	0.00
325	20.02	93282	66	49.40	3.53	0.00
316	19.86	93596	67	49.84	3.51	0.00
327	20.25	93174	67	50.14	3.51	0.00
323	19.95	93193	68	49.81	3.54	0.00
329	20.11	92973	67	49.99	3.54	0.00
323	20.16	92653	67	49.51	3.54	0.00
332	20.34	92542	67	49.88	3.57	0.00
324	20.01	93673	66	49.89	3.50	0.00
329	20.25	92655	66	49.68	3.54	0.00
321	19.92	94070	66	49.86	3.55	0.00
334	20.22	92250	66	49.57	3.55	0.00
314	19.42	92638	65	50.08	3.52	0.00
320	19.79	92951	66	49.65	3.54	0.00
311	19.53	94155	66	50.47	3.34	0.00
324	19.87	93522	66	49.76	3.44	0.00
335	20.30	92802	66	49.28	3.30	0.00
330	20.13	93194	66	49.67	3.58	0.00
316	19.77	92888	65	49.74	3.54	0.00
327	20.04	93370	67	49.74	3.56	0.00
327	20.22	93409	66	49.79	3.52	0.00
324	19.90	93450	67	49.74	3.56	0.00
335	20.31	93173	67	49.40	3.58	0.00
322	19.87	93745	68	49.89	3.56	0.00
313	19.64	92672	66	49.75	3.58	0.00
320	20.03	94012	66	49.83	3.60	0.00
322	19.93	93155	67	49.51	3.27	0.00
326	19.78	93515	67	49.65	3.58	0.00
320	19.75	93752	67	49.85	3.57	0.00
333	20.11	94460	67	49.73	3.59	0.00
344	20.50	94028	66	49.53	3.57	0.00
321	19.72	93052	67	49.96	3.53	0.00
333	20.19	93516	66	49.71	3.54	0.00
314	19.81	93660	66	49.55	3.52	0.00
330	20.24	93076	68	49.89	3.56	0.00
314	19.82	93174	67	50.16	3.50	0.00
330	20.05	93592	66	49.46	3.54	0.00
328	19.99	92904	67	49.78	3.52	0.00
322	19.99	93194	66	49.74	3.58	0.00
330	20.25	93622	67	49.92	3.51	0.00
332	20.23	92647	67	49.51	3.50	0.00
330	20.63	93183	67	49.47	3.54	0.00
336	20.35	93596	67	49.80	3.54	0.00
