Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
1162	47.69	73735	77	121.08	6.25	0.00
1140	47.10	106616	76	123.77	7.30	0.00
1162	47.44	73785	76	119.30	6.22	0.00
1209	48.41	49702	76	127.21	5.66	0.00
1185	48.37	65550	77	124.07	6.73	0.00
1155	47.66	69501	77	123.63	6.91	0.00
1158	48.21	67767	75	123.05	5.60	0.00
1166	47.56	54866	75	122.32	6.20	0.00
1162	47.34	71898	75	122.50	6.31	0.00
1180	48.29	63142	75	125.46	6.18	0.00
1208	48.63	60262	75	128.08	7.39	0.00
1184	48.05	59869	75	127.08	5.84	0.00
1102	46.77	108969	75	121.38	8.18	0.00
1169	47.87	71342	74	125.89	6.44	0.00
1186	48.31	67186	74	127.88	6.40	0.00
1188	47.72	58597	75	124.29	6.87	0.00
1170	47.19	90630	74	124.10	6.68	0.00
1128	46.90	79836	74	117.95	6.65	0.00
1175	47.71	62304	74	125.89	6.17	0.00
1136	47.47	78136	74	121.38	6.90	0.00
1142	46.98	86839	74	121.04	7.43	0.00
1106	46.07	95107	73	118.77	7.55	0.00
1075	47.90	63302	73	110.46	5.82	0.00
1195	48.41	50119	72	122.44	4.89	0.00
1162	48.09	76874	74	121.98	6.24	0.00
1256	49.36	25957	73	135.03	4.33	0.00
1180	48.39	58727	73	122.97	7.12	0.00
1124	47.20	101274	73	117.43	6.99	0.00
1069	45.31	121858	72	113.49	8.86	0.00
1086	45.00	120353	72	107.81	7.78	0.00
1114	46.85	72507	73	114.93	6.19	0.00
1126	46.81	81864	73	112.53	5.83	0.00
1116	47.25	90446	72	115.90	6.33	0.00
1150	47.57	63687	72	118.25	5.38	0.00
1182	48.02	50275	72	123.30	5.49	0.00
1177	48.37	41018	72	123.96	4.71	0.00
1193	48.79	33735	72	124.73	4.70	0.00
1122	48.74	57938	72	116.41	5.83	0.00
1249	48.62	49612	72	132.71	5.18	0.00
1138	47.30	96557	72	120.16	8.11	0.00
1120	46.77	105270	70	115.53	7.12	0.00
1143	47.15	87505	72	119.25	6.93	0.00
1196	48.15	37944	71	122.09	4.64	0.00
1199	48.22	57594	72	126.44	5.13	0.00
1191	47.96	46887	72	122.08	5.30	0.00
1174	47.38	63445	71	118.75	5.54	0.00
1117	46.64	83830	70	113.55	6.56	0.00
1087	47.62	46160	70	110.39	4.34	0.00
1190	48.53	48967	72	124.52	5.38	0.00
1147	47.83	50807	71	119.83	5.28	0.00
1157	48.17	58836	72	118.38	5.73	0.00
1198	48.48	52623	71	124.65	5.59	0.00
1175	47.77	84477	72	124.59	7.78	0.00
1184	47.89	54833	70	122.78	5.64	0.00
1206	49.02	42051	72	126.13	5.21	0.00
1158	48.51	69067	70	120.84	5.51	0.00
1178	47.89	71392	71	123.19	6.95	0.00
1170	48.50	42418	71	120.45	5.51	0.00
1218	48.38	69242	72	125.96	6.67	0.00
1115	46.39	100641	71	118.28	8.12	0.00
1118	47.15	67413	70	116.58	6.00	0.00
1180	48.09	62132	70	120.98	6.27	0.00
1170	47.96	68452	70	122.73	6.74	0.00
1172	48.63	46854	70	122.94	5.40	0.00
1148	47.37	67289	70	114.59	5.25	0.00
1139	48.02	70093	69	116.13	6.28	0.00
1137	46.02	114154	70	121.82	8.39	0.00
1168	48.57	43544	70	120.48	4.98	0.00
1134	47.96	72038	70	116.89	6.52	0.00
1219	47.58	54913	70	123.74	5.01	0.00
1152	47.49	75584	70	115.31	6.04	0.00
1120	47.46	59860	70	115.92	5.46	0.00
1159	48.54	48049	70	119.33	5.99	0.00
1158	47.42	75485	70	120.43	6.12	0.00
1189	47.80	82767	70	122.81	7.21	0.00
1178	47.98	84672	70	121.33	7.10	0.00
1142	48.05	73024	70	114.35	7.05	0.00
1175	47.83	68094	70	125.43	6.45	0.00
1152	46.71	69533	69	116.70	5.02	0.00
1061	43.52	22932	71	117.24	5.85	0.00
1015	42.94	38184	70	115.33	4.84	0.00
1050	42.35	41470	70	117.63	5.87	0.00
863	36.71	26047	69	102.78	3.69	0.00
970	37.21	18678	69	114.09	4.10	0.00
945	36.70	28295	69	110.63	4.50	0.00
785	30.84	37643	68	102.79	4.87	0.00
762	30.85	15761	69	97.33	3.52	0.00
688	30.56	44482	68	89.49	3.47	0.00
742	30.17	20644	67	95.00	4.05	0.00
558	24.73	17343	67	76.86	3.53	0.00
579	24.85	31822	68	81.85	4.26	0.00
578	25.09	19742	67	83.69	6.64	0.00
556	23.94	57132	68	84.59	6.83	0.00
417	18.11	45648	68	73.73	3.35	0.00
485	18.83	19476	68	80.99	3.72	0.00
335	13.75	10971	66	67.18	3.43	0.00
276	12.68	2399	66	61.97	3.23	0.00
248	11.67	37827	67	57.54	3.19	0.00
199	8.57	19361	66	56.23	3.45	0.00
121	6.25	3445	65	44.25	3.25	0.00
153	6.45	5421	65	45.86	3.27	0.00
136	6.44	12913	65	41.74	3.36	0.00
156	6.50	6106	66	49.08	3.42	0.00
163	6.59	5314	66	50.74	3.41	0.00
100	4.30	3370	64	38.11	2.78	0.00
3	0.28	1084	64	15.12	1.70	0.00
2	0.21	356	64	17.58	1.98	0.00
