Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
4	0.30	1058	63	14.02	1.45	0.00
4	0.29	871	65	13.84	1.43	0.00
3	0.28	947	64	13.61	1.43	0.00
4	0.32	1218	63	14.34	1.52	0.00
4	0.29	1003	65	14.15	1.42	0.00
4	0.31	1217	65	14.49	1.50	0.00
3	0.29	831	63	13.80	1.44	0.00
4	0.32	1194	63	14.88	1.55	0.00
3	0.29	1016	63	14.43	1.54	0.00
3	0.29	1100	62	14.48	1.50	0.00
86	3.59	1935	65	32.11	2.40	0.00
83	3.98	10667	65	36.73	2.62	0.00
82	3.64	4769	66	38.19	2.57	0.00
82	3.64	3463	64	35.84	2.42	0.00
83	3.64	2623	64	37.04	2.49	0.00
89	3.91	2035	63	35.37	2.45	0.00
87	4.84	2091	64	31.30	2.61	0.00
94	4.67	2681	64	30.85	2.72	0.00
103	4.78	1972	64	32.34	2.76	0.00
100	4.54	3518	64	32.07	2.77	0.00
103	4.75	1961	65	31.34	2.69	0.00
95	4.40	1799	65	30.88	2.62	0.00
111	6.15	2366	64	33.39	3.13	0.00
186	8.42	3191	66	40.01	3.05	0.00
202	9.85	3604	65	41.68	3.09	0.00
185	8.13	2325	65	41.23	2.84	0.00
172	7.86	3991	66	43.03	2.82	0.00
187	8.15	5151	66	49.63	3.09	0.00
167	7.86	17595	67	45.71	2.93	0.00
176	7.68	4177	67	45.91	2.84	0.00
171	7.51	2394	65	45.55	2.80	0.00
169	7.64	5305	66	46.50	3.03	0.00
178	8.00	4985	67	45.44	3.10	0.00
228	11.11	16135	66	50.97	3.03	0.00
268	11.67	6096	66	57.62	3.18	0.00
257	12.00	13652	66	54.58	3.12	0.00
292	13.62	8428	67	49.60	3.42	0.00
283	12.47	8527	67	52.43	3.21	0.00
278	12.61	5729	66	47.90	3.10	0.00
293	14.01	5664	66	51.16	3.35	0.00
277	12.33	5381	68	54.82	3.24	0.00
291	13.26	13311	66	49.64	3.36	0.00
284	12.22	7686	67	58.15	3.37	0.00
367	16.11	6828	67	62.34	3.19	0.00
362	15.80	4832	66	60.00	3.12	0.00
372	16.16	7837	66	63.15	3.29	0.00
367	15.93	4965	67	65.57	3.15	0.00
367	16.92	6204	67	65.92	3.22	0.00
355	16.43	9228	67	62.85	3.18	0.00
360	16.92	4673	67	62.06	3.21	0.00
358	16.04	6296	68	59.02	3.16	0.00
388	16.82	8477	67	64.95	3.54	0.00
353	15.99	22242	67	63.75	3.31	0.00
381	16.91	13242	68	66.74	3.58	0.00
369	16.44	15988	68	64.68	3.39	0.00
374	16.79	14110	68	62.22	3.46	0.00
370	16.32	7010	68	62.58	3.24	0.00
378	16.58	7721	68	61.56	3.35	0.00
356	15.75	6244	67	63.83	3.18	0.00
387	16.75	10095	68	67.61	3.44	0.00
458	20.62	28241	68	72.59	3.74	0.00
465	20.56	9378	68	65.76	3.57	0.00
484	21.89	21178	68	67.35	4.31	0.00
472	20.72	7433	67	67.43	3.38	0.00
447	20.20	9311	68	68.74	3.28	0.00
442	19.07	6822	69	70.34	3.28	0.00
471	19.33	12173	69	78.08	3.41	0.00
442	19.18	9346	69	74.14	3.34	0.00
457	20.29	8977	70	74.61	3.54	0.00
444	19.09	5121	69	72.02	3.21	0.00
449	20.08	12030	68	68.86	3.24	0.00
450	19.61	13502	69	71.33	3.29	0.00
483	20.74	12970	70	68.46	3.62	0.00
477	21.79	14305	69	69.74	3.55	0.00
461	20.09	16426	69	72.18	3.66	0.00
506	22.47	17129	68	73.64	3.43	0.00
562	26.67	9952	69	77.05	3.45	0.00
562	25.54	22888	70	80.47	4.18	0.00
572	26.68	25188	70	79.36	3.77	0.00
