Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
4	0.30	1192	68	14.87	1.45	0.00
4	0.30	1118	68	14.88	1.43	0.00
3	0.28	929	67	14.39	1.45	0.00
4	0.31	1249	68	14.92	1.49	0.00
4	0.29	1075	67	15.09	1.46	0.00
4	0.30	1223	67	15.24	1.51	0.00
4	0.32	1094	68	14.96	1.50	0.00
4	0.31	981	66	14.90	1.55	0.00
4	0.30	948	67	14.35	1.42	0.00
4	0.31	1220	67	14.92	1.45	0.00
4	0.29	1168	67	14.56	1.48	0.00
4	0.30	860	67	13.98	1.42	0.00
6	0.45	1176	67	15.25	1.54	0.00
129	5.77	2663	67	42.22	3.02	0.00
163	6.57	3419	68	49.15	3.12	0.00
144	6.05	2766	67	45.07	3.07	0.00
146	6.12	4931	68	49.37	3.15	0.00
142	6.27	9169	68	44.10	3.24	0.00
144	6.19	3086	67	44.14	3.16	0.00
146	6.33	3194	68	41.00	3.21	0.00
146	5.99	2942	68	48.93	3.15	0.00
137	6.01	5493	68	43.65	3.12	0.00
150	6.21	3241	68	52.14	3.31	0.00
141	5.98	6416	67	47.13	3.14	0.00
141	6.04	6981	67	48.20	3.16	0.00
141	6.12	4122	68	45.67	3.29	0.00
143	6.49	6196	68	40.71	3.27	0.00
129	5.47	4468	68	46.75	3.02	0.00
128	5.68	14469	67	49.27	3.04	0.00
148	6.59	4345	67	41.80	3.26	0.00
141	5.77	3153	67	47.88	3.00	0.00
147	6.35	5948	67	47.70	3.21	0.00
199	10.21	4687	66	48.10	3.14	0.00
265	11.65	18768	68	60.73	3.29	0.00
293	11.32	13430	68	64.75	3.26	0.00
277	11.49	7952	67	59.08	3.24	0.00
261	10.72	4132	67	60.23	3.31	0.00
270	11.49	4966	68	55.54	3.10	0.00
277	11.71	15841	67	61.10	3.35	0.00
266	10.83	4538	68	59.20	3.20	0.00
250	10.26	8546	67	59.18	3.22	0.00
278	10.82	8170	68	64.63	3.19	0.00
305	12.87	18436	67	63.67	3.35	0.00
370	16.61	11766	68	66.79	3.32	0.00
380	17.04	31074	68	66.95	3.54	0.00
375	15.25	7622	68	68.64	3.25	0.00
366	15.54	14596	68	67.65	3.22	0.00
364	15.95	54367	68	68.75	3.40	0.00
381	17.11	23320	68	68.01	3.67	0.00
388	16.39	12958	68	67.91	3.49	0.00
385	15.05	7443	68	72.56	3.41	0.00
364	15.30	21590	68	70.17	3.76	0.00
367	16.06	20343	68	67.00	3.18	0.00
501	20.91	12166	69	78.24	3.50	0.00
490	19.64	5774	69	79.51	3.24	0.00
473	19.92	7425	68	76.01	3.23	0.00
498	21.35	9173	68	74.20	3.36	0.00
494	20.90	16807	68	70.33	3.22	0.00
489	20.61	16356	69	77.44	3.33	0.00
493	20.71	8617	69	74.77	3.39	0.00
478	20.78	3750	70	68.80	3.04	0.00
525	21.54	14023	68	76.93	3.36	0.00
489	21.26	12971	68	75.73	3.35	0.00
488	21.80	36012	69	77.56	3.35	0.00
476	19.26	14527	69	80.12	3.47	0.00
550	24.31	55813	70	83.18	6.36	0.00
598	24.81	27204	70	86.35	5.52	0.00
687	29.25	54901	69	89.88	6.73	0.00
621	27.18	97673	69	88.42	7.08	0.00
584	25.58	107451	69	86.99	7.43	0.00
553	25.27	104432	69	84.20	7.27	0.00
603	26.12	108478	69	85.66	7.45	0.00
540	25.12	121067	69	83.82	7.70	0.00
573	25.26	108043	70	85.82	7.39	0.00
574	25.38	106158	70	84.52	7.24	0.00
625	26.60	104512	70	87.73	7.20	0.00
594	25.15	111832	70	88.98	7.52	0.00
575	25.30	105158	70	84.81	7.31	0.00
619	26.38	102353	69	88.56	7.25	0.00
684	29.07	78143	70	92.23	6.48	0.00
708	31.14	67164	70	96.01	5.92	0.00
860	36.39	31122	71	105.93	4.03	0.00
833	35.48	62857	71	103.98	5.63	0.00
852	36.29	37515	72	104.39	3.93	0.00
831	36.08	59681	71	102.65	5.97	0.00
822	35.55	55669	71	102.33	5.75	0.00
794	33.94	102930	72	102.88	7.17	0.00
740	33.79	121254	71	98.02	6.51	0.00
691	31.64	103108	71	94.83	7.21	0.00
752	31.63	106308	71	98.47	7.32	0.00
777	34.50	82460	71	95.33	5.84	0.00
879	36.57	51417	71	108.95	6.06	0.00
855	36.46	45905	72	104.11	4.83	0.00
858	36.73	44224	72	104.58	5.10	0.00
849	35.49	73034	72	103.70	6.29	0.00
803	34.25	101987	72	101.19	6.50	0.00
875	36.51	57892	72	105.45	5.62	0.00
875	36.67	55895	72	106.86	5.26	0.00
807	34.17	98934	72	102.90	6.81	0.00
688	30.82	111981	72	93.35	7.36	0.00
625	29.16	112439	73	88.22	7.42	0.00
653	29.61	110920	72	87.57	7.38	0.00
663	29.38	116853	71	89.68	7.48	0.00
803	33.86	77421	72	100.43	6.13	0.00
791	34.04	102524	72	101.33	5.99	0.00
852	35.80	56740	72	105.54	5.35	0.00
842	35.46	55912	73	104.94	6.20	0.00
810	33.83	87817	72	101.76	6.84	0.00
731	31.67	103048	73	96.06	7.21	0.00
725	32.68	93189	73	96.37	7.01	0.00
679	31.32	106147	73	92.58	7.20	0.00
763	33.96	104425	73	99.61	6.94	0.00
843	35.20	89357	73	105.80	6.76	0.00
751	32.58	113673	73	98.54	7.37	0.00
751	32.56	104333	73	97.17	7.23	0.00
743	32.70	114548	73	98.17	7.34	0.00
891	36.06	58006	74	109.12	5.95	0.00
773	33.20	91767	73	100.25	6.99	0.00
745	32.23	100587	74	97.75	7.08	0.00
712	31.60	108958	73	94.12	7.29	0.00
691	30.59	118411	73	95.41	7.41	0.00
770	33.71	93247	73	99.55	6.77	0.00
659	30.77	135015	73	93.51	7.47	0.00
731	32.23	108140	74	98.42	7.33	0.00
736	32.80	120643	73	96.23	6.89	0.00
847	35.38	62678	74	105.85	5.76	0.00
833	36.10	77583	74	106.19	6.42	0.00
868	36.81	28881	74	104.33	4.24	0.00
834	36.26	64526	74	103.68	6.06	0.00
864	36.77	34187	75	104.39	5.05	0.00
794	35.92	100362	74	100.61	6.48	0.00
