Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
265	12.51	90665	65	49.60	3.16	0.00
277	12.93	90833	66	46.80	3.17	0.00
237	11.54	89726	67	57.60	3.18	0.00
259	12.56	90922	65	50.44	3.18	0.00
296	14.33	105869	66	55.72	3.18	0.00
332	16.33	119074	67	58.21	3.17	0.00
350	16.49	122175	66	58.56	3.20	0.00
344	16.23	119904	66	56.48	3.19	0.00
343	16.29	120873	67	57.65	3.21	0.00
328	15.38	120241	67	62.37	3.21	0.00
349	16.55	121700	68	57.37	3.20	0.00
347	16.55	120533	68	56.53	3.20	0.00
359	16.81	121028	67	54.83	3.19	0.00
367	17.08	120391	67	53.34	3.17	0.00
360	16.82	120705	67	54.90	3.19	0.00
365	17.16	121094	66	53.13	3.20	0.00
356	16.79	121094	68	55.23	3.21	0.00
358	16.75	120521	66	54.07	3.18	0.00
392	18.61	135694	67	60.53	3.20	0.00
432	20.19	152738	66	66.77	3.17	0.00
443	20.71	149942	68	61.50	3.19	0.00
459	21.28	149741	66	59.50	3.21	0.00
452	21.15	151641	67	60.25	3.20	0.00
450	20.99	154343	66	62.65	3.21	0.00
460	21.43	152439	67	59.64	3.18	0.00
441	20.32	151567	68	67.52	3.19	0.00
440	20.40	152384	67	65.37	3.21	0.00
454	20.93	151643	66	63.66	3.21	0.00
459	21.08	152069	67	61.14	3.23	0.00
459	21.19	149891	67	60.06	3.21	0.00
465	21.53	152417	67	60.17	3.22	0.00
464	21.48	152829	67	59.84	3.21	0.00
497	22.76	161680	67	61.78	3.20	0.00
562	25.46	184803	67	67.01	3.21	0.00
567	25.94	186215	67	66.60	3.23	0.00
532	24.88	182767	67	70.65	3.22	0.00
517	24.13	182766	67	75.20	3.24	0.00
562	25.77	183161	68	66.74	3.22	0.00
561	25.57	183744	67	66.45	3.24	0.00
533	24.41	183581	68	72.39	3.24	0.00
540	24.98	183343	67	71.07	3.24	0.00
552	25.23	183210	68	66.87	3.21	0.00
551	25.42	180773	67	66.41	3.20	0.00
558	25.64	182483	67	67.10	3.20	0.00
561	25.71	182468	67	66.17	3.23	0.00
559	26.17	183992	68	66.07	3.25	0.00
564	25.93	184152	67	66.37	3.19	0.00
569	26.01	186233	68	66.73	3.25	0.00
564	25.75	184861	67	66.86	3.24	0.00
558	25.42	185014	66	66.96	3.25	0.00
551	25.37	180696	67	66.50	3.23	0.00
564	25.82	184061	67	66.69	3.24	0.00
552	25.32	185448	67	68.59	3.27	0.00
514	23.92	183909	67	76.58	3.28	0.00
573	25.96	185444	68	67.02	3.40	0.00
573	25.81	187757	68	67.14	3.21	0.00
563	25.90	185487	68	66.74	3.23	0.00
562	25.61	185481	67	67.41	3.23	0.00
567	25.66	184868	67	66.79	3.21	0.00
539	24.84	182149	68	69.68	3.21	0.00
508	23.51	183297	67	79.59	3.21	0.00
575	26.00	184470	67	68.79	3.50	0.00
557	25.30	184069	67	67.36	3.21	0.00
566	25.83	185920	67	67.21	3.23	0.00
571	25.97	185080	68	66.87	3.26	0.00
593	26.63	187332	67	66.42	3.64	0.00
572	26.14	186208	67	66.77	3.30	0.00
552	25.47	184546	67	69.42	3.26	0.00
555	25.43	182052	67	66.96	3.22	0.00
542	24.98	184000	68	70.75	3.28	0.00
529	24.32	185428	67	75.05	3.24	0.00
555	25.46	184540	68	67.10	3.27	0.00
563	25.80	182535	68	66.65	3.27	0.00
529	24.61	183950	68	74.29	3.24	0.00
505	23.68	183674	68	79.48	3.27	0.00
557	25.61	183422	68	67.23	3.21	0.00
570	25.84	183983	69	67.05	3.29	0.00
538	24.81	182331	67	68.65	3.27	0.00
562	25.64	185737	68	69.32	3.25	0.00
540	24.73	184243	68	72.29	3.27	0.00
565	25.74	185532	67	67.28	3.28	0.00
565	25.64	184273	68	67.19	3.33	0.00
562	25.47	185190	68	69.59	3.22	0.00
573	26.06	187487	69	68.57	3.28	0.00
558	25.42	179917	68	66.71	3.22	0.00
564	25.57	183043	68	66.69	3.27	0.00
558	25.47	182969	69	67.14	3.27	0.00
556	25.65	183306	69	67.52	3.28	0.00
565	25.83	185377	68	67.69	3.23	0.00
571	25.83	184550	68	67.18	3.27	0.00
577	25.91	186082	68	67.28	3.27	0.00
557	25.30	184600	69	69.39	3.25	0.00
536	24.57	185385	68	73.98	3.23	0.00
562	25.81	181223	68	67.23	3.21	0.00
562	25.71	184262	68	67.12	3.23	0.00
566	25.94	183739	69	67.12	3.23	0.00
540	24.89	181402	69	70.97	3.24	0.00
571	25.95	186081	68	67.36	3.24	0.00
574	26.12	187288	67	67.10	3.24	0.00
556	25.34	185397	69	69.33	3.24	0.00
554	25.19	187015	69	72.86	3.27	0.00
544	25.22	184024	68	70.20	3.24	0.00
570	25.76	185313	69	67.51	3.27	0.00
560	25.62	185552	68	67.42	3.26	0.00
557	25.63	182716	69	67.50	3.26	0.00
564	25.77	183513	69	67.52	3.30	0.00
565	25.57	185948	69	67.56	3.29	0.00
580	26.01	184620	69	67.15	3.34	0.00
564	25.53	185677	69	67.82	3.23	0.00
574	25.92	186421	69	67.64	3.35	0.00
569	25.79	186042	70	67.49	3.38	0.00
562	25.70	183375	70	67.70	3.26	0.00
562	25.72	184899	69	67.85	3.23	0.00
592	26.55	188453	70	67.26	3.55	0.00
579	26.31	188988	69	67.62	3.35	0.00
539	24.81	185987	69	72.49	3.26	0.00
551	25.16	183332	69	68.88	3.28	0.00
556	25.65	183532	71	67.11	3.28	0.00
578	26.16	188645	70	67.54	3.25	0.00
552	25.07	186515	69	73.25	3.27	0.00
558	25.79	182654	70	67.01	3.26	0.00
563	25.73	184084	70	67.94	3.26	0.00
524	24.10	181318	71	74.13	3.21	0.00
557	25.58	185691	69	68.32	3.25	0.00
561	25.69	183271	70	67.43	3.25	0.00
543	24.86	184156	70	73.53	3.26	0.00
557	25.36	184886	69	70.12	3.29	0.00
563	25.49	185395	69	69.22	3.24	0.00
520	24.08	184295	70	76.09	3.27	0.00
570	25.68	184737	70	68.92	3.26	0.00
546	24.89	185305	69	72.36	3.28	0.00
563	25.63	183090	69	67.42	3.26	0.00
550	25.21	182390	70	69.80	3.22	0.00
558	25.44	186262	70	70.41	3.30	0.00
553	25.40	183628	70	68.02	3.23	0.00
560	25.67	185791	71	67.77	3.27	0.00
564	25.79	185347	70	67.73	3.26	0.00
564	25.63	185683	70	67.84	3.33	0.00
563	25.66	186344	69	67.75	3.29	0.00
558	25.50	185540	70	68.41	3.23	0.00
602	27.00	186557	70	66.92	3.75	0.00
536	24.59	183700	70	72.09	3.31	0.00
556	25.56	183276	70	67.97	3.32	0.00
558	25.78	184591	70	67.72	3.32	0.00
571	25.97	186364	70	68.16	3.26	0.00
550	25.23	186033	71	72.63	3.26	0.00
558	25.57	182024	69	67.86	3.29	0.00
563	25.47	184473	70	67.58	3.24	0.00
547	24.99	183903	71	70.12	3.27	0.00
546	25.13	182367	69	69.21	3.30	0.00
561	25.39	184364	70	68.09	3.26	0.00
543	24.88	185621	71	73.43	3.28	0.00
535	24.25	176317	70	68.06	3.30	0.00
476	21.36	154326	70	61.66	3.30	0.00
450	21.19	152055	70	62.76	3.25	0.00
440	20.47	147948	70	63.18	3.28	0.00
373	17.32	122303	70	54.25	3.21	0.00
371	17.39	120684	70	54.25	3.22	0.00
374	17.31	123434	70	54.67	3.23	0.00
358	16.55	115750	70	53.00	3.22	0.00
261	12.48	90120	69	50.55	3.22	0.00
257	12.27	90337	71	52.49	3.21	0.00
193	9.59	68211	70	44.65	3.12	0.00
174	8.78	60409	70	40.27	3.20	0.00
184	8.68	60471	70	41.26	3.20	0.00
171	8.21	59238	69	43.59	3.20	0.00
92	4.49	31040	69	35.12	3.18	0.00
83	4.28	31605	69	42.83	3.18	0.00
93	4.61	30709	70	33.55	3.15	0.00
91	4.64	30673	69	32.87	3.20	0.00
93	4.77	31319	68	33.25	3.17	0.00
94	4.58	30827	68	33.25	3.15	0.00
44	2.27	14897	69	24.09	2.33	0.00
3	0.28	814	68	14.42	1.54	0.00
3	0.28	993	68	14.49	1.54	0.00
4	0.35	1146	68	15.51	1.62	0.00
