Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
719	28.94	13981	75	97.40	3.48	0.00
686	29.01	36135	74	94.25	4.74	0.00
672	30.20	60672	74	93.13	6.86	0.00
702	30.53	61758	75	94.51	7.14	0.00
692	30.06	39616	75	92.97	5.35	0.00
675	29.89	35089	75	92.07	3.73	0.00
682	28.88	61554	74	93.39	6.41	0.00
633	28.09	87483	74	93.68	7.13	0.00
658	30.54	20190	75	90.03	4.47	0.00
686	29.95	50326	73	92.47	4.55	0.00
735	30.49	71348	74	100.55	7.98	0.00
696	30.25	27149	75	94.30	5.67	0.00
675	29.28	78044	75	94.31	7.26	0.00
658	27.71	96552	74	91.36	7.43	0.00
725	29.48	44762	74	98.15	6.00	0.00
755	29.58	16159	74	101.72	3.97	0.00
748	30.06	50502	74	101.41	3.93	0.00
703	29.14	72686	74	97.75	3.81	0.00
724	29.94	39106	74	97.53	3.99	0.00
743	30.38	23757	75	98.24	3.93	0.00
711	29.76	20741	74	96.20	3.94	0.00
670	29.88	50201	75	92.96	4.12	0.00
748	29.88	27645	74	100.59	3.77	0.00
672	29.37	33903	74	94.04	4.23	0.00
765	30.58	15213	75	101.59	4.06	0.00
744	30.17	25320	75	100.87	3.63	0.00
746	30.59	28416	75	99.64	4.29	0.00
704	29.43	24082	74	97.69	3.64	0.00
651	29.18	43223	74	89.70	3.44	0.00
709	30.21	40127	74	96.01	3.79	0.00
719	29.41	33892	74	98.77	4.72	0.00
714	29.38	47176	74	98.73	4.26	0.00
697	29.84	37354	74	95.78	5.96	0.00
661	29.98	60633	74	91.73	4.92	0.00
694	30.62	28599	75	92.61	4.60	0.00
729	30.52	25772	74	97.16	3.94	0.00
722	30.81	29923	74	94.53	4.05	0.00
727	30.11	44372	74	98.75	5.01	0.00
715	28.68	12874	74	96.56	3.80	0.00
702	28.57	25594	74	97.04	3.84	0.00
699	29.51	22645	74	94.95	3.75	0.00
670	28.83	27949	75	94.69	4.69	0.00
732	30.31	14054	75	98.87	4.20	0.00
533	23.48	58994	74	84.72	3.93	0.00
552	23.97	45581	74	86.05	4.54	0.00
588	23.47	9348	74	87.87	3.38	0.00
525	22.89	30246	74	85.84	5.24	0.00
472	19.70	11889	75	80.20	4.03	0.00
348	16.11	25564	74	71.15	3.60	0.00
330	15.15	18482	73	69.70	3.59	0.00
256	10.81	5022	73	59.72	3.10	0.00
238	10.23	24494	74	62.34	3.32	0.00
243	9.99	22283	73	64.49	3.33	0.00
115	4.97	4124	73	47.38	2.97	0.00
141	5.72	2245	73	51.27	3.08	0.00
131	5.37	3453	72	46.93	2.97	0.00
125	5.45	3037	72	45.48	3.00	0.00
143	6.13	2533	72	44.18	3.21	0.00
135	5.85	2774	72	43.21	3.12	0.00
47	2.00	3034	71	28.60	2.06	0.00
3	0.29	1022	69	15.98	1.69	0.00
3	0.28	939	70	15.80	1.63	0.00
2	0.20	346	70	18.33	2.03	0.00
