Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
267	12.76	92264	67	48.83	3.16	0.00
275	13.07	89714	67	45.87	3.17	0.00
270	12.50	90349	68	48.91	3.15	0.00
250	12.16	89630	67	51.50	3.15	0.00
273	13.05	90704	66	46.20	3.18	0.00
276	13.01	88376	66	45.84	3.16	0.00
252	12.00	90295	66	53.90	3.16	0.00
272	12.52	90024	66	48.90	3.18	0.00
270	13.27	90166	67	45.31	3.19	0.00
271	12.74	90668	67	47.84	3.17	0.00
254	12.31	89967	67	51.49	3.19	0.00
255	12.22	90436	67	52.34	3.17	0.00
277	13.23	90222	67	45.98	3.18	0.00
276	12.93	90175	67	45.79	3.17	0.00
249	12.22	90252	67	52.90	3.17	0.00
262	12.52	90336	68	48.08	3.18	0.00
254	11.94	89568	68	53.73	3.17	0.00
276	13.04	90642	67	46.34	3.16	0.00
271	13.15	90379	67	45.66	3.18	0.00
280	13.01	89585	66	45.79	3.16	0.00
263	12.65	90229	66	48.82	3.16	0.00
268	12.67	90556	67	48.52	3.17	0.00
277	13.10	91853	67	46.38	3.19	0.00
258	12.25	90863	67	52.45	3.16	0.00
250	12.12	91179	67	53.99	3.19	0.00
264	12.85	90991	67	47.31	3.16	0.00
278	13.08	89747	67	45.95	3.15	0.00
276	13.00	90674	67	47.34	3.16	0.00
263	12.54	90765	67	50.83	3.18	0.00
273	12.99	90535	66	46.60	3.16	0.00
276	13.19	91528	66	46.67	3.17	0.00
258	12.31	91041	67	51.99	3.16	0.00
239	11.48	90009	68	58.87	3.19	0.00
238	11.38	90185	66	59.37	3.17	0.00
274	12.87	88144	66	45.79	3.15	0.00
263	12.28	90616	67	52.51	3.21	0.00
237	11.49	90363	66	60.34	3.20	0.00
264	12.27	90335	67	50.83	3.19	0.00
267	12.45	89915	68	49.42	3.20	0.00
260	12.45	91062	67	51.86	3.18	0.00
270	12.75	91848	67	48.86	3.17	0.00
258	12.42	90844	66	52.40	3.19	0.00
284	13.33	91645	67	46.14	3.19	0.00
275	13.01	90263	66	45.92	3.18	0.00
279	13.03	90202	66	46.35	3.18	0.00
263	12.83	90326	66	47.41	3.18	0.00
266	12.51	91374	68	49.27	3.21	0.00
258	12.39	90797	68	51.93	3.22	0.00
250	12.00	91337	66	55.65	3.18	0.00
275	13.03	89058	67	46.33	3.19	0.00
274	13.37	90265	67	45.23	3.17	0.00
258	12.80	90577	67	48.89	3.21	0.00
280	12.93	92354	67	49.88	3.17	0.00
275	12.99	90230	66	46.63	3.18	0.00
257	12.13	91710	67	54.63	3.18	0.00
264	12.36	89955	68	49.21	3.16	0.00
256	12.39	90822	67	50.91	3.17	0.00
267	12.59	89807	66	48.23	3.20	0.00
268	12.78	90134	67	48.22	3.16	0.00
277	13.18	91150	67	46.43	3.14	0.00
266	12.92	90608	67	46.80	3.16	0.00
259	12.51	90270	67	50.46	3.19	0.00
260	12.36	91403	68	50.65	3.17	0.00
263	12.63	89303	67	48.17	3.19	0.00
252	12.40	90582	67	51.90	3.15	0.00
272	12.84	91893	68	48.60	3.15	0.00
267	12.63	90565	68	48.56	3.18	0.00
272	12.89	91480	66	47.94	3.17	0.00
261	12.38	90392	67	51.92	3.19	0.00
268	12.86	91986	67	48.61	3.18	0.00
276	13.03	91149	66	46.29	3.18	0.00
275	12.86	91050	67	46.81	3.16	0.00
251	12.06	91280	67	55.45	3.16	0.00
269	12.90	90586	67	47.41	3.17	0.00
281	13.07	90440	67	46.21	3.16	0.00
271	12.99	90442	68	46.09	3.17	0.00
273	12.89	90447	67	46.52	3.16	0.00
283	13.02	91192	67	46.47	3.15	0.00
263	12.42	92103	66	52.24	3.11	0.00
277	13.36	92114	66	46.17	3.18	0.00
276	13.05	90290	67	46.54	3.18	0.00
264	12.56	90343	68	48.69	3.19	0.00
246	11.96	90777	67	54.79	3.19	0.00
264	12.30	90395	67	50.91	3.17	0.00
276	12.93	90592	67	46.99	3.19	0.00
277	12.98	93261	67	48.28	3.18	0.00
249	11.83	90339	67	54.25	3.19	0.00
264	12.46	90757	68	49.88	3.17	0.00
265	12.98	90076	67	45.73	3.16	0.00
266	12.80	90825	66	48.41	3.20	0.00
279	13.06	91260	66	46.14	3.17	0.00
263	12.34	90055	67	49.00	3.19	0.00
268	12.61	90534	67	48.11	3.18	0.00
249	11.56	89869	67	56.02	3.18	0.00
270	12.62	90540	66	48.35	3.18	0.00
277	12.99	90146	67	46.61	3.20	0.00
262	12.65	90399	67	48.91	3.18	0.00
258	12.60	91541	65	50.17	3.18	0.00
264	12.38	90654	65	50.28	3.17	0.00
275	12.93	90143	67	46.84	3.18	0.00
250	12.21	90025	67	52.75	3.18	0.00
259	12.28	90311	67	51.81	3.17	0.00
263	12.38	90984	65	50.68	3.19	0.00
262	13.17	90087	66	46.02	3.20	0.00
267	12.92	90744	66	48.34	3.17	0.00
262	12.97	91081	65	48.57	3.18	0.00
277	13.11	90294	65	45.87	3.19	0.00
276	13.07	89539	66	45.87	3.20	0.00
258	13.55	90808	67	44.24	3.18	0.00
272	12.73	90674	66	48.19	3.18	0.00
272	12.92	91350	66	47.05	3.15	0.00
274	13.08	91818	66	47.54	3.23	0.00
271	12.65	90194	68	49.01	3.19	0.00
264	12.64	91004	66	48.38	3.18	0.00
268	12.60	90784	66	49.77	3.17	0.00
269	12.67	90925	66	48.09	3.16	0.00
262	12.14	91761	67	54.36	3.22	0.00
252	12.10	90284	68	53.32	3.19	0.00
269	12.99	89922	66	45.74	3.20	0.00
274	12.61	91656	67	48.81	3.20	0.00
275	12.94	90582	66	46.42	3.18	0.00
240	11.49	90705	66	59.89	3.19	0.00
237	11.59	90674	68	60.16	3.18	0.00
251	11.91	90993	66	55.93	3.19	0.00
275	13.03	91007	66	47.39	3.18	0.00
273	12.91	90385	66	46.56	3.18	0.00
266	12.93	90034	67	46.85	3.15	0.00
263	12.42	91171	67	52.63	3.19	0.00
272	13.06	90229	66	46.57	3.19	0.00
270	12.71	90142	65	47.42	3.18	0.00
251	12.17	91905	67	57.10	3.21	0.00
265	12.51	90177	66	48.64	3.19	0.00
268	13.21	90465	66	46.09	3.20	0.00
273	12.92	90294	66	46.87	3.20	0.00
272	12.82	90692	65	47.30	3.16	0.00
247	12.35	91328	66	53.77	3.19	0.00
252	11.97	91268	65	54.94	3.17	0.00
273	13.09	91630	66	46.41	3.17	0.00
269	12.81	90848	65	48.49	3.18	0.00
285	13.23	91069	65	46.20	3.20	0.00
265	12.65	91199	65	49.27	3.20	0.00
252	12.70	91093	66	50.82	3.18	0.00
274	13.05	92265	66	47.39	3.19	0.00
253	12.67	90084	66	50.13	3.22	0.00
266	12.58	90657	65	50.03	3.20	0.00
275	13.00	90568	65	46.07	3.18	0.00
270	13.21	89743	65	45.79	3.19	0.00
259	12.16	91434	66	54.10	3.19	0.00
255	12.33	90245	66	51.74	3.16	0.00
271	12.94	90883	66	47.20	3.16	0.00
254	12.03	89947	66	52.20	3.18	0.00
269	13.17	90093	66	46.22	3.17	0.00
242	11.65	90685	65	57.39	3.17	0.00
271	12.78	90436	66	48.04	3.17	0.00
251	12.07	90570	66	53.14	3.18	0.00
271	12.85	90048	65	46.87	3.19	0.00
256	12.23	90671	66	52.64	3.19	0.00
264	12.63	90525	66	48.87	3.19	0.00
259	12.23	89600	66	51.63	3.19	0.00
257	12.34	90285	65	50.97	3.19	0.00
276	13.11	90316	66	46.51	3.18	0.00
277	12.84	91101	66	47.90	3.19	0.00
278	12.89	90807	66	48.16	3.19	0.00
265	12.47	90982	68	51.62	3.19	0.00
252	12.18	91215	67	54.10	3.18	0.00
265	12.62	90306	67	49.67	3.19	0.00
264	13.16	89629	66	45.10	3.19	0.00
277	13.18	90340	67	46.10	3.19	0.00
280	13.04	90221	66	46.63	3.20	0.00
270	12.66	90430	67	47.45	3.18	0.00
260	12.58	89605	67	49.13	3.20	0.00
274	13.11	89955	66	46.32	3.19	0.00
274	12.96	90357	65	46.34	3.18	0.00
266	13.10	89973	66	46.51	3.19	0.00
259	12.57	90403	67	49.56	3.19	0.00
259	12.14	90366	68	52.64	3.20	0.00
264	12.36	90056	67	50.84	3.17	0.00
267	13.21	90554	66	45.81	3.18	0.00
268	13.10	89494	67	45.75	3.19	0.00
279	13.02	91061	67	46.31	3.18	0.00
272	12.85	90430	66	48.38	3.19	0.00
271	12.97	90620	68	46.94	3.18	0.00
268	12.95	90663	67	46.99	3.19	0.00
273	12.91	90122	66	46.63	3.21	0.00
261	12.59	92204	66	50.70	3.19	0.00
267	12.66	90327	66	47.86	3.19	0.00
253	12.05	89570	66	51.69	3.22	0.00
263	12.51	89805	67	49.00	3.21	0.00
272	12.68	90186	66	48.62	3.18	0.00
270	13.05	89822	66	45.72	3.20	0.00
262	12.45	90074	66	50.46	3.22	0.00
275	12.89	90835	67	47.46	3.21	0.00
267	12.43	90797	67	51.39	3.22	0.00
240	11.61	90796	66	59.94	3.21	0.00
269	13.15	90585	66	45.78	3.20	0.00
277	12.92	90977	66	46.54	3.22	0.00
251	12.06	90597	66	54.18	3.22	0.00
249	11.96	90416	68	53.03	3.22	0.00
261	12.28	90246	66	52.20	3.21	0.00
251	12.05	90410	66	54.04	3.21	0.00
273	12.92	89933	67	46.12	3.21	0.00
264	12.57	91592	66	49.78	3.21	0.00
262	12.72	90198	66	48.52	3.19	0.00
264	12.77	90615	66	48.12	3.20	0.00
270	12.91	90950	66	49.15	3.20	0.00
275	12.82	90790	65	48.56	3.19	0.00
259	12.36	91353	66	52.47	3.18	0.00
254	12.12	91335	66	55.37	3.21	0.00
264	12.71	90623	67	49.07	3.23	0.00
278	12.90	90512	67	47.25	3.22	0.00
281	13.04	90125	67	46.50	3.20	0.00
252	11.90	91486	66	56.72	3.21	0.00
265	12.60	91549	66	52.33	3.20	0.00
279	13.10	90696	67	46.47	3.21	0.00
267	12.85	90413	66	47.83	3.18	0.00
257	12.08	91166	67	56.72	3.20	0.00
248	12.18	90001	66	55.13	3.21	0.00
274	13.04	90581	67	46.67	3.20	0.00
262	12.84	90496	65	47.13	3.21	0.00
255	12.25	91144	67	52.65	3.19	0.00
264	12.68	90367	66	48.57	3.19	0.00
271	13.04	91183	67	46.78	3.19	0.00
263	12.31	90306	66	51.57	3.17	0.00
266	12.44	90763	66	50.02	3.20	0.00
258	12.64	91233	67	49.84	3.18	0.00
267	12.91	89949	67	47.09	3.18	0.00
278	13.06	90884	67	46.67	3.19	0.00
276	13.15	90487	68	46.65	3.20	0.00
268	12.76	88436	67	48.10	3.20	0.00
241	11.58	90620	66	57.95	3.20	0.00
267	12.76	90282	67	48.54	3.21	0.00
270	13.01	89551	66	45.84	3.19	0.00
273	13.00	89791	67	46.33	3.20	0.00
270	13.19	90625	67	46.03	3.20	0.00
263	12.38	90230	66	50.51	3.19	0.00
263	12.57	90490	66	49.35	3.21	0.00
275	12.95	89968	67	46.69	3.17	0.00
263	12.52	89704	67	51.81	3.18	0.00
266	12.61	90574	67	49.55	3.21	0.00
268	12.82	90476	66	47.99	3.20	0.00
264	12.35	90075	67	53.22	3.18	0.00
272	12.95	90661	67	47.66	3.17	0.00
240	11.60	90762	67	60.07	3.21	0.00
266	12.64	89920	66	48.81	3.20	0.00
263	12.17	90041	66	51.40	3.20	0.00
258	12.32	89990	67	52.02	3.17	0.00
231	11.72	90919	66	59.26	3.19	0.00
276	12.98	90080	67	46.29	3.20	0.00
260	12.34	90193	67	51.23	3.21	0.00
278	13.13	90914	67	46.82	3.19	0.00
251	12.46	89783	66	51.71	3.20	0.00
267	12.71	91663	68	51.63	3.21	0.00
253	12.01	90645	66	53.66	3.21	0.00
272	12.96	90482	67	46.51	3.20	0.00
247	11.95	90132	67	54.47	3.18	0.00
264	12.39	90793	67	51.16	3.18	0.00
276	13.18	90440	67	47.23	3.22	0.00
264	12.66	90790	68	48.23	3.20	0.00
188	9.08	62319	66	41.14	3.19	0.00
169	8.14	60162	66	45.82	3.18	0.00
175	8.86	61221	66	41.44	3.20	0.00
178	8.63	60547	66	42.54	3.19	0.00
141	6.86	49144	66	40.54	3.12	0.00
94	4.64	30957	66	32.98	3.19	0.00
94	4.55	31085	65	33.84	3.20	0.00
94	4.64	30771	66	32.64	3.20	0.00
50	2.69	17197	66	24.62	2.51	0.00
4	0.29	1040	65	14.21	1.44	0.00
3	0.29	668	66	13.36	1.34	0.00
3	0.28	1158	64	14.99	1.52	0.00
2	0.15	100	66	13.70	1.39	0.00
