Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
290	12.86	3624	67	49.23	3.18	0.00
266	11.88	6282	66	54.92	3.26	0.00
270	11.93	4856	66	52.29	3.14	0.00
293	13.13	4922	67	61.57	3.32	0.00
271	12.00	5037	67	57.31	3.23	0.00
264	11.83	3257	66	55.03	3.10	0.00
278	12.83	19080	66	48.51	3.32	0.00
283	13.04	13593	66	48.77	3.19	0.00
291	13.41	6005	67	53.92	3.21	0.00
282	12.63	4124	68	48.96	3.23	0.00
283	12.15	4601	68	60.16	3.38	0.00
280	12.33	4168	66	52.58	3.20	0.00
276	12.04	4039	67	56.51	3.15	0.00
291	13.01	7856	67	50.09	3.27	0.00
289	12.62	7228	68	56.89	3.31	0.00
265	11.59	5952	67	60.27	3.40	0.00
268	12.15	6793	67	55.41	3.51	0.00
279	12.42	9115	68	59.20	3.41	0.00
267	12.25	6726	67	55.43	3.24	0.00
283	12.39	8315	67	59.15	3.44	0.00
260	12.79	6023	68	56.73	3.42	0.00
260	12.45	15878	68	55.88	3.25	0.00
293	13.33	12602	68	59.27	3.95	0.00
253	11.34	12969	68	55.37	3.25	0.00
285	12.33	7652	67	60.98	3.52	0.00
282	13.31	11335	67	52.33	3.73	0.00
281	12.71	12681	67	50.92	3.42	0.00
287	13.86	28585	68	50.84	3.84	0.00
281	13.35	7069	68	59.78	3.69	0.00
319	14.15	30214	69	62.78	4.75	0.00
392	16.52	95801	68	71.40	7.08	0.00
394	16.62	96684	68	71.70	7.14	0.00
370	16.60	94403	68	69.65	6.96	0.00
377	17.01	83656	68	71.00	6.68	0.00
355	16.82	10326	68	67.52	3.52	0.00
312	13.10	9029	68	65.20	3.55	0.00
251	12.48	4804	68	52.41	3.04	0.00
267	11.80	8174	67	57.14	3.49	0.00
273	12.23	4642	68	55.02	3.18	0.00
272	12.85	7135	68	55.26	3.13	0.00
262	11.78	6603	68	56.21	3.22	0.00
269	12.41	12121	68	55.77	3.25	0.00
282	13.12	4119	68	54.40	3.17	0.00
278	13.26	6067	69	54.77	3.27	0.00
265	11.83	15323	69	60.46	3.48	0.00
273	11.96	12537	68	58.10	3.33	0.00
267	12.56	6377	68	53.70	2.95	0.00
307	14.11	9319	70	64.18	3.61	0.00
300	12.92	8291	69	66.83	3.55	0.00
285	11.70	4574	69	63.62	3.21	0.00
282	12.17	8653	67	59.26	3.23	0.00
273	12.27	9633	68	56.22	3.37	0.00
291	14.33	8281	69	56.44	3.27	0.00
271	12.26	4673	67	55.05	3.16	0.00
296	13.06	10027	67	49.47	3.31	0.00
286	12.86	4449	68	48.28	3.23	0.00
288	12.82	3439	66	48.32	3.13	0.00
282	13.54	8806	68	51.99	3.20	0.00
279	12.47	8883	67	56.09	3.13	0.00
269	13.25	13999	68	54.81	3.33	0.00
293	13.27	4485	67	48.89	3.20	0.00
213	9.43	8731	67	43.89	3.24	0.00
193	8.71	4772	67	41.77	3.32	0.00
193	9.06	6208	66	45.89	3.07	0.00
198	8.92	3303	67	46.36	3.20	0.00
180	8.57	6613	67	41.17	3.14	0.00
105	4.88	2669	67	32.22	2.59	0.00
93	4.38	2745	67	30.54	2.60	0.00
97	4.39	2134	66	31.81	2.66	0.00
83	3.80	1586	65	28.81	2.35	0.00
3	0.29	1351	65	15.65	1.62	0.00
3	0.28	1002	65	14.93	1.52	0.00
4	0.30	1153	65	14.95	1.51	0.00
3	0.27	978	66	15.04	1.52	0.00
