Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
131	7.18	40911	65	33.73	3.18	0.00
131	7.17	41001	65	34.17	3.18	0.00
131	7.13	41092	64	34.22	3.16	0.00
131	7.10	41245	64	34.41	3.18	0.00
130	7.20	41084	63	33.99	3.18	0.00
131	7.19	41438	64	34.23	3.18	0.00
131	7.08	40911	64	33.86	3.18	0.00
130	7.05	41002	64	34.04	3.16	0.00
130	7.24	41398	64	34.37	3.17	0.00
130	7.07	40780	65	33.74	3.17	0.00
131	7.25	41389	65	34.33	3.17	0.00
131	7.13	40945	65	33.74	3.17	0.00
132	7.20	41106	64	33.93	3.17	0.00
132	7.07	41073	64	34.29	3.14	0.00
131	7.01	41201	64	34.21	3.13	0.00
132	7.09	40984	62	34.19	3.14	0.00
135	6.98	41277	64	34.26	3.13	0.00
133	7.15	41298	65	34.24	3.16	0.00
131	7.19	41117	65	34.31	3.17	0.00
131	7.26	41386	64	34.06	3.14	0.00
131	7.20	41265	64	34.24	3.17	0.00
131	7.06	40727	64	34.20	3.13	0.00
131	7.09	41091	65	34.11	3.17	0.00
132	7.22	41441	64	34.26	3.18	0.00
131	7.05	40652	64	33.93	3.17	0.00
131	7.22	41301	66	34.41	3.17	0.00
133	7.10	41252	64	34.11	3.16	0.00
131	7.08	40898	64	33.75	3.16	0.00
131	7.22	41371	64	34.14	3.17	0.00
130	7.18	41095	65	34.17	3.16	0.00
132	7.01	41070	64	34.25	3.15	0.00
131	7.07	40761	65	33.86	3.18	0.00
131	7.24	41274	65	33.90	3.16	0.00
131	7.27	41257	64	34.02	3.18	0.00
130	7.10	40950	64	33.75	3.17	0.00
130	7.36	41450	65	33.89	3.17	0.00
132	7.03	40882	63	34.00	3.12	0.00
131	7.14	41062	65	34.15	3.16	0.00
131	7.18	41358	65	34.45	3.18	0.00
130	7.24	41383	64	34.25	3.19	0.00
130	7.23	41040	65	34.11	3.15	0.00
131	7.14	41021	65	34.14	3.14	0.00
130	7.27	41211	65	34.25	3.16	0.00
132	7.19	40962	65	34.18	3.17	0.00
130	7.25	41308	65	34.04	3.17	0.00
131	7.10	41161	64	34.29	3.15	0.00
132	7.12	41213	64	34.51	3.16	0.00
130	7.30	41023	65	34.19	3.17	0.00
132	7.10	41419	65	34.60	3.18	0.00
131	7.10	40801	65	33.96	3.19	0.00
131	7.22	41299	65	34.43	3.16	0.00
131	7.15	40940	65	34.03	3.15	0.00
130	7.18	41011	65	34.15	3.16	0.00
132	7.14	41315	64	34.49	3.18	0.00
131	7.11	40967	65	34.27	3.17	0.00
131	7.30	41462	66	34.56	3.19	0.00
130	7.19	41116	64	34.15	3.17	0.00
132	7.12	41410	64	34.36	3.17	0.00
131	7.12	41013	65	34.25	3.18	0.00
132	7.11	41049	65	34.24	3.17	0.00
131	7.17	41107	65	34.27	3.17	0.00
131	7.12	40873	64	33.94	3.19	0.00
131	7.20	41277	64	34.30	3.16	0.00
132	7.12	41158	65	34.34	3.18	0.00
132	7.30	41319	65	34.39	3.16	0.00
