Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
4	0.32	1055	61	13.66	1.44	0.00
3	0.28	946	62	13.18	1.38	0.00
4	0.30	1018	62	13.43	1.41	0.00
3	0.29	973	62	12.93	1.38	0.00
4	0.30	1115	61	14.35	1.49	0.00
4	0.30	993	62	13.34	1.41	0.00
4	0.29	957	61	13.52	1.40	0.00
7	0.46	1284	62	14.79	1.54	0.00
123	4.77	1605	62	40.53	2.72	0.00
112	4.40	2051	64	42.80	2.67	0.00
122	4.65	1774	64	43.26	2.60	0.00
110	4.12	2196	65	39.50	2.41	0.00
105	5.26	7651	63	37.07	2.81	0.00
128	5.31	2702	64	42.65	2.85	0.00
102	4.21	2337	64	40.82	2.57	0.00
198	8.16	2951	66	51.76	2.90	0.00
224	9.57	5531	65	51.00	3.17	0.00
214	9.15	3975	66	53.55	3.02	0.00
244	10.73	4357	64	49.75	3.24	0.00
224	9.84	2795	66	46.46	3.24	0.00
214	9.31	15666	66	55.05	3.23	0.00
207	10.46	10326	65	54.25	3.28	0.00
257	11.86	11996	65	55.04	3.49	0.00
349	15.98	10738	66	64.50	3.45	0.00
328	14.49	19050	65	62.31	3.37	0.00
319	14.93	13891	65	59.11	3.22	0.00
350	15.41	19216	66	58.40	3.40	0.00
332	13.89	4962	65	61.65	3.34	0.00
436	18.20	9587	65	70.95	3.34	0.00
459	18.82	12425	66	74.72	3.45	0.00
466	19.50	4475	68	76.96	3.23	0.00
464	18.90	6946	67	76.71	3.26	0.00
446	17.88	7308	67	75.13	3.25	0.00
450	18.69	8290	67	74.54	3.35	0.00
444	18.55	19618	67	73.61	3.78	0.00
467	20.76	10918	67	74.39	3.22	0.00
450	20.68	17862	66	65.15	3.23	0.00
485	20.79	11292	66	75.38	3.43	0.00
445	18.83	12627	67	73.82	3.44	0.00
454	20.06	26549	67	66.57	3.39	0.00
441	18.25	11693	68	74.33	3.57	0.00
460	19.03	16195	67	75.46	3.41	0.00
443	19.24	20642	67	75.94	3.42	0.00
437	17.93	14082	67	74.60	3.23	0.00
461	18.94	9722	68	75.76	3.36	0.00
415	18.16	22105	66	72.03	3.18	0.00
441	18.51	15506	68	74.06	3.46	0.00
457	19.75	6432	68	75.35	3.25	0.00
449	17.85	10146	68	77.30	3.37	0.00
453	19.02	7417	68	75.50	3.16	0.00
449	19.64	28824	67	75.65	3.34	0.00
447	19.83	37637	68	76.90	4.15	0.00
436	18.49	11027	67	73.26	3.26	0.00
431	19.79	16046	67	71.63	3.41	0.00
470	20.57	10630	68	76.12	3.35	0.00
431	19.50	30372	67	74.18	3.43	0.00
462	20.82	24503	68	72.08	3.33	0.00
435	19.39	5767	68	72.45	3.29	0.00
467	20.21	35816	70	79.89	3.40	0.00
436	19.67	14819	68	72.12	3.34	0.00
461	19.27	8758	68	76.01	3.53	0.00
450	18.87	15638	68	72.63	3.45	0.00
455	20.48	27071	69	73.56	3.78	0.00
486	21.11	28106	69	76.58	3.39	0.00
440	18.82	8552	69	73.97	3.25	0.00
433	18.13	11260	70	73.93	3.33	0.00
461	20.46	17817	69	76.83	3.60	0.00
451	18.78	5721	70	74.97	3.14	0.00
455	19.28	15719	70	76.82	3.41	0.00
448	19.36	20759	69	75.42	3.28	0.00
470	18.96	8443	69	76.81	3.40	0.00
435	18.33	8768	68	72.33	3.26	0.00
427	17.80	3590	69	71.63	3.10	0.00
478	18.96	17644	69	80.03	3.65	0.00
452	18.00	7167	68	77.46	3.23	0.00
460	19.78	9187	70	76.67	3.51	0.00
456	19.22	17539	69	75.56	4.03	0.00
463	18.39	6344	70	77.54	3.18	0.00
415	17.30	9663	69	72.90	3.27	0.00
492	20.32	11454	69	79.21	3.63	0.00
455	20.21	9178	70	76.61	3.54	0.00
446	18.71	7523	69	75.55	3.25	0.00
470	20.77	15456	69	75.97	3.25	0.00
428	18.49	22668	69	72.79	3.51	0.00
446	18.54	6697	69	74.04	3.43	0.00
439	18.13	13917	69	75.07	3.34	0.00
457	19.06	17422	70	76.00	3.45	0.00
459	20.69	39301	69	75.62	4.49	0.00
433	19.28	26050	69	72.36	3.43	0.00
459	20.00	19272	69	73.54	4.04	0.00
449	21.15	6793	70	68.80	3.35	0.00
509	21.06	16257	69	81.38	3.73	0.00
456	18.65	20019	70	77.61	3.67	0.00
445	19.05	31796	69	75.85	3.55	0.00
432	18.26	15946	70	74.84	3.43	0.00
444	18.22	10755	70	76.05	3.57	0.00
460	18.98	16055	71	77.09	3.58	0.00
441	18.11	10965	71	75.15	3.50	0.00
429	19.12	40651	70	76.36	4.15	0.00
436	18.80	15073	69	71.73	3.52	0.00
446	18.61	13454	70	75.15	3.52	0.00
425	17.49	8091	69	74.44	3.28	0.00
460	18.17	10838	69	78.34	3.24	0.00
424	19.47	48066	70	74.22	3.70	0.00
455	20.05	10439	70	75.64	3.59	0.00
453	18.84	8730	70	75.80	3.47	0.00
448	19.29	10311	70	72.57	3.38	0.00
443	20.17	19678	69	72.81	3.64	0.00
468	19.32	11623	69	78.26	3.54	0.00
464	18.47	5921	70	77.35	3.19	0.00
456	18.66	13217	70	76.28	3.26	0.00
441	18.30	8863	70	74.81	3.38	0.00
456	18.76	7351	70	76.37	3.47	0.00
443	19.02	13929	69	75.39	3.67	0.00
467	20.32	24851	70	76.97	4.46	0.00
509	21.66	90947	69	75.54	7.61	0.00
507	21.57	94785	70	76.83	7.65	0.00
506	21.66	93675	70	78.77	7.51	0.00
499	21.76	96016	71	80.19	7.59	0.00
516	21.63	85939	70	81.08	7.17	0.00
556	23.49	13396	70	81.08	3.84	0.00
567	23.81	28092	70	84.57	3.97	0.00
568	22.69	14550	71	84.87	3.41	0.00
552	21.90	14197	71	83.73	4.28	0.00
514	22.23	34125	70	80.29	5.51	0.00
510	20.93	14344	69	80.59	3.57	0.00
453	21.30	12325	70	73.29	3.32	0.00
488	20.78	22341	70	77.23	4.45	0.00
558	23.43	39511	70	81.84	6.99	0.00
512	22.03	44240	71	79.46	6.03	0.00
447	19.18	14619	69	73.22	3.77	0.00
487	19.97	23889	71	78.78	4.77	0.00
479	21.96	9624	70	78.00	3.85	0.00
467	20.66	10242	69	77.64	3.34	0.00
475	19.60	16162	71	78.06	3.33	0.00
466	20.17	10981	69	76.16	3.35	0.00
469	18.92	14053	70	76.56	3.54	0.00
439	19.98	12253	70	75.39	3.67	0.00
485	21.01	5778	71	77.72	3.34	0.00
454	19.49	21110	70	74.56	3.29	0.00
462	18.44	5741	70	78.00	3.26	0.00
483	20.38	21484	71	76.80	5.04	0.00
513	21.93	45031	70	81.43	6.39	0.00
442	18.60	7636	70	74.39	3.53	0.00
464	20.77	23254	71	74.66	4.33	0.00
484	21.24	25206	72	75.70	3.66	0.00
465	19.42	13066	71	76.14	3.62	0.00
478	20.28	21185	72	78.41	4.80	0.00
465	19.97	13618	71	73.05	3.83	0.00
497	22.42	30002	72	70.76	5.36	0.00
512	22.00	24769	71	80.70	4.94	0.00
463	19.59	7271	70	74.64	3.55	0.00
452	20.35	16690	70	72.86	4.65	0.00
487	21.98	44186	71	78.27	5.69	0.00
465	19.48	19007	72	77.78	4.13	0.00
478	19.86	18265	71	77.36	4.25	0.00
471	19.15	9532	71	78.00	3.66	0.00
460	19.51	8697	70	73.20	3.57	0.00
469	20.47	19163	71	75.49	3.70	0.00
466	21.42	10169	71	75.25	3.88	0.00
486	21.77	59981	72	77.05	5.89	0.00
501	22.45	88189	71	77.46	7.52	0.00
489	21.76	78275	71	78.26	7.13	0.00
445	20.00	98096	71	75.38	7.68	0.00
490	22.11	73438	71	77.56	6.41	0.00
552	24.04	61525	71	86.14	6.14	0.00
569	23.79	70857	71	88.09	7.63	0.00
543	23.81	53743	71	81.47	5.71	0.00
557	24.09	44777	72	82.16	5.39	0.00
555	23.60	18899	72	85.07	4.16	0.00
504	24.13	17561	72	77.16	3.54	0.00
520	21.95	8607	71	79.01	3.34	0.00
485	21.37	20599	72	78.45	3.66	0.00
522	22.86	51641	72	77.79	6.56	0.00
556	23.46	45982	73	81.43	7.20	0.00
544	22.76	52272	73	83.22	7.38	0.00
527	22.28	75590	72	83.32	7.56	0.00
499	21.34	87395	72	81.37	7.73	0.00
496	21.18	92895	72	80.19	7.66	0.00
507	22.23	72182	72	80.64	5.91	0.00
549	23.02	16933	72	84.36	3.22	0.00
481	22.45	38862	72	80.67	4.62	0.00
488	22.10	79226	72	79.25	5.83	0.00
523	22.85	29532	72	82.30	3.83	0.00
545	22.35	27440	72	82.48	5.11	0.00
521	22.05	77561	72	80.88	7.72	0.00
565	23.80	44435	73	83.78	7.23	0.00
553	22.38	9803	73	82.89	3.83	0.00
530	22.08	18122	71	80.06	3.94	0.00
497	21.35	23302	72	78.18	4.56	0.00
521	22.23	21995	72	80.01	5.22	0.00
498	21.08	32092	73	78.99	3.70	0.00
432	19.17	19973	73	71.86	3.49	0.00
497	21.59	46733	72	79.29	5.33	0.00
488	20.87	26180	72	78.75	4.83	0.00
470	20.31	29194	73	76.40	4.64	0.00
487	21.35	84370	72	79.82	7.48	0.00
405	15.75	7408	72	73.71	3.50	0.00
324	13.66	6497	71	65.13	3.38	0.00
357	15.02	6512	72	62.76	3.54	0.00
294	13.03	25091	71	64.49	3.58	0.00
243	10.78	6758	70	46.65	3.57	0.00
246	10.79	5436	72	48.34	3.56	0.00
230	9.69	6221	72	56.26	3.40	0.00
221	9.05	5282	71	57.61	3.24	0.00
233	10.41	4667	72	58.36	3.47	0.00
206	8.92	6153	70	54.01	3.43	0.00
