Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
4	0.31	1260	61	13.09	1.35	0.00
3	0.29	987	61	12.60	1.31	0.00
4	0.30	1272	61	13.69	1.49	0.00
4	0.33	1030	61	13.46	1.49	0.00
4	0.30	1196	61	13.58	1.47	0.00
54	2.95	15950	62	24.84	2.74	0.00
67	3.72	21436	61	28.67	3.14	0.00
66	3.83	20829	62	28.03	3.11	0.00
67	3.70	21030	61	28.25	3.14	0.00
67	3.79	21338	62	28.79	3.14	0.00
66	3.70	20725	62	28.15	3.12	0.00
68	3.65	21392	63	28.76	3.16	0.00
66	3.74	21109	62	28.78	3.12	0.00
96	5.35	29627	62	30.71	3.15	0.00
131	7.05	41224	63	33.63	3.13	0.00
132	6.98	41218	62	33.71	3.14	0.00
130	7.01	41039	63	33.57	3.14	0.00
130	7.02	41083	64	33.83	3.16	0.00
132	6.99	40908	63	33.74	3.12	0.00
130	7.20	40947	62	33.66	3.16	0.00
145	7.31	41134	63	34.06	3.16	0.00
131	7.14	41104	62	34.06	3.14	0.00
130	7.04	40902	63	33.92	3.16	0.00
130	7.24	41200	63	33.91	3.16	0.00
130	7.33	41608	63	34.25	3.17	0.00
129	7.15	40918	62	33.89	3.16	0.00
133	7.19	41250	63	33.96	3.13	0.00
155	8.20	46333	63	35.48	3.13	0.00
199	10.52	60929	63	39.14	3.16	0.00
200	10.44	61090	63	39.02	3.17	0.00
203	10.49	60915	64	38.87	3.18	0.00
203	10.57	61124	63	39.28	3.18	0.00
198	10.53	61127	63	39.39	3.16	0.00
223	11.28	64897	64	40.78	3.17	0.00
265	13.74	80736	64	44.01	3.18	0.00
266	13.91	80849	65	44.08	3.17	0.00
268	13.82	80946	63	44.48	3.19	0.00
263	13.78	80676	64	44.03	3.16	0.00
258	13.69	80903	64	43.96	3.20	0.00
263	13.62	81013	65	44.63	3.17	0.00
262	13.89	80742	63	44.30	3.19	0.00
262	13.60	80819	64	44.31	3.17	0.00
264	13.93	81015	65	44.39	3.18	0.00
264	13.84	80746	64	44.53	3.16	0.00
259	13.49	81320	65	45.08	3.16	0.00
265	13.79	80413	65	44.40	3.20	0.00
262	13.72	80779	66	44.23	3.22	0.00
262	13.69	81013	65	44.61	3.18	0.00
261	13.75	81062	64	45.03	3.19	0.00
261	13.59	80734	65	44.68	3.18	0.00
258	13.58	80719	65	44.62	3.19	0.00
267	13.80	81135	64	44.60	3.20	0.00
263	13.65	80937	65	44.64	3.20	0.00
263	13.83	81000	65	44.61	3.17	0.00
265	13.86	80982	66	44.86	3.18	0.00
261	13.78	80748	65	44.70	3.16	0.00
258	13.55	80897	65	44.83	3.18	0.00
260	13.76	80547	64	45.53	3.19	0.00
267	13.86	80858	66	44.48	3.18	0.00
264	13.78	80779	64	44.99	3.18	0.00
269	13.92	81272	65	45.06	3.18	0.00
254	13.60	80890	65	45.38	3.18	0.00
261	13.76	81252	65	45.38	3.19	0.00
260	13.80	80779	64	44.88	3.20	0.00
265	13.70	80955	66	44.65	3.18	0.00
263	13.67	81160	65	44.91	3.18	0.00
259	13.54	80898	65	45.10	3.19	0.00
262	13.66	80572	65	44.99	3.19	0.00
267	13.79	80523	65	44.65	3.16	0.00
269	13.91	80930	65	44.63	3.20	0.00
261	13.65	80510	65	45.16	3.19	0.00
263	13.86	80987	65	45.16	3.18	0.00
259	13.78	80660	65	44.87	3.20	0.00
262	13.71	80621	66	44.60	3.19	0.00
259	13.61	80717	65	44.61	3.20	0.00
263	13.71	80697	65	44.97	3.19	0.00
262	13.73	80875	66	44.67	3.19	0.00
263	13.64	80541	65	44.56	3.19	0.00
271	14.02	80678	65	44.37	3.20	0.00
272	13.94	80371	65	44.65	3.18	0.00
266	13.87	81049	65	45.01	3.19	0.00
