Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
92	4.59	30480	65	32.28	3.12	0.00
90	4.58	30960	65	32.73	3.12	0.00
92	4.54	30673	65	32.62	3.16	0.00
91	4.42	30736	64	35.27	3.16	0.00
89	4.51	30897	64	33.76	3.15	0.00
94	4.62	31015	65	32.63	3.14	0.00
90	4.70	30868	65	32.03	3.15	0.00
88	4.73	30601	65	31.39	3.13	0.00
93	4.63	31273	66	32.81	3.12	0.00
94	4.68	30922	64	32.20	3.12	0.00
93	4.50	30584	65	32.75	3.12	0.00
92	4.41	31030	65	34.91	3.14	0.00
88	4.27	30618	67	37.41	3.14	0.00
90	4.45	31182	65	36.02	3.15	0.00
95	4.50	30741	65	33.47	3.12	0.00
88	4.26	30784	65	36.72	3.13	0.00
87	4.60	30985	65	33.39	3.15	0.00
94	4.57	30940	65	32.70	3.14	0.00
91	4.71	30851	66	31.77	3.16	0.00
94	4.58	30826	66	33.42	3.13	0.00
90	4.40	30920	65	36.10	3.16	0.00
89	4.45	30717	65	33.58	3.15	0.00
92	4.54	30650	65	32.58	3.15	0.00
95	4.61	31004	65	33.15	3.16	0.00
93	4.47	30957	66	34.39	3.13	0.00
98	4.62	30956	65	32.75	3.13	0.00
92	4.59	31180	65	32.79	3.15	0.00
92	4.56	30655	66	32.56	3.17	0.00
91	4.70	30896	64	32.05	3.13	0.00
93	4.66	30707	65	32.59	3.14	0.00
88	4.43	30822	65	35.69	3.15	0.00
88	4.42	31003	66	35.59	3.14	0.00
92	4.76	31276	65	31.92	3.16	0.00
95	4.53	30972	65	33.82	3.14	0.00
90	4.43	31036	66	35.75	3.14	0.00
84	4.64	30830	65	33.43	3.12	0.00
93	4.57	31275	66	32.60	3.14	0.00
86	4.85	30980	65	31.04	3.14	0.00
92	4.57	30998	65	32.90	3.11	0.00
91	4.60	30798	65	32.61	3.11	0.00
90	4.66	30753	66	32.21	3.14	0.00
89	4.36	30959	65	36.44	3.14	0.00
93	4.68	30838	65	32.05	3.16	0.00
96	4.68	31605	64	32.24	3.13	0.00
94	4.48	31020	64	33.08	3.15	0.00
90	4.37	30500	66	35.46	3.14	0.00
88	4.54	30985	65	33.41	3.13	0.00
94	4.56	30930	65	32.48	3.12	0.00
95	4.61	31020	66	32.48	3.13	0.00
95	4.63	31093	65	32.42	3.14	0.00
93	4.54	31126	66	33.46	3.14	0.00
90	4.40	31240	66	35.99	3.13	0.00
92	4.50	30593	65	33.71	3.13	0.00
94	4.68	31280	65	33.00	3.11	0.00
91	4.31	31142	65	36.84	3.12	0.00
91	4.47	30714	65	34.22	3.14	0.00
88	4.93	30825	66	30.62	3.12	0.00
91	4.61	31111	66	32.43	3.12	0.00
90	4.56	30676	66	32.42	3.10	0.00
95	4.52	30806	66	33.23	3.12	0.00
92	4.64	30874	65	33.39	3.09	0.00
90	4.67	30546	65	31.82	3.13	0.00
92	4.62	31150	66	32.84	3.11	0.00
91	4.53	30933	65	32.76	3.11	0.00
95	4.51	30752	67	34.11	3.11	0.00
89	4.55	30929	65	35.24	3.13	0.00
93	4.54	30977	65	32.82	3.13	0.00
89	4.85	31123	65	30.67	3.11	0.00
95	4.66	31545	64	32.61	3.13	0.00
94	4.68	30989	65	32.87	3.13	0.00
95	4.57	30659	66	32.62	3.13	0.00
89	4.57	30875	65	32.68	3.13	0.00
92	4.63	30836	65	32.26	3.13	0.00
92	4.59	31227	65	32.60	3.15	0.00
92	4.62	30835	66	32.46	3.12	0.00
92	4.71	31282	65	32.18	3.14	0.00
91	4.58	30900	64	33.82	3.12	0.00
93	4.41	31244	65	35.32	3.12	0.00
88	4.27	30805	65	38.27	3.11	0.00
88	4.35	30373	66	34.91	3.13	0.00
88	4.38	30986	64	36.13	3.15	0.00
91	4.39	30737	65	34.76	3.12	0.00
90	4.56	30747	65	32.99	3.12	0.00
95	4.47	30932	65	34.04	3.14	0.00
85	4.32	31105	65	37.61	3.13	0.00
88	4.37	30668	65	34.87	3.13	0.00
89	4.53	30916	66	32.56	3.12	0.00
90	4.55	30755	65	32.49	3.14	0.00
92	4.58	30741	66	32.59	3.13	0.00
92	4.70	30788	64	32.16	3.13	0.00
94	4.61	30815	65	32.31	3.13	0.00
94	4.70	30715	65	31.82	3.12	0.00
96	4.68	30945	65	32.13	3.14	0.00
94	4.60	31096	66	32.54	3.13	0.00
93	4.56	30609	64	32.16	3.14	0.00
89	4.55	31070	65	32.33	3.10	0.00
94	4.47	31122	65	34.54	3.16	0.00
88	4.30	30543	65	36.55	3.14	0.00
94	4.58	31018	66	32.57	3.14	0.00
94	4.66	30702	66	31.81	3.17	0.00
90	4.51	30727	64	32.42	3.15	0.00
93	4.58	30815	65	32.42	3.15	0.00
93	4.57	31076	65	33.45	3.16	0.00
93	4.58	30946	64	32.58	3.14	0.00
92	4.41	31013	65	35.74	3.13	0.00
94	4.59	30889	66	32.54	3.12	0.00
94	4.53	30689	66	32.06	3.09	0.00
88	4.46	31224	65	34.11	3.16	0.00
96	4.60	30938	65	32.42	3.15	0.00
91	4.73	31008	66	32.18	3.12	0.00
89	4.31	30845	65	36.87	3.14	0.00
90	4.47	31059	65	35.48	3.14	0.00
95	4.58	30762	65	32.72	3.15	0.00
88	4.45	30628	65	34.14	3.13	0.00
92	4.57	30819	66	32.47	3.12	0.00
88	4.58	30846	66	32.42	3.13	0.00
92	4.50	30973	66	33.13	3.14	0.00
85	4.36	30554	66	35.84	3.12	0.00
91	4.45	30955	66	35.21	3.15	0.00
88	4.27	30602	65	37.74	3.12	0.00
90	4.29	31113	66	37.09	3.13	0.00
94	4.62	30786	65	32.10	3.14	0.00
94	4.60	31094	66	32.56	3.11	0.00
96	4.56	31108	65	33.16	3.11	0.00
98	4.53	30798	66	33.13	3.12	0.00
87	4.24	31283	67	39.88	3.12	0.00
86	4.08	30877	65	44.37	3.15	0.00
92	4.60	30824	66	32.61	3.13	0.00
90	4.67	30973	66	31.77	3.13	0.00
97	4.67	31400	66	32.45	3.11	0.00
93	4.44	30542	67	33.83	3.12	0.00
83	4.24	31172	65	41.69	3.14	0.00
93	4.72	30939	66	31.56	3.13	0.00
86	4.40	30864	65	34.81	3.13	0.00
89	4.41	30674	65	34.92	3.13	0.00
91	4.77	30906	65	31.36	3.13	0.00
96	4.56	30691	66	32.23	3.14	0.00
90	4.54	30972	66	32.11	3.12	0.00
95	4.65	31223	65	32.04	3.11	0.00
95	4.71	30810	65	31.70	3.12	0.00
95	4.65	32010	64	31.61	3.13	0.00
92	4.46	30779	65	32.63	3.14	0.00
90	4.42	31030	66	34.89	3.13	0.00
85	4.97	30767	64	30.06	3.11	0.00
89	4.72	30619	64	31.11	3.13	0.00
91	4.64	31040	64	31.98	3.14	0.00
92	4.38	30753	65	34.70	3.11	0.00
83	4.05	30926	65	42.37	3.12	0.00
89	4.34	30735	65	37.06	3.13	0.00
87	4.96	30639	63	30.27	3.13	0.00
91	4.62	30705	64	31.86	3.14	0.00
95	4.71	31346	64	31.67	3.16	0.00
92	4.38	30770	64	34.48	3.14	0.00
90	4.52	30841	65	32.99	3.10	0.00
89	4.78	31011	65	30.99	3.14	0.00
91	4.63	30983	66	32.23	3.12	0.00
93	4.68	31127	64	32.16	3.11	0.00
83	4.02	30504	64	43.47	3.12	0.00
89	4.47	31203	66	34.69	3.11	0.00
93	4.69	30975	64	31.83	3.14	0.00
94	4.67	31356	64	32.31	3.14	0.00
91	4.40	31427	65	35.33	3.16	0.00
91	4.45	31021	65	34.96	3.12	0.00
94	4.60	31405	65	32.83	3.13	0.00
95	4.58	30788	64	32.63	3.12	0.00
90	4.38	31038	64	33.96	3.13	0.00
90	4.50	31019	64	34.05	3.15	0.00
92	4.57	31396	64	32.35	3.12	0.00
88	4.91	30999	64	30.58	3.07	0.00
96	4.73	31484	64	32.16	3.15	0.00
94	4.58	30697	65	32.05	3.13	0.00
92	4.40	30885	65	35.41	3.12	0.00
92	4.39	31305	65	36.81	3.13	0.00
87	4.22	30904	65	38.76	3.11	0.00
96	4.66	31434	64	32.46	3.12	0.00
89	4.66	31105	64	31.87	3.10	0.00
83	4.54	30648	65	35.57	3.09	0.00
84	4.38	30897	65	37.15	3.11	0.00
92	4.62	31302	63	33.07	3.15	0.00
91	4.59	30369	64	31.92	3.14	0.00
91	4.47	30999	64	33.57	3.13	0.00
94	4.57	30820	64	32.09	3.09	0.00
96	4.61	31441	63	33.01	3.14	0.00
88	4.39	31020	64	34.98	3.13	0.00
92	4.60	31187	65	32.10	3.13	0.00
92	4.63	31241	64	31.90	3.14	0.00
91	4.64	31276	64	31.89	3.12	0.00
94	4.55	31555	63	34.21	3.14	0.00
88	4.58	30740	65	33.31	3.13	0.00
93	4.56	31112	65	33.41	3.12	0.00
92	4.48	30935	64	33.41	3.12	0.00
90	4.47	30588	64	32.61	3.12	0.00
91	4.59	31093	65	32.08	3.12	0.00
85	4.95	31834	64	29.81	3.11	0.00
92	4.52	31210	63	32.51	3.14	0.00
95	4.58	31047	64	32.30	3.07	0.00
88	4.42	30969	64	34.17	3.11	0.00
85	4.15	30980	64	39.45	3.14	0.00
86	4.82	30668	63	31.04	3.12	0.00
92	4.66	31257	64	31.50	3.15	0.00
91	4.68	31080	64	31.73	3.11	0.00
91	4.54	30880	64	32.54	3.15	0.00
89	4.66	31009	64	32.03	3.13	0.00
91	4.61	30889	64	32.14	3.14	0.00
92	4.53	30882	63	32.54	3.13	0.00
92	4.69	31255	65	32.03	3.11	0.00
91	4.63	30809	64	32.33	3.13	0.00
88	4.47	30893	65	35.37	3.14	0.00
94	4.70	31490	64	32.73	3.15	0.00
96	4.60	30684	64	32.46	3.13	0.00
93	4.50	30981	65	32.79	3.13	0.00
91	4.53	30789	63	33.51	3.15	0.00
93	4.58	31053	64	32.46	3.14	0.00
92	4.54	30833	66	32.38	3.14	0.00
92	4.50	31063	64	33.47	3.15	0.00
92	4.53	30613	63	32.54	3.13	0.00
91	4.28	31021	64	37.96	3.14	0.00
85	4.29	31014	63	38.81	3.14	0.00
92	4.64	30718	64	32.27	3.13	0.00
92	4.55	30804	63	32.40	3.14	0.00
93	4.62	31062	64	32.17	3.15	0.00
89	4.66	30879	65	31.93	3.15	0.00
91	4.66	30973	65	32.09	3.14	0.00
93	4.65	31151	64	32.29	3.16	0.00
95	4.62	30742	65	32.45	3.15	0.00
95	4.51	31277	65	33.66	3.16	0.00
91	4.70	30858	65	31.83	3.16	0.00
92	4.46	31085	64	34.35	3.15	0.00
94	4.56	30767	66	33.06	3.14	0.00
91	4.70	30974	65	31.94	3.15	0.00
88	4.41	31022	65	36.10	3.15	0.00
85	4.30	30849	65	37.79	3.15	0.00
84	4.91	30670	65	30.40	3.14	0.00
91	4.55	30520	65	32.35	3.15	0.00
91	4.40	31078	65	35.52	3.13	0.00
89	4.43	30711	65	35.71	3.14	0.00
94	4.54	30995	65	33.68	3.17	0.00
95	4.49	31094	64	33.40	3.15	0.00
89	4.25	30721	65	38.87	3.15	0.00
89	4.53	30690	65	32.72	3.14	0.00
84	4.96	30907	64	30.30	3.15	0.00
91	4.54	30708	65	32.49	3.14	0.00
95	4.57	30774	65	32.40	3.16	0.00
94	4.62	30880	65	32.46	3.15	0.00
87	4.85	31163	65	31.14	3.16	0.00
94	4.57	31086	65	32.68	3.18	0.00
91	4.60	30742	65	32.00	3.18	0.00
92	4.35	30948	65	36.08	3.17	0.00
91	4.59	30917	66	32.96	3.15	0.00
91	4.44	30409	66	33.40	3.16	0.00
92	4.45	31149	64	35.12	3.14	0.00
90	4.57	30770	65	33.36	3.17	0.00
93	4.64	30792	64	31.96	3.15	0.00
92	4.57	30727	64	32.96	3.12	0.00
93	4.50	31087	65	32.95	3.13	0.00
90	4.36	31259	65	36.10	3.13	0.00
92	4.52	30887	65	33.09	3.16	0.00
86	4.40	30943	65	36.18	3.14	0.00
85	4.43	30657	65	36.50	3.12	0.00
93	4.56	30685	65	32.35	3.15	0.00
95	4.64	30968	65	32.47	3.14	0.00
91	4.49	30786	65	34.06	3.13	0.00
91	4.36	30931	65	36.10	3.15	0.00
85	4.26	31178	65	39.42	3.14	0.00
85	4.32	30675	65	37.58	3.16	0.00
92	4.62	31169	66	32.13	3.12	0.00
92	4.69	30921	65	31.93	3.14	0.00
90	4.69	30936	65	32.06	3.14	0.00
92	4.72	31895	66	32.17	3.15	0.00
95	4.47	30749	66	34.42	3.16	0.00
94	4.58	30999	66	32.37	3.14	0.00
94	4.62	30991	65	32.29	3.14	0.00
92	4.50	31175	65	33.60	3.14	0.00
91	4.52	30690	65	33.93	3.17	0.00
94	4.63	31231	65	32.41	3.17	0.00
90	4.44	30962	65	34.18	3.16	0.00
90	4.25	30598	65	37.63	3.15	0.00
87	4.39	31233	65	37.19	3.14	0.00
89	4.55	31106	65	34.62	3.15	0.00
86	4.85	31036	64	30.46	3.15	0.00
92	4.66	30867	64	31.77	3.13	0.00
87	5.00	31138	65	30.40	3.18	0.00
91	4.77	30797	65	31.71	3.13	0.00
94	4.63	30968	65	32.19	3.15	0.00
88	4.36	30700	66	34.73	3.17	0.00
92	4.51	30614	65	32.94	3.15	0.00
90	4.61	31082	66	32.36	3.14	0.00
91	4.39	30845	66	34.92	3.15	0.00
93	4.56	31291	65	34.52	3.14	0.00
92	4.38	30788	65	34.44	3.13	0.00
90	4.47	31031	64	35.04	3.15	0.00
92	4.45	31048	65	36.24	3.12	0.00
95	4.68	31208	64	32.24	3.14	0.00
96	4.66	31205	64	32.33	3.14	0.00
93	4.55	31071	65	32.14	3.13	0.00
92	4.47	31498	65	33.93	3.12	0.00
90	4.35	30822	65	37.30	3.13	0.00
93	4.65	31068	65	32.70	3.13	0.00
96	4.71	30838	64	32.08	3.12	0.00
94	4.58	31336	64	33.23	3.14	0.00
93	4.51	30687	65	33.18	3.14	0.00
90	4.28	30918	66	36.77	3.12	0.00
91	4.53	30888	65	33.17	3.13	0.00
86	4.29	30713	65	37.78	3.14	0.00
88	4.61	31178	64	33.56	3.13	0.00
88	4.48	30826	65	33.91	3.13	0.00
90	4.52	30950	66	32.92	3.13	0.00
85	4.92	31829	64	30.30	3.12	0.00
93	4.59	30861	65	32.43	3.15	0.00
92	4.59	30992	65	32.06	3.13	0.00
95	4.57	30774	65	32.08	3.11	0.00
92	4.64	30988	65	32.25	3.14	0.00
93	4.62	30847	65	32.41	3.12	0.00
90	4.54	30896	65	32.13	3.12	0.00
92	4.42	31027	65	35.08	3.14	0.00
95	4.61	30824	64	32.32	3.15	0.00
93	4.56	31437	65	32.87	3.13	0.00
90	4.53	31296	65	33.35	3.14	0.00
88	4.57	30567	65	32.36	3.15	0.00
90	4.74	31148	66	31.76	3.13	0.00
89	4.82	31780	64	30.89	3.11	0.00
94	4.62	30914	66	32.06	3.14	0.00
87	4.42	30796	66	36.22	3.16	0.00
91	4.55	30806	65	32.95	3.12	0.00
92	4.61	31057	65	32.34	3.15	0.00
94	4.60	30991	65	32.15	3.14	0.00
90	4.56	31042	64	32.21	3.13	0.00
94	4.63	30963	64	32.12	3.16	0.00
89	4.56	30799	65	32.37	3.15	0.00
93	4.65	30861	64	31.95	3.15	0.00
96	4.65	31060	65	32.18	3.15	0.00
92	4.47	30652	65	33.80	3.17	0.00
92	4.44	30930	66	34.40	3.16	0.00
94	4.56	30708	66	33.50	3.16	0.00
88	4.42	30855	65	33.70	3.13	0.00
91	4.56	30899	65	32.35	3.15	0.00
94	4.57	30739	66	32.58	3.14	0.00
96	4.49	31155	65	34.74	3.15	0.00
83	4.71	30230	66	34.04	3.15	0.00
94	4.58	30852	66	32.35	3.15	0.00
91	4.54	30800	65	32.46	3.15	0.00
90	4.52	30829	65	32.93	3.15	0.00
86	4.39	30834	65	35.28	3.15	0.00
98	4.61	31192	64	32.19	3.15	0.00
90	4.56	30837	65	32.26	3.15	0.00
90	4.56	30556	65	31.97	3.15	0.00
92	4.55	30873	66	32.24	3.16	0.00
89	4.74	31042	65	31.78	3.15	0.00
94	4.64	30864	66	31.80	3.14	0.00
89	4.51	30693	65	32.08	3.15	0.00
94	4.55	30998	65	32.06	3.14	0.00
93	4.54	30881	65	32.13	3.15	0.00
96	4.53	31183	65	32.52	3.14	0.00
89	4.36	31442	65	35.29	3.14	0.00
92	4.29	31001	65	36.67	3.13	0.00
91	4.66	30912	64	31.78	3.13	0.00
91	4.52	30993	64	31.98	3.15	0.00
90	4.58	30906	65	32.84	3.16	0.00
91	4.45	30912	66	34.30	3.14	0.00
98	4.62	30879	65	32.43	3.16	0.00
94	4.41	31259	65	34.97	3.15	0.00
84	4.20	31036	64	40.87	3.16	0.00
94	4.61	31165	65	32.52	3.14	0.00
96	4.53	31407	64	33.55	3.13	0.00
89	4.44	31011	65	33.83	3.13	0.00
87	4.07	31229	64	40.25	3.15	0.00
91	4.53	31327	64	33.14	3.14	0.00
91	4.42	30742	66	34.61	3.12	0.00
90	4.35	31012	64	36.36	3.12	0.00
92	4.56	30959	64	31.96	3.14	0.00
96	4.57	31155	65	32.48	3.14	0.00
90	4.84	31817	65	31.91	3.13	0.00
93	4.54	31032	65	32.88	3.14	0.00
92	4.53	31251	64	32.80	3.14	0.00
89	4.71	31439	64	31.90	3.16	0.00
93	4.58	31149	64	32.18	3.12	0.00
92	4.62	31201	64	31.96	3.15	0.00
94	4.53	31129	65	34.05	3.13	0.00
89	4.37	30611	65	37.30	3.15	0.00
89	4.52	30404	64	32.70	3.13	0.00
94	4.58	31074	64	32.15	3.14	0.00
94	4.67	31234	64	32.12	3.13	0.00
94	4.60	31229	65	32.12	3.15	0.00
95	4.58	30931	63	32.28	3.13	0.00
93	4.57	31194	64	32.45	3.14	0.00
91	4.58	30804	64	32.09	3.17	0.00
93	4.60	31345	65	32.39	3.13	0.00
94	4.63	31039	64	32.31	3.12	0.00
94	4.66	30424	64	31.31	3.15	0.00
91	4.34	31264	64	36.37	3.16	0.00
96	4.60	30972	64	32.63	3.15	0.00
90	4.37	31024	65	36.50	3.12	0.00
85	4.78	30667	64	31.41	3.15	0.00
91	4.51	31080	63	33.14	3.13	0.00
92	4.63	31167	63	31.81	3.16	0.00
85	4.77	30968	65	30.96	3.16	0.00
90	4.55	30998	63	32.31	3.14	0.00
95	4.58	30825	64	31.99	3.16	0.00
92	4.59	31030	64	31.60	3.14	0.00
96	4.59	31525	64	33.13	3.16	0.00
94	4.45	30502	65	32.98	3.14	0.00
93	4.56	30980	64	33.24	3.13	0.00
95	4.55	30936	64	32.60	3.14	0.00
93	4.28	30402	65	35.55	3.12	0.00
86	4.17	31392	64	39.16	3.12	0.00
90	4.81	30905	62	31.14	3.12	0.00
86	4.93	31124	64	30.43	3.12	0.00
93	4.52	31094	64	34.40	3.13	0.00
91	4.52	30747	64	32.82	3.15	0.00
90	4.41	30909	65	33.70	3.13	0.00
92	4.32	30788	64	35.55	3.13	0.00
89	4.48	31088	64	33.36	3.13	0.00
91	4.58	30782	64	32.66	3.12	0.00
89	4.71	31395	64	31.41	3.12	0.00
84	4.98	30589	63	29.65	3.13	0.00
94	4.41	30914	65	33.49	3.11	0.00
87	4.31	30979	65	36.69	3.14	0.00
93	4.59	30808	63	33.00	3.13	0.00
95	4.49	31836	64	33.67	3.16	0.00
92	4.60	30922	63	32.71	3.13	0.00
93	4.66	31762	64	32.44	3.13	0.00
93	4.78	31225	63	31.45	3.14	0.00
93	4.52	31126	64	33.02	3.17	0.00
93	4.58	30947	65	32.44	3.13	0.00
94	4.55	31473	64	33.18	3.16	0.00
92	4.46	31135	64	34.32	3.15	0.00
90	4.38	31161	65	35.73	3.15	0.00
93	4.65	31009	63	32.06	3.12	0.00
90	4.61	31293	64	32.21	3.16	0.00
94	4.49	31609	65	34.20	3.16	0.00
91	4.44	30951	64	34.77	3.14	0.00
89	4.31	31135	64	36.50	3.15	0.00
89	4.54	30956	63	33.16	3.11	0.00
91	4.39	31239	65	35.38	3.16	0.00
84	4.24	30401	63	38.26	3.14	0.00
92	4.64	31410	65	32.47	3.17	0.00
93	4.55	31093	63	33.13	3.15	0.00
94	4.60	30893	63	32.55	3.14	0.00
91	4.56	30972	64	32.60	3.15	0.00
93	4.45	31334	63	34.60	3.13	0.00
93	4.55	30916	64	32.80	3.16	0.00
92	4.42	31079	64	34.40	3.15	0.00
92	4.66	31176	63	32.55	3.14	0.00
88	4.67	30611	63	31.20	3.12	0.00
93	4.65	31729	63	32.46	3.15	0.00
94	4.56	30754	63	32.70	3.14	0.00
95	4.59	30830	65	33.03	3.16	0.00
95	4.68	31215	63	32.60	3.12	0.00
94	4.58	30808	64	32.24	3.12	0.00
90	4.33	30897	64	35.50	3.13	0.00
93	4.48	30979	63	32.83	3.15	0.00
96	4.63	31206	63	32.51	3.13	0.00
95	4.55	30912	64	32.57	3.13	0.00
89	4.48	31424	63	35.95	3.13	0.00
90	4.54	31070	65	32.31	3.14	0.00
92	4.61	30814	64	31.88	3.11	0.00
92	4.39	31427	64	34.67	3.15	0.00
88	4.35	31049	64	36.20	3.16	0.00
87	4.56	30660	64	32.77	3.13	0.00
93	4.58	31088	62	32.47	3.14	0.00
94	4.61	31256	63	32.47	3.14	0.00
91	4.72	31039	65	32.64	3.12	0.00
94	4.52	30894	62	32.82	3.14	0.00
96	4.48	30937	64	33.49	3.13	0.00
87	4.34	30649	63	35.70	3.13	0.00
91	4.50	31148	64	33.93	3.13	0.00
93	4.59	31263	64	32.61	3.14	0.00
92	4.70	30957	63	31.92	3.13	0.00
96	4.73	31049	64	31.84	3.11	0.00
88	4.86	31128	63	31.27	3.17	0.00
92	4.74	30839	63	31.63	3.13	0.00
95	4.75	31121	63	32.11	3.13	0.00
91	4.43	31193	64	34.93	3.16	0.00
93	4.50	30815	64	32.62	3.15	0.00
90	4.56	30613	64	32.10	3.14	0.00
94	4.59	31144	63	32.11	3.15	0.00
92	4.42	31529	63	35.78	3.15	0.00
90	4.74	30857	63	31.92	3.12	0.00
91	4.64	31027	64	32.15	3.15	0.00
90	4.37	30939	63	35.19	3.15	0.00
82	4.69	30709	62	33.76	3.15	0.00
79	5.13	30427	64	29.69	3.15	0.00
91	4.61	30983	64	32.39	3.14	0.00
94	4.43	31294	63	36.09	3.16	0.00
89	4.48	31064	63	34.22	3.14	0.00
97	4.65	30806	63	32.27	3.16	0.00
87	4.48	31095	64	34.82	3.15	0.00
93	4.58	30942	64	33.75	3.15	0.00
92	4.44	30911	63	35.02	3.16	0.00
92	4.61	31163	64	32.74	3.14	0.00
93	4.59	31627	63	33.88	3.18	0.00
91	4.46	30811	63	33.28	3.16	0.00
97	4.51	31339	64	34.20	3.18	0.00
